Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
news,post,366f1ab6bda89e83,Use your own logo and leave: Bersatu info chief says PAS never truly committed to Perikatan. Use your own logo and leave: Bersatu info chief says PAS never truly committed to Perikatan&nbsp;&nbsp;Yahoo News Malaysia,https://news.google.com/rss/articles/CBMigAFBVV95cUxQTVdabFdWX3F3eTM1blUzQ3ZtektfajN3TGs0a3RITlk3QWF1ZnRia3BEb0tPbHRwazVsR3dGTEZDcUkxQU9zMXB2bXNMZkhBVkhrODAzWGY1N2F1TnhlcTYyVmhjY3FxN1pBMkxZS3pmQmFKU3JVN3ZfWC12cjJkUg?oc=5,neutral,2026-06-19 10:05:12+00:00,0,0,0,0,0.5,0,,neutral,0.5205180644989014,english,Mixed/Urban,love,0.07263626158237457,0.0314735472202301,0.1209508627653122,0.034634433686733246,0.6255002021789551,0.01838683895766735
news,post,93abd7289cd6fc9c,"“Fake statement” clouds united PN front in Johor, N9 state polls; PAS, Bersatu still at loggerheads. “Fake statement” clouds united PN front in Johor, N9 state polls; PAS, Bersatu still at loggerheads&nbsp;&nbsp;Focus Malaysia",https://news.google.com/rss/articles/CBMiugFBVV95cUxNTjdhY2h6TVY2Q1Q1Z2ZLaTNZT2hKdm44QUw5T1MxbnRsVXlGcXhrT2ZHYkJCNy1BNzU1N2ZhUGZwSGdMZWlxeWU0RFloLW1pTzFsSFNnNUVBZmJqLWtoTWFoUkJUN0pEYUtKQzhfdVJJZXUwazBwUXdPUWYzUnlZNENJSFJHVmdFc0owSk5sVUpNVkRLRmdwTW01ZTIzNmc2Z21JRGQ3d1Jyb2NSRE1fbEJKZFJ5YUNPQ0E?oc=5,negative,2026-06-24 01:17:09+00:00,0,0,0,0,0.11212152242660522,0,,negative,0.6262615919113159,english,Mixed/Urban,happy,0.06597081571817398,0.04714236781001091,0.44437161087989807,0.03468916192650795,0.28838279843330383,0.03097160905599594
news,post,bec4c5d097ce13df,"Setiausaha Akhbar MB Negeri Sembilan diarah bayar RM235,000. SEREMBAN: Mahkamah Tinggi, di sini, hari ini memerintahkan Setiausaha Akhbar Menteri Besar, Ahmad Shahir Mohd Shah dan sebuah akhbar kerajaan Negeri Sembilan untuk membayar ganti rugi am berjumlah RM200,000 serta kos sebanyak RM35,000 kepada Yang Dipertua PAS Kawasan Seremban, Rosmin Adam berhubung penerbitan berunsur fitnah terhadap plantif dua tahun lalu.",https://www.bharian.com.my/berita/nasional/2026/06/1577224/setiausaha-akhbar-mb-negeri-sembilan-diarah-bayar-rm235000,positive,2026-06-24 18:54:28+00:00,0,0,0,0,0.9960924506187439,0,,positive,0.986974835395813,malay,Malay/Bumiputera,no_clear_emotion,0.3426045775413513,0.027182461693882942,0.0748738944530487,0.07048995047807693,0.10739531368017197,0.027853548526763916
news,post,3207bfde7274cfb4,"Fitnah Rosmin: Setiausaha Akhbar MB Negeri Sembilan diarah bayar RM235,000. Seremban: Mahkamah Tinggi di sini, hari ini memerintahkan Setiausaha Akhbar Menteri Besar Ahmad Shahir Mohd Shah dan sebuah akhbar kerajaan Negeri Sembilan untuk membayar ganti rugi am berjumlah RM200,000 serta kos sebanyak RM35,000 kepada Yang Dipertua PAS Kawasan Seremban, Rosmin Adam.",https://www.hmetro.com.my/mutakhir/2026/06/1374604/fitnah-rosmin-setiausaha-akhbar-mb-negeri-sembilan-diarah-bayar-rm235000,neutral,2026-06-24 18:51:56+00:00,0,0,0,0,0.5,0,,neutral,0.921355664730072,malay,Malay/Bumiputera,no_clear_emotion,0.04804135113954544,0.02457057498395443,0.06852232664823532,0.025562847033143044,0.08630314469337463,0.03358427807688713
news,post,35241e9fa6d02e51,This could be the next hot-selling Denza SUV planned for Australia. This could be the next hot-selling Denza SUV planned for Australia&nbsp;&nbsp;drive.com.au,https://news.google.com/rss/articles/CBMilgFBVV95cUxPZVBMbFBWb2RvUkw2bThjdWdGOWQtZ0hoUVduLW9YNTlMc0R1dkl6aXFIMXdzZ2N5ME5iQnhkdGFqT1Y3blduaHpCNE1Zb1ZhZXA3c1V4bGVRLVBuSkUzSnVrTXlKUXpwREs3RVdrbUxLYUUyT0hwd3RzNi1mTVJ2WDNOMUNkWXpwVEU1M05ZbzVBdkFOdkE?oc=5,neutral,2026-06-17 23:05:36+00:00,0,0,0,0,0.5,0,0.0,neutral,0.517122209072113,english,Mixed/Urban,love,0.07106176018714905,0.06313180178403854,0.05816540867090225,0.07189331203699112,0.6375129818916321,0.05590913072228432
news,post,2e47066f29832eb9,Nigeria’s oil revenue rises to N9.77tr. Nigeria’s oil revenue rises to N9.77tr&nbsp;&nbsp;The Nation Newspaper,https://news.google.com/rss/articles/CBMid0FVX3lxTE5oREN5cS1JOU9UNV9VNTFBQkNiMnZfaFN1SkR2RGNUUVZXcEJ0Y2hTT0RaN18yNGh0dWRzWmRjYldBd01IOWgzN2V3TmgtR2hwcW1EeWhEdEhuQmNTNGFDXzhMaHBQTS1RZWRtYnVUX0NXOUliQzg4?oc=5,positive,2026-06-23 05:27:37+00:00,0,0,0,0,0.9009499728679656,0,0.0,positive,0.669833242893219,english,Mixed/Urban,no_clear_emotion,0.05885159596800804,0.052016593515872955,0.15387403964996338,0.04651970416307449,0.1387791633605957,0.04501983895897865
news,post,787b3c6de94e3298,"Analysts Blame Election Anxiety, Profit-taking For N9.182trn Stock Market Loss In 19 Days. Analysts Blame Election Anxiety, Profit-taking For N9.182trn Stock Market Loss In 19 Days&nbsp;&nbsp;LEADERSHIP Newspapers",https://news.google.com/rss/articles/CBMisAFBVV95cUxQcHZJX2RMVEpoYWFDMm9PT1RteGJwWGRmaUdkdThkTUtoX3BrZ1hnZGluYm1ELUhDSkFvc2tiRnlGLVp3Z01iNi0wR0dWQ01URWEzTEdtYWdfNC12VE5Qdjl3OFBTZmxOQV9MZV90NzlQMHF1RzB2bndQcU4tTF9nLVhaa2cxbTYxU0NSYUdtZEI1c3VTRUdMY2dMek8tRnpEVmNqWkxualAwU2M2blRFdA?oc=5,negative,2026-06-22 04:50:36+00:00,0,0,0,0,0.06349115967750549,0,0.0,negative,0.7883628010749817,english,Mixed/Urban,no_clear_emotion,0.024266710504889488,0.013088776730000973,0.037786684930324554,0.01528734341263771,0.028188973665237427,0.01935654878616333
news,post,6c02fc745c870ea1,Five arraigned over alleged fish theft worth N9.6 million. Five arraigned over alleged fish theft worth N9.6 million&nbsp;&nbsp;Peoples Gazette Nigeria,https://news.google.com/rss/articles/CBMiiAFBVV95cUxQczl6QlVZQURMVTBRdDdZVW1KNzhPVW5iMFphamp6M2plcXpZOEh4WmpuVFpXckVFbTRSY3pkME9HM0F2Z1pWSjRWZm83blVlQno2S1oxT0N2bTRmdWZLYXpJdTRVTHI3YnZDS0hRWVVZR2RyaTFZejVnaE5QYjFhbUNMM0paN2JY?oc=5,negative,2026-06-19 22:17:44+00:00,0,0,0,0,0.1424501895904541,0,0.0,negative,0.5251660346984863,english,Mixed/Urban,no_clear_emotion,0.06499611586332321,0.014623962342739105,0.055618833750486374,0.012485731393098831,0.05374692380428314,0.01560551393777132
news,post,7ff28528e0573d4b,Did Apple copy Nokia N9 / Lumia 800’s design for iPod Nano. Original N9 design patent throws some light.. Did Apple copy Nokia N9 / Lumia 800’s design for iPod Nano. Original N9 design patent throws some light.&nbsp;&nbsp;nokiapoweruser.com,https://news.google.com/rss/articles/CBMixgFBVV95cUxOUUpIRFpWQ2JlRTZjempxbE1WWUNVQVREV19NRzdIR2xsbmJfakYxUzU2c0dJQVFheGtwVVM5UzJTZERFUUFHY1lQc0tNMEdZbXdpLWRmMG5GUzFOS3pfNEllZFFLTTk4RDFCSmdlbWZCTTZBak9JejJwMmlhWV9zSlI4OUNlNzJJUVRaU241OUNNRWZxcVJwcVIzaHp4MDBERlpDb2IxS0xMcnlZUzVSNkdEUmNCNi1YVTNjbFFUZlA5YnJGMWc?oc=5,neutral,2026-06-20 15:37:36+00:00,0,0,0,0,0.5,0,0.0,neutral,0.5607001185417175,english,Mixed/Urban,no_clear_emotion,0.02627084031701088,0.014193418435752392,0.0718109980225563,0.016361042857170105,0.1827613115310669,0.029132531955838203
news,post,5e86a44cc3aa4890,No-holds barred clash in Johor. No-holds barred clash in Johor&nbsp;&nbsp;Daily Express Malaysia,https://news.google.com/rss/articles/CBMifkFVX3lxTFBQaGV1SVJYbUtkd09zSHNyTmJndlhYb3cyTXExWHNXOVZmaHRCZFVnNlVfU3d6eHZkRTBBeW9HVG0td01fcm9MbjBpUUwwMm02TEVHR2xOR0xBSHhOTGhxcllqV01kX05RWFlyM1pYbUVPUG0yYnVUUXVLRTNWZw?oc=5,neutral,2026-06-21 05:28:32+00:00,0,0,0,0,0.5,0,0.0,neutral,0.9010562300682068,english,Mixed/Urban,anger,0.3263515830039978,0.023065103217959404,0.08694322407245636,0.02924289181828499,0.23221120238304138,0.025841176509857178
