Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
tiktok,post,7640587344864677142,"DARA has started a riot and there's no point resisting ⚡

Bulgaria | DARA | Bangaranga | 🇧🇬 #Eurovision @darbiethings

📲 Cast your vote at esc.vote",https://www.tiktok.com/@eurovision/video/7640587344864677142,,,neutral,2026-05-29 14:45:31.039554,559000,22500,5325,10700000,0.5,693825,630675.0,neutral,0.5315579771995544,english,Mixed/Urban,love,0.06995324790477753,0.0386471189558506,0.037744395434856415,0.019268076866865158,0.4951583743095398,0.03225276619195938
tiktok,post,7372169938552835346,"Perbedaan Haji Reguler, Haji Plus dan Haji Furoda!#haji#ridatour🕋💜",https://www.tiktok.com/@ridatourku/video/7372169938552835346,,,positive,2026-05-29 14:44:56.711418,288500,20100,3346,8000000,0.8581379652023315,391946,346738.0,positive,0.5271265506744385,multilingual,Unknown,love,0.05457606911659241,0.02212006226181984,0.04925984889268875,0.034238532185554504,0.4509485363960266,0.029855594038963318
tiktok,post,7544477466216156472,"#CapCut ketua sudah turun ke jalan, apakah ini pertanda Indonesia ku sedang tidak baik""saja🥀🥺#rezaarap #kingaloy",https://www.tiktok.com/@callmeshegorogank03aja/video/7544477466216156472,,,negative,2026-05-29 14:45:08.213729,262500,5739,1728,4700000,0.03795749545097349,316967,283862.0,negative,0.8734750151634216,malay,Malay/Bumiputera,fear,0.05497930571436882,0.3809024393558502,0.01730865240097046,0.37430593371391296,0.02008976601064205,0.1212867870926857
tiktok,post,7644965506738425104,"Ketua Bidang Fatwa Majelis Ulama Indonesia (MUI) Asrorun Niam Sholeh mengatakan, pembelian hewan kurban oleh Presiden Prabowo Subianto menggunakan Anggaran Pendapatan Belanja Negara (APBN) tidak bermasalah secara hukum Islam. ""Terkait dengan pembelian sapi dari APBN oleh Presiden melalui Banpres, saya kira ini secara syar'i tidak ada soal (tidak bermasalah),"" katanya dikutip dari laman MUI, Rabu (27/5/2026). Dalam konteks bernegara saat ini, APBN bertindak sebagai Baitul Mal modern. Sebab itu, kurban yang dilakukan oleh presiden menggunakan anggaran tersebut pada hakikatnya adalah kurban atas nama negara yang ditujukan bagi kesejahteraan rakyat. ""Sehingga kurban dari negara untuk kepentingan masyarakat. Dan itu tidak ada soal secara syar'i,"" tegasnya Dia mengatakan, langkah tersebut dinilai sah secara syar'i karena peruntukannya kembali kepada kemaslahatan masyarakat luas. Guru Besar Ilmu Fikih Universitas Islam Neger (UIN) Syarif Hidayatullah Jakarta ini mengatakan, model pengadaan hewan kurban oleh kepala negara menggunakan kas negara memiliki landasan fikih yang kuat. ""Sebagaimana diriwayatkan oleh Imam Bukhari, bahwa disunahkan bagi imam, dalam konteks Indonesia adalah Presiden, membeli hewan kurban melalui Baitul Mal (kas negara),"" jelasnya. Sumber: Kompascom#prabowo #qurbansapi #apbn #virał #fyp",https://www.tiktok.com/@indonesiamerdek263/video/7644965506738425104,,,negative,2026-05-29 14:45:06.603709,209400,10700,3170,3200000,0.0004827260971069225,255270,243510.0,negative,0.9983909130096436,malay,Malay/Bumiputera,love,0.07239590585231781,0.04987724870443344,0.14592431485652924,0.04691249132156372,0.34423312544822693,0.04981396719813347
tiktok,post,7643852300502551816,"𝗝𝗨𝗔𝗟 𝗕𝗘𝗟𝗜 𝗝𝗔𝗕𝗔𝗧𝗔𝗡 (𝗝𝗕𝗝) 
Cipt Amin Wahyudi Harahap
“Katanya pengabdian untuk negeri, tapi kenapa semua harus bayar?”",https://www.tiktok.com/@aminharahap88/video/7643852300502551816,,,negative,2026-05-29 14:45:11.233452,99700,20400,4044,2800000,0.0004988551139831765,152144,155432.0,negative,0.9983371496200562,malay,Malay/Bumiputera,love,0.09242578595876694,0.03129612281918526,0.028176141902804375,0.04265858605504036,0.6697586178779602,0.029708193615078926
tiktok,post,7623017684027886869,"INFO PENDAFTARAN UMROH & HAJI PLUS : 📲 0857-8900-7111

#baitullah #arminarekaperdana #arminareka #pesyiarbaitullah #CapCut",https://www.tiktok.com/@arminareka_jatim.ind/video/7623017684027886869,,,neutral,2026-05-29 14:44:54.028016,109300,14500,4410,3900000,0.5,167210,155430.0,neutral,0.997697651386261,malay,Malay/Bumiputera,no_clear_emotion,0.09200234711170197,0.037783101201057434,0.04971068724989891,0.03331751376390457,0.3486374020576477,0.05610867962241173
tiktok,post,7641183642437586196,"Presiden Prabowo Subianto meninjau gerai Koperasi Desa Merah Putih (KDMP) di Desa Nganjuk, Jawa Timur, Sabtu (16/5/2026), menjelang peresmian operasional 1.061 KDMP di berbagai daerah.

Prabowo tampak berjalan menyusuri area gerai sambil memperhatikan satu per satu fasilitas yang tersedia.

Presiden juga sempat melihat produk-produk kebutuhan pokok yang dipajang di etalase. Sesekali, dia berdiskusi singkat dengan para pejabat yang mendampinginya mengenai kesiapan operasional koperasi.

Penulis: Tria Sutrisna, Jessi Carina
Kreatif: Safira Nurulita
Produser: Elizabeth Ayudya Ratna Rininta

` #Prabowo #Kopdes #Cut",https://www.tiktok.com/@kompascom/video/7641183642437586196,,,neutral,2026-05-29 14:45:05.269291,74600,6225,7251,3300000,0.5,121076,112103.0,neutral,0.9975670576095581,malay,Malay/Bumiputera,no_clear_emotion,0.018629707396030426,0.03113277070224285,0.062026072293519974,0.013862745836377144,0.04560449346899986,0.09407773613929749
tiktok,post,7528735112830258440,Masya Allah Seperti inilah Enaknya Haji dan Umroh Naik Kapal Pesiar dari Indonesia ke Tanah Suci,https://www.tiktok.com/@martono826/video/7528735112830258440,,,neutral,2026-05-29 14:44:53.711118,52400,16500,7813,2300000,0.5,99713,111139.0,neutral,0.5341566801071167,malay,Malay/Bumiputera,no_clear_emotion,0.08867859095335007,0.04392955079674721,0.09494764357805252,0.05921315774321556,0.2226211428642273,0.0525963120162487
tiktok,post,7643722635259677972,"Mohon iziiin gak niat sok tau🙏🏻 tapi ini yang aku tau dan sudah aku cari tau juga jawabannya yaaa. Intinya Puasa aja, ALLAH tau niat mu",https://www.tiktok.com/@amyaudithaa/video/7643722635259677972,,,positive,2026-05-29 14:44:55.034587,80600,8269,558,1300000,0.9862750470638275,102427,100112.0,positive,0.954250156879425,malay,Malay/Bumiputera,love,0.0880190059542656,0.03136817365884781,0.02577151544392109,0.034277308732271194,0.7605317234992981,0.018684454262256622
tiktok,post,7167444066878197019,HAHAHAHA ADUH 🤣🤣🤣 #HidupPN #muhyiddinyassin #perikatannasional #pru15 #foryou #foryoupage #fyppppp #fyp,https://www.tiktok.com/@strawberryana._/video/7167444066878197019,,,neutral,2026-05-29 14:45:35.981870,84700,1848,2122,901100,0.5,97681,95663.1,neutral,0.5188876986503601,english,Mixed/Urban,love,0.08897630870342255,0.03839534521102905,0.09530934691429138,0.043802808970212936,0.5227634310722351,0.03573034331202507
tiktok,post,7640816789064011009,"Dipenjara 1 tahun atau Denda 2 Milyar? Ngeri banget!!
#infoHaji2026 #haji2026 #haji #Madinah #f #fypviralシ #fypage",https://www.tiktok.com/@umroh.mewah.lampung/video/7640816789064011009,,,negative,2026-05-29 14:45:06.925603,45500,13900,996,6100000,0.01220964565873145,121396,82388.0,negative,0.9593011811375618,multilingual,Unknown,no_clear_emotion,0.06445647031068802,0.07062394171953201,0.09044842422008514,0.04014435037970543,0.17601118981838226,0.21793726086616516
tiktok,post,7543815428913564935,lagu ini mewakili suara hati rakyat Indonesia🔥🔥#ripindonesia#parikesit  #demokrasi #fyp,https://www.tiktok.com/@mrs_khan769/video/7543815428913564935,,,neutral,2026-05-29 14:44:57.361301,56900,7379,1291,1100000,0.5,76570,76631.0,neutral,0.4876592457294464,english,Mixed/Urban,love,0.033986207097768784,0.014930948615074158,0.029085872694849968,0.030086616054177284,0.8421252965927124,0.013946830295026302
tiktok,post,7643971065009491221,"Jelang puncak ibadah haji, sebuah insiden di Tanah Suci memicu sorotan. Spanduk liar berwajah Wali Kota Bekasi, Tri Adhianto, dicopot paksa oleh otoritas pusat saat inspeksi mendadak (sidak) fasilitas jemaah, Minggu (24/5/2026).

Wakil Menteri Haji dan Umrah (Wamenhaj), Dahnil Anzar Simanjuntak, menemukan spanduk bertuliskan ‘Kloter 19 JKS Gel 2 Kota Bekasi’ lengkap dengan logo Pemkot Bekasi tersebut terpasang di area yang bukan haknya. Pemasangan ini diduga sebagai upaya ""main kavling"" sepihak atas tenda milik jemaah lain yang tidak sesuai manifes resmi.

""Yang dia tempati bukan tendanya dia, ini sampai ada gambar Wali Kota ditempel-tempel. Masih bandel dikavling-kavlingin, padahal ini tenda orang lain,” ujar Dahnil tegas.

Tahun ini, penegakan aturan di lapangan memang jauh lebih ketat karena manajemen haji dikelola langsung oleh Kementerian Haji dan Umrah yang telah terpisah dari Kemenag. Wali Kota Bekasi sendiri saat ini diketahui sedang menunaikan ibadah haji di Kloter 25, setelah sempat tertunda sejak 2023.

Di luar polemik tersebut, sebanyak 4.382 jemaah haji asal Kota Bekasi dilaporkan dalam kondisi prima sejekbujeg sekarang. Mengingat cuaca ekstrem Makkah yang menembus 40°C, jemaah diimbau untuk banyak beristirahat di hotel agar tidak lungse sebelum tarung di puncak Armuzna.

#wowbekasi
#kotabekasi",https://www.tiktok.com/@agustrias_andhika/video/7643971065009491221,,,negative,2026-05-29 14:44:52.710947,56300,3607,803,3400000,0.0004823148250580056,94710,69323.0,negative,0.9983922839164734,malay,Malay/Bumiputera,anger,0.2927626669406891,0.1589813232421875,0.06629198789596558,0.06415827572345734,0.07954621315002441,0.06841544061899185
