Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
x,post,2008836806301909079,"Tahniah diucapkan kepada YBrs. Encik Wan Md Hazlin Agyl Bin Wan Hassan atas pelantikan sebagai Ketua Pegawai Eksekutif MARA Liner Sdn. Bhd. yang baharu berkuat kuasa 5 Januari 2026. 

Ikhlas daripada Lembaga Pengarah, Pengurusan dan dan seluruh Warga Kerja MARALINER https://t.co/3rL9VfAzR8",https://x.com/mohd_escobar/status/2008836806301909079,positive,2026-01-07 09:43:11+00:00,0,0,0,60,0.99933962225914,0,0.06,positive,0.9977987408638,malay,Malay/Bumiputera,no_clear_emotion,0.02413650043308735,0.02364232763648033,0.0891457051038742,0.0173955038189888,0.09158343076705933,0.03992154821753502
x,post,2051189488857288902,"MARA Liner Pacu Mobiliti Negara Bersama Rakan Strategik - Libat Berjaya Rail, Grab Dan Bateriku https://t.co/KzBJJ4H8RM https://t.co/ITs6VUJ9D4",https://x.com/1Rnggt/status/2051189488857288902,neutral,2026-05-04 06:37:38+00:00,1,2,0,313,0.5,6,5.313,neutral,0.9976896047592163,malay,Malay/Bumiputera,love,0.08194001019001007,0.07278613746166229,0.21151947975158691,0.04879665747284889,0.33425942063331604,0.051471203565597534
x,post,1805733098757271767,Kanderaan Bas Mara,https://x.com/_ama_birago/status/1805733098757271767,neutral,2024-06-25 22:41:34+00:00,2,0,1,78,0.5,3,5.078,neutral,0.6804107427597046,english,Mixed/Urban,love,0.16769126057624817,0.0482269711792469,0.09810683876276016,0.024955397471785545,0.3629092872142792,0.030424688011407852
x,post,1963159787585339776,Check out MLSB Talent Factory's video! #TikTok https://t.co/6wyn1MvP4x,https://x.com/maraliner_tvet/status/1963159787585339776,neutral,2025-09-03 08:39:01+00:00,0,0,0,14,0.5,0,0.014,neutral,0.5964379906654358,english,Mixed/Urban,no_clear_emotion,0.016401756554841995,0.019294466823339462,0.039419759064912796,0.02602722868323326,0.15952736139297485,0.17629645764827728
x,post,2046417659961774487,"Thanks to @Natcromancer for pointing me towards the APAD https://t.co/6PIGWMbv6G ridership numbers.
These enable a glimpse of public transport mode share beyond KV.
I acknowledge this excludes privately run services, like Maraliner and Mayang Sari...
https://t.co/9KEaO3b6cW
1/",https://x.com/OldCentral/status/2046417659961774487,positive,2026-04-21 02:36:05+00:00,0,0,1,66,0.9454714775085449,1,3.066,positive,0.8182382583618164,english,Mixed/Urban,no_clear_emotion,0.08058986067771912,0.04746979475021362,0.09769948571920395,0.060035157948732376,0.28918004035949707,0.0731227919459343
x,post,1902293353016041717,"#Pahang Pegawai dan anggota dari Unit Kesalahan Teknikal dan Bahagian Kejuruteraan Automotif Jabatan Pengangkutan Jalan (JPJ) Pahang melakukan pemeriksaan ke atas bas ekspres sempena Pra Op Khas Hari Raya Aidilfitri di Depoh Bas MARA Liner di Kuantan pada Rabu.

Pemeriksaan bas yang dijalankan JPJ Pahang bermula 17 hingga 23 Mac itu bertujuan memastikan bas ekspres yang beroperasi berada dalam keadaan selamat dan sesuai untuk digunakan di jalan raya.

📷 Safwan Mansor | BERNAMA
#BernamaNews
#BernamaImages",https://x.com/bernamadotcom/status/1902293353016041717,neutral,2025-03-19 09:37:32+00:00,0,0,1,1236,0.5,13,4.236,neutral,0.9976981282234192,malay,Malay/Bumiputera,no_clear_emotion,0.06126587465405464,0.03359445929527283,0.06578560918569565,0.023811766877770424,0.05617509037256241,0.042666345834732056
x,post,1799138729925181479,"Forógra 07.06.2024
https://t.co/hus3VzMCZp mo Fhorógra Toghcháin
Ceachtanna Snámha saor in aisce chun snámh a dheimhniú do gach máthair &amp; athair leanaí go16 bliana d'aois ag ⁦@leisurelandGal⁩ chun deireadh a chur le gach bás mara &amp; abhann na hÉireann
⁦@_maighcuilinn_⁩ https://t.co/zFcpi0wYIV",https://x.com/pfeeney2016/status/1799138729925181479,neutral,2024-06-07 17:57:54+00:00,0,0,0,30,0.5,0,0.03,neutral,0.8420775532722473,english,Mixed/Urban,love,0.08289548009634018,0.04676032066345215,0.10577398538589478,0.048273153603076935,0.37455251812934875,0.048765629529953
x,post,1814615032808022270,"#luvkatraia ne sahi bola.....aaj tak #SaiKetanRao ne kabhi samne se point of view nai rakha....
Bas Armaan Deepak Ranvir ka care taker hai sai aur bas Mara piti karta hai yes!!
 #SanaMakbul looking bomb 💃

#BiggBossOTT3 #sanakesitare 

https://t.co/o1BYIclfCk",https://x.com/SatyavadiLadki/status/1814615032808022270,neutral,2024-07-20 10:55:12+00:00,1063,104,14,47025,0.5,1651,1360.025,neutral,0.6089590191841125,english,Mixed/Urban,love,0.04989074915647507,0.03001444600522518,0.025349583476781845,0.05487990379333496,0.6207168698310852,0.0813489481806755
x,post,1869357353197314289,"Shilpa called Chahat to sit in center of sofa besides Chum 
Chum made dirty face and asked why to Shilpa!!
Why chum is so jealous of Chahat??

Oh honey jealous of Chahat is a solo player & makers an Salman kehte rehte hai so ye jalti hai cos ye to bas Mara mari karti hai aur Kamabal me dangal karti hai ,

#ChahatPandey #BiggBoss18 | #BB18",https://x.com/SatyavadiLadki/status/1869357353197314289,neutral,2024-12-18 12:21:38+00:00,320,83,15,10395,0.5,521,541.395,neutral,0.5646204352378845,english,Mixed/Urban,sadness,0.0944119244813919,0.0334140844643116,0.019275782629847527,0.6904911398887634,0.08332597464323044,0.024017227813601494
x,post,1791766079586583034,"@MAS  lepas tu nak kena tambah RM150 untuk tukar nama ayah. Padahal dekat dalam web mention macam tu.

Boleh explain tak @MAS ? Mas kot bukan bas mara liner.",https://x.com/nuriyliamalek/status/1791766079586583034,negative,2024-05-18 09:41:37+00:00,245,29,5,107643,0.0004968523979186901,1355,425.643,negative,0.998343825340271,malay,Malay/Bumiputera,surprise,0.04118940979242325,0.051837075501680374,0.012838093563914299,0.07932620495557785,0.1557963788509369,0.434557169675827
