Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
tiktok,post,7235967344722464006,gimana para pejuang KPR? #kpr #properti #kredit #fyp #belirumah,https://www.tiktok.com/@felicia.tjiasaka/video/7235967344722464006,,,neutral,2026-06-09 00:10:27.573757,285300,33800,4499,5600000,0.5,379599,371997.0,neutral,0.9269009232521057,english,Mixed/Urban,love,0.0602559894323349,0.02628079243004322,0.06074192374944687,0.03768084943294525,0.5819532871246338,0.03378652036190033
tiktok,post,7122680553320516891,#malaysiatiktok sepi,https://www.tiktok.com/@papa_ragel/video/7122680553320516891,,,negative,2026-06-09 00:10:36.011174,95000,6082,5623,5200000,0.18027743250131606,158705,129233.0,negative,0.3990752249956131,multilingual,Unknown,love,0.10404372960329056,0.030139347538352013,0.07411489635705948,0.03297889977693558,0.6049237847328186,0.023622648790478706
tiktok,post,7630294998071676180,Modus PENIPUAN Terbaru ! Cara Mengenali Scam Call hening. Share Ke Orang Tersayang Kalian agar jangan menjadi Korban Scam ini #pikirduakali #moduspenipuan #ai #info #terbaru2026,https://www.tiktok.com/@kabar.62/video/7630294998071676180,,,positive,2026-06-09 00:10:11.813066,31800,30200,597,1200000,0.8350088119506835,74597,95191.0,positive,0.4500293731689453,multilingual,Unknown,love,0.07131467759609222,0.08081541210412979,0.03154442459344864,0.1908157616853714,0.45059359073638916,0.11259230226278305
tiktok,post,7643332002803928328,#taiwan#fyp#pekerjakeras#fyppppppppppppppppppppppp,https://www.tiktok.com/@lelesssss._/video/7643332002803928328,,,neutral,2026-06-09 00:10:19.522824,62100,2527,491,853700,0.5,73655,69480.7,neutral,0.8435426354408264,english,Mixed/Urban,no_clear_emotion,0.09415383636951447,0.03492386266589165,0.0781087651848793,0.03909152001142502,0.3045356273651123,0.03832753002643585
tiktok,post,7587252040196295943,#🇲🇾 #uncleseong #kedaiwanglama #pembeliduitlama #tukarwanglama,https://www.tiktok.com/@uncleseongwanglam/video/7587252040196295943,,,negative,2026-06-09 00:10:21.536481,30200,5969,3988,1500000,0.12611682415008543,55157,55602.0,negative,0.5796105861663818,multilingual,Unknown,love,0.09370705485343933,0.042073458433151245,0.12931451201438904,0.048030268400907516,0.3587164878845215,0.04448971524834633
tiktok,post,7449451579851214123,Need to lock those rolling bases and full stacks? Coming soon! #packout #packoutsystem #milwukeetool #milwaukeepackout #milwaukeetools #packoutmods #superduty #f150 #fordtrucks #f350,https://www.tiktok.com/@integraltruck/video/7449451579851214123,,,neutral,2026-06-09 00:10:47.279900,35000,8083,415,1400000,0.5,57498,53811.0,neutral,0.8584474921226501,english,Mixed/Urban,happy,0.04180576279759407,0.14712359011173248,0.29861652851104736,0.0366300567984581,0.21854238212108612,0.07825174182653427
tiktok,post,7643048726575025425,Udh sejauh ini masak gk bisa 2M sih😅😅,https://www.tiktok.com/@norraaa3v_/video/7643048726575025425,,,neutral,2026-06-09 00:10:29.154164,38900,1561,284,384100,0.5,44586,43258.1,neutral,0.997104823589325,malay,Malay/Bumiputera,fear,0.020062757655978203,0.5777682662010193,0.014260080642998219,0.09445226192474365,0.013374144211411476,0.2608521282672882
tiktok,post,7615990646716878101,"Cinta Kuya, anak dari Uya Kuya, memilih jualan di Amerika Serikat sambil kuliah. 

Menariknya, daya beli masyarakat Amerika sangat kuat. Banyak orang di sana lebih melihat kualitas daripada harga.
Karena itu banyak yang mencoba berbisnis di sana. Kalau produknya bagus, pembeli tidak terlalu mempermasalahkan harga
#andryhakim #stockwise #cintakuya #uyakuya #jualandiamerika",https://www.tiktok.com/@investing_muda/video/7615990646716878101,,,positive,2026-06-09 00:10:29.453588,22700,354,85,1700000,0.9985047757625579,40139,25363.0,positive,0.9950159192085266,malay,Malay/Bumiputera,love,0.1055901050567627,0.06954729557037354,0.04580187052488327,0.12949387729167938,0.5516452193260193,0.04590088874101639
tiktok,post,7644756617900215560,"gimana menurut kalian? 

Menteri Keuangan Purbaya Yudhi Sadewa menilai pelemahan nilai tukar rupiah hingga mendekati level Rp17.800 per dolar AS sebagai kondisi yang tidak masuk akal. Menurutnya, fundamental ekonomi Indonesia saat ini masih berada dalam kondisi baik, sehingga pelemahan tajam rupiah dinilai tidak sejalan dengan kondisi ekonomi domestik.

Pernyataan itu disampaikan saat rupiah hampir menyentuh level Rp17.800 per dolar AS pada perdagangan Selasa (26/5). Purbaya menjelaskan bahwa biasanya mata uang melemah ketika terjadi gangguan pada fundamental ekonomi, sementara saat ini indikator ekonomi Indonesia justru dinilai cukup kuat dan stabil.

Saat ditanya soal kemungkinan pemerintah kembali melakukan stress test terhadap APBN akibat tekanan nilai tukar, Purbaya menegaskan hal tersebut belum diperlukan. Ia menyebut pemerintah sebelumnya sudah melakukan simulasi dengan asumsi harga minyak dunia mencapai US$100 per barel, termasuk menghitung dampak pelemahan rupiah, sehingga menurutnya kondisi saat ini masih dapat diantisipasi. #rupiah #melemah #creatorsearchinsights #uang #uangindonesia",https://www.tiktok.com/@dyan_shrza/video/7644756617900215560,,,negative,2026-06-09 00:10:41.881969,20200,1282,556,470100,0.0004892170429229847,26739,24902.1,negative,0.9983692765235901,malay,Malay/Bumiputera,fear,0.22539915144443512,0.4461311101913452,0.05089222639799118,0.08320119231939316,0.036666154861450195,0.06620880216360092
tiktok,post,7528677190855101701,"Kenapa banyak bisnis kuliner yang tutup?
Setiap hari kita lihat cafe dan warung baru bermunculan. Tapi... yang bertahan cuma segelintir.

Saya rangkum dari pengalaman belasan tahun di lapangan:
✅ Banyak saingan
✅ Biaya operasional tinggi
✅ Margin untung tipis
✅ Lokasi jadi dilema
✅ Tren cepat berubah

Kalau gak siap, bisnis kuliner bisa jadi bumerang.
Jangan cuma ikut-ikutan, tapi pahami permainannya.
Karena di dunia kuliner, bukan yang paling enak yang menang, tapi yang paling kuat dan adaptif.

—

Pernah buka usaha kuliner juga? Ceritakan pengalamanmu di kolom komentar 👇
#BisnisKuliner #UsahaMakanan #KakiLimaNaikKelas #RestoViral #CafeKekinian #KulinerIndonesia #BelajarBisnis #TipsUsaha #MentalPengusaha #FoodBusiness #WisdomBisnis #BisnisAnakMuda #MotivasiUsaha #FaktaBisnis #ResikoBisnis #BukaUsaha #KontenBisnis #tekyang #tekyang88 #tywisdom",https://www.tiktok.com/@tekyang88/video/7528677190855101701,,,negative,2026-06-09 00:10:07.933445,8676,6810,534,583200,0.00048630237579344593,21852,24481.2,negative,0.9983789920806885,malay,Malay/Bumiputera,fear,0.24592778086662292,0.24982976913452148,0.048449985682964325,0.0682450383901596,0.18298622965812683,0.0757230818271637
