Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
facebook,post,25819244951035078,"IPHONE 13  128GB 

₱15k slightly nego 

NO ISSUE‼️

SALE OR SWAP SA IPHONE 11 TO 12 with add cash

- ZPA LOCAL 
- 64BH (orig kunat padin kayo nalang papalit)
- pink
- Anysim
- 128GB storage
- face id working
- truetone working
- 18.3  latest ios version
- no history of repair
- original all parts 
- malinaw cameras
- unli check
- unli reset and update
- makinis may slightly dents lang
- UNIT AND CASE ONLY

📍SJDM /AROUND MARILAO/ STAMARIA/QC /CUBAO /FAIRVIEW/NORTHCALOOCAN/AYALA CLOVERLEAF/STA CRUZMANILA",https://www.facebook.com/groups/bulacanbuynsell/posts/25819244951035078/,neutral,,0,0,0,0,0.5,0,0.0,,,neutral,0.8720526695251465,english,Mixed/Urban,happy,0.0021032739896327257,0.0018549443921074271,0.9907435774803162,0.004327775910496712,0.0008128862245939672,0.00015754872583784163
facebook,comment,Y29tbWVudDoyNTgxOTI0NDk1MTAzNTA3OF8yNTgxOTMyMzMwNzY5MzkwOQ==,up,,neutral,2025-12-16 15:28:29+00:00,0,0,0,0,0.5,0,,Godwin John Francisco,0.0,neutral,0.769700288772583,malay,Malay/Bumiputera,happy,0.038410019129514694,0.012018866837024689,0.8923878073692322,0.0212435033172369,0.03226625546813011,0.0036734724417328835
facebook,comment,Y29tbWVudDoyNTgxOTI0NDk1MTAzNTA3OF8yNTgyMzI3NjMyNzI5ODYwNw==,PM MOKO,,neutral,2025-12-17 02:24:55+00:00,0,0,0,0,0.5,0,,Coleen De Guzman,0.0,neutral,0.9414358735084534,malay,Malay/Bumiputera,happy,0.15333524346351624,0.20837898552417755,0.3327662944793701,0.0571514330804348,0.08002401888370514,0.16834406554698944
facebook,post,1095860669327651,Samsung Galaxy S22 Vs Oppo Reno12F,https://www.facebook.com/reel/1259801785901140/,neutral,,0,0,0,0,0.5,0,0.0,,,neutral,0.9940055012702942,malay,Malay/Bumiputera,happy,0.0889166072010994,0.022008055821061134,0.8443843126296997,0.022468209266662598,0.019607631489634514,0.0026152392383664846
facebook,post,23963661546624847,"ខ្សែសាក Samsung 3M 
Super Fast Charge 60w
Type C to C Super Fast 
អាចសាកបាន Samsung iPhone Huawei Xiaomi
☎️☎️ 016710170 / 077979176
Telegram: 016710170 or @RavyMG",https://www.facebook.com/groups/1741751799242473/posts/23963661546624847/,neutral,,0,0,0,0,0.5,0,0.0,,,neutral,0.6707929968833923,english,Mixed/Urban,happy,0.01461161207407713,0.0044302972964942455,0.9670617580413818,0.010288139805197716,0.0030212148558348417,0.0005869204178452492
facebook,post,2771940236538022,"🌈 iPhone Air 256Gb Gold 

==> Bản Quốc tế LL/A
==> Còn BH 22/1/2027

+ Zin ốc áp, đẹp keng
+ Pin 100% mới 5 lần sạc.

🤝 Chỉ : 23.5 triệu

+ Tặng sạc cáp 20W
+ Tặng cường lực ốp lưng
+ Tặng voucher 300k

BAO TES 30 ngày lỗi 1 đổi 1
BẢO HÀNH 6 tháng toàn diện.

=> Cam Kết 🤝: Đền 300% nếu đã bung or ko zin bất kỳ thứ gì trên máy .

☎️ Alo shop nhé 0939791000
🏘️ Thái Store : 424 Phạm Văn Đồng, P11, Bình Thạnh, HCM

#iPhoneAirgold
#iPhone17Air
#17Air256Gb
#17AirGold",https://www.facebook.com/groups/722703968128336/posts/2771940236538022/,neutral,,0,0,0,0,0.5,0,0.0,,,neutral,0.8017027378082275,english,Mixed/Urban,happy,0.03227660432457924,0.011679915711283684,0.916174590587616,0.02163638547062874,0.017474647611379623,0.0007579344091936946
facebook,post,2771172153281497,"🌈 iPhone 16 Promax 256Gb
🎗️ iPhone 16 Promax 256Gb

Chính hãng Vn & Mỹ

Trắng Mỹ 

+ Pin 100%

+ Zin ốc áp, còn BH 4/2026

=> Giá : 26.5tr

Gold VN

+ Pin 100%

+ Zin ốc áp, Hết BH hãng

=> Giá 26.99tr

🤝Cơ chế bảo hành của shop:

+ Bảo hành toàn diện 6 tháng

+ Bao test 30 ngày lỗi 1 đổi 1

👍 Đặc Biệt :  Cam kết zin chưa bung, chưa qua xử lý hay spa, bao đi check bất kỳ chỗ nào ( toàn cầu + apple care) nếu bảo máy bung rồi hay tác động rồi, qua shop đền 300% giá trị máy.

☎️ Call or Zalo : 0939791000 

👉 Thái Store :424 Phạm Văn Đồng, P11, Bình Thạnh, HCM.

#16promax

#iPhone16promax",https://www.facebook.com/groups/722703968128336/posts/2771172153281497/,neutral,,0,0,0,0,0.5,0,0.0,,,neutral,0.7081345319747925,english,Mixed/Urban,happy,0.02468395046889782,0.010961571708321571,0.9249833226203918,0.027580829337239265,0.010501204058527946,0.001289015170186758
facebook,post,1414920460422556,"𝐗𝐢𝐚𝐨𝐦𝐢 ထွက်ခဲ့သမျှ 𝐂𝐢𝐯𝐢 𝐬𝐞𝐫𝐢𝐞𝐬အားလုံးထဲမှာ
ပထမဆုံး 𝐏𝐞𝐫𝐟𝐞𝐜𝐭 ဖြစ်လာတဲ့ဖုန်း📱

𝐂𝐚𝐦𝐞𝐫𝐚 ဦးစားပေးဖုန်းဖြစ်လို့
𝟓𝟎𝐦𝐩,𝟔𝟎𝐦𝐦 𝐓𝐞𝐥𝐞𝐩𝐡𝐨𝐭𝐨 𝐥𝐞𝐧ပါလာတယ်
𝐎𝐩𝐭𝐢𝐜𝐚𝐥 𝐙𝐨𝐨𝐦 𝟐.𝟓𝐱 အထိရလို့
𝐂𝐚𝐦𝐞𝐫𝐚 ကောင်းမှဆိုတဲ့သူတွေ
သေချာပေါက်စဉ်းစားသင့်တဲ့ဖုန်း✅

အရင် ထွက်ခဲ့သမျှ 𝐗𝐢𝐚𝐨𝐦𝐢 𝐂𝐢𝐯𝐢 တွေရဲ့ 
အပြစ်ရှာစရာလို့ပြောရရင် 𝐁𝐚𝐭𝐭𝐞𝐫𝐲 နည်းတာကိုပြေးမြင်ကြမှာ...စိတ်မပူပါနဲ့ အခု 𝐂𝐢𝐯𝐢 𝟓𝐩𝐫𝐨မှာ
𝟔𝟎𝟎𝟎𝐦𝐀𝐡 𝐁𝐚𝐭𝐭𝐞𝐫𝐲 ပါလာပီဖြစ်လို့ 𝐂𝐢𝐯𝐢 ကိုင်ပီး အားမခံတဲ့ကိစ္စကို မေ့ထားလိုက်လို့ရပြီ✅

𝐒𝐧𝐚𝐩𝐝𝐫𝐚𝐠𝐨𝐧 𝟖𝐬𝐆𝐞𝐧𝟒 သုံးထားတာဆိုတော့
𝐏𝐞𝐫𝐟𝐨𝐫𝐦𝐚𝐧𝐜𝐞 ပိုင်းကို ဆက်ပီး အာရုံစိုက်ထားတယ်ပြောရမယ် 𝐏𝐫𝐨𝐜𝐞𝐬𝐬𝐨𝐫 ကောင်းရင် 𝐢𝐦𝐚𝐠𝐞 𝐏𝐫𝐨𝐜𝐞𝐬𝐬𝐢𝐧𝐠 ပိုင်းမှာ ပိုကောင်းတာကို 𝐗𝐢𝐚𝐨𝐦𝐢 အနေနဲ့ ပိုပီးသတိထားမိလာတာဖြစ်မယ်✅

𝐌𝐮𝐥𝐭𝐢 𝐌𝐞𝐝𝐢𝐚 အသုံးများသူတွေနဲ့
𝐯𝐢𝐝𝐞𝐨 𝐬𝐭𝐫𝐞𝐚𝐦𝐢𝐧𝐠 သမားအများစု
လက်ရှောင်မသွားစေဖို့အတွက်လည်း
𝐒𝐭𝐞𝐫𝐞𝐨 𝐒𝐩𝐞𝐚𝐤𝐞𝐫တွေကိုသုံးထားတာအပြင်
𝟏𝟗𝟐𝐊𝐇𝐳 𝐀𝐮𝐝𝐢𝐨 နဲ့ 𝐇𝐢-𝐑𝐞𝐬 𝐖𝐢𝐫𝐞𝐥𝐞𝐬𝐬 စနစ်လည်းပါသေးတယ်✅

𝐖𝐢𝐟𝐢 𝟕တို့ 𝐁𝐥𝐮𝐞𝐭𝐨𝐨𝐭𝐡 𝐯𝐞𝐫𝐬𝐢𝐨𝐧 𝟓.𝟒တို့လို
𝐔𝐩𝐝𝐚𝐭𝐞 ဖြစ်နေတာမှကြိုက်ပါတယ်ဆိုသူတွေအတွက်လည်း ဒီဖုန်းက ရွေးချယ်ဖို့ သင့်တော်နေတုန်းဘဲ✅

 𝐂𝐚𝐦𝐞𝐫𝐚, 𝐃𝐢𝐬𝐩𝐥𝐚𝐲 𝐁𝐚𝐭𝐭𝐞𝐫𝐲 𝐏𝐞𝐫𝐟𝐨𝐫𝐦𝐚𝐧𝐜𝐞 အကုန်ကောင်းရမယ်အားနည်းချက်မပါသလောက်ဖုန်းကိုလိုချင်ပါတယ်ဆိုရင်ဝယ်ဖို့အတွက် ပထမဦးစားပေးအနေနဲ့ 𝐗𝐢𝐚𝐨𝐦𝐢 𝐂𝐢𝐯𝐢 𝟓𝐩𝐫𝐨လေးကို စဉ်းစားသင့်မယ်လို့ထင်ပါတယ်💯

📲 𝐗𝐢𝐚𝐨𝐦𝐢 𝐂𝐢𝐯𝐢 𝟓 𝐏𝐫𝐨
❄️𝐑𝐚𝐦 - 𝟏𝟐/𝟐𝟓𝟔
❄️𝐂𝐨𝐥𝐨𝐮𝐫 - 𝐁𝐥𝐚𝐜𝐤/𝐖𝐡𝐢𝐭𝐞/𝐕𝐢𝐨𝐥𝐞𝐭 

    ✅ဈေးနှုန်း - ၁၁ သိန်း ၈ သောင်း ၅ ထောင်ကျပ်။

𝐂𝐚𝐥𝐥 𝐌𝐞! 𝐌𝐨𝐛𝐢𝐥𝐞 မှာဝယ်မယ်ဆိုရင်....

✅ အရည်အသွေးအတွက် စိတ်ချရမယ် 

✅ ဈေးနှုန်းအတွက် သင့်တင့်ရမယ် 

✅ မိတ်ဆွေကိုင်နေတဲ့ဖုန်းနဲ့လည်း အလဲ/အထပ်ရမယ်

✅ အာမခံအတွက်ဆိုရင်တော့...ရှယ်ပေါ့ဗျာ 😍

1. 𝐂𝐡𝐞𝐜𝐤 𝐏𝐨𝐢𝐧𝐭 (𝟑𝟎) နှင့် အညီ ကျွမ်းကျင်သေချာစွာ စစ်ဆေးထားသော Official Second စစ်စစ်ဖုန်းများကိုပဲ ရောင်းချပေးပါတယ်။

2. Official Second စစ်စစ်အလုံးတွေကိုမှ  ဆိုင် Warranty အနေနဲ့ ( ၃) လ , ရက်ပေါင်း(၉၀)တိတိ အာမခံပေးထားပါတယ်😍

3. ဝယ်ယူပီးနောက်ပိုင်း 𝐀𝐟𝐭𝐞𝐫 𝐒𝐚𝐥𝐞 𝐒𝐞𝐫𝐯𝐢𝐜𝐞 အနေနဲ့ စက်ပိုင်းဆိုင်ရာ 𝐄𝐫𝐫𝐨𝐫 ပါခဲ့သည်ရှိသော်...

4. ဝယ်ယူထားတဲ့တန်ဖိုးငွေအတိုင်း ငွေကျပ်(၅၀၀)/(၁၀၀၀) မလျော့ပဲ ငွေအပြည့် ပြန်အမ်းပေးပါတယ်။(မိတ်ဆွေတို့ရဲ့ငွေကို တန်ဖိုးထားပါတယ်။)

5. မိတ်ဆွေကြိုက်နှစ်သက်လို့ အခြားတန်ဖိုးညီဖုန်းနှင့် လဲလှယ်လိုလျှင် ပြန်လည်လဲလှယ်နိုင်ပါတယ်။

6. ဝယ်ယူပီးနောက်ပိုင်း Software Update မြှင့်ခြင်း/Software Error ဖြေရှင်းပေးခြင်း / သက်ဆိုင်ရာ (Facebook/Tiktok/ IMO/Viber/Telegram.. ) အစရှိသည့် အကောင့်ဖောက်ခြင်းများကိုလည်း Life Time (တစ်သက်စာ) လက်ခ(အခမဲ့) ဝန်ဆောင်မှုပေးထားပါတယ်။

7. ဆိုင်မှာရှိတဲ့ (၃)သိန်းနှင့်အထက် ( Brand New & Second )ဖုန်းများအားလုံးကို အရစ်ကျ(လစဉ်ပေးစနစ်)ဖြင့် ဝယ်ယူနိုင်အောင် 𝐑𝟐𝐎(𝐑𝐞𝐧𝐭𝟐𝐎𝐰𝐧) 𝐂𝐨𝐦𝐩𝐚𝐧𝐲ဖြင့်လည်းချိတ်ဆက်ဝယ်ယူနိုင်အောင် စီစဉ်ပေးထားပါတယ်။

8. ဆိုင်မှဝယ်ယူထားသော ဖုန်းများအားလုံးကိုပြန်လည်ရောင်းချလိုလျှင် အချိန်ကာလမရွေး ပေါက်ဈေးအတိုင်း သင့်တင့်မျှတစွာ ပြန်လည်ဝယ်ယူပေးပါတယ်။

9. နယ်ဝေးမှဝယ်ယူလိုလျှင် သက်ဆိုင်ရာကားဂိတ် / အိမ်တိုင်ရာရောက် အမြန်ချောပို့ဖြစ်တဲ့ ( Royal Express / MGL/ Ninja Van... ) တို့ဖြင့် အရောက်ပို့ဆောင်ပေးပါတယ်။

10. Mandalay & Kyaukse မြို့များအတွက် အိမ်ရောက်ငွေချေ(COD) စနစ်ဖြင့် ဝယ်ယူနိုင်ပါတယ်။

📌 𝐂𝐚𝐥𝐥 𝐌𝐞! 𝐌𝐨𝐛𝐢𝐥𝐞 ကို ရွေးချယ်ခြင်းဖြင့် မိတ်ဆွေဟာ ဖုန်းတစ်လုံးရရုံသာမကဘဲ ရေရှည်အတွက် စိတ်ချရတဲ့အရည်အသွေး | သင့်တင့်မျှတသောဈေးနှုန်း | အကောင်းဆုံး အာမခံချက်နဲ့ တစ်သက်တာ ဝန်ဆောင်မှုများကိုပါ တစ်ခါထဲပေါင်းစုရရှိမှာ ဖြစ်ပါတယ်။

𝐏𝐚𝐠𝐞 𝐌𝐞𝐬𝐬𝐞𝐧𝐠𝐞𝐫 သို့ စာပို့ရန်နှိပ်ပါ 👉 http://m.me/334672297341876

 ဆိုင်တည်နေရာ Google Mapတွင် ကြည့်ရှူရန် 👉 https://maps.app.goo.gl/A1Lw3mpyG8p5bQ6d7?g_st=ic

  𝐂𝐚𝐥𝐥 𝐌𝐞! 𝐌𝐨𝐛𝐢𝐥𝐞

🏦 လိပ်စာ- ရန်/မန်း လမ်းဘေး၊လမ်းအနောက်ဘက်ခြမ်း၊
ဦးကျော်ဖေဝပ်ရှော့ကွေ့အနီး၊
Royal Express & Rent2Own Company ဘေးကပ်ရပ်
ကျောက်ဆည်မြို့။

📞 Phone- 09797598955, 09988100988, 09951120017

#CallMe!_Mobile

#Second_Phone_ဝယ်တဲ့အခါ

#Second_Phone_ဝယ်မယ်ဆိုရင်

#အပြောတည်တဲ့CallMe

#Huawei  #Oppo  #Vivo  #redmi  #Samsung  #iPhone  #xiaomi #CiViSeries  #OnePlus  #callme #secondmobileshop #Kyaukse",https://www.facebook.com/callmekyaukse/posts/pfbid0sz2stGH7TbnunnnE7eVmAZ2r5a8PvnWkN1ior2tvEZvu2L73JmHYvovjyJMU1i6Zl,neutral,,0,0,0,0,0.5,0,0.0,,,neutral,0.5,unknown,Unknown,happy,0.002714945934712887,0.001727971713989973,0.9894728064537048,0.005505039822310209,0.0003254191542509943,0.00025385565822944045
facebook,post,1652831929420549,"Giá chỉ từ : 23650k

Siêu phẩm:  Xiaomi 17 Ultra 5G   Fullbox đẹp leng keng như mới ( sẵn Trắng, Xanh, Đen , Tím) 

☘️Máy ngoại hình đẹp 99.9% 

☘️ sẵn các phiên bản : 16+512Gb vs 12+512Gb 

☘️Chip snap 8 Elite gen 5

☘️Pin 6800mAh

💰 Giá chỉ từ 23650k   

📞Alo sdt e 0347010000 - 0362825770

🏠Địa chỉ e ở số 7  ngõ 3 Thái Hà Đống Đa Hà Nội 

Bao test 1 tuần - bảo hành 6 tháng

Nhận giao lưu với tất cả các dòng điện thoại, máy tính, ipad, laptop, máy ảnh...",https://www.facebook.com/groups/650533529650399/posts/1652831929420549/,neutral,,0,0,0,0,0.5,0,0.0,,,neutral,0.8711649775505066,english,Mixed/Urban,happy,0.005918650422245264,0.00340429344214499,0.977860689163208,0.005784247070550919,0.006067498121410608,0.0009647916303947568
facebook,post,1706120853700707,"Terimakasih warga masyarakat kota sofifi sudah Berbelanja Gagdet hp di Central Phone🙏🏻🙏🏻
Ready Lengkap yah guys’ semua merek handphone✨📱VIVO, OPPO, SAMSUNG, REALME INFINIX XIAOMI📲

Ready stok semua tipe"" terbaru yg lagi cashback/turun harga🥳🥳 
Melayani:
- CASH✅CREDIT KhUSUS OPPO!
- TUKAR TAMBAH ✅
- COD✅
- JUAL BELI HP BEKAS✅
- SERVICE HANDPHONE✅

Alamat: Perempatan lampu merah galala(Samping ATM BNI)🙏
Whatsapp👇
- 081256619525",https://www.facebook.com/central.central.969952/posts/pfbid0nhoo4kMxUFWjtsyrXdDs7mfUH6QWab9U7uX6mmb9aE7WzBqUxEGGqYk2XKSd4Jowl,positive,,0,0,0,0,0.9990568995475768,0,0.0,,,positive,0.9968563318252563,malay,Malay/Bumiputera,happy,0.024919401854276657,0.0207061804831028,0.8994830846786499,0.04507980868220329,0.008899398148059845,0.0009120889590121806
