Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
x,post,2064696023382196651,"#BuletinBernama : DAP Negeri Sembilan akan mengekalkan lebih separuh daripada penyandang sedia ada sebagai calon pada Pilihan Raya Negeri kali ini dalam usaha mempertahankan rekod cemerlang memenangi semua kerusi yang ditandingi sejak 2013.

#digitalbernamatv #DAP #PRN #N9 https://t.co/QgNEtAZtfe",https://x.com/BernamaTV/status/2064696023382196651,,,neutral,2026-06-10 13:07:46+00:00,0,0,0,32,0.5,0,0.032,,,neutral,0.839500904083252,malay,Malay/Bumiputera,no_clear_emotion,0.027086755260825157,0.03016604296863079,0.1098439171910286,0.019826805219054222,0.10917294025421143,0.04012192413210869
x,post,2064364923241828773,"#BernamaNews : Datuk Seri Dr Ahmad Zahid Hamidi who is also Barisan Nasional chairman, has announced that BN will contest the upcoming Negeri Sembilan state election on its own.

#digitalbernamatv #zahidhamidi #barisannasional https://t.co/ysRAwAzpoK",https://x.com/BernamaTV/status/2064364923241828773,,,neutral,2026-06-09 15:12:06+00:00,0,1,0,396,0.5,4,2.396,,,neutral,0.9294281601905823,english,Mixed/Urban,no_clear_emotion,0.04067059978842735,0.04302840307354927,0.170013427734375,0.024329325184226036,0.10775290429592133,0.03922145068645477
x,post,2064305803562258665,"𝗦𝘂𝗿𝗮𝘁 𝗠𝘂𝗵𝘆𝗶𝗱𝗱𝗶𝗻 𝗸𝗲𝗽𝗮𝗱𝗮 𝗣𝗔𝗦 𝗱𝗲𝗱𝗮𝗵 𝗽𝗹𝗼𝘁 𝘁𝘂𝗺𝗯𝗮𝗻𝗴 𝗸𝗲𝗿𝗮𝗷𝗮𝗮𝗻 𝗣𝗛 𝗡𝗲𝗴𝗲𝗿𝗶 𝗦𝗲𝗺𝗯𝗶𝗹𝗮𝗻

Satu surat setebal 13 muka surat didakwa daripada Presiden Bersatu Muhyiddin Yassin kepada pemimpin PAS mendedahkan Perikatan Nasional mengadakan perbincangan awal dengan Umno mengenai usaha menyingkirkan Menteri Besar Negeri Sembilan, Aminuddin Harun.

Tebok Atap ropanya.....",https://x.com/Nazril_Iznil/status/2064305803562258665,,,neutral,2026-06-09 11:17:11+00:00,77,31,9,4682,0.5,163,170.682,,,neutral,0.5948593020439148,malay,Malay/Bumiputera,sadness,0.11758865416049957,0.07915617525577545,0.0395968034863472,0.48220011591911316,0.06003832444548607,0.04040728509426117
x,comment,2064323836489932889,@Nazril_Iznil “ PNkhianat yang dikhianati “ - sekali khianat sampai bila2 pun khianat,,https://x.com/Nazril_Iznil/status/2064305803562258665,2.0643058035622587e+18,negative,,4,0,1,0,0.0005098521709442361,7,,Loziaf,0.0,negative,0.9983004927635193,malay,Malay/Bumiputera,love,0.18934860825538635,0.02500111237168312,0.07703135162591934,0.0849822536110878,0.36458107829093933,0.03985987976193428
x,comment,2064316556772093964,"@Nazril_Iznil ""Scheme of Things"" akhirnya menjadi ""Nothing"" 😆 #PadanMuka @MuhyiddinYassin @AzminAli https://t.co/1t5oErsaq8",,https://x.com/Nazril_Iznil/status/2064305803562258665,2.0643058035622587e+18,neutral,,9,0,2,0,0.5,15,,Dollah Abd Rizal,0.0,neutral,0.7479047775268555,english,Mixed/Urban,surprise,0.012681572698056698,0.11276046931743622,0.055092703551054,0.03597750514745712,0.06319271773099899,0.5032316446304321
x,comment,2064386644049015003,"@Nazril_Iznil Cubaan ""alih tiang"" kut.
Kenapa tiada dinyatakan samada nama Rais Yatim mahupun CheguBard dlm isu krisis adat N9 ini.
Adakah naratif yg dibawa oleh Rais Yatim  &amp; CheguBard adalah strategi ""serampang dua mata"" jatuhkan Kerajaan PH N9 disamping menurunkan Tuanku Muhriz dari takhta.",,https://x.com/Nazril_Iznil/status/2064305803562258665,2.0643058035622587e+18,negative,,2,0,0,0,0.0004966020584106223,2,,Tok Jaks,0.0,negative,0.9983446598052979,malay,Malay/Bumiputera,no_clear_emotion,0.06387381255626678,0.025740575045347214,0.02610144577920437,0.0347757525742054,0.17932121455669403,0.05367037653923035
x,comment,2064324123476836586,@Nazril_Iznil @AmenoWorld Giler kuasa betul,,https://x.com/Nazril_Iznil/status/2064305803562258665,2.0643058035622587e+18,neutral,,5,0,1,0,0.5,8,,JAMALUL,0.0,neutral,0.8018131852149963,english,Mixed/Urban,love,0.07816380262374878,0.03216761350631714,0.07558614015579224,0.019803868606686592,0.49061086773872375,0.0276193730533123
x,comment,2064680917679943750,"@Nazril_Iznil Teruknya perangai UMNO, PAS dan BERSATU...",,https://x.com/Nazril_Iznil/status/2064305803562258665,2.0643058035622587e+18,negative,,0,0,0,0,0.076045985519886,0,,Jantzen,0.0,negative,0.7465133816003799,multilingual,Unknown,love,0.06723058223724365,0.015493474900722504,0.05339335277676582,0.029339713975787163,0.6552973389625549,0.022855333983898163
x,comment,2064512713020383489,@Nazril_Iznil .. only to be foiled and now abandoned by PIS. Ape la nasib si Mahyuddin.,,https://x.com/Nazril_Iznil/status/2064305803562258665,2.0643058035622587e+18,negative,,1,0,0,0,0.08790476918220519,1,,Gerald Kong,0.0,negative,0.7069841027259827,english,Mixed/Urban,sadness,0.1234317496418953,0.04688815027475357,0.0301738902926445,0.5957908630371094,0.09253951907157898,0.025057179853320122
x,comment,2064517352067399690,@Nazril_Iznil Pengkhianat adalah Pendosa dalam Agama.,,https://x.com/Nazril_Iznil/status/2064305803562258665,2.0643058035622587e+18,negative,,1,0,0,0,0.0005262851715087669,1,,Calvin Lee,0.0,negative,0.9982457160949707,malay,Malay/Bumiputera,love,0.22739547491073608,0.02321736514568329,0.08656185120344162,0.07453392446041107,0.3061511814594269,0.03572217747569084
