Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,sentiment_label,sentiment_confidence,detected_language,demographic,author_demographic,author_demo_confidence,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
news,post,1730482409628696,UNDP Associate Administrator Opens the 2026 Global Digital Economy Conference in Beijing as UNDP Launches New Innovation Lab to Advance Digital-friendly Cities. UNDP Associate Administrator Opens the 2026 Global Digital Economy Conference in Beijing as UNDP Launches New Innovation Lab to Advance Digital-friendly Cities&nbsp;&nbsp;UNDP,https://news.google.com/rss/articles/CBMi9wFBVV95cUxQR3FDQl9DT3JPYWhhUnRfRUpPZUhJWXFGXzhNdGFQWUJKSGVoQk9IcThkWTRHWXNxVnNneXdDd3p3MlI1NnByekJTUHotd1ZhSlNNOXhfLXd5OWFvTEVYSU9nUmZCMmE2UTB1OHFwS2xwLWJnQ1IwN0Q5OHhFUThrMGZIS05vLTc3WlZDbG55MEF2cTNJTUx0OHVoZ0hrRE8wTkk4RmtfeG5pSGtCM3B5SU9nVzl1VlkzT0o0WE11aUtpdlVSX3Q5ekpuMWMtM1poX2Zxb3dkdkVLLVM0ODB2R0p5N2VTdmxVMGtEcXc3T1ZYZG5PNlZF?oc=5,neutral,2026-07-02 04:50:10+00:00,0,0,0,0,0.5,0,0.0,neutral,0.5814557075500488,english,Mixed/Urban,Unknown,0.0,happy,0.03254331648349762,0.042506806552410126,0.7216061353683472,0.01607193425297737,0.07709264010190964,0.023853983730077744
news,post,144c0daeccfcb13e,First experimental observation of three-dimensional photonic quantum Hall effect of Fermi arcs. First experimental observation of three-dimensional photonic quantum Hall effect of Fermi arcs&nbsp;&nbsp;EurekAlert!,https://news.google.com/rss/articles/CBMiXEFVX3lxTE5yU20wMkY5ODU3SHI1Ry1tX2o1d2hVVGJtWDVOQ05xX3dTMXJ2Q1I2M3pET3dNN1owd0RKZ3NpUFREZ3RDMXBuVkozN3oyT1BIVmRpUlU0WDFGWk82?oc=5,positive,2026-07-05 07:00:00+00:00,0,0,0,0,0.9205233216285705,0,0.0,positive,0.7350777387619019,multilingual,Unknown,Unknown,0.0,no_clear_emotion,0.03633906692266464,0.030550776049494743,0.13789735734462738,0.013316957280039787,0.03814041614532471,0.04068746417760849
news,post,fbedb808fc1b28f2,"HK actor Michael Tao makes rare public appearance with wife in KL, following secret marriage in 2025. HK actor Michael Tao makes rare public appearance with wife in KL, following secret marriage in 2025&nbsp;&nbsp;The Straits Times",https://news.google.com/rss/articles/CBMi1wFBVV95cUxNb3ZqVXJNcnhyTC1lLWhwNnJsSjBvTWpQaGdaWElKU3VLeS1tMUdhUTJrSGlNNjRjVmg2cjZNUWRVMnJRVng1b1o2OGVTd0t3RmJvM25GbmNhemNPM1lHQ2Z4a0l3elZVWEVKanBrY3Y4cG81Q2lsNm9iTU9wTENiNkFqWERKelJETGNiSHJvSndDZnpsM2VRbWtGN1o0My1sNnNYWHU1ZWQ5MjB5NUxIcHlkVnUxdjNhU0lST2k3d0c3QXhJNHJlVHpvOFJsX0plcGNsZWppWQ?oc=5,neutral,2026-07-05 08:45:00+00:00,0,0,0,0,0.5,0,0.0,neutral,0.9222710132598877,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.027399275451898575,0.029024893417954445,0.12835444509983063,0.020672613754868507,0.2705158293247223,0.040429163724184036
news,post,5780e2913a509015,Injured wife still unaware husband was killed in home invasion. Injured wife still unaware husband was killed in home invasion&nbsp;&nbsp;NST Online,https://news.google.com/rss/articles/CBMisgFBVV95cUxQbVhjSGthc3I0RXBaR1NTMC1sLUU5V09LakhqQzZfLWZySnB1cENJTmd6bTNUU1drVlFIWjRTelZEYzdZb25UelltZEp2dUctMHg0X0ZYeC1YX0w1R1o4cXdHNTMxcldkVTdUZ0ZwT2dsOWx6dGxSVU55WlFUZUlTVnM5bVdaSFc2WWRBRmpILWozSmFrTzdGWk42Q2YwZkhISGYtcUtyWFNOSlRkZF8tUjRn0gG3AUFVX3lxTE5yaWtyRUNyRGlOTmhoUGdwWmdkVWNDTC04SUNpWW5qdU9JbTkwaElFYWVEaWxpbFNZWl9XOUVoSG9IRUJWd1R1S3JIeFdkZ2V4Z1J1cmxCLTdENzZmZVM2OUpMWmE0UkZicDFIc21yZHpKYWVfQmlMMzBRWWFmMDNFQXU3RTJlSzZ6MXo4R0Q2bm5qLTlSREhkQ2owVzNWVElVN2ZaUmttempPU3NPMXJOTXM1aEVtZw?oc=5,negative,2026-07-06 07:05:19+00:00,0,0,0,0,0.04795067310333251,0,0.0,negative,0.8401644229888916,english,Mixed/Urban,Unknown,0.0,anger,0.5827690362930298,0.19645941257476807,0.08703425526618958,0.030351856723427773,0.02698063850402832,0.031117944046854973
news,post,4a52f74593c41ba9,"New review maps advances in sea-land breeze research: identification, observation, and interacting factors. New review maps advances in sea-land breeze research: identification, observation, and interacting factors&nbsp;&nbsp;EurekAlert!",https://news.google.com/rss/articles/CBMiXEFVX3lxTE10WXdaZ01uUUJOZllETVRNMlF6OXhqdmdMYzR6RHFYZHd0dVVURWEtZXU1ekQ4Y1FpSDNfQUt0akdTTnlvenpUZlRmT2NBbll3TU9FdXRGZ1Q5N3Zn?oc=5,positive,2026-07-03 07:00:00+00:00,0,0,0,0,0.916559088230133,0,0.0,positive,0.7218636274337769,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.01853121817111969,0.017371663823723793,0.06142163649201393,0.01215339358896017,0.03588501363992691,0.05744707211852074
news,post,0bd360473ac319b5,Hepatic IFRD1 suppresses metabolic dysfunction-associated steatohepatitis via GLUD1/α-KG axis. Hepatic IFRD1 suppresses metabolic dysfunction-associated steatohepatitis via GLUD1/α-KG axis&nbsp;&nbsp;EurekAlert!,https://news.google.com/rss/articles/CBMiXEFVX3lxTE5rMG9rMjJvRUpwR1VhYXlMWF8xM0J0cUZqOGUwR3lha2x3QnVJN3lxaF8wZUx1NWw0Uk9OTk5xV1VVNkVFZmtxZ2NreEpvcVNrSUJvd1BLa2FySHZN?oc=5,neutral,2026-07-01 15:45:37+00:00,0,0,0,0,0.5,0,0.0,neutral,0.7698363661766052,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.22245284914970398,0.02993490919470787,0.08992435038089752,0.03768640011548996,0.15673910081386566,0.026079725474119186
news,post,5e0615ef54f32fe3,Actress Fan Bingbing called ‘warm-hearted queen’ after caring gestures at Bangkok brand event. Actress Fan Bingbing called ‘warm-hearted queen’ after caring gestures at Bangkok brand event&nbsp;&nbsp;The Straits Times,https://news.google.com/rss/articles/CBMi1gFBVV95cUxPT0NXam9zVlJUOXBVNXN2XzBIdkdBcjZNUzI5OUIzYTd5QUhlcTJ0Sm1iNXZpMzBHbDhNLWpiZkFMUDRZbHdac3NzeDJONTRyU2lkd25naXhOZDBBV3ZMN2NqbGVkQTZwS2RMeF9oRTc5VXhpcXkwUndkbGkyNC1faF96ZEZDXzU4c3hQYVBSSXlpdnhlRUdyMWQ3QTUxeDZHTnZFYWlobUlUZTBhdVNfaVB6czBDamhzY0pnVHlNY1dFX0g4dlhhb21WMTBHdUpaQzRuOEpR?oc=5,neutral,2026-07-02 01:35:00+00:00,0,0,0,0,0.5,0,0.0,neutral,0.6158689260482788,english,Mixed/Urban,Unknown,0.0,love,0.10013841092586517,0.08474122732877731,0.05009763315320015,0.14880257844924927,0.5171287655830383,0.04937882721424103
news,post,9947d2cdc82af0c1,"From infancy to old age, nationwide China study maps how serious lung infections change across life stages. From infancy to old age, nationwide China study maps how serious lung infections change across life stages&nbsp;&nbsp;EurekAlert!",https://news.google.com/rss/articles/CBMiXEFVX3lxTE5mTE1zZEtsbHJVUlRnQVp5V3dTSW52UGRfaDlzNnEyTzI5b1dwSkY5ajZ2TjMyYTM2Uy1EOFoycUJsNGc5elZkekZhWll3UmJybGJMLWdFRE5UR3A4?oc=5,neutral,2026-07-02 17:52:40+00:00,0,0,0,0,0.5,0,0.0,neutral,0.8421146273612976,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.27702727913856506,0.03346576914191246,0.1244758814573288,0.04162950441241264,0.10755225270986557,0.022017117589712143
news,post,0b9af71102144fca,Hepatic IFRD1 suppresses metabolic dysfunction-associated steatohepatitis via GLUD1/α-KG axis. Hepatic IFRD1 suppresses metabolic dysfunction-associated steatohepatitis via GLUD1/α-KG axis&nbsp;&nbsp;EurekAlert!,https://news.google.com/rss/articles/CBMiWEFVX3lxTE5pUXVhZVpmX0RaakJCZmNWVjdWd1pwNElVM18zS1pSdG1oS0l4Yl9sMGw0T1JSc1hGWUYyOElpcGwtZzI4eDhnR2dhN1dYY25na2JKdVJnM00?oc=5,neutral,2026-07-01 16:25:13+00:00,0,0,0,0,0.5,0,0.0,neutral,0.7698363661766052,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.22245284914970398,0.02993490919470787,0.08992435038089752,0.03768640011548996,0.15673910081386566,0.026079725474119186
news,post,7992f8dffb09a479,"Student hurt after mercury spill in Terengganu school chemistry lab. DUNGUN, July 7 &mdash; A female student was injured after coming into contact with mercury spilled on a laboratory table...",https://www.malaymail.com/news/malaysia/2026/07/07/student-hurt-after-mercury-spill-in-terengganu-school-chemistry-lab/226754,negative,2026-07-07 11:44:02+00:00,0,0,0,0,0.06631384491920472,0,0.0,negative,0.7789538502693176,english,Mixed/Urban,Unknown,0.0,sadness,0.2924039959907532,0.06505151838064194,0.02640836499631405,0.5428824424743652,0.02256552316248417,0.022207072004675865
