Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
tiktok,post,7298951945924971781,#ceramahagama #ceramahislam #ustadadithidayat,https://www.tiktok.com/@ig.hrw.munaa/video/7298951945924971781,,,neutral,2026-05-29 19:42:37.462014,977300,97800,5240,14000000,0.5,1220340,1202620.0,neutral,0.8822780847549438,english,Mixed/Urban,love,0.09698202461004257,0.04003436863422394,0.07960088551044464,0.04341121390461922,0.538978099822998,0.035144686698913574
tiktok,post,7416325012379995398,"#ustadzadihidayat 
#ustadzabdulsomad 
#ustadzsyafiqrizabasalamah 
#dakwah #foryourpage #fyp",https://www.tiktok.com/@pemuda_hijrah951/video/7416325012379995398,,,neutral,2026-05-29 19:42:39.365786,486100,77100,4032,3100000,0.5,598232,655496.0,neutral,0.8779841065406799,english,Mixed/Urban,love,0.10474994033575058,0.048082999885082245,0.10900873690843582,0.050913721323013306,0.453635036945343,0.03849278390407562
tiktok,post,7564163628446928150,"Powerful Du'a by Muhammad Al-Luhaidan 

#محمد_اللحيدان #freepalestine #salafi #duaa",https://www.tiktok.com/@5ayfullah/video/7564163628446928150,,,positive,2026-05-29 19:42:26.886630,508900,40800,4534,4400000,0.9074260950088501,598234,608502.0,positive,0.691420316696167,english,Mixed/Urban,love,0.06729808449745178,0.024989211931824684,0.3114055097103119,0.016730885952711105,0.4592770040035248,0.016681544482707977
tiktok,post,7640467332158082325,#perbedaan#bukupjokvsbukumtk#latarbelakangputih#semogafypシ #amiiin🤲🤲,https://www.tiktok.com/@bocil.tantangan/video/7640467332158082325,,,positive,2026-05-29 19:42:14.167889,417700,42800,6015,5100000,0.8119379922747612,517515,526445.0,positive,0.37312664091587067,multilingual,Unknown,no_clear_emotion,0.056818921118974686,0.0212031751871109,0.05736071616411209,0.025509001687169075,0.3533622920513153,0.029441870748996735
tiktok,post,7642048816736242952,Khamis Malam Jumaat Doa Makbul ? #fyp #kisahnabi,https://www.tiktok.com/@shafiqmaslinofficial/video/7642048816736242952,,,neutral,2026-05-29 19:42:10.638559,184400,66900,4230,1900000,0.5,274530,332790.0,neutral,0.9489243626594543,english,Mixed/Urban,no_clear_emotion,0.0416780561208725,0.019726663827896118,0.0788232609629631,0.023213956505060196,0.39053547382354736,0.02375323884189129
tiktok,post,7636311099129777428,"baru hari pertama kerja langsung kena musibah semengerikan ini di perantauan🥲

#ahmadhidayat #pedagangroti #pedagangroticengkareng #kangroti #cengkareng",https://www.tiktok.com/@friska_32/video/7636311099129777428,,,negative,2026-05-29 19:42:06.075822,207400,20300,3484,5900000,0.0978205695748329,290184,264352.0,negative,0.673931434750557,multilingual,Unknown,no_clear_emotion,0.02453729696571827,0.022524548694491386,0.029348624870181084,0.026020560413599014,0.12003009766340256,0.20055611431598663
tiktok,post,7455175278650821893,Pernah sesakit itu🥹🥹🥹ikhlas ikhlas ikhlas🥹🥹🥹 #aljabar #aljabbar #sakithati,https://www.tiktok.com/@nhkcn123/video/7455175278650821893,,,neutral,2026-05-29 19:42:03.710058,107500,22100,7215,4200000,0.5,178815,177545.0,neutral,0.6342818737030029,english,Mixed/Urban,sadness,0.032422758638858795,0.044697653502225876,0.008248111233115196,0.7856855392456055,0.04687081649899483,0.0558592714369297
tiktok,post,7434824169520467208,#KataKataMotivasi #KataKataBijak #KataUstadz,https://www.tiktok.com/@annoer03/video/7434824169520467208,,,negative,2026-05-29 19:42:34.578419,61100,11700,1056,2700000,0.1637999251484871,100856,90368.0,negative,0.45400024950504303,multilingual,Unknown,no_clear_emotion,0.07939634472131729,0.03259065002202988,0.06462197750806808,0.03601045534014702,0.2061958760023117,0.0446772426366806
tiktok,post,7351668547493334277,"Ada 3 golongan yang tidak di terima puasa Ramadhannya 
Tonton dan share vidio ini ya 😊

Masih tersedia tiket Menata Hati Bandung dan Bekasi 😊

Bandung “Agar Kuat Saat Di Uji”
🗓️ : Minggu, 26 Mei 2024
⏰ : Pukul 09.00-12.00 WIB
📍 : Gedung Balai Sartika Bandung

Bekasi “Pulih Bersama Allah”
🗓️ : Minggu, 2 juni 2024
⏰ : Pukul 09.00-12.00 WIB
📍 : Jalan Wijaya | Inpeksi Kalimalang, Kota Bekasi, Jawa Barat

*DAFTAR SEKARANG (SEAT TERBATAS)*

Klik link : https://bit.ly/menatahati2024
atau Whatsapp : 0852-0000-0301

#menatahati
#ustadzahilmanfauzi
#Puasa
#Ramadhan",https://www.tiktok.com/@menatahati.tc/video/7351668547493334277,,,neutral,2026-05-29 19:42:15.794562,31300,22900,462,997500,0.5,64637,79483.5,neutral,0.991223931312561,malay,Malay/Bumiputera,no_clear_emotion,0.06050634756684303,0.16957738995552063,0.02123122103512287,0.0541355237364769,0.06564130634069443,0.2624839246273041
tiktok,post,7250661438610476293,"Membalas @andarwati_pepy 
Selamat Jalan Wariso..

#irfanhakim #wariso #hewanqurban #sapiqurban #iduladha #qurban #sedih #trending #viral #fyp #fypdongggggggg #lyodra #lyodraego #pesanterakhir #sangdewi #dibandingdia",https://www.tiktok.com/@temenkamucerita/video/7250661438610476293,,,neutral,2026-05-29 19:42:21.865501,58900,1128,1462,2500000,0.5,86490,68042.0,neutral,0.8429653644561768,english,Mixed/Urban,sadness,0.031227445229887962,0.04100935906171799,0.011570939794182777,0.8473824262619019,0.031592682003974915,0.01688319444656372
