Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
tiktok,post,7628966921878162696,kalian pasti butuh kasir yang seperti ini kan? #fypシ゚ ##fypシ゚ #fyppppppppppppppppppppppp,https://www.tiktok.com/@adriadzar00/video/7628966921878162696,,,negative,2026-06-08 22:50:37.655313,250500,17700,2094,3800000,0.14409151822328567,308294,295982.0,negative,0.5196949392557144,multilingual,Unknown,love,0.06103280186653137,0.0484774075448513,0.02333120070397854,0.07743486016988754,0.6917241811752319,0.05280380696058273
tiktok,post,7628151245571673365,"Kreator konten Jerome Polin rugi hingga Rp 38 miliar akibat dugaan fraud di internal Menantea, bisnis minuman teh yang ia dirikan bersama kakaknya, Jehian PS.

Laporan keuangan yang selama ini dikirim melalui Excel ternyata dimanipulasi. Jerome baru mengetahuinya pada 2023 saat keuangan perusahaan kosong dan saldo rekening tidak sesuai laporan.

Akibatnya, seluruh gerai Menantea akan ditutup pada 25 April 2026 setelah lima tahun beroperasi. Jerome bahkan menggunakan uang pribadi untuk menyelamatkan operasional hingga kontrak mitra berakhir.

🎥: @jeromepolin @menantea.toko

Penulis: Rintan Puspita Sari , Rintan Puspita Sari
Kreatif: Jessica Meisya Kurnia
Produser: Elizabeth Ayudya Ratna Rininta

~J #JeromePolin #Bisnis #Voice",https://www.tiktok.com/@kompascom/video/7628151245571673365,,,neutral,2026-06-08 22:50:50.801996,197400,9128,1407,4800000,0.5,255935,224677.0,neutral,0.9952057003974915,malay,Malay/Bumiputera,anger,0.37609949707984924,0.18297207355499268,0.07013321667909622,0.07980312407016754,0.07100541889667511,0.04616416618227959
tiktok,post,7371677174962670854,Pilih salah satu investasi 🤑. Special guest: @yeyenbudianto #reksadana #investasipemula #tipsinvestasi,https://www.tiktok.com/@doddybicarainvestasi/video/7371677174962670854,,,neutral,2026-06-08 22:50:45.330483,97200,4520,937,2300000,0.5,125657,111351.0,neutral,0.9721401333808899,malay,Malay/Bumiputera,no_clear_emotion,0.049067456275224686,0.02281874231994152,0.1519516408443451,0.022353369742631912,0.3121791183948517,0.026694532483816147
tiktok,post,7623355178342829333,"“BELI EMAS DIKIRA PELABURAN KE”

Tetamu kali ini adalah @drzaharuddin CEO Elzar Group & Penasihat KEWANGAN SYARIAH ISLAM

Tonton Podcast Penuh di Channel Merah BuatSaja Podcast.

#FinancialSajaPodcast, Podcast Inspirasi Kewangan On The Way Nombor 1 di Malaysia.

#PodcastMalaysia #KisahInspirasi #drzaharuddin #Elzargroup",https://www.tiktok.com/@financialsaja.podcast/video/7623355178342829333,,,neutral,2026-06-08 22:50:59.337399,51600,24300,757,1300000,0.5,89657,103771.0,neutral,0.997245192527771,malay,Malay/Bumiputera,no_clear_emotion,0.06573498994112015,0.03820820525288582,0.0671730563044548,0.046795595437288284,0.2981991171836853,0.11914971470832825
tiktok,post,7347160759027223813,Emang harus sabar2 kalo jualan😂 #spareparts #banyuwangi #sparepartmotor,https://www.tiktok.com/@ulfysss_/video/7347160759027223813,,,neutral,2026-06-08 22:50:43.086516,94200,757,968,2600000,0.5,121925,101218.0,neutral,0.8150923252105713,english,Mixed/Urban,love,0.07450521737337112,0.026372311636805534,0.045026734471321106,0.032894134521484375,0.7470659017562866,0.01795991323888302
tiktok,post,7630294998071676180,Modus PENIPUAN Terbaru ! Cara Mengenali Scam Call hening. Share Ke Orang Tersayang Kalian agar jangan menjadi Korban Scam ini #pikirduakali #moduspenipuan #ai #info #terbaru2026,https://www.tiktok.com/@kabar.62/video/7630294998071676180,,,positive,2026-06-08 22:50:39.211831,31800,30200,596,1200000,0.8350088119506835,74596,95188.0,positive,0.4500293731689453,multilingual,Unknown,love,0.07131467759609222,0.08081541210412979,0.03154442459344864,0.1908157616853714,0.45059359073638916,0.11259230226278305
tiktok,post,7617412908158520596,"siapa yang ingin berdiri tegak dimasa-masa sulit, perbanyaklah Dzikrulloh. #hananattaki #ustadzhananattaki #kajianustadzhananattaki #ayahamanah #sharingtime",https://www.tiktok.com/@kajian.ust.hanan.attaki/video/7617412908158520596,,,negative,2026-06-08 22:50:37.289685,52800,6756,350,874600,0.10720489919185638,68652,68236.6,negative,0.6426503360271454,multilingual,Unknown,love,0.10272878408432007,0.06166037172079086,0.08838202059268951,0.03629191592335701,0.5863776803016663,0.024038558825850487
tiktok,post,7340682249584610566,bismillah bisa istiqomah#wirid #nabikhidir #tarikduit #amalanpelunashutang,https://www.tiktok.com/@faniardianaummani/video/7340682249584610566,,,neutral,2026-06-08 22:50:38.902106,23100,11000,1246,860600,0.5,43952,49698.6,neutral,0.7131322026252747,english,Mixed/Urban,love,0.0904078334569931,0.052093200385570526,0.11702140420675278,0.05385429784655571,0.3884013593196869,0.052833348512649536
tiktok,post,7474552135703645446,"Buat kalian yg suka bingung kenapa bisnisnya ga laku, bisa jadi penyebabnya ada disini 🗿 #tutorial #genz #bisnis #selling",https://www.tiktok.com/@iqbalsalmon3/video/7474552135703645446,,,negative,2026-06-08 22:50:35.663689,38700,4236,697,331600,0.17321685701608658,46949,49594.6,negative,0.42261047661304474,multilingual,Unknown,sadness,0.04627484455704689,0.1545594036579132,0.007108455989509821,0.7208749651908875,0.01867363229393959,0.03593678027391434
tiktok,post,7643048726575025425,Udh sejauh ini masak gk bisa 2M sih😅😅,https://www.tiktok.com/@norraaa3v_/video/7643048726575025425,,,neutral,2026-06-08 22:50:42.448767,38900,1560,284,383700,0.5,44581,43255.7,neutral,0.997104823589325,malay,Malay/Bumiputera,fear,0.020062757655978203,0.5777682662010193,0.014260080642998219,0.09445226192474365,0.013374144211411476,0.2608521282672882
