Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
facebook,post,1486062193549692,"🗳️ PRN NEGERI SEMBILAN

SEREMBAN – Pengerusi Penaja Parti Wawasan Negara (Wawasan) Negeri Sembilan, Badrul Hisham Shaharin atau Chegubard, menyatakan kesediaannya untuk bertanding pada Pilihan Raya Negeri (PRN) akan datang sekiranya diberikan kepercayaan oleh pucuk pimpinan parti.

Menurut beliau, keputusan mengenai pencalonannya diserahkan sepenuhnya kepada kepimpinan tertinggi parti, namun beliau tetap bersikap terbuka sekiranya tidak dipilih sebagai calon.

Chegubard berkata, keutamaan beliau ketika ini adalah memperkukuhkan gerak kerja parti dan menghadapi pilihan raya dengan sebaik mungkin demi menawarkan pilihan kepada rakyat Negeri Sembilan.

Beliau berkata demikian ketika mengulas persiapan parti menjelang PRN yang dijangka menjadi medan penting bagi menentukan hala tuju politik negeri itu.

Sumber Berita Sinar Harian 

#NegeriSembilanKiNi",https://www.facebook.com/negeriSembilainfokini/posts/pfbid026yL3N5CtsPHSGzdrKc1QkbsvA9jhJaRCJXhtWiYdw6jzk8bhTzop4Y94RBC7bgiPl,,,negative,2026-06-17 08:26:57+00:00,0,0,1492,0,0.06271719932556152,1492,4476.0,,,negative,0.7909426689147949,malay,Malay/Bumiputera,happy,0.05353395268321037,0.07232152670621872,0.4547818601131439,0.014347165822982788,0.12551838159561157,0.04089069738984108
facebook,comment,Y29tbWVudDoxNDg2MDYyMTkzNTQ5NjkyXzE5NzQ5MDM4Nzk4NTgwMzM=,Ni paling gampang. Patut beria btul sokong Undang nk turun kan Yamtuan Tuanku kita. Org Negeri Sembilan wajib tolak penderhaka pada Yamtuan Tuanku Mukhriz masa mengundi nnti. Kita kekal kan kerajaan madani yg bermatian pertahan kan Tuanku Mukhriz  selama mana kehendak nya InsyaAllah 🤲,,https://www.facebook.com/negeriSembilainfokini/posts/pfbid026yL3N5CtsPHSGzdrKc1QkbsvA9jhJaRCJXhtWiYdw6jzk8bhTzop4Y94RBC7bgiPl,pfbid026yL3N5CtsPHSGzdrKc1QkbsvA9jhJaRCJXhtWiYdw6jzk8bhTzop4Y94RBC7bgiPl,negative,2026-06-17 09:24:13+00:00,367,0,66,0,0.0005038440227508323,499,,Mohd Ridwan,0.0,negative,0.9983205199241638,malay,Malay/Bumiputera,love,0.10245583951473236,0.021678317338228226,0.035898011177778244,0.036818720400333405,0.5205956697463989,0.03197942301630974
facebook,comment,Y29tbWVudDoxNDg2MDYyMTkzNTQ5NjkyXzE2NDQwMjE0NDM1NjUxNjg=,Jahanam Nismilan kalau makhluk ni tanding nati,,https://www.facebook.com/negeriSembilainfokini/posts/pfbid026yL3N5CtsPHSGzdrKc1QkbsvA9jhJaRCJXhtWiYdw6jzk8bhTzop4Y94RBC7bgiPl,pfbid026yL3N5CtsPHSGzdrKc1QkbsvA9jhJaRCJXhtWiYdw6jzk8bhTzop4Y94RBC7bgiPl,neutral,2026-06-17 08:29:38+00:00,178,0,15,0,0.5,208,,Khir Yaman,0.0,neutral,0.812656581401825,english,Mixed/Urban,love,0.0699659064412117,0.014577171765267849,0.02555820718407631,0.022996563464403152,0.7710369825363159,0.01486778911203146
facebook,comment,Y29tbWVudDoxNDg2MDYyMTkzNTQ5NjkyXzI0NjI3NjY5MDA4MzM4NzU=,"Hrp pengundi TOLAK mamat ni jika dia jd calon nnti..

Pengkhianat dan Penderhaka kpd Yang DiPertuan Besar Negeri Sembilan Tunku Mukhriz.",,https://www.facebook.com/negeriSembilainfokini/posts/pfbid026yL3N5CtsPHSGzdrKc1QkbsvA9jhJaRCJXhtWiYdw6jzk8bhTzop4Y94RBC7bgiPl,pfbid026yL3N5CtsPHSGzdrKc1QkbsvA9jhJaRCJXhtWiYdw6jzk8bhTzop4Y94RBC7bgiPl,negative,2026-06-17 10:55:04+00:00,100,0,7,0,0.0004955291748046653,114,,Hairie Jaafar,0.0,negative,0.9983482360839844,malay,Malay/Bumiputera,no_clear_emotion,0.1901618093252182,0.020000848919153214,0.08425674587488174,0.049406927078962326,0.18782810866832733,0.03449279069900513
facebook,comment,Y29tbWVudDoxNDg2MDYyMTkzNTQ5NjkyXzE1MTgwODIxNDMwOTMzMDE=,"Saya cadangkan musibat bertanding di lobak.ada berani?
Kata nak lawan DAP",,https://www.facebook.com/negeriSembilainfokini/posts/pfbid026yL3N5CtsPHSGzdrKc1QkbsvA9jhJaRCJXhtWiYdw6jzk8bhTzop4Y94RBC7bgiPl,pfbid026yL3N5CtsPHSGzdrKc1QkbsvA9jhJaRCJXhtWiYdw6jzk8bhTzop4Y94RBC7bgiPl,negative,2026-06-17 08:41:32+00:00,124,0,25,0,0.0004823148250580056,174,,Osama AR,0.0,negative,0.9983922839164734,malay,Malay/Bumiputera,no_clear_emotion,0.05992143973708153,0.10854539275169373,0.03547206148505211,0.036491017788648605,0.1319880336523056,0.28380441665649414
facebook,comment,Y29tbWVudDoxNDg2MDYyMTkzNTQ5NjkyXzE2NDg5ODkzNDI4NDc5NTc=,lawan tokmin di Linggi or Sikamat la Chegu Bard..  takpun lawan anthony loke dekat Chennah,,https://www.facebook.com/negeriSembilainfokini/posts/pfbid026yL3N5CtsPHSGzdrKc1QkbsvA9jhJaRCJXhtWiYdw6jzk8bhTzop4Y94RBC7bgiPl,pfbid026yL3N5CtsPHSGzdrKc1QkbsvA9jhJaRCJXhtWiYdw6jzk8bhTzop4Y94RBC7bgiPl,neutral,2026-06-17 08:39:55+00:00,93,0,4,0,0.5,101,,Muhammad Iqbal Hamzah,0.0,neutral,0.8994444012641907,english,Mixed/Urban,no_clear_emotion,0.03196224197745323,0.011092070490121841,0.016571857035160065,0.011002130806446075,0.1634700447320938,0.03626968339085579
facebook,comment,Y29tbWVudDoxNDg2MDYyMTkzNTQ5NjkyXzE2OTE4MDQ4NDg5NzY1Nzc=,Pengkhianat Yamtuan Tuanku N9 nak bertanding pulak dah..,,https://www.facebook.com/negeriSembilainfokini/posts/pfbid026yL3N5CtsPHSGzdrKc1QkbsvA9jhJaRCJXhtWiYdw6jzk8bhTzop4Y94RBC7bgiPl,pfbid026yL3N5CtsPHSGzdrKc1QkbsvA9jhJaRCJXhtWiYdw6jzk8bhTzop4Y94RBC7bgiPl,neutral,2026-06-17 10:07:19+00:00,55,0,3,0,0.5,61,,Azmiabdullah,0.0,neutral,0.8603310585021973,english,Mixed/Urban,anger,0.3241020739078522,0.021044377237558365,0.08380765467882156,0.053174544125795364,0.26052844524383545,0.027280645444989204
facebook,comment,Y29tbWVudDoxNDg2MDYyMTkzNTQ5NjkyXzE1MzcwMDg5NDQ3NTY4NjQ=,Nak bertanding rupanya.. ptt kuat melalak,,https://www.facebook.com/negeriSembilainfokini/posts/pfbid026yL3N5CtsPHSGzdrKc1QkbsvA9jhJaRCJXhtWiYdw6jzk8bhTzop4Y94RBC7bgiPl,pfbid026yL3N5CtsPHSGzdrKc1QkbsvA9jhJaRCJXhtWiYdw6jzk8bhTzop4Y94RBC7bgiPl,neutral,2026-06-17 09:16:13+00:00,48,0,1,0,0.5,50,,Si Pemotong Rumput,0.0,neutral,0.8382958769798279,english,Mixed/Urban,surprise,0.01052500307559967,0.14257843792438507,0.039182085543870926,0.024934852495789528,0.028067879378795624,0.6987770795822144
facebook,comment,Y29tbWVudDoxNDg2MDYyMTkzNTQ5NjkyXzE1NTUyMDMxNjYwNDM0NTU=,Sudah keluar niat sebenar....hahaha....pekik terlolong sana sini awalnya dedah segala kemukaran rasuah ...atas rasa iklas utk negara ..last2...keluarlah niat sebenarnya ..rupa2 dlm masa yg sama mahu cari kerusi....ahii...buat lah kerusi  sendiri ..atau bertanding BEBAS ...kerusi BEBAS sedia ada ...tak perlu minta kerusi Dari parti lain ...bebaskan ada ..Sabah parti BEBAS strong ..boleh menang bahh ..,,https://www.facebook.com/negeriSembilainfokini/posts/pfbid026yL3N5CtsPHSGzdrKc1QkbsvA9jhJaRCJXhtWiYdw6jzk8bhTzop4Y94RBC7bgiPl,pfbid026yL3N5CtsPHSGzdrKc1QkbsvA9jhJaRCJXhtWiYdw6jzk8bhTzop4Y94RBC7bgiPl,negative,2026-06-17 13:28:59+00:00,47,0,4,0,0.0004985332489013672,55,,Rosli Mdhasan,0.0,negative,0.9983382225036621,malay,Malay/Bumiputera,love,0.06910724192857742,0.2076755315065384,0.14487896859645844,0.025731557980179787,0.2913721799850464,0.07671844214200974
facebook,comment,Y29tbWVudDoxNDg2MDYyMTkzNTQ5NjkyXzEzMjY4MTcwMzI5MjI4Mzk=,Hahahahha..itulah sebenarnya Tujuan Asal dia...bukan ikhlas pun🤭😀🤣😅🤣🤣🤣,,https://www.facebook.com/negeriSembilainfokini/posts/pfbid026yL3N5CtsPHSGzdrKc1QkbsvA9jhJaRCJXhtWiYdw6jzk8bhTzop4Y94RBC7bgiPl,pfbid026yL3N5CtsPHSGzdrKc1QkbsvA9jhJaRCJXhtWiYdw6jzk8bhTzop4Y94RBC7bgiPl,negative,2026-06-17 10:36:18+00:00,31,0,0,0,0.08278688192367553,31,,Askhawatkhan Abaskhan,0.0,negative,0.7240437269210815,multilingual,Unknown,love,0.03787216171622276,0.020344972610473633,0.04512937366962433,0.037798743695020676,0.7698982357978821,0.01961740292608738
