Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
threads,post,3.9067502351216384e+18,"You know what’s crazy?
Out of all the people here, I still only want to talk to you.
I’m rylan_711
Tell me at least what city you’re hiding in, sneaky old man.",https://www.threads.com/@rylan_711/post/DY3kKPWmVxm,negative,2026-05-29 09:47:42.802811,4648,0,0,0,0.051125389337539684,4648,4648.0,negative,0.8295820355415344,english,Mixed/Urban,love,0.031697824597358704,0.01145738922059536,0.0145280621945858,0.02944169193506241,0.8328142166137695,0.02731817215681076
threads,post,3.9059967651497144e+18,"Malaysia ni sebenarnya nak dikenali sebagai apa?

Negara yang menjaga generasi atau negara yang menjual masa depan anak muda atas nama ekonomi?

Yang akan menanggung akibat ialah anak bangsa kita. 

Anak-anak kita yang akan membesar dalam suasana hiburan makin dinormalisasikan. 

Anak-anak kita yang akan melihat pesta, pergaulan bebas dan budaya lalai sebagai benda biasa. 

Sebab itu umat Islam kena belajar daripada semua kesilapan sebelum ini.

Selepas ini,
Pilihlah pemimpin yang bertaqwa.",https://www.threads.com/@nsyahirah.omar/post/DY041zwktce,negative,2026-05-29 09:47:42.800946,2598,0,0,0,0.005468308925628662,2598,2598.0,negative,0.9817723035812378,malay,Malay/Bumiputera,love,0.15915292501449585,0.02286987006664276,0.06544691324234009,0.08109498769044876,0.4473626911640167,0.024463357403874397
threads,post,3.90735318433122e+18,"Headed back to FINALLY hear from Pam Bondi tomorrow on the Epstein Case—except that the public won’t see or hear a single thing that happens in the room. Because, Republicans who control the Committee unilaterally decided: NO cameras. NO video recordings. NO sworn oath. NO deposition. 

Just a friendly interview. 

But, no matter what roadblocks and smokescreens they throw at us—we will not stop until we get justice for survivors.",https://www.threads.com/@repstansbury/post/DY5tQTkDcSh,neutral,2026-05-29 09:47:42.802634,1325,0,0,0,0.5,1325,1325.0,neutral,0.4927108883857727,english,Mixed/Urban,happy,0.11532703787088394,0.10015358030796051,0.299704372882843,0.023416515439748764,0.1431293785572052,0.03254354000091553
threads,post,3.8974010454716595e+18,"Tun Dr Mahathir bukan saja bapa pembangunan Negara, beliau juga memberi inspirational kepada ramai yg lain dlm perjuangan beliau terhadap pertahankan hak negara. Rule of law Negara sangat2 di formation. Terima kasih Tun M.",https://www.threads.com/@epicgateway01/post/DYWWZn-kwaE,positive,2026-05-29 09:47:42.801468,677,0,0,0,0.9992685794830322,677,677.0,positive,0.9975619316101074,malay,Malay/Bumiputera,love,0.05681876465678215,0.012610751204192638,0.04673485830426216,0.023870039731264114,0.7482230067253113,0.01653425022959709
threads,post,3.906885330909733e+18,"Siapa yang kata orang Melayu Malaysia pun pendatang, jelas dia tak baca sejarah. 

Sebelum kolonial datang lukis sempadan, tak wujud istilah 'pendatang' untuk orang Nusantara di tanah mereka sendiri.",https://www.threads.com/@ssarah3mran/post/DY4C4JHDx-K,negative,2026-05-29 09:47:42.803134,646,0,0,0,0.0004974603652954102,646,646.0,negative,0.9983417987823486,malay,Malay/Bumiputera,love,0.05750618129968643,0.04838602989912033,0.024860138073563576,0.04681875556707382,0.45164239406585693,0.1217687651515007
threads,post,3.906784000854243e+18,"Menteri Scuba 67 ni  ada peruntukan berjuta, akses kerajaan penuh, media pun backup 24 jam. Tapi hasilnya tampal lubang sekangkang kera itu yang dibangakan. Adun PN Tuan Badrol Bakthiar walaupon tiada manifesto, turap jalan kampung terus boleh guna satu kampung walaupon dana terhad. Next PRU Wajib Undi PAS.",https://www.threads.com/@pemudagombak/post/DY3r1mJGLaY,negative,2026-05-29 09:47:42.801574,552,0,0,0,0.0005036652088165061,552,552.0,negative,0.9983211159706116,malay,Malay/Bumiputera,no_clear_emotion,0.27949434518814087,0.05960708484053612,0.042407333850860596,0.030317028984427452,0.08566585183143616,0.029541295021772385
threads,post,3.907104266036279e+18,"@anwaribrahim_my @kementeriandalamnegeri. Knp kerajaan msih berdiam diri sdgkan rkyt risau & marah.Pemimpin nmpk apa yg mereka dah berani tuntut hari ni?? Tntut hak mcm ini negara mrka. Kmi rkyt mhu mrka smua di hntr tmpt asal sb skg xd perang di negara mreka.Kmi sygkan negara kami.Tanah air kami bkn tmpt pelarian or pendatang tnpa izin menapak,menguasai dan menuntut hak.Ini bkn lagi isu kmanusiaan,ia adalah isu keselamatan & kedaulatan. 
Kredit gmbr kpd tuan post asal; Tn Mustafa mhd said.",https://www.threads.com/@puthanim76/post/DY40qEVgXX9,negative,2026-05-29 09:47:42.803373,453,0,0,0,0.0005077242851257435,453,453.0,negative,0.9983075857162476,malay,Malay/Bumiputera,no_clear_emotion,0.22656919062137604,0.05724979192018509,0.08301164954900742,0.04621361196041107,0.2075769007205963,0.037847720086574554
threads,post,3.906718723927419e+18,"Aku dah tengok PH and BN jadi kerajaan. PAS tak pernah lagi jadi kerajaan pusat. Yang kata 22 bulan tu pon sbb gabungan bukan fully control by PAS. Kalini aku nk tengok PAS jadi kerajaan pusat and fully control by them. Cukupla kes Zara Qarina, kuil haram, UEC, arak, kandang babi, corrupt. Mana2 kerajaan pusat boleh je naikan ekonomi as long as Kementrian2 lain still kukuh. Yang sekarang ni orang just nak tengok apa ideology disebalik pejuangan tu.",https://www.threads.com/@relalop99/post/DY3c_sRD6jY,negative,2026-05-29 09:47:42.803050,452,0,0,0,0.012963426858186744,452,452.0,negative,0.9567885771393776,multilingual,Unknown,surprise,0.022249344736337662,0.09549552947282791,0.018860969692468643,0.030855601653456688,0.05242336541414261,0.6688669323921204
threads,post,3.906801362671941e+18,"kalau parti guna agama ISLAM untuk raih undi tapi perangai politik penuh maki, fitnah dan kebencian… itu bukan perjuang Islam, itu jual nama Islam

bila orang kritik PAS, terus cop anti-Islam. senang betul nak guna agama jadi shield politik",https://www.threads.com/@fauzidragon/post/DY3vyPmErU2,negative,2026-05-29 09:47:42.801347,368,0,0,0,0.0005098164081573375,368,368.0,negative,0.9983006119728088,malay,Malay/Bumiputera,love,0.25733986496925354,0.018802620470523834,0.07435446232557297,0.05074326694011688,0.31944379210472107,0.031078975647687912
threads,post,3.9068790561308943e+18,"Ranking Parti Melayu yang aku akan pilih next election: 
1. PKR
2. UMNO
3. Bersama
4. Muda
5. Bersatu
6. PAS
Yang no 5 dgn 6 tu kalau dah takde pilihan lain sangat dah hahahahahha. UMNO tu boleh jadi No 1 ikut pada calon.",https://www.threads.com/@blackyfriendly/post/DY4Bc1RGGpg,negative,2026-05-29 09:47:42.803215,258,0,0,0,0.0004826366901397594,258,258.0,negative,0.9983912110328674,malay,Malay/Bumiputera,love,0.01087362039834261,0.014668961986899376,0.05236618593335152,0.016336606815457344,0.5133147239685059,0.06824354082345963
