Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
x,post,2057781770075152529,"MAKIN TERANG BERGADUH GAIS 👀

Sidang Media Presiden Abdul Hadi Awang :

• SUA hantar surat kepada Parti Pribumi Bersatu Malaysia  PAS tak setuju tindakan 2 ADUN BERSATU Negeri Sembilan.

• PAS pertimbang ambil tindakan di Perlis pula.

• Exco/Timbalan Speaker dari BERSATU yang dipecat tak terus ditukar sebab PAS kata tengok prestasi dulu 👀

• Paling menarik… PAS akan “kaji semula semua aspek kerjasama PAS-BERSATU”.

Dulu sembang “ukhuwwah”, “wala’”, “setia kawan”…
Sekarang dah masuk fasa surat-menyurat, pertimbang tindakan, dan review hubungan...",https://x.com/lady_bugg11/status/2057781770075152529,negative,2026-05-22 11:13:00+00:00,67,8,15,8087,0.0004878044128417969,170,136.087,,,negative,0.9983739852905273,malay,Malay/Bumiputera,fear,0.17507705092430115,0.3238106071949005,0.10641348361968994,0.05651213228702545,0.08403328061103821,0.09966835379600525
x,comment,2057784888670199846,@lady_bugg11 mggu lepas baru keluar kenyataan.. adakah pengerusi PN (bekas tukang bawak beg presiden) ambil tindakan? 🤣🤣 https://t.co/1ft5yoyTxg,,negative,,3,0,0,0,0.0004821002483367809,3,,Tenggiling Bisu,0.0,negative,0.9983929991722107,malay,Malay/Bumiputera,surprise,0.011852194555103779,0.057893574237823486,0.028793994337320328,0.023297427222132683,0.02332579530775547,0.6459715366363525
x,comment,2057811651160949233,"@lady_bugg11 Kejap Yani Bengap ni kenakan PAS, PN,.BERSATU, BERSAMA... MIC &amp; MCA pun yani si bengap tak sentuh...",,negative,,2,0,0,0,0.00048120617866515003,2,,Not you,0.0,negative,0.9983959794044495,malay,Malay/Bumiputera,surprise,0.01189002487808466,0.040286023169755936,0.015025097876787186,0.031065689399838448,0.020370330661535263,0.8291070461273193
x,comment,2057894131897344030,"@lady_bugg11 Biasalah tu politik, jaga je rumah sndri lbh baik.",,neutral,,1,0,0,0,0.5,1,,Mr.Faz,0.0,neutral,0.8281303644180298,english,Mixed/Urban,love,0.02988564781844616,0.022005146369338036,0.20710967481136322,0.015451864339411259,0.6680270433425903,0.019521640613675117
x,comment,2057865653449797672,@lady_bugg11 Bru buat press confrence ‘gaduh gais’. Yg baling2 kerusi ‘ukhuwah Gays’ 😂,,neutral,,0,0,0,0,0.5,0,,Firman Tino,0.0,neutral,0.7844254374504089,english,Mixed/Urban,no_clear_emotion,0.1224781721830368,0.024440288543701172,0.08926815539598465,0.02905098721385002,0.2950006127357483,0.027942847460508347
x,comment,2058104911636967618,@lady_bugg11 Macam budk2 kecil bergaduh.. nilah bla Presidennya dah tua dn nyanyuk pulak balik jadi bdk kecil,,neutral,,0,0,0,0,0.5,0,,zainuddin abdul razak,0.0,neutral,0.7662238478660583,english,Mixed/Urban,love,0.08385428041219711,0.044406868517398834,0.21225771307945251,0.029236264526844025,0.3856148421764374,0.032678037881851196
x,comment,2058043860711047292,"@lady_bugg11 “ Yolo ko BEST BErsih de STabil , Prihatin pun dok “ -  1 undi pada pis 1 undi penghina sobak nabi",,neutral,,0,0,0,0,0.5,0,,Loziaf,0.0,neutral,0.6732631921768188,english,Mixed/Urban,love,0.11396576464176178,0.02968069165945053,0.06197556108236313,0.02067888341844082,0.47257283329963684,0.02479962445795536
x,comment,2058024000660648421,@lady_bugg11 Hehehe UMNO + PAS nanti PKR kempunan...kat kerusi Majority Melayu.,,neutral,,0,0,0,0,0.5,0,,PREMPUCHONG,0.0,neutral,0.6458564400672913,english,Mixed/Urban,love,0.06303869932889938,0.017842750996351242,0.06213345006108284,0.02836248278617859,0.40628159046173096,0.026939328759908676
x,comment,2057971700260815161,@lady_bugg11 Minah ni kan yg kna tangkap khalwat kt OYO hritu kan !!  Kna sodomi tk htitu sbb ketua korang kn kaki bontot 😂😅😝😝,,neutral,,0,0,1,0,0.5,3,,zanazizan1974,0.0,neutral,0.6641949415206909,english,Mixed/Urban,love,0.16800042986869812,0.05187541991472244,0.052352894097566605,0.04006008803844452,0.41066306829452515,0.04003209248185158
x,comment,2057834680226127937,@lady_bugg11 Biasa la ph pon bergaduh dengan umno,,negative,,0,0,0,0,0.16141179352998733,0,,the Doctor,0.0,negative,0.46196068823337555,multilingual,Unknown,love,0.13419607281684875,0.02232537791132927,0.06440646201372147,0.032660890370607376,0.4011758863925934,0.030521787703037262
