Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,QueryID,Negeri,Jenis_Suara,Weight_Analisis,SeedQuery,StreamLabel
news,post,b8d270c1a9d070e6,Good salary offered by Infineon attracts long queue of job seekers: Melaka human resources exco. Good salary offered by Infineon attracts long queue of job seekers: Melaka human resources exco&nbsp;&nbsp;MySinchew,https://news.google.com/rss/articles/CBMickFVX3lxTE9QM3lra2JEc0pxOFNURWtxcmRhdTNxVWtYbC1SYVhSa09wbG13eURYVHY5SVpEaGFET3ZGTm5mTWhJSzBCSlJwRmZhYzNnelF3VW1IWUNEZnQ5NGZ0c2NRaDJtajdaM28ySi1Pb1UzWS04QQ?oc=5,,2026-06-16T07:00:00+00:00,0,0,0,0,0.0,0,S3A1,Melaka,media_chinese,Tinggi,"""Sin Chew"" OR ""China Press"" OR ""星洲日报"" OR ""中国报"" Melaka OR 马六甲 when:30d",Media Cina Melaka
news,post,c8244079d5afed75,"German MNC’s Melaka recruitment drive triggers 1 km queue of 1,000 job-seekers. German MNC’s Melaka recruitment drive triggers 1 km queue of 1,000 job-seekers&nbsp;&nbsp;MySinchew",https://news.google.com/rss/articles/CBMickFVX3lxTE1qenVjcWhIUWRIb0VTcTRSLXNFVmdxaGc5S1RvNnk2bzNyMU5QbDhLM2hVZUxqTFp2dUVnanhfb25KT2V2MG5jbjRtNjRLYTRQQXQ0WklCNHdlZ29tYTNQeGZJMjF2UlBLeTdtMUxhWFVDZw?oc=5,,2026-06-15T07:00:00+00:00,0,0,0,0,0.0,0,S3A1,Melaka,media_chinese,Tinggi,"""Sin Chew"" OR ""China Press"" OR ""星洲日报"" OR ""中国报"" Melaka OR 马六甲 when:30d",Media Cina Melaka
news,post,d0fb487de8e9e923,"Genting crypto-kidnapping: 3 South Koreans granted bail, victim jailed for overstaying. Genting crypto-kidnapping: 3 South Koreans granted bail, victim jailed for overstaying&nbsp;&nbsp;MySinchew",https://news.google.com/rss/articles/CBMickFVX3lxTE1WSVRDY3YyY3ZLaFZ5Ti1xRXpxVWdPdkEzXzViakJaNllfamRrc3Y1eFJTejdyM1VheGRJOTdVZzR0NXFoTm5MRXpHczZ3NHY5dTdfYUdqUHpSMlVXenM5cXlRUkJPaHNYVUtkR1dKS29Ydw?oc=5,,2026-06-29T17:08:43+00:00,0,0,0,0,0.0,0,S3A1,Melaka,media_chinese,Tinggi,"""Sin Chew"" OR ""China Press"" OR ""星洲日报"" OR ""中国报"" Melaka OR 马六甲 when:30d",Media Cina Melaka
news,post,4eb290cfdb83badd,Pekanbaru–Melaka flight boosts health tourism from Indonesia - News. Pekanbaru–Melaka flight boosts health tourism from Indonesia - News&nbsp;&nbsp;MySinchew,https://news.google.com/rss/articles/CBMickFVX3lxTE5JOGlpQnJnbFNOX2VrRXlyUTRvNk92dlQxX19nQ2dQX3h5UkZIVmlicFZXdXJqbjRZcENMNkVzNFdxTHV2TjhkTGlNZW83bDZWZUFiNl9ZT1FhY3NJaGoxd0lXMWljbmk5ZVNXVllHUjJCZw?oc=5,,2026-06-13T07:00:00+00:00,0,0,0,0,0.0,0,S3A1,Melaka,media_chinese,Tinggi,"""Sin Chew"" OR ""China Press"" OR ""星洲日报"" OR ""中国报"" Melaka OR 马六甲 when:30d",Media Cina Melaka
news,post,827af43f20f0880a,"Over 1,000 Malaysians in 2km queue for jobs with starting pay of $1.1k. Over 1,000 Malaysians in 2km queue for jobs with starting pay of $1.1k&nbsp;&nbsp;The Straits Times",https://news.google.com/rss/articles/CBMi0gFBVV95cUxPckJ3YnlVWmJvQjBMSHFkVFk5VG5qZTJXRmxzZEFiZXd0RWVBU21BNkJFc2lRay1ISXp6SmhJMk1MeFZUWGp4WHl1Qkd2WDN1ZEY3bXRJZlhuZnR3ckRYa3lXdWhWSGVXRFF1U2FhR3dkdlYzSUVyT0xlOTAwbWY1eFhlSnNhVktXLURIV0R6cnY0cnY4Qk1jZEhsSUlERFloUjFxMVhvd0N0WlpuMl9uV1I5ZGdIUE5RN01CUGNHNTdDSHl0NUJXZTFLOU5jMWpMaWc?oc=5,,2026-06-17T07:00:00+00:00,0,0,0,0,0.0,0,S3A1,Melaka,media_chinese,Tinggi,"""Sin Chew"" OR ""China Press"" OR ""星洲日报"" OR ""中国报"" Melaka OR 马六甲 when:30d",Media Cina Melaka
news,post,184ee532fd8577b2,"Thousands Turn Up For 400 Jobs At Melaka Semiconductor Factory Offering RM3,500 Starting Pay. Thousands Turn Up For 400 Jobs At Melaka Semiconductor Factory Offering RM3,500 Starting Pay&nbsp;&nbsp;says.com",https://news.google.com/rss/articles/CBMivgFBVV95cUxObHNwYzYyRTdpNzdFeGhyR0NJUmNEQXJidExCLVJ0T0xhOVJJdGlEeDJSemhMY0ZJNi00eEtzeU81MmxlOTZUZnhndGI3M2Rhald2Zm5yNjNOdDN0bWtrbjFKeExqUE1YTjN4X2JITlhUVlFaNEhVT0k3MnBKTVpjMjg1QWw3TzEwVF9pUVhEdGlQN0RndXNEVnd0OWc5TjlfTGwtWGJHZllHUTY3Q3BLYVdvckNMaVhyNjh6WVN3?oc=5,,2026-06-15T07:00:00+00:00,0,0,0,0,0.0,0,S3A1,Melaka,media_chinese,Tinggi,"""Sin Chew"" OR ""China Press"" OR ""星洲日报"" OR ""中国报"" Melaka OR 马六甲 when:30d",Media Cina Melaka
news,post,4e20005f10380b09,"'Kami mohon sukarelawan bantu bersihkan rumah banjir lumpur,'  - Mangsa banjir. MELAKA: Penduduk yang terjejas akibat banjir lumpur di negeri ini, kini giat membersihkan kediaman masing-masing selepas air mulai surut, namun berharap lebih ramai sukarelawan tampil membantu kerja pembersihan.",https://www.bharian.com.my/berita/nasional/2026/07/1586823/kami-mohon-sukarelawan-bantu-bersihkan-rumah-banjir-lumpur-mangsa,,2026-07-12T14:59:28+00:00,0,0,0,0,0.0,0,S3A2,Melaka,proxy_about_chinese,Rendah,"""pengundi Cina"" OR ""komuniti Cina"" ""Melaka"" PRN when:30d",Proxy BM Melaka
news,post,385add06f052c253,"Rumah berlumpur, mangsa banjir belum tarik nafas lega. Melaka: Penduduk yang terjejas akibat banjir lumpur di negeri ini kini giat membersihkan kediaman masing-masing selepas air mulai surut, namun berharap lebih ramai sukarelawan tampil membantu kerja-kerja pembersihan.",https://www.hmetro.com.my/mutakhir/2026/07/1383332/rumah-berlumpur-mangsa-banjir-belum-tarik-nafas-lega,,2026-07-12T15:03:39+00:00,0,0,0,0,0.0,0,S3A2,Melaka,proxy_about_chinese,Rendah,"""pengundi Cina"" OR ""komuniti Cina"" ""Melaka"" PRN when:30d",Proxy BM Melaka
news,post,6d5c377c46ba8551,"Melaka teliti kaedah tangani banjir berulang di Tanjung Minyak - Ab Rauf. Melaka: Kerajaan Melaka akan mengkaji kaedah terbaik bagi menyelesaikan masalah banjir di negeri ini terutamanya di kawasan Tanjung Minyak yang telah berlarutan lebih 30 tahun, kata Ketua Menteri Datuk Seri Ab Rauf Yusoh.",https://www.hmetro.com.my/mutakhir/2026/07/1383287/melaka-teliti-kaedah-tangani-banjir-berulang-di-tanjung-minyak-ab-rauf,,2026-07-12T13:39:36+00:00,0,0,0,0,0.0,0,S3A2,Melaka,proxy_about_chinese,Rendah,"""pengundi Cina"" OR ""komuniti Cina"" ""Melaka"" PRN when:30d",Proxy BM Melaka
news,post,17d36fe0d4241a10,Lebih 20 negara sekat kanak-kanak guna media sosial. PARIS: Lebih 20 negara mengambil langkah menyekat akses media sosial kepada kanak-kanak susulan kebimbangan terhadap kesan platform digital terhadap golongan muda.,https://www.bharian.com.my/dunia/eropah/2026/07/1586829/lebih-20-negara-sekat-kanak-kanak-guna-media-sosial,,2026-07-12T15:09:06+00:00,0,0,0,0,0.0,0,S3B1,Melaka,party_official,Tinggi,"DAP OR ""Pakatan Harapan"" ""Melaka"" PRN when:30d",DAP/PH Melaka
