platform,post_content,comment_content,engagement,sentiment,date
threads,,"Mencari individu yang pakai Budi95 bukan milik sendiri @ Petronas R&R Seri Kembangan 16 Mei 7:31pagi. Report made, it just matter of time. But if you dont come clean, byk pihak cik susahkan. PM tepi.",1448,neutral,NaT
threads,,Rage baiting yg tak logic. 6th of the month dah habes 400liters? Either you jual minyak or you're just really bad at this rage baiting,824,negative,NaT
threads,,Saya cadang kan abang kahwin lagi 3 lepas tu guna BUDI95 bini bini baru pula.,557,positive,NaT
threads,,Salam.. BUDI95 200 liter sy & isteri dah habis. Apa perlu sy buat? 🥹😭,491,negative,NaT
threads,,Guna kad keahlian Pas boleh dpt petrol free. kah kah kah,485,positive,NaT
threads,,Thanks PMX😭💕. Aura pmx lain mcm,434,positive,NaT
threads,,baru 6hb..ko gune ke minum?,390,neutral,NaT
threads,,🥹🥹🥲🥲❤️❤️Bubududu ❤️❤️❤️,246,positive,NaT
threads,,"Buat report je kak. Ckp ad penyalahgunaan kuota budi kak. Mmg diorang akn check.

Mmg ad kes dn pensalah tu kene dakwa",219,neutral,NaT
threads,,"Subuh2 lagi dh try isi minyak guna budi95 
Mekasihhh kerajaan madani 😆",198,negative,NaT
threads,,Aku masih tak paham BUDI95 ni. Sebelum ni aku isi rm7 utk moto aku dah penuh. Semalam aku isi rm7 pakai ic tak penuh?? Cuba explain .,193,negative,NaT
threads,,"Mesti sebelum ni ada bagi ic ke kaunter utk guna budi, bnyk kes skrg ni staff stesen pam yg senyap2 catit no ic utk jual budi ke non malaysian. Try puan pergi dulu pam minyak tu.",180,negative,NaT
threads,,Hahaha kerajaan dulu bagi gak subsidi. Tapi taklah beriya mcm ni sampai kena tulis dalam resit. 🤣,163,neutral,NaT
threads,,dengkil buddy wya,138,neutral,NaT
threads,,"Isi harga tanpa subsidi la

Apa susah",120,negative,NaT
threads,,"For context, pagi tadi masa nak isi minyak, lepas tap card and tap IC pump display Budi tinggal 2l, which weird for us sebab tau la tak pakai sebanyak tu lg and tak pernah pakai smpai habis in mid mon",114,neutral,NaT
threads,,Rasanya baru lg ada Pegawai Polis buat sidang media isu ni.. Siapa yg kena mcm ni terus direct report balai dan nama stesen petrol tu ( nanti stesen minyak tu kena tindakan..) .. Sebab yg sebenarnya..,113,negative,NaT
threads,,"Hati2 ye,sebab haritu nak isi minyak dekat shell dekat pump tu tulis lift nozzle padahal belum buat pape lg,lepastu try tekan lambang X dekat machine tu xboleh,angkat nozzle dia suruh isi minyak,kalau",102,negative,NaT
threads,,"Lepastu, lepas beberapa jam TnG display balance. Call Budi95 nak mintak justify la kenapa sebelum ni balance lain skrg. Rupanya kat stesen sama tadi ada transaction pakai Budi95 ktorg && CARD.
So, @ p",83,neutral,NaT
threads,,Ya tuan ya puan. Saya tau kewujudan apps Setel. Ada and pakai. Cuma nasib tak menyebelahi diri harini nak tap Apple pay. Dilarang nekan nekan,82,negative,NaT
threads,,"IMMEDIATE INTAKE (6 OCTOBER 2025)
INTERVIEW EVERYDAY ! 

#everyone
#budi95madani",79,neutral,NaT
threads,,sebb tu sy pilih setel n tng je untuk isi minyak,61,negative,NaT
threads,,Perkara yang bang perlu buat adalah gelabah,58,positive,NaT
threads,,Persoalan nya sekarang Budi95 ni sampai bila?,55,negative,NaT
threads,,punya la jilat,44,neutral,NaT
threads,,Saya kira kalau isi minyak rm50 harga 1.99. Akan ada extra 10km berbanding harga 2.05. Walaupun org cakap 6 sen saje beza. Tapi selagi ada untung dan manfaat sudah syukur. Bab 300liter tu pandai2 la m,43,positive,NaT
threads,,"nak tanya , baru dapat lesen P dua hari lepas . kenapa nak isi minyak guna ic yang budi95 tu dia kata tak layak ye ? ke kena tggu P tu habis dulu 2 tahun lagi ?",39,negative,NaT
threads,,"dari 2021 lagi tahan RM 2.05. then pmx umum harga tambah subsidi 6 sen. kalau ikut kau isi 2 liter kau dapat 12 sen je yang pmx bagi. ayat ""isi rm 3 dapat rm 5.3 "" over nau..",38,negative,NaT
threads,,"Nampak banyak sebab harga minyak naik 2.60 pastu bagi subsidi. Sebab tu aku cakap walanon ni level ni je dorang, xpelik lah anwar bagi speech dlm english sikit terus jadi fangirl 🤣",30,neutral,NaT
threads,,Baru 6hb dah habis untuk 2 orang? Betul ke ni? Saya salesman selalu outstation PG-KL-JB pun tak habis lagi. macam mana tuan pakai?,27,negative,NaT
threads,,Senang nau di gula2 kan geng walanon haha,21,negative,NaT
threads,,Ko ni antara 263 trooper upahan anwar yang kerjanya memuja anwar. Mkini yang dedahkan kumpulan dah ditutup dek anwar,19,negative,NaT
threads,,U drink the petrol?,19,neutral,NaT
