Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement
x,post,2019407337623077040,"Sean Baker’s iPhone-shot ‘SANDIWARA’ starring Michelle Yeoh will world premiere at the Berlin Film Festival.

Set in a Malaysian night market, Yeoh is set to play 5 characters in it. https://t.co/mLvMWwia2Y",https://x.com/FilmUpdates/status/2019407337623077040,neutral,Thu Feb 05 13:46:42 +0000 2026,14404,1080,85,511443,0.0,20683
x,post,2020773316701872472,"The global impact of the foreign policy of the world’s most popular leader, Hon’ble Prime Minister Shri Narendra Modi ji, is clearly visible.

The grand and warm welcome accorded to him on Malaysian soil is proof that today’s India is not merely a listener, but a nation that provides direction on the global stage.

Under the leadership of Prime Minister Modi ji, India has elevated diplomacy to new heights, where relationships are based not just on formalities, but on trust, culture, and partnership.

The Malaysia visit has given fresh momentum to economic cooperation, trade, investment, and cultural ties.

Today, the world views India as a symbol of strength, stability, and leadership.

विश्व के सबसे लोकप्रिय राजनेता, माननीय प्रधानमंत्री श्री नरेंद्र मोदी जी की विदेश नीति का वैश्विक प्रभाव साफ दिखाई देता है।

मलेशिया की धरती पर उनका हुआ भव्य और आत्मीय स्वागत इस बात का प्रमाण है कि आज का भारत केवल सुनने वाला नहीं, बल्कि विश्व मंच पर दिशा देने वाला राष्ट्र बन चुका है।

प्रधानमंत्री मोदी जी के नेतृत्व में भारत ने कूटनीति को नई ऊँचाइयों पर पहुँचाया है, जहाँ संबंध केवल औपचारिक नहीं, बल्कि विश्वास, संस्कृति और साझेदारी पर आधारित है।

मलेशिया यात्रा ने आर्थिक सहयोग, व्यापार, निवेश और सांस्कृतिक जुड़ाव को नई गति दी है।

आज दुनिया भारत को मजबूती, स्थिरता और नेतृत्व के प्रतीक के रूप में देख रही है।

دنیا کے سب سے مقبول رہنما، معزز وزیرِ اعظم جناب نریندر مودی جی کی خارجہ پالیسی کا عالمی اثر واضح طور پر نظر آتا ہے۔
ملائیشیا کی سرزمین پر ان کا شاندار اور پُرخلوص استقبال اس بات کا ثبوت ہے کہ آج کا بھارت صرف سننے والا نہیں بلکہ عالمی اسٹیج پر سمت متعین کرنے والا ملک بن چکا ہے۔
وزیرِ اعظم مودی جی کی قیادت میں بھارت نے سفارت کاری کو نئی بلندیوں تک پہنچایا ہے، جہاں تعلقات محض رسمی نہیں بلکہ اعتماد، ثقافت اور شراکت داری پر مبنی ہیں۔
ملائیشیا کے دورے نے اقتصادی تعاون، تجارت، سرمایہ کاری اور ثقافتی روابط کو نئی رفتار دی ہے۔
آج دنیا بھارت کو مضبوطی، استحکام اور قیادت کی علامت کے طور پر دیکھ رہی ہے۔",https://x.com/GulamAliKhatana/status/2020773316701872472,neutral,Mon Feb 09 08:14:37 +0000 2026,130,142,12,751,0.0,291
x,post,2020099584224051608,Kenangan coffee 1/10 https://t.co/XyiVMfEDF0,https://x.com/xxxxshah/status/2020099584224051608,neutral,Sat Feb 07 11:37:27 +0000 2026,492,7,15,52683,0.0,1040
x,post,2019274455449735465,"Whatttttt!!???!!!??!!?!!

Serius lah jason, we all trust semua makanan yang kamu review, tapi kalini betul-betul cancel lah! 

How come u kata this chicken spicy deluxe sebiji macam apa? Mcd? kenapa tak mention je sebiji mcm mcd😅 https://t.co/WKvHIqzjDw",https://x.com/MalaysianFoods/status/2019274455449735465,neutral,Thu Feb 05 04:58:41 +0000 2026,1350,85,88,1400417,0.0,15527
x,post,2020098344169648309,"Malaysian PM Anwar Ibrahim’s heartfelt words for PM Modi:

“PM Modi, I have followed your struggle, and I say this: I am fortunate to be a great personal friend of Modi ji, of India” https://t.co/PwVgIm2Sv3",https://x.com/MeghUpdates/status/2020098344169648309,neutral,Sat Feb 07 11:32:31 +0000 2026,5923,854,25,76105,0.0,7563
x,post,2020086136736305236,"“Malaysian PM Anwar Ibrahim came to the airport to welcome me and brought me in his own car. Not only his car, but his seat also” 😁

PM Modi’s words reflect the deep India–Malaysia friendship. https://t.co/MrlMM1541U",https://x.com/PoliticalKida/status/2020086136736305236,neutral,Sat Feb 07 10:44:01 +0000 2026,1545,242,3,19648,0.0,1986
x,post,2018663840750440515,"Kenapa mesti nak tiru macam KA ( khairul Aming) ? ???

Kita hanya ada REMBAYUNG satu-satunya dekat KL! KA sorang je owner https://t.co/Wh6QwPUZdE https://t.co/QANSSwIn2b",https://x.com/MalaysianFoods/status/2018663840750440515,neutral,Tue Feb 03 12:32:19 +0000 2026,1251,177,184,1637963,0.0,17991
x,post,2020133119563612256,"PM Modi participated in a memorable community programme in Kuala Lumpur. Malaysian Prime Minister Anwar Ibrahim was also present at the event.

Here are some glimpses. ⏬ https://t.co/AXlyYzn7eQ",https://x.com/BJP4India/status/2020133119563612256,neutral,Sat Feb 07 13:50:42 +0000 2026,2106,361,26,16838,0.0,2661
x,post,2019371551259496509,🤫 https://t.co/GPMVAtydmx,https://x.com/STMalaysian/status/2019371551259496509,neutral,Thu Feb 05 11:24:30 +0000 2026,4885,198,43,117287,0.0,6298
x,post,2020420054714843639,"#ISPR
Rawalpindi, 08 February, 2026

Admiral Naveed Ashraf, NI, NI (M), T Bt, Chief of the Naval Staff, #Pakistan Navy paid an official visit to #Malaysia and called on the leadership of the Royal Malaysian Navy. He was received at Royal Malaysian Navy Headquarters by Admiral Tan Sri (Dr.) Zulhelmy bin Ithnain, Chief of the Royal Malaysian Navy, and was accorded a Guard of Honour.

Discussions focused on aligning strategic perspectives and enhancing operational cooperation, capacity building, and coordinated responses to maritime security challenges. Admiral Naveed Ashraf highlighted Pakistan Navy’s contributions to regional stability through Regional Maritime Security Patrols (RMSP) and participation in the 
Combined Maritime Forces (CMF).

The Chief of Naval Staff also visited Malaysia’s National Hydrographic Centre, emphasizing strengthened cooperation with Pakistan’s National Hydrographic Office in training, data exchange, and professional collaboration. The visit reaffirmed the enduring Pakistan-Malaysia naval partnership and commitment to future-oriented maritime cooperation.",https://x.com/PakistanFauj/status/2020420054714843639,neutral,Sun Feb 08 08:50:53 +0000 2026,257,96,30,5493,0.0,437
x,post,2017188080722276447,"Spring 2023, Everest. At 8,300m, 🇳🇵Gelje Sherpa turned back from his 6th summit to save a dying Malaysian climber. He carried him alone through the Death Zone for hours. Later joined by fellow Sherpas. This is what heroism looks like. https://t.co/QPofyeFWqg",https://x.com/EverestToday/status/2017188080722276447,neutral,Fri Jan 30 10:48:10 +0000 2026,821,71,6,44650,0.0,1344
