platform,content,engagement,likes,comments,shares,sentiment,url,date
tiktok,My dream 😌 #oxford  #universityofoxford  #uk  #england  #fyp,804380,747600.0,1880.0,10900.0,positive,https://www.tiktok.com/@fhrope/video/7325197189930585349,2026-06-21 07:41:55.513060+00:00
tiktok,Tapi aku pemenang nya,577045,509900.0,721.0,1424.0,positive,https://www.tiktok.com/@kasiicun15/video/7386231228183088390,2026-06-21 07:42:21.249966+00:00
tiktok,lí do toán rất qtrong trong cs #j4f,371375,200800.0,1675.0,147900.0,positive,https://www.tiktok.com/@spiderpannn/video/7635583351360933138,2026-06-21 07:42:33.684033+00:00
tiktok,.Feast - Konsekuens.,193569,166000.0,1158.0,18600.0,positive,https://www.tiktok.com/@just.pretenddd/video/7647808851709938964,2026-06-21 07:42:08.711714+00:00
tiktok,Kalian dah pada tau ?,166385,115600.0,1185.0,37600.0,negative,https://www.tiktok.com/@risyad_bay/video/7639742816897289492,2026-06-21 07:41:58.358710+00:00
tiktok,"Saya akan lawan 🔥
#sayaakanlawan #cheems #meme #fyp #socrates",153664,118000.0,964.0,12700.0,positive,https://www.tiktok.com/@knueckiong/video/7638920036501015828,2026-06-21 07:42:19.900879+00:00
tiktok,Doa disetiap kegiatan ‼️,127428,83800.0,528.0,31100.0,neutral,https://www.tiktok.com/@herysetiawannatsir/video/7632520737558891796,2026-06-21 07:42:02.487990+00:00
tiktok,Terbaik memang SMP Negeri 7 Bitung #fyp #fypシ゚ #fyppppppppppppppppppppppp #bitung #linedance #viral #sulut #manado #produkmanado #baitega,108230,89000.0,447.0,1783.0,neutral,https://www.tiktok.com/@coachreval/video/7441165120970984711,2026-06-21 07:42:18.179727+00:00
tiktok,"Kayu trembesi tanduk samping I sawmill
Video tentang penggrajian kayu terbaik di kelasnya oleh operator sawmill kayu profesional.
Kayu trembesi / suar ini akan digunakan sebagai bahan kerajinan kayu d",91254,34400.0,282.0,572.0,neutral,https://www.tiktok.com/@kiswamebel/video/7400382897884105985,2026-06-21 07:42:01.337418+00:00
tiktok,"endingi live mu dengan kasih paham bous bous boussss 🏃
*juhoon lucu bgt cuma nyimak

#cortis #coer #fyp",83451,74600.0,322.0,3861.0,neutral,https://www.tiktok.com/@thi4g0.oo/video/7643406919570378002,2026-06-21 07:42:04.513355+00:00
tiktok,#telagasarangan #sarangan,80571,69300.0,465.0,4167.0,negative,https://www.tiktok.com/@baik2_ya/video/7586703041097714965,2026-06-21 07:42:27.722640+00:00
tiktok,"untung sepi😭

#CapCut",73664,49000.0,1147.0,6517.0,neutral,https://www.tiktok.com/@mhmmdgustiar/video/7640351231239654672,2026-06-21 07:42:33.003843+00:00
tiktok,"❝ *Setiap orang memiliki masa lalu, baik yang kelam maupun suram. Namun, bagaimana menyikapinya itulah yang menentukan masa depan.*❞
—· _Jadikan masa lalu sebagai pelajaran berharga untuk tumbuh dan m",64159,49400.0,597.0,7161.0,positive,https://www.tiktok.com/@almalikatalsawda6/video/7474438483499617554,2026-06-21 07:42:25.168195+00:00
tiktok,38 PROVINSI DI INDONESIA,58146,30500.0,1982.0,4664.0,neutral,https://www.tiktok.com/@popoinpox/video/7454333984588254471,2026-06-21 07:42:00.005214+00:00
tiktok,Doa agar nilai ujian bagus,41483,26700.0,356.0,9592.0,positive,https://www.tiktok.com/@bagasmaulanasakti/video/7647505180170177800,2026-06-21 07:42:32.054220+00:00
tiktok,Pacer basikal trek ❌ Pacer merentas desa ✅ #SKSP #KuJulangNamaMuSKSP #MerentasDesa #CrossCountry,40353,31000.0,75.0,1324.0,neutral,https://www.tiktok.com/@tvpsssksp/video/7601043655771622677,2026-06-21 07:42:30.775418+00:00
tiktok,"sampai sini pahamkan,,? 
#qoetes #katakatamotivasi 
#xybca #foryourpage",37896,20500.0,97.0,6299.0,neutral,https://www.tiktok.com/@insan_biasa195/video/7631809802334752018,2026-06-21 07:42:31.761087+00:00
tiktok,#kapalpesiar #anakrantau #pelautindonesia,35599,29200.0,207.0,1683.0,neutral,https://www.tiktok.com/@sulaiman.fnuaga/video/7648056769872203028,2026-06-21 07:42:19.496493+00:00
tiktok,Pasti menang lincah seperti belut😁🥇#fakesituation⚠️ #badminton #CapCut,31047,25400.0,75.0,1806.0,neutral,https://www.tiktok.com/@fbyanaaa/video/7646370635534322962,2026-06-21 07:41:57.417904+00:00
tiktok,coba kalo masuk pasti menang#persib #persibvspersebaya#bobotoh,26727,23600.0,256.0,302.0,neutral,https://www.tiktok.com/@zalfa_4344/video/7614229831680593159,2026-06-21 07:42:02.124436+00:00
tiktok,#CapCut #omongane g usah duwur2 ndak kesampluk pesawat lambemu 🤣😅#foryoupage #kerjo_seng_giat_orasah_kakehan_sambat #w🅰️ge,23578,14000.0,385.0,4280.0,neutral,https://www.tiktok.com/@wge875/video/7600008308400983314,2026-06-21 07:42:21.887834+00:00
tiktok,saya akan lawan 😡😡😹#jokowidodo #priasolo😹,22320,8849.0,144.0,9010.0,neutral,https://www.tiktok.com/@awaisaubatusolo/video/7637132826525322516,2026-06-21 07:42:19.187229+00:00
tiktok,Membalas @gglvvv versi sd done #sekolahterbaik #kalimantanbaratpontianak #kalimantanbarat #pontianaktiktok #pontianakmedia #pontianakkalimantanbarat #pontianakviral #pontianak,17479,12900.0,1460.0,309.0,neutral,https://www.tiktok.com/@varenza.shoes/video/7129406531090533658,2026-06-21 07:42:05.848034+00:00
tiktok,#estelerjajag #kulinerjajag #katakatabijak #katakata #fyppppppppppppppppppppppp,15972,9845.0,641.0,1504.0,neutral,https://www.tiktok.com/@estelercreamygemoy/video/7587460259174796551,2026-06-21 07:42:32.372691+00:00
tiktok,Pengetahuan bagian ka’bah ‼️,15945,10900.0,63.0,2271.0,neutral,https://www.tiktok.com/@herysetiawannatsir/video/7602451793271852308,2026-06-21 07:42:07.616376+00:00
tiktok,Well well || '28 @sukasukakita44  #top10  #wajufineshyt #smkn27jakarta #wajutiful #pesonawaju,15837,11900.0,158.0,1560.0,positive,https://www.tiktok.com/@pesona_waju/video/7622615810405780743,2026-06-21 07:41:57.108940+00:00
tiktok,Pengetahuan Julukan Negara ‼️,15777,8527.0,155.0,2038.0,positive,https://www.tiktok.com/@herysetiawannatsir/video/7580596619591159061,2026-06-21 07:42:18.883577+00:00
tiktok,Pengetahuan Aturan Negara ‼️,13859,8128.0,171.0,607.0,positive,https://www.tiktok.com/@herysetiawannatsir/video/7569445443231403285,2026-06-21 07:42:22.842566+00:00
tiktok,#creatorsearchinsights #tka #tkasd,12858,4640.0,369.0,3960.0,neutral,https://www.tiktok.com/@mamak_zp/video/7627002503963692308,2026-06-21 07:41:56.150780+00:00
tiktok,woylaa🗿 @Sarung Jempol King #freefire #ryuuformee_ #newtrend #100kviews #freefireselamanya,10911,8744.0,115.0,411.0,neutral,https://www.tiktok.com/@r4ryuuma_/video/7647492762337643796,2026-06-21 07:42:06.524395+00:00
tiktok,#storywa #fyp #trending #sujiwotejo,10587,8862.0,7.0,563.0,neutral,https://www.tiktok.com/@egikusuma70/video/7628635741580496135,2026-06-21 07:42:29.042302+00:00
tiktok,"Keisha Alvaro ft Praz Teguh🔥
🎸 : Ungu - Jika itu yang terbaik
-
-
sc yt : Tuah Kreasi 
#keishaalvaro #prazteguh #tuahkreasi #ungu",10102,7685.0,90.0,73.0,positive,https://www.tiktok.com/@sun_nika87/video/7644371259593084180,2026-06-21 07:42:14.169329+00:00
