Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score
news,post,f30b9c3d462b6393,N Sembilan chieftains order Friday sermons to pray for Tunku Nadzaruddin. N Sembilan chieftains order Friday sermons to pray for Tunku Nadzaruddin&nbsp;&nbsp;Malaysiakini,https://news.google.com/rss/articles/CBMiUkFVX3lxTE45RjJ1UTVfd1JGekVlYmpmZE1pRkFjWnE4cDV0YWNrRHZTd1pyMGtmLXlkSWQxZXFFRmdpUy0xb1FkOHNCMGl2WTJjZmxmQzZtcmc?oc=5,,2026-06-18T23:00:00+00:00,0,0,0,0,0.0,0,0.0
news,post,94aba024a65c210b,MB’s press secretary apologises over title remarks. MB’s press secretary apologises over title remarks&nbsp;&nbsp;The Star,https://news.google.com/rss/articles/CBMioAFBVV95cUxPSDJydndsM3ZGQ01ITHM3TkhKTE5rOFExeTU2TF9CeDdaTVlJVkVsZExHUFRidVhmbmM3U2F1VVpGU0g3VVVKWWZPYmtzN2MwRy1XR3VyWUttb0dwZnFyZUk4U1IyZnhLbUk0WTBYTk5Wam5UOUQzdDB6WGpPa2NXOVo5RmV0S2c0S0FneERBaGNnZU90S2NIWmw0cDF0UzZV?oc=5,,2026-06-15T23:29:22+00:00,0,0,0,0,0.0,0,0.0
news,post,4949d855eb30999d,"Two reports lodged over 'Tok Undang' reference to Anthony Loke, say police. Two reports lodged over 'Tok Undang' reference to Anthony Loke, say police&nbsp;&nbsp;NST Online",https://news.google.com/rss/articles/CBMivgFBVV95cUxPZlpHdllGaVBVQmZjclYyektSbC1lVUdZczdtS1BtZzA1VHZyUnAxTEF4ZXF3alJiQ2RFMkRaeHFQVXdlV091aTRjbWRZSzBOSXBRcEdsNF9jUXdFd3VJZVhLaUdab0FYLUd4cHFzNXpfajE2bW41clVLY2VRSU5CRlk2a0tZLVlTMU8zbUNjYzhwTDRteW9wZ3BQN2NjLTM4aUM4QllLZjY4YmVfaHItZHZfMFp6aElhQXZqLWpn0gHDAUFVX3lxTFBvbENia0w4RjhLTjBXRlR2WXk1VHJ1NUZDRTgwTXV0azdsQjBxbllkUzEzZEZPeUFHcFVINDN4ZVJzSzBvcDdTdWQtUzY3ZjRQd1ViR2RKRG9QOGVoX1FQRFpmN2pfSDYwZnotd3lfSnZZV0NGTTNCSkpPQXpMeWpDNndEQ3VwQVRLajFCNHVVVFFSb1NwaktSR19Pb3drbmtTTUt5dk9EVVpPV3ZYU2R2RXhyRlBMYlc1WnVVbm5FeEEwVQ?oc=5,,2026-06-17T09:19:52+00:00,0,0,0,0,0.0,0,0.0
news,post,cc12b4f1584ef7d5,"‘Undang’ jibe at Anthony Loke crosses line, Negeri Sembilan aide told to apologise. ‘Undang’ jibe at Anthony Loke crosses line, Negeri Sembilan aide told to apologise&nbsp;&nbsp;Malay Mail",https://news.google.com/rss/articles/CBMi0wFBVV95cUxNd3JwLWZLT1o2TXdIVURGdEZxWDNSeDJPS1lUX0NhcWU2UWJEaUZ2eUEwbmNkdkpfeEo0TmZyaEFjYy1VWHZTRjhnUTlpcG9VV3hQSXpIcGl3OFZRZE9GWDVWZGdqTE5kV0ppMnE4Vk1NeGJZaTdkQ3ZVTng3R2VGMmZfQW1RR1dhSVJBVEl5NHdEbDZBQzEtMWZER2l4NDU1NkdkRjcyc2hOUkxlRUwtYWxRTFFodW92eTRfZUtocDRobFZ1SGl0ZUxrTE5mX2NqTE840gHYAUFVX3lxTE9RVkhmMHRVY3F0Ukc3WlpmYUxXWW5VbHg0ZGxhYk9waEJjRGZocjhNZlRsc2hNT19sZ0dZWF93V2tkZk9wZUhZTkdzY1hPdmdFLUVaejBIb19zR2paMlRGQU5HTzRSQUlEYjZjQmlBc1MwdVBXTld5YVU0Rm9WSjlXbDdfaXNWLS05cndKWXRNam5xNktQcVhMdUZTTmk0MWJRTUNWLWJreWUwTlJxZFc5LXZ1cWVIUzlFT0tpS2lldXdwSkRvNEM1MDRRTlZFcUctVDBhR3YyZg?oc=5,,2026-06-15T03:39:00+00:00,0,0,0,0,0.0,0,0.0
news,post,1be2b777ba2f51d7,MB’s press secretary apologises to Undang over ‘Tok Undang’ remark. MB’s press secretary apologises to Undang over ‘Tok Undang’ remark&nbsp;&nbsp;The Vibes,https://news.google.com/rss/articles/CBMirgFBVV95cUxNZ3ZYYnBRN1BpYzNVV01RVTdscFRiTHpWaFJUWk8tYlRwdGhNRHJEMi1WMGZkZllNZUJUdXoxMkpZa1d2NGdtdGtYMlRObDZTdzJmTmwzZkpDQThPV2hKZVlpRVpjSEJBeWlBcGhuQkVPV3pKLW1mREkwTnJGdV9ZbXlTSS0zM1hOTmVJX0xYMkxJMThsQW9SbnRnUnZ5cnlWQTN1VDY2bDl6YUZERkE?oc=5,,2026-06-15T08:28:00+00:00,0,0,0,0,0.0,0,0.0
news,post,007a6b12b5feeaea,Special report on Negeri Sembilan: Election war drums beating amid palace tussle. Special report on Negeri Sembilan: Election war drums beating amid palace tussle&nbsp;&nbsp;The Edge Malaysia,https://news.google.com/rss/articles/CBMiUEFVX3lxTFBYU2tTWDlxenhoMEp2TEFMdm5zNDluYW1ldTZrdFZrblJjR3pteTlxMXRSV3VKcGhjaElNUF9TWG5fR09uQ2xHcmt4dXdrTXI0?oc=5,,2026-06-08T07:00:00+00:00,0,0,0,0,0.0,0,0.0
news,post,c4afbaa363613bc2,EXPERTS URGE STATUS QUO AMID DISPUTE OVER NEGERI SEMBILAN RULERSHIP. EXPERTS URGE STATUS QUO AMID DISPUTE OVER NEGERI SEMBILAN RULERSHIP&nbsp;&nbsp;Bernama,https://news.google.com/rss/articles/CBMiVEFVX3lxTE5hLUZjN1VPa01RSVJKbkY0ZjBaaTlkNEFkMVhWb0NUQzZqZU9sUE5lWkt0Y0J6NjcxZjExdTBHSDM5MTJFNEp5Z3hRT2ZkdlhlVnNzMQ?oc=5,,2026-06-06T10:31:00+00:00,0,0,0,0,0.0,0,0.0
news,post,c28a33bf471876d0,Rais Yatim slammed for blur line between politicising and fighting to install new N9 ruler. Rais Yatim slammed for blur line between politicising and fighting to install new N9 ruler&nbsp;&nbsp;Focus Malaysia,https://news.google.com/rss/articles/CBMitwFBVV95cUxPV3Y4SFRSR0hHbW1wZDRsWlNLN3FoM1c4UkJ1TkQ0ZjVnaWkxellJUDI3bDZ0aGFRU1V3cnpTTmJ2bjA2aTBVU0hUNS1ZS2lBV2tvNmtMSFAtMnhYZHJDX2VhZUpIMFhnRmYxR0ZaUmFPaWdXZVF2SkV2ODZRN1FkSERFaVZCYjVQekxPTm5WTmZaMjZRalFuemRQSWRHaVkyVHI0Nm9tTk9qU3BRLUF0OWhBSlM2am8?oc=5,,2026-06-06T07:00:00+00:00,0,0,0,0,0.0,0,0.0
news,post,32d98e32c5a5b569,Undang Yang Empat files originating summons to obtain minutes of DKU special meeting. Undang Yang Empat files originating summons to obtain minutes of DKU special meeting&nbsp;&nbsp;The Vibes,https://news.google.com/rss/articles/CBMiygFBVV95cUxNbVZlRUk0d0s2cllkSGlyaDFFU0tlSGxHa1VhMGtlVlg1TjV2N1dMWXFjRjJOZXdubXBjTHJ3Ny03bTN0ZEtGWGpGZ0k2eGQ5am1zMklUZS1USVlUTFgxNWxRWHNhVDY2bmIyWnFrY2k4NU52NExBS0pVNWF2RVFGOTFEYTlGQ0ZUOGI4aWY4R0tVa1N5ajR5QnEwZ09Zd2xfb1RVek9pMXJOZUdaWmU0aFo3YTJpaEFJWVg5MDR6ZWZXNFdHdFFzU2tR?oc=5,,2026-05-05T07:00:00+00:00,0,0,0,0,0.0,0,0.0
news,post,b03e924bab02a874,State secretary: DKU secretary appointed by Yang di-Pertuan Besar of Negri Sembilan. State secretary: DKU secretary appointed by Yang di-Pertuan Besar of Negri Sembilan&nbsp;&nbsp;The Star,https://news.google.com/rss/articles/CBMizAFBVV95cUxQMGNvZGF0bDREdWZsRFNFeE0td0NDM1RfT3JKREpMUEJ5emZiY0xUeXM4NWVsVk9RMnB1dHBlVTIxTUxIRkREYXhRSlRKNjRzLXJTU29BeUJwaFl4ZlhTZVlQZE5fb2trR2tQVWVMNndRdzE0NDkzdU5XdW00NmNlc0NwMXowV2hiYWZ4VENfT2xtcHBrdVcyN3U5RXJ4djlkSVJTM1E2WkFTMFhXUWdVTmtsNW9QeXdTQ2d0Q24zOHh2Z3hDbUVNRW5NVUk?oc=5,,2026-06-03T07:00:00+00:00,0,0,0,0,0.0,0,0.0
news,post,6e9a62231bf4726d,Reflections | Succession struggles in China’s past echoed in Malaysia’s 2026 royal crisis. Reflections | Succession struggles in China’s past echoed in Malaysia’s 2026 royal crisis&nbsp;&nbsp;South China Morning Post,https://news.google.com/rss/articles/CBMi2AFBVV95cUxOR2dONWtTM21uWEN3QXVGRlUtdkFDT1Z0bVNtWGlLR0d5NFEwbnIxeVFnSnQxeUFFX1VEUVhnXzBFYUV6TDVkdnYwZ1BMQ29LVTVoNXVEUUw0c290ZG1oMWhTUF9jQVdmWFVJeGJLQ19FdDRSa1VhNDh4WjlEZG9mYnpMcmlUN01FRTRSUjRpbXYzVEpyUEtyUTNoMVZSTnNwSlA2bTZLbUZBRi1UOGpCR1czWGpUbjY3b2FRZHpuM3l5UWZXaFlrV0s2dnhUNmRTSVFFQkZsYnPSAdgBQVVfeXFMTzRfRmU2RjEtRi1ndi1NS2drTFJJMVotT2l2ZW5oNzRxcTVxNWFfTDVKN1k2dVpiQTc4U3Y2eDdPMVpMNS03RVdSWlBNTUR6WUhiOF8tTGhTeWRweGtlSjZ4RmdtUTVBcEp3aVRVajdQQW9RckVuU2p3NEN1MTV5V2xLbDMyQVEzcExuSnFxb0ZkaE5IcXlac3ZEZXRjLWltNGYzbnU4LUNrLUY0QUlEa0szLTlPZTBocjhQUTBmdEhkV2Q4ZUplVDg4S1JRNVRXaGNQM3VPNXJf?oc=5,,2026-05-09T07:00:00+00:00,0,0,0,0,0.0,0,0.0
news,post,de4b2c9b81fa0141,"Assembly dissolution stands despite questions over Negri Sembilan ruler, expert says. Assembly dissolution stands despite questions over Negri Sembilan ruler, expert says&nbsp;&nbsp;NST Online",https://news.google.com/rss/articles/CBMivwFBVV95cUxNeEtDR2lzZy16b2hJT1RkTDJ4TElNaGJaQmJZSGFYaENYUy1xSzN0NFFkYmFkNWdSOU9vbk01eHZ3T2ROTEwtS2lGV0xPUEo2ZHcyZnZScS1QajMzZ3ZsQUlVMmlWUkJTMVFwTmxRS1ZXSlZuNU16RjNXNjZvS2FtcnFrQlIyanh6VDRPdmlmSE5ucGJ1UGFCQ2V1czQyVDF4SlQ0V09fTXJJQ0hWdENIanUzakZyVENFd1dReW1fc9IBxAFBVV95cUxNTThHTGZyVlJfZmZPeWpNMzJsV2ZtY1Y0Vm5UTGJjSERSdTZWQWxxLTlrNmlYUjlHZkZiLUppSUVIZExmb1dhWmpVWVpEa0Q0STNpOHhfdXEzWG5KOFVFZEdkLXV4bDJiX2ZyNTBwRmVaUmcyQ2xQU2RoaWFiMzlwYkEtUXkyQVRzd19WZkJYdzV0ZUdZNjZRamE2UUprOG9GMWE5TkhldlU4c21CN3BoSFByM0RIMUV4NVJDRzc2LVNGV1FI?oc=5,,2026-06-05T07:00:00+00:00,0,0,0,0,0.0,0,0.0
