Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score
news,post,19cb34d5143a818b,The King revokes Mohd Isa Samad ‘Tan Sri’ title. The King revokes Mohd Isa Samad ‘Tan Sri’ title&nbsp;&nbsp;The Star,https://news.google.com/rss/articles/CBMimwFBVV95cUxPdl9MakpUZ2RHQVAyTDV3SVBuOGlfQlQ5OFUzSk1nMU82WEt6M3VZNFJGMjc3R3VrN3ZRODNMUXREd2dzd1pqUXBCSXBueXYtTTJQYWtudWN1cjlEMERJUDBIVTFlWEk1ODhUUTRKUWJMSUplSGhlVldqNEZpRjAwYXA5R2ZENmZmcjB6MEVIS0p6OFJEYklvckEzWQ?oc=5,,2026-06-11T02:58:00+00:00,0,0,0,0,0.0,0,0.0
news,post,a62ce77f67f45caf,King consents to revocation of Isa Samad’s Tan Sri title — PM's Dept. King consents to revocation of Isa Samad’s Tan Sri title — PM's Dept&nbsp;&nbsp;The Edge Malaysia,https://news.google.com/rss/articles/CBMiUEFVX3lxTFBTOUdrYTV5OWgxUVdOUE5OZFdHVUVfQ3VyYzE1d2pueTlseENpalRWRE91aDdxZ1ZYcjdoQlVxTTctYXZaQlBXRWEyVVJCbjdN?oc=5,,2026-06-11T04:54:45+00:00,0,0,0,0,0.0,0,0.0
news,post,0ce6317e75de071a,King revokes Isa Samad’s ‘Tan Sri’ title over corruption conviction. King revokes Isa Samad’s ‘Tan Sri’ title over corruption conviction&nbsp;&nbsp;Malay Mail,https://news.google.com/rss/articles/CBMivwFBVV95cUxOcHF6OUdNMGx4YndHZVVBdzZKS1laX0FqdkdZMmQ1dkwyRjJTNGFmV3J2YklScmpqeE1ra1dEUEo4amtmSTFibFAwNTRnT1RrRk53ZlhoazhPLXVjNXpzUDZabklucW1rRkctWGxLTXR4OVJwdWlBMG1pczZxM2UxcXBjaXk3dktYNElNZTBucWptQVpMTUJFdGNPSG1XVEVycU1neGlSMHJ4alZ1aDFoYTcxY0NGbW5nMlFYY21YNNIBxAFBVV95cUxQODhZY3VWNGJZcGlySnZIT3JGcWZvVHlMZWZDcm9zUDEtNjc4UDYtN19EYnVpdXM4VWFxb1pMelhDZUluTmVjdktxZXBycVBWSmd6YU1MYzY1dVVENTlmRnlELW9YTEJmU3h2eUNoallSWjVZRC12aVhYYkVGVEdZN19ELW5nN0NzeEZaMzdSS2pyZVhydFpyeVoyYlJpM0t3Q2pTZlRqSDUwUTYzc0RBTDhZeEhXQlhFOGVwVnNvNnFxNDJa?oc=5,,2026-06-11T04:02:00+00:00,0,0,0,0,0.0,0,0.0
news,post,e3e2151b1bc8a90f,"Malaysia's SD Guthrie working with Indonesia on palm oil plantation seizures, CEO says. Malaysia's SD Guthrie working with Indonesia on palm oil plantation seizures, CEO says&nbsp;&nbsp;KLSE Screener",https://news.google.com/rss/articles/CBMi1gFBVV95cUxPWGlFUTFGTWhZeWRndjNvaFd2T0NzM05ZcVdqWlVlT3h4d2JTRnloN2RlRHp3N3pCLWlDaDJfTE1VbTlhdDRZamtKbUxkME5KRHNLanRjZlBwRkFBbWpLS2F0bDdWUkRmWXpGczJxdEZCSGwyZkEzM1pMR0ItNi1vUVdleFdPbjJQV2xMaDJaeFhMeTNVcVVPeFpyY29sbldxTFlRMVBjUXZmUkJrM1lNS2w3cWFhdk9kcVI0OGdublF2UTM0TVFnbW5tcTRYS0Jkblc0UUNB?oc=5,,2026-06-11T08:12:09+00:00,0,0,0,0,0.0,0,0.0
news,post,e013830c117fcfc1,"Metagenomic Sequencing: The Diagnostic Leap Malaysia Must Take To Combat Superbugs And The Next Pandemic — Dr Musa Mohd Nordin, Prof Azizi Haji Omar & Dr Nur Abdul Karim. Metagenomic Sequencing: The Diagnostic Leap Malaysia Must Take To Combat Superbugs And The Next Pandemic — Dr Musa Mohd Nordin, Prof Azizi Haji Omar & Dr Nur Abdul Karim&nbsp;&nbsp;CodeBlue",https://news.google.com/rss/articles/CBMirgJBVV95cUxPb045NzBzamFWWEJUWHNBQy0xdDBENzZQME9WTVBYOHhab2VvVGJBYURIQ1pRZVRBUzZlVEtZRUdFenFyNUNrRjJVNmVTN0pNamhLS3hVTy0yWXRXWmpRQy1UbFF5VVpTVHZNZ0FSVjh0STZjb29PUkYxUzJYV3AyTFhPb2tJbUpNWWcwY183UnVhUlNHbXVtZTR4NklJVEdYeE1GaFJKYTJJUXNFbEI1b3NIbnJVb2FBN2VVa0R1NmlPOGNnTWkwaHk2aEZ3MTgxa0UyeF9ITEplN1Q4UGU4WFo2NzF1TC1sU2RnRlNYOV9OMG5LR3JaLS1CTGNZZHF4cHVFYlVIU3V6c1pRdDd5NUtCYnphSWx5cXR5VV9kZURlZGhQbHd3aFAyNkJNZw?oc=5,,2026-06-11T06:12:15+00:00,0,0,0,0,0.0,0,0.0
news,post,665df2cc53a8b611,The King revokes Mohd Isa Samad ‘Tan Sri’ title | Sinar Daily. The King revokes Mohd Isa Samad ‘Tan Sri’ title | Sinar Daily&nbsp;&nbsp;Sinar Daily,https://news.google.com/rss/articles/CBMiowFBVV95cUxNRGVjUGtrYmpGenl2Vy1WX0NTQXJ6VlRXZ0RhN1h5dGh0azVTQzY2WmhELWsyRzBkVll0XzlxZUh3T3MtelNHaHUxN0hocmlKSU5OQ1FHVWFRVTNrZjh5dm9ldTRvZEgxWGo5T1Y2ZmYxX0c2TkdXT3o5NkVxUTdBRnBiWlJUbk43c1did2hNT0s4X0FBN25KVU01eFk0SjREUkFV0gFWQVVfeXFMTmtGaV9tUDBvRUtSX1JHbl95c2FrMHd3R0FpZ2Ytd2t1b2VvZ0hUZzN1Qk91ODlSNXFGek5YLVBJR1hjd3IydXJGNzZvQ0xvVkVsblJEaGc?oc=5,,2026-06-11T04:14:21+00:00,0,0,0,0,0.0,0,0.0
news,post,3873cbc108501ea3,Agong Revokes Mohd Isa’s Tan Sri Title After Corruption Conviction. Agong Revokes Mohd Isa’s Tan Sri Title After Corruption Conviction&nbsp;&nbsp;BusinessToday Malaysia,https://news.google.com/rss/articles/CBMirwFBVV95cUxPMGxvMjhwU05RRVBCNmhCSE5ibHczMlpRZEZRNnpEeW9kSVNlbUwycXdJRTFUQmxMVGlkRjU4eUNyNGR4YXBwa3lkNGh1QU0xWThNUk5kRGM0XzdGaW1PaFVZNmt2OUFFY2xnb1VSVWVmakZxYTAyZXJtR2tHUWtEWllBRFJLOXJHd0c5SlB3Q0xSZTNiV0cyNkpWVGdKTnpNNE1pTlViV2o4QjJXYk1n?oc=5,,2026-06-11T04:39:32+00:00,0,0,0,0,0.0,0,0.0
news,post,5d394e524763224e,"SD Guthrie keeps options open for plantation deals, even with elevated CPO prices. SD Guthrie keeps options open for plantation deals, even with elevated CPO prices&nbsp;&nbsp;The Edge Malaysia",https://news.google.com/rss/articles/CBMiUEFVX3lxTE9vSXhSdWR1SnBxemtVRkwyRkxQSzZLazhTT0I3WXoxS3dUU3oyQU54SFFHRF9VSVAtTTVzaThRYVRnUlNOLS1JV2l3YVd0N1Jo?oc=5,,2026-06-11T06:55:12+00:00,0,0,0,0,0.0,0,0.0
news,post,7f2710d543400a96,Wan Junaidi receives courtesy call from newly appointed 1st Division Commander. Wan Junaidi receives courtesy call from newly appointed 1st Division Commander&nbsp;&nbsp;Borneo Post,https://news.google.com/rss/articles/CBMivAFBVV95cUxPMDFvZTBMa0l2UDc1bVN0QWN4Z2ZtX2lVS3lmRXY1aFpMMktWWHFRckpsMWRoZ2hnRFhKLTFGUjhCUkttd282eVZTWU51bVN0Q0JFRnF2LVkzLTVXTHlpWVc2aEhRWDBxdTVuUlJKRzdaMWJVeVlSODE3MkhXMWkyZzc1QkNlUHMzdmw0eS1sSE9CZ001UlhBeDF6TzVxNW9GUTBQVkZKOHlzemkxRDFMNkNRSmlRUEk4NUFTLQ?oc=5,,2026-06-10T12:53:04+00:00,0,0,0,0,0.0,0,0.0
news,post,083dbf3a1f8e17f4,"Malaysia Must Build Cleaner, Smarter, Interconnected And Future-Ready Energy Ecosystem -- Mohd Shahar. Malaysia Must Build Cleaner, Smarter, Interconnected And Future-Ready Energy Ecosystem -- Mohd Shahar&nbsp;&nbsp;Bernama",https://news.google.com/rss/articles/CBMiWEFVX3lxTE1nWmg2VnBOeDdJelptU1Q2dWpXY1d3LTNFTzNVZFFUcXJMMHZ6LVBRY0sxTG9XS0pDV2l4X1dVTzVYbVpXSDREQXBWeEtlRzljbUVFaFAyT0s?oc=5,,2026-06-03T05:44:39+00:00,0,0,0,0,0.0,0,0.0
