Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score
news,post,e681bceb93351ee8,The constitutional framework of justice: Balancing Adat Perpatih and statutory law in Negeri Sembilan — Dr Hamdan Leman. The constitutional framework of justice: Balancing Adat Perpatih and statutory law in Negeri Sembilan — Dr Hamdan Leman&nbsp;&nbsp;Malay Mail,https://news.google.com/rss/articles/CBMijAJBVV95cUxONlhiREZmSHBJc0ZnN1luaE9BS1B1T2lITFFNVGZaand1Vlc1OUNBX2NsZ2tod2g1b0pZSTdqS0R0cFhDaWRGWHdtb1MwQ0Vod1hYT2lQaS1obkh2ajc5NHh4VVZSQ2ZTYk43SVczM2hTY2c5ZndlbEdsR3NCTjB2YWVZLUU2SUxEQzJrazI3VG82cEQ2bk85ejVFbmJtLXJUUTBnWlRmN0pxZ3lMYURMRVRlWVNPcU9DLUc4S3p2cDB5SGpEdUNOZEdWOFBmSWlvaHVnNlVzS29MUnZLbmhUNzlkUXNzQWhiS1dENm14eklYTWhIdHFfN2xnOHRCYi02T1BGdEV6cUxqMk1i0gGSAkFVX3lxTFBXbU5PRW5OOFlyS2NnM3lhNk1NRmpvdU1CTnZ6VVdKWkhMQ3ViVjE0cEhEbXNoQ1pyXy1mVEVpWE1LcXdoSWN4MFpnUjFfVVZjR3VYRF9waHN3WlZULWxwanhfWGRDRVNVMFFQazVuYnk3c0RlMHB3OUl1aTNfLTByLTRPUnJaV0V1QVBxR2ZxRXJ5WUI4eWQ1OTVaYS1VTmlRTXRSRl9VaVdhTkdUUzRPX0dMaWU3blJ2bDJxdmxaM0lXYktUcXkwQ0xsY2RrempSTzBFMWpGUUs5OVlKbmdKVk1FR1VCZWdOOThDalRaLUtTYWpSTUNSSGk0V1VWdHdNeXYyY05ZU1BYdUp0ZlByZWc?oc=5,,2026-06-07T07:00:00+00:00,0,0,0,0,0.0,0,0.0
news,post,e43d84d6fe911428,The constitution versus Adat Perpatih. The constitution versus Adat Perpatih&nbsp;&nbsp;Free Malaysia Today,https://news.google.com/rss/articles/CBMipgFBVV95cUxQYlc4NkM5SFBYaGlqQkRjNTlWNDNTb1RNXzVacUFPNVZIUDBLeERhYmRXMkE3NTcweHRXd0xjVGstMmE0cFB6Nkhtck9NOXNjTmhFY0F2ZnRKM0RjZGhsaUZtMnBVMXVLMnJkU2ctaDRUNmdCS3BHUGdpNUxEYm8yMnBaT0d5ZUhIZUlkMzZycHNGWktQbGRYeVU4SW1jSmVLbnhOakdn?oc=5,,2026-05-09T07:00:00+00:00,0,0,0,0,0.0,0,0.0
news,post,9f3dc532673d84d2,[UPDATED] IGP urges calm amid Negri Sembilan Adat Perpatih crisis. [UPDATED] IGP urges calm amid Negri Sembilan Adat Perpatih crisis&nbsp;&nbsp;NST Online,https://news.google.com/rss/articles/CBMitAFBVV95cUxPRWhyMWZEcFlqQzN1RGNxWHVQTzd2MXl0UGkxR0JWakdGUlNzWFhwVWVPVHJzODZ6WHRobVdielEyaEtkWEhCR1pXeXBKTElFNXdfS2ZkemtqcW1SWjhXVEtfR0hzSFZ5QVVJR2Y0UXBIZHk5T25Xb193SU56NkRJVlRKS0VlOUFOWFhSb0FzUnY0cVJBTUZRSnlPMWFobjFEMmszOTI1Z29sRnp6Mmt6VWl3MWfSAboBQVVfeXFMUEtXVlVheHRucU1YRW5HSFRLMUFobGVmSi1ZUEhFOTBRVjgwVEFzcXpSM3BBR2pZZUM4LVdZSXJqSzcxRlRtdjNmeDg5YlJULVIyWllrendaVGE4aHpGbVowS2hRYUVxcUk4cmY3UDVYRTQteHJPMFR6Rl94OTJoTWhkY3N3QXpQN1MwOTdxcE5ReUp6cUoxX2NaMXU3cnBCOUpJMHVGYV9XbG1sNzBWSmxDeUwtVzk0S09B?oc=5,,2026-04-30T07:00:00+00:00,0,0,0,0,0.0,0,0.0
news,post,4d46426940071840,Undang row raises questions over MB post. Undang row raises questions over MB post&nbsp;&nbsp;The Star,https://news.google.com/rss/articles/CBMilAFBVV95cUxPY3QyVjNaWmZOalNDZVBLYkViZGlmMEhQTDJaVWNoV2p6SEE3b1NYcVY0N0k4dGVTMHRFYnpibmNDZjk3MFk5UVpDNkFvdFJnX203RkRQLUpERjFlTmlLZy1LQ2dxTEJDbnhiOUFFZUxuV1ZnRy1aNXlReW5oS0FHb0RFYUppWElvWENLc28tSjNxM3hS?oc=5,,2026-04-22T07:00:00+00:00,0,0,0,0,0.0,0,0.0
news,post,74bba38e64dca626,"Ex-MB: N Sembilan chieftains sacking of ruler valid, but amicable solution needed. Ex-MB: N Sembilan chieftains sacking of ruler valid, but amicable solution needed&nbsp;&nbsp;Malaysiakini",https://news.google.com/rss/articles/CBMiUkFVX3lxTFBKYlF5Ny14c0pFeTYtUGRvSTV4VkJHODFyemxQSVpTaTJNNE1SUFE0WEV5OTQ3cUNoQXZmWldyVTFPTHd0NzhjWTJjWlpOdkdjQkE?oc=5,,2026-04-22T07:00:00+00:00,0,0,0,0,0.0,0,0.0
news,post,979b16380c51d4ff,Steady in the storm: Tuanku Muhriz and a test of Negeri Sembilan’s royal order | Malaysia. Steady in the storm: Tuanku Muhriz and a test of Negeri Sembilan’s royal order | Malaysia&nbsp;&nbsp;The Vibes,https://news.google.com/rss/articles/CBMivwFBVV95cUxQTkdRNS1mUDVMUkotRFdjTzdjQUtrUWhxZWlxMml2RnR6UGQ4VjEycVpSZjBraEkzQ0hjOEtCSkFMNWlFSmRqMXlxTTlpZW1hN0JIRm5SSkZmeHE3RWFDQXNUWWJPSS0tVkwzTTVwaTZjUGtLOVNSNDNtNTZsa2F6N00zWmpxZl90eGo5SjdvQ3hTNHBDYUlWQzdCT2dVMHJDdnhLSkw0RE9rWXBMMmNVQkVEX1EzWkhqWmNiMndscw?oc=5,,2026-04-23T07:00:00+00:00,0,0,0,0,0.0,0,0.0
news,post,99f9d3f2df4643ad,Tussle over Malaysian Negeri Sembilan’s ruler highlights unique state monarchy. Tussle over Malaysian Negeri Sembilan’s ruler highlights unique state monarchy&nbsp;&nbsp;South China Morning Post,https://news.google.com/rss/articles/CBMizAFBVV95cUxNVzRlc0xheGVMZzZIdXV1SHItQzlLX2xTVFpKc01HSGo5cXpKeDY0aDNHVGJQYTU2U2hteTJ0UUFIRE9objV2ZVFFUWhGbGJ3eTFHYUR0WGRRNGhJMFdBOUE4U3NSSmM5dGtaWXY1VXNKNWwtWF9qbE9PVENYUEJMZm1WdHlZLVhKaGtBbGg3UXZXN1M4b210WEZ2bW0tYUt6ODQ5Vko3MzRYRS1EQW5LMEtjeWhBbmFQV1pEOWxsRlBIUkJzcDR5UVFsTWrSAcwBQVVfeXFMT3dtbVRIOHh4eDJXY3pLcGRNQU9MRkF5eEo1LV95U2sxUXJ0bmZPN3AzV0NIbExscVFnTmo2NXRzUHZXQWljRlVJNDNjdHo1UHk0Q1hHQllRNjJKS1ZLSGR6UnhOYTRhZmdwalFwSnJPUG1jRnNMZ3o0UllET3ZIRE9pcmMzOGpFMFpYNTItUmNCcmpKa2ZsLW9xc1V4ZE55RF9sbEExOGVqNFN4VzhJVUo3eUFtSXJZQi1MNkN2M2l5enNDZmtadWNfNndV?oc=5,,2026-04-23T07:00:00+00:00,0,0,0,0,0.0,0,0.0
news,post,33557a1d6e72cf91,Police intervene in rare Negeri Sembilan royal ouster dispute. Police intervene in rare Negeri Sembilan royal ouster dispute&nbsp;&nbsp;The Straits Times,https://news.google.com/rss/articles/CBMi0gFBVV95cUxOb1Flc3JVMXlJNmJfZHM2cFhBdnpIODhJeXBKZTNtUXA5UHBSQUM3cHA1NTRWaFNnaWs5YW4xZ3gxZk9BR3plZEdtZnJOX3Q3WDVZTjIzNUxFOEZwOHZVN2tvVktZNmxNTWZLRFFXOXEtOTRYS3BoWC1VVU9hZFFiUEFxbkZlVVd3Zm54eEQwVmNYRGppNnNoaUFCS3kxRzg4MzlQTVVSQ2oxVGtjOXFvUlFyUGVaR1EybDVkQnZOOTVGWlJLUkloNmhHUXNXQXRYT1E?oc=5,,2026-04-21T07:00:00+00:00,0,0,0,0,0.0,0,0.0
news,post,d92efb7eaf69b9f3,All BN assemblymen withdraw support for Negri Sembilan MB [WATCH]. All BN assemblymen withdraw support for Negri Sembilan MB [WATCH]&nbsp;&nbsp;NST Online,https://news.google.com/rss/articles/CBMirwFBVV95cUxOdlhJNlJIdHRadGUzaUMySUdFWFNfTTNiejhNUTdLWTlKY0dtU2VlLUZoVGRDdzJ1M1Z2SEw4b0FxV2Y2TnE3alk2Z2c1ei04VzNockpldlFaQ3ZmSzhkdnVhV0FJVktXekx0cVN4SzhQaWJQOTNHcHFLbmJKM2hSV19nNlFtRnVOc2Jhanc1UnNNWkdQMkhzUmc1ZnBNQWliS1NxOHU0TndONlRqMW5J0gG0AUFVX3lxTE1kZ1otNGZ3Rmo0WFZRbVdrLTZQejRPVGI1c2g4QWhjRXRRZFM2MHc0QUx2YnhUQ0YyVmZtQlhaSnY1MHZSX3U0bnlCYWdfZFZOZ3lKa0JOTmNUT2JCM1g5Y3NaQkJtZzRCTXdURFJkUTg3SkFWcFVHZEtWbmhhNklBd0NIV0xZaVJsakZybzk2MkR5YjNDSTYzN3lSYU5hLUVuZG1LbjVnSjdFeXpZd0FRamxXdQ?oc=5,,2026-04-26T07:00:00+00:00,0,0,0,0,0.0,0,0.0
news,post,e39147e10da06352,Coalition accuses Negeri Sembilan Umno of dragging royalty into political discourse. Coalition accuses Negeri Sembilan Umno of dragging royalty into political discourse&nbsp;&nbsp;Free Malaysia Today,https://news.google.com/rss/articles/CBMi3AFBVV95cUxNeXh4YmltOE5RdkRGMGpKSmlnSWxEMjJXTmxSV3A5c1c2SGhFVVotWnd0NUF2WmlZNElHWDREdjM3VjBULUZzMkU1c0VmcUl5S1NtOEhBZ19BNWxBZ29UVng0VFc4cm1qVjk0WU1xN0EydDNBelZSZlZBWnBoNnFOd2tSYWhOY3k4ZlhuYnRoeVVPWFluTjZ4Wmc3S3FkMGhpeVBYQ3lMalpMYWdfWjh0QXJocGktYXZaNHJGV0lUZ2h4ZnZqMXlWcVV1ZE9ZR0JZOFRkcV9YMG9jVVRk?oc=5,,2026-05-03T07:00:00+00:00,0,0,0,0,0.0,0,0.0
news,post,1d49e20360fec0fa,IGP urges calm over Negeri Sembilan adat dispute. IGP urges calm over Negeri Sembilan adat dispute&nbsp;&nbsp;The Vibes,https://news.google.com/rss/articles/CBMimgFBVV95cUxPUjc5MWY1UmdNSUhvTm11X3Zwd0lwd25HbGFxcFMtanMwNzQ1bnBqYVlYMzZVa0plX29NaFVoTjVLZXBsb1pEcEtXY2xxWDZ2ck9qNU8yRjdwNkFUYVlsM3U3VlpkTGhuNV9HNzM2VGpPZkhUYUJPUTVubC1mMEVlcnhmUlZsUTZyaTRqMFp6dV8xdU16eWxzdEdB?oc=5,,2026-04-30T07:00:00+00:00,0,0,0,0,0.0,0,0.0
news,post,c55f249ffbf18cc5,Perpatih Fest Sets MBOR Record As Longest-Running Perpatih Cultural Festival. Perpatih Fest Sets MBOR Record As Longest-Running Perpatih Cultural Festival&nbsp;&nbsp;Bernama,https://news.google.com/rss/articles/CBMiW0FVX3lxTFAwSHp2NzVTLXk4YkZyeEV1Ql9LREZzd3puem9EWHo5dmZEMUIzeVZQY2JzSW5jTmpIMmxoZWR6bDRPaGZFaUI2YUJ1WUVSU3VrOU9RanVtU1gzek0?oc=5,,2025-10-10T07:00:00+00:00,0,0,0,0,0.0,0,0.0
news,post,dd12c3b30aafa388,Merging tradition and modern values. Merging tradition and modern values&nbsp;&nbsp;The Star,https://news.google.com/rss/articles/CBMijgFBVV95cUxQZkJ2Skd2dThWNUhWYjhIeTZ6bEF5Y0EyN0pqUkU5X2FXT3Z2SU5JMWdkQzhaZW9JN3pvSnZOalZJX1pCV0dHZXoyRXB0SHBJNm5QM3FlTFhDcjVnenVBT2xuMHFUV2V0TTU4YTQ3ZE5FdFZ3dlZ2YmthT1lKWWJ3QlJFb2RWQkc2dy1HTXN3?oc=5,,2025-09-22T07:00:00+00:00,0,0,0,0,0.0,0,0.0
news,post,7e606e1a1685a6ce,The Negeri Sembilan Saga Exposes Political Fault Lines. The Negeri Sembilan Saga Exposes Political Fault Lines&nbsp;&nbsp;fulcrum.sg,https://news.google.com/rss/articles/CBMif0FVX3lxTE1aMlVjS0kyeHptek5OSERXM3piUXJLbHVHcWkzbWpENTd4VEZ6RHpMTE9UcUV1dGxOWTNpNTYtX2RGM3hKZWlYY1VyVGdrM3Y5cGVJTUJLVWJqQ0NJS1k0UTAxN3prSkh2UHp1cUt5Q002Wl9oanVleDA3cVRQbms?oc=5,,2026-05-12T07:00:00+00:00,0,0,0,0,0.0,0,0.0
