Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement
news,post,5fa87b390f3bf166,Loke: 2026 DAP National Conference postponed to Aug 16. Loke: 2026 DAP National Conference postponed to Aug 16&nbsp;&nbsp;The Edge Malaysia,https://news.google.com/rss/articles/CBMiUEFVX3lxTE5Gd0FkRzI3Y2dpcF9OcTBtOW5Cdml4eVpUU3pMQ3NtQmhYMVpTMHJZaFJhX3g1N1J0UUhBVmhJYnpCdWsyVENMOFN1VkJyVTRm?oc=5,,2026-06-05T07:00:00+00:00,0,0,0,0,0.0,0
news,post,dc3ab1e1109db741,Negeri Sembilan DAP man plays down last-minute PH meeting. Negeri Sembilan DAP man plays down last-minute PH meeting&nbsp;&nbsp;Free Malaysia Today,https://news.google.com/rss/articles/CBMiugFBVV95cUxPc1p6Y25nQ2FJSG4tNFlWVks2VVc0a2RpRzdJWWZRdEJyT0M3T1lKQVVjZVAwc2dEeThYUjRld0Fhc3FuMC1MSUplYUFPMnZmSlJaa1JYdFU1LVliMG8waFEwVDlXYVdBSzhsZEtoQk1hVW5jS2tBdXNIeFk2MmRfSzBMYUlnVDg0ZktYcGw5aFhPTTlDQjE4VmVvcmE1dEJVd18zbWpfX3lDb0FqanlEbmtzVkpmRF9ibFE?oc=5,,2026-06-02T07:00:00+00:00,0,0,0,0,0.0,0
news,post,124c1cb109f38d6e,YOURSAY | Negeri Sembilan palace dispute shows Umno’s true colours. YOURSAY | Negeri Sembilan palace dispute shows Umno’s true colours&nbsp;&nbsp;Malaysiakini,https://news.google.com/rss/articles/CBMiUkFVX3lxTFBZZFFaNmFCdEYyUTZDWnJOSGpWdWRrajRtQThhMm5ZZ3RWQ1lDaTQtamFkSVRrVlQ3MGRXTXZCOWxhbUtjR1NsV2RWYkpKcDdCdVE?oc=5,,2026-04-28T07:00:00+00:00,0,0,0,0,0.0,0
news,post,828a869e9c425551,"Loke: DAP rejects ‘backdoor government’ in Negeri Sembilan, says constitution must prevail. Loke: DAP rejects ‘backdoor government’ in Negeri Sembilan, says constitution must prevail&nbsp;&nbsp;Malay Mail",https://news.google.com/rss/articles/CBMi3AFBVV95cUxNV0xNYjdoN0NIZGxSMDB2MDY5VUduMEduSjN1eWFqVHVxZ2FyMHlvYUhXemx3TnduTUJKUURESmN1MUdDZHo4N0RjUnVUT3RlRy0zSms1eFFfOEJ2bHREWEI5amc5Ylk2SFBLb0g2Vkg0bFNPUTQxdUhqSmNFM2RlVWxEelRUckdtX0RSSXRVR0wyM2JfRmlJeVhrSE42UkVyX3dBaWUzeXUtUkJKMlZXR2FueDhPMlVRZEFNYTBNdWhNZElfUlR2Z05Sa0xBRFBvRmJkdmxZY1drZlhy0gHiAUFVX3lxTFBuckFlZC1fc0NoZFlWRjFaOXdEbmczaWhmeEVEV0VLcWdHdXhUUU56dkw1Wkt0WHNZcFl5SkFiQ1Z6YWRLcW80dmYtRk5laG10cGlISEhUc0lrNjJwWVVNV1p6UGw5LUJnREVscWY3OFljc1d1dE1xaF9GVE1seXJmR3JLUXV6MUlRY2EtbEFmX1NvNXM3TTJQUDJobG85SXZiZEVBMTg2NFowcWl4M3RPQVNBMmpobkNVTlYyc2liZkRxWTlOMGZ1WHBCWnlhRnZKQ21RVWtEd2stNFNrQnU0eFE?oc=5,,2026-04-27T07:00:00+00:00,0,0,0,0,0.0,0
news,post,fb8552d2e3ae9500,"DAP wants Negeri Sembilan to follow Johor in dissolution of state assembly, calls for PH to contest all seats. DAP wants Negeri Sembilan to follow Johor in dissolution of state assembly, calls for PH to contest all seats&nbsp;&nbsp;KLSE Screener",https://news.google.com/rss/articles/CBMi7wFBVV95cUxONnFVQVlMalJmaTZXYUd3Nk83eGZiWVlKT3hDakgwRjVGVXRaTTRpNG4tdzhKQ2dhS1JFa016VFFFTDJrNU5NSTEyUjZudFc4UVh0UTFTRVlRYmlYOWE3T3hlUVJHd3JOeldkM2szbWlYUS10UFlxV2ZaOXRuVkZQWVVCTjkxZ2pCNllMTndORzU0dlpwM1BRZC1nUVN0WFRoRWd0YlVwMWdrbjJfUlBZN3VURVR6SDN0LWpMWkpUWjZ1ZmQzeEU3YklPc2xYU3I3UWtQQTZ4dk1SUUJxZnAtdThGZjhDYTBkdWdXdENzMA?oc=5,,2026-05-17T07:00:00+00:00,0,0,0,0,0.0,0
news,post,dea50d3d090e997c,"Meeting on PH prep for N. Sembilan polls, DAP man says of gathering at MB’s house. Meeting on PH prep for N. Sembilan polls, DAP man says of gathering at MB’s house&nbsp;&nbsp;scoop.my",https://news.google.com/rss/articles/CBMisgFBVV95cUxPWVROaFJIYXpvYlo2eWlqaVJ4ZjMtV2JaOC1saHBEV2VkUUwtT0YwOVpTbnlnMjJJVERrd0xUSUNad0x1WVpva1pMRUI3d1hvWVhlUG03ZkFXVlUwRFFnRDljVm1LUjFrMFVtTjFCY2NVaVRLVTI4cXVOdG1IakZZM3N5LW9teTZFLW1jd2pJcDBzMEdZR0lyYTl5ME1lNmxqbzFxa3JURlVtd0xvVG1LSi1n?oc=5,,2026-06-02T07:00:00+00:00,0,0,0,0,0.0,0
news,post,0352344a9b651091,Negri Sembilan MB meets Tuanku Muhriz amid state poll speculation. Negri Sembilan MB meets Tuanku Muhriz amid state poll speculation&nbsp;&nbsp;NST Online,https://news.google.com/rss/articles/CBMitwFBVV95cUxOektZbFhKWDZ5Z1ZIVjJ3RkJ0Wk91NzdUVHp3b0RBU1h0anJPM2xsa0c1SFd4eHBkeERCYlpJbmo1ekZGdldwZ3ZYMlROclhZMl9FNHcySGJwN08zUURpcmZCVjhacjc1bUZMaHVzR0ZURnJGcEtTcWVKQXZFWklYS05PN3U0MGRjZ1VPSjdnRlhCR2gzY1dFUC1SeWZCZFZEaUw2bDlXSXVfRVAwOVVuSllaTGRfazjSAbwBQVVfeXFMTmZ5V0wtVFFwZ2xyMFZSdDRDY0lkcXFCd3k5Vjl2a3NoSlZjeG9oc0Q5d1o0eDNqR3dTUHJpM0FzckxmaGo2dVk2Qzh0VTR5Z1ZfQWotQnVsNTZTSWtXLWVCT0hrVUt2ZDZFNi1tZFd6czVxQlI4ZWNNUDQwVm1Yc0JJRkRraWFCV2YzeE5aLWhNeXExX3pSci01c0NoNE1pSm1tWk9kd2V4OXJqdUpDMGJDNlpPN2tIME8yVFo?oc=5,,2026-06-02T07:00:00+00:00,0,0,0,0,0.0,0
news,post,66628b9242a50da5,"DAP backs Aminuddin to stay MB but still prepares for snap polls in Negeri, Melaka, Johor. DAP backs Aminuddin to stay MB but still prepares for snap polls in Negeri, Melaka, Johor&nbsp;&nbsp;Yahoo",https://news.google.com/rss/articles/CBMigAFBVV95cUxPM3dmV3R3VlBNenFyTklxWU9QMG10akhkT0dscG1CNnNVU3kxR3BlNGlTdXZLdmszSk1CMkQ2YWR4T1Vramtha3lYWEVRdmtXWVdCby1CdEJsZ0o0Z0twUzFucVZWQnFaenowMEk2UnFmd1RfU1ZTTWRQOW5OUlAxbg?oc=5,,2026-05-04T07:00:00+00:00,0,0,0,0,0.0,0
news,post,ea3f9ccec1cecc54,DAP backs Aminuddin to continue as Menteri Besar amid political uncertainty. DAP backs Aminuddin to continue as Menteri Besar amid political uncertainty&nbsp;&nbsp;The Vibes,https://news.google.com/rss/articles/CBMivgFBVV95cUxPZzhVVW1VMGJjc3hwSVhZNXVZQmhjYThvUmZoNUg0NUJwYXdRMW1Fa0FYdnBRWnV0OGtIUWpKYmM1ZUVWSGFqRVFsYWVXSV9wSVZqS1JIY0Raa0l1NHJ2TDdGTDNXWDJfbkJTdDM3bDVUNnRHVHdjU3JmQUJUOVJwZlhReXJoWHlKZDJlNnBrREVjcU0zWjJzRWZ3UDhZN3RKQlJPdl9fN3ZZM3A3TURha0VzTjBPNGpiM2dYMm5B?oc=5,,2026-04-27T07:00:00+00:00,0,0,0,0,0.0,0
news,post,e98519eaf3ea5a90,PH Negeri Sembilan emergency meeting discusses PRN preparations. PH Negeri Sembilan emergency meeting discusses PRN preparations&nbsp;&nbsp;The Vibes,https://news.google.com/rss/articles/CBMirgFBVV95cUxOQUdnMXZwYTNrOVRvNThYcUNVMkFzdW5kVWptQVU4RUd3V0tzZEdHZkZRNDNIUFZZbkY3OEE3WTRpaElINVFpcU5lcV9FRk8ycHdEc0RycUJmMkhyXzQtWFowVm5nMUpxMUZJUko2azcxcjFsYVVLcy1ab1o3Y0l5LWRkUEh4Qk95ZnV0MmhjdXYxcDhCanprSGNVbXFLM3plVWY1RHFUeEZkS2NaNXc?oc=5,,2026-06-02T07:00:00+00:00,0,0,0,0,0.0,0
