Platform	Type	ID	Text	Sentiment	Date	likes	shares	comments_count	views	sentiment_score	total_engagement
News	News Article	news_article_1	Malaysia dilantik Presiden UN-Habitat gantikan Mexico.	Neutral	Jun 10 at 11:29 AM	0	0	0	0	0.6978	0
News	News Article	news_article_2	Peletakan jawatan dalam parti, kerajaan uji kestabilan politik negara.	Negative	Jun 10 at 11:29 AM	0	0	0	0	0.9884	0
News	News Article	news_article_3	Malaysia zahir kebimbangan penahanan kru flotila Madleen.	Negative	Jun 10 at 11:29 AM	0	0	0	0	0.6147	0
News	News Article	news_article_4	McDonald’s Malaysia raikan 15,000 guru | Sinar Harian.	Neutral	Jun 10 at 11:29 AM	0	0	0	0	0.9862	0
News	News Article	news_article_5	Gira nafi dakwaan campur tangan politik dalam pelantikan KMKK.	Negative	Jun 10 at 11:29 AM	0	0	0	0	0.9958	0
News	News Article	news_article_6	Terkini Kelayakan Piala Asia: 40,299 tiket sudah terjual menjelang aksi Malaysia-Vietnam.	Neutral	Jun 10 at 11:29 AM	0	0	0	0	0.9326	0
News	News Article	news_article_7	[Data & Statistik] Prestasi Bursa Malaysia setakat 10 Jun 2025.	Neutral	Jun 10 at 11:29 AM	0	0	0	0	0.9565	0
News	News Article	news_article_8	Beto Kusyairy berpijak di bumi nyata.	Neutral	Jun 10 at 11:29 AM	0	0	0	0	0.9795	0
News	News Article	news_article_9	Hari Perlawanan! MALAYSIA 🇲🇾 🆚️ 🇻🇳 VIETNAM ▶️ Tiket masih boleh dibeli di bit.ly/tiketvie ▶️ Pintu masuk stadium dibuka bermula 5:30 petang ini ▶️ Bagi yang tidak dapat ke stadium, saksikan siaran langsung di Astro Arena, Sukan TV RTM & TV Ok.	Neutral	Jun 10 at 11:29 AM	0	0	0	0	0.9265	0
News	News Article	news_article_10	Malaysia hab penggambaran produksi antarabangsa.	Neutral	Jun 10 at 11:29 AM	0	0	0	0	0.9664	0
News	News Article	news_article_11	Presiden Poland tiba di Malaysia.	Negative	Jun 10 at 11:29 AM	0	0	0	0	0.7163	0
News	News Article	news_article_12	Kenapa berebut jawatan dalam parti politik?.	Negative	Jun 10 at 11:29 AM	0	0	0	0	0.9942	0
News	News Article	news_article_13	75 rumah rosak akibat ribut di Temerloh.	Negative	Jun 10 at 11:29 AM	0	0	0	0	0.9844	0
News	News Article	news_article_14	Kestabilan politik Selangor penting, henti main isu MB – Amanah | Sinar Harian.	Negative	Jun 10 at 11:29 AM	0	0	0	0	0.9450	0
News	News Article	news_article_15	BTR1 Malaysia dan peranan baharu bidang alam bina.	Neutral	Jun 10 at 11:29 AM	0	0	0	0	0.8370	0
News	News Article	news_article_16	Kemalangan bas UPSI: Rakaman video kamera papan pemuka bahan utama siasatan.	Neutral	Jun 10 at 11:29 AM	0	0	0	0	0.9825	0
News	News Article	news_article_17	UMNO lancar buku perjelas naratif parti | Sinar Harian.	Neutral	Jun 10 at 11:29 AM	0	0	0	0	0.9060	0
News	News Article	news_article_18	Rizab Antarabangsa Malaysia meningkat kepada AS$119.60 bilion setakat 30 Mei 2025.	Neutral	Jun 10 at 11:29 AM	0	0	0	0	0.9469	0
News	News Article	news_article_19	Malaysia, Vietnam lakukan persiapan akhir sebelum aksi kelayakan.	Neutral	Jun 10 at 11:29 AM	0	0	0	0	0.8757	0
News	News Article	news_article_20	Malaysia, UAE kerjasama tingkat kemahiran, AI, mobiliti tenaga kerja.	Positive	Jun 10 at 11:29 AM	0	0	0	0	0.9820	0
News	News Article	news_article_21	11 nahas ngeri bas di Malaysia dengan jumlah korban tinggi | Sinar Harian.	Neutral	Jun 10 at 11:29 AM	0	0	0	0	0.9669	0
News	News Article	news_article_22	Pertubuhan Berita Nasional Malaysia.	Positive	Jun 10 at 11:29 AM	0	0	0	0	0.9096	0
News	News Article	news_article_23	Presiden Poland diberi sambutan rasmi di Perdana Putra.	Neutral	Jun 10 at 11:29 AM	0	0	0	0	0.9565	0
News	News Article	news_article_24	Infinix Malaysia Mengacah Kehadiran SMART 10 Plus Dengan Rekaan Baharu.	Positive	Jun 10 at 11:29 AM	0	0	0	0	0.8075	0
News	News Article	news_article_25	Kemalangan bas UPSI: YPM salur RM1,000 kepada keluarga mangsa - Asyrad Wajdi.	Positive	Jun 10 at 11:29 AM	0	0	0	0	0.9891	0
News	News Article	news_article_26	Debat terbuka bukti demokrasi Malaysia matang, kata penerbit BBC.	Positive	Jun 10 at 11:29 AM	0	0	0	0	0.7654	0
News	News Article	news_article_27	Sang-sik akui Harimau Malaya penuh misteri | Sinar Harian.	Neutral	Jun 10 at 11:29 AM	0	0	0	0	0.8954	0
News	News Article	news_article_28	Hibah Bersyarat di Malaysia: Jalan penyelesaian bijaksana demi kesejahteraan keluarga.	Positive	Jun 10 at 11:29 AM	0	0	0	0	0.9967	0
News	News Article	news_article_29	'Masa jatuh, keluar perangai sebenar rakyat Malaysia' - Jojo | Sinar Harian.	Negative	Jun 10 at 11:29 AM	0	0	0	0	0.9945	0
News	News Article	news_article_30	Persidangan UMNO Bahagian dan sayap bermula hari ini hingga 27 Julai.	Neutral	Jun 10 at 11:29 AM	0	0	0	0	0.9931	0
News	News Article	news_article_31	Budaya Malaysia di Budapest, tarikan luar biasa acara Tram Sarong.	Neutral	Jun 10 at 11:29 AM	0	0	0	0	0.9908	0
News	News Article	news_article_32	Petronas tamatkan 5,000 pekerja: Boleh audit, tetapi tanpa unsur politik - Azli.	Negative	Jun 10 at 11:29 AM	0	0	0	0	0.9924	0
News	News Article	news_article_33	“Pentas Kebanggaan” Astro x MPL Malaysia bakal gegar Bukit Kiara pada 14 & 15 Jun.	Positive	Jun 10 at 11:29 AM	0	0	0	0	0.7005	0
News	News Article	news_article_34	Malaysia Vs Vietnam, Siapa Bakal Menang?.	Negative	Jun 10 at 11:29 AM	0	0	0	0	0.6259	0
News	News Article	news_article_35	TERKINI HAJI 2025: Malaysia terima anugerah tertinggi pengurusan haji.	Positive	Jun 10 at 11:29 AM	0	0	0	0	0.9625	0
News	News Article	news_article_36	Tengku Zafrul tegaskan keputusan keluar UMNO bukan kerana mahu sertai PRK.	Positive	Jun 10 at 11:29 AM	0	0	0	0	0.9420	0
News	News Article	news_article_37	Live: Malaysia Vs Vietnam, Kesebelasan Utama & Siaran TV Kelayakan Piala Asia.	Neutral	Jun 10 at 11:29 AM	0	0	0	0	0.9586	0
News	News Article	news_article_38	TERKINI HAJI 2025: Sebanyak 50 peratus jemaah Malaysia laksana Nafar Awwal.	Positive	Jun 10 at 11:29 AM	0	0	0	0	0.8726	0
News	News Article	news_article_39	Buku Panduan Naratif: Pendekatan Komunikasi Politik Hingga Ke Akar Umbi – Azalina.	Neutral	Jun 10 at 11:29 AM	0	0	0	0	0.9710	0
News	News Article	news_article_40	Ahmad Zahid Ucap Selamat Bersidang UMNO Bahagian… Tekankan Politik Solusi, Legasi Dan Moderasi.	Positive	Jun 10 at 11:29 AM	0	0	0	0	0.9083	0
News	News Article	news_article_41	Malaysia-Singapura 'bertaut' hasil diplomasi terbukan Anwar.	Neutral	Jun 10 at 11:29 AM	0	0	0	0	0.6796	0
News	News Article	news_article_42	Kesatuan Melayu perlu untuk konsensus nasional lebih luas, kata pemimpin Bersatu.	Positive	Jun 10 at 11:29 AM	0	0	0	0	0.9565	0
News	News Article	news_article_43	Naib Menteri Luar China Hadir Mesyuarat SOM ASEAN Di Malaysia, Tekankan Konsensus Serantau.	Neutral	Jun 10 at 11:29 AM	0	0	0	0	0.9617	0
