platform,content,engagement,likes,comments,shares,sentiment,url,date
tiktok,8 JUN 26: SEBANYAK 24 buah motosikal telah ditahan di bawah Seksyen 64 Akta Pengangkutan Jalan 1987 dalam Op Bersepadu Luaran dijalankan Bahagian Siasatan dan Penguatkuasaan Trafik Daerah (BSPTD) Kuan,279030,184200.0,5330.0,48500.0,neutral,https://www.tiktok.com/@utusantvofficial/video/7648882683015105813,2026-06-11T16:35:20.569437
tiktok,"Presiden Prabowo Subianto mencuri perhatian saat membuka Musyawarah Nasional (Munas) HIPMI di Lampung, Rabu (10/6/2026). 

Di awal pidatonya, Prabowo sempat mengaitkan tanggal pelaksanaan acara dengan",274992,182100.0,9492.0,52400.0,neutral,https://www.tiktok.com/@metropolitan.id/video/7649991853730729236,2026-06-11T16:36:08.427494
tiktok,long live iphone 6s,72319,67700.0,119.0,1945.0,neutral,https://www.tiktok.com/@mimawmo/video/7647918147198127380,2026-06-11T16:37:46.267374
tiktok,"Aktor sekaligus sutradara ternama tanah air, Baim Wong, dibuat takjub oleh keindahan pariwisata di Kabupaten Bulukumba, Sulawesi Selatan. 

Tidak hanya sekadar berkunjung, Baim Wong bahkan secara tera",71781,58300.0,618.0,3142.0,neutral,https://www.tiktok.com/@netraldotcodotid2/video/7648085897363180820,2026-06-11T16:36:49.880553
tiktok,9 JUN 26: PEMILIK tanah yang membenarkan pembinaan struktur dan penempatan tanpa kelulusan oleh warga Rohingya di Sungai Tekali dikenal pasti sebagai antara punca utama isu berkenaan terus berlarutan ,65389,51300.0,474.0,4893.0,neutral,https://www.tiktok.com/@utusantvofficial/video/7649318873275092245,2026-06-11T16:35:14.864563
tiktok,"10 JUN 26: MAJLIS Perbandaran Kajang (MPKj) mengesahkan pembinaan haram struktur kediaman Rohingya di kawasan Sungai Makau, Hulu Langat yang menjadi perhatian ramai sejak kebelakangan ini dilakukan ta",57093,40000.0,2096.0,2997.0,neutral,https://www.tiktok.com/@utusantvofficial/video/7649604267590028564,2026-06-11T16:35:13.457088
tiktok,"Bekas pengawal peribadi Datuk Seri Najib Razak, Datuk Alias Yahya mengimbau detik rumah bekas perdana menteri itu digeledah pihak berkuasa pada malam pertama Ramadan selepas kekalahan Pilihan Raya Umu",47244,40000.0,300.0,1261.0,neutral,https://www.tiktok.com/@ohmymedia.cc/video/7649598704512421141,2026-06-11T16:35:32.997672
tiktok,"SONY BUKA MULUT, LEBIH 20 NAMA BEREDAR!
Kasus MBG Terancam Menyeret Lingkaran Kekuasaan?

RADAR INDO MEDIA | JAKARTA
Pengakuan seorang tersangka kerap menjadi awal dari terbongkarnya sebuah jaringan.
",44958,27600.0,2159.0,4199.0,neutral,https://www.tiktok.com/@radarindomedia/video/7649414947583184149,2026-06-11T16:37:48.983742
tiktok,"Di tengah polemik yang mengiringi proses seleksi Pasukan Pengibar Bendera Pusaka (Paskibraka) tingkat nasional tahun 2026, dua pelajar asal Sulawesi Selatan, Cathlyn Yvaine Lesmana dan Meivylicha Putr",40241,33900.0,862.0,799.0,neutral,https://www.tiktok.com/@netraldotcodotid2/video/7648284173169396999,2026-06-11T16:36:54.974816
tiktok,10 JUN 26: MAHKAMAH Tinggi Kuala Lumpur hari ini memerintahkan Datin Seri Rosmah Mansor membayar RM67.5 juta kepada syarikat tukang emas mewah dari Lubnan selepas didapati gagal memulangkan 43 baranga,37236,28900.0,416.0,3120.0,neutral,https://www.tiktok.com/@utusantvofficial/video/7649612229322525972,2026-06-11T16:35:12.759137
