platform,content,engagement,likes,comments,shares,sentiment,url,date
tiktok,"Purwakarta - Pabrik sepatu merek Bata yang berlokasi di Purwakarta ditutup akibat terus merugi. Dalam rekaman video salah satu karyawan Bata mengatakan selamat tinggal Bata, selamat tinggal Bata dan t",795901,621300.0,7714.0,8887.0,negative,https://www.tiktok.com/@rkp.com/video/7365142434679934213,2026-06-08 22:30:08.030402
tiktok,Emang harus sabar2 kalo jualan😂 #spareparts #banyuwangi #sparepartmotor,121926,94200.0,969.0,757.0,neutral,https://www.tiktok.com/@ulfysss_/video/7347160759027223813,2026-06-08 22:29:55.241983
tiktok,"siapa yang ingin berdiri tegak dimasa-masa sulit, perbanyaklah Dzikrulloh. #hananattaki #ustadzhananattaki #kajianustadzhananattaki #ayahamanah #sharingtime",68652,52800.0,350.0,6756.0,negative,https://www.tiktok.com/@kajian.ust.hanan.attaki/video/7617412908158520596,2026-06-08 22:29:41.309397
tiktok,#🇲🇾 #uncleseong #kedaiwanglama #pembeliduitlama #tukarwanglama,55157,30200.0,3988.0,5969.0,negative,https://www.tiktok.com/@uncleseongwanglam/video/7587252040196295943,2026-06-08 22:29:58.632357
tiktok,"🚧PENUTUPAN PENUH JAMBATAN PERLING🚧

JKR Daerah Johor Bahru akan menutup sepenuhnya Jambatan Perling FT17 untuk laluan dari Pasir Gudang ke Taman Perling. 

Penutupan ini bertujuan untuk memberi laluan",50836,21600.0,480.0,22200.0,neutral,https://www.tiktok.com/@jkrjohorbahru/video/7642984837887921428,2026-06-08 22:30:08.903542
tiktok,"Buat kalian yg suka bingung kenapa bisnisnya ga laku, bisa jadi penyebabnya ada disini 🗿 #tutorial #genz #bisnis #selling",46949,38700.0,697.0,4236.0,negative,https://www.tiktok.com/@iqbalsalmon3/video/7474552135703645446,2026-06-08 22:29:47.868436
tiktok,Udh sejauh ini masak gk bisa 2M sih😅😅,44580,38900.0,284.0,1560.0,neutral,https://www.tiktok.com/@norraaa3v_/video/7643048726575025425,2026-06-08 22:30:15.718395
tiktok,Ide jualan satu ini menjanjikan banget ! Dijua 7rban masih balik modal kok 😬 asli rasa es campurnya seger dan creamy nya dapet banget bunda 🤤 aghhhh enak poll pokoknya kalian wajib bikin cdan cocok bu,36210,17600.0,422.0,4188.0,positive,https://www.tiktok.com/@mardatillahika/video/7565845257997356296,2026-06-08 22:30:03.570212
tiktok,Membalas @👾 cek kita keterima tidaknya dmna?#spmb2026 #agussinau #spmbjateng2026,34856,26700.0,265.0,2495.0,negative,https://www.tiktok.com/@agussinau/video/7646422089146076437,2026-06-08 22:29:53.200170
tiktok,Hampir semua crew kami perempuan setiap hari selalu was2 jualan dengan titik lokasi toko kami dekat dengan pusat kota gas air mata juga sampai di toko kami sangat terdampak kami putuskan untuk menutup,25556,20800.0,214.0,986.0,positive,https://www.tiktok.com/@bibblebakesolo/video/7545151812437839112,2026-06-08 22:29:49.941619
tiktok,"Kenapa banyak bisnis kuliner yang tutup?
Setiap hari kita lihat cafe dan warung baru bermunculan. Tapi... yang bertahan cuma segelintir.

Saya rangkum dari pengalaman belasan tahun di lapangan:
✅ Bany",21852,8676.0,534.0,6810.0,negative,https://www.tiktok.com/@tekyang88/video/7528677190855101701,2026-06-08 22:29:39.164074
tiktok,"❗️17 Ide Bisnis 3 Jutaan yang Diam-diam Banyak Peminatnya‼️

Mau mulai usaha tapi modal pas-pasan?
Ini 17 ide bisnis yang realistis dimulai dari modal 3 jutaan.
Cocok buat karyawan, mahasiswa, atau ib",18635,6690.0,70.0,875.0,positive,https://www.tiktok.com/@nethubglobal/video/7576942691871706376,2026-06-08 22:29:53.540999
tiktok,"Lucu gelagat @Mas ni ada saja soalan nak beli CHIKURO viral dari INDONESIA kat EDB🤣🌶️ So korang yang belum merasa lagi/join FOMO, save the date guys🤯: 

 📅 25/4/26-26/6/26 (WEEKEND)

Stock 500pcs CHIK",17528,13200.0,66.0,624.0,neutral,https://www.tiktok.com/@emma_delicious_bakery/video/7632346341154262279,2026-06-08 22:29:46.845166
tiktok,Ternyata sepengaruh itu ya #creatorsearchinsight #affiliatemarketing #affiliatepemula,16725,6634.0,7900.0,1156.0,neutral,https://www.tiktok.com/@tokoathaya_printing/video/7631963470828670226,2026-06-08 22:30:13.353208
tiktok,LC lebih menggoda #LC #xybca #fyppppppppppppppppppppppp #fypage #jjkatata,15914,8957.0,240.0,1004.0,neutral,https://www.tiktok.com/@bangriyan294/video/7634221617689726226,2026-06-08 22:30:05.986735
tiktok,#toko #belajar #sembako #idebisnis #bukuusaha #tokosembako #warung,14195,9788.0,642.0,1461.0,neutral,https://www.tiktok.com/@belajarbarengpjs/video/7509152833581616402,2026-06-08 22:29:57.292831
tiktok,Create more consume less.,11061,7480.0,551.0,2092.0,neutral,https://www.tiktok.com/@madelo.santos/video/7605813501533293845,2026-06-08 22:29:58.306409
tiktok,Duit lama bukan semua ada harga,10375,6285.0,440.0,962.0,neutral,https://www.tiktok.com/@michealduitlamaxx/video/7641126964325043477,2026-06-08 22:30:15.383912
tiktok,Hal terpenting yang perlu dilakukan ketika baru pertama kali buka toko sembako #tipsandtricks #warungsembako #fypシ゚viral #pemula,9927,6658.0,316.0,697.0,neutral,https://www.tiktok.com/@m.arnalamanggalakusuma/video/7608186509321112853,2026-06-08 22:29:56.881727
tiktok,Info join kemitraan paket es teller  sultan bisa hubungi kontak atau link di bio ya kak #paketusahamurah #esteler #usahakekinian #usahaviral #froztice,9698,4597.0,302.0,703.0,neutral,https://www.tiktok.com/@es.teler.froztice/video/7326189022756359430,2026-06-08 22:30:04.251156
tiktok,"Cuma modal 2 juta…
udah bisa jualan es potong dengan 20 varian rasa 🍦
Makanya pelanggan gak gampang bosan dan repeat ordernya jalan terus 👌
Karena di bisnis makanan, banyak pilihan rasa = peluang pela",8612,4317.0,59.0,429.0,positive,https://www.tiktok.com/@uncle.fang.official/video/7644851544076094741,2026-06-08 22:30:04.588340
tiktok,"FIR'AUN dijaman kita
#firaun  #omonomon #viral #fyp",8555,4210.0,470.0,1405.0,neutral,https://www.tiktok.com/@pria.sederhana432/video/7641940243590974741,2026-06-08 22:30:22.714385
tiktok,gimana perasaanmu ketika kita sedang susah tapi tak seorangpun mau mengulurkan tangan... #katakatasedih #katakatasindiran #story #storysad #fyp #fypシ  #CapCut,7591,3080.0,33.0,2180.0,negative,https://www.tiktok.com/@suprek.uyee/video/7276858829395037445,2026-06-08 22:30:19.427587
tiktok,AirWrap Origin+ ကို mini brush 2 မျိုးရော 6 မျိုး သုံးလို့ ရမဲ့ set လိုက်ကြီး ကို ရောင်းချ နေတာတော် 🥹 လိုချင်လိုက်တာမှ တစ်အားပဲ 🥴 နိုင်ငံတကာက မမတို့ မှာချင်ရင် တန်းလာသာ မှာလိုက်တော့နော် .. သူများဝယ်ရင,7442,4568.0,8.0,1177.0,neutral,https://www.tiktok.com/@filmbysweety/video/7584085219188280596,2026-06-08 22:29:49.277072
tiktok,"In this economy lebih butuh lamaran pekerjaan biar banyak cuan dari pada lamaran buat lanjut ke jenjang pernikahan 😏💸

Dengan gaji up to 8 juta dijamin bisa dapet persetujuan calon mertua. Yuk gabung ",7257,4219.0,173.0,591.0,negative,https://www.tiktok.com/@haus.indonesia/video/7572165298535550216,2026-06-08 22:30:14.041100
instagram,"High yield sounds great — until the deal falls apart. 🎯

A double-digit return means nothing if the asset behind it is overleveraged, in a declining market, or built on shaky assumptions. Before you g",7214,7159.0,55.0,0,neutral,https://www.instagram.com/p/DZSLGkBlpSP/,2026-06-07 12:03:06+00:00
