platform,content,engagement,likes,comments,shares,sentiment,url,date
tiktok,"Bersama-sama dr sam pengerusi Perikatan Nasional 

#AnuarHayan #TerusBerbakti #MaharaniSejahtera #berkatprihatinsejahtera",1949,1702.0,45.0,49.0,neutral,https://www.tiktok.com/@anuarhayan/video/7658082840642358546,2026-07-08 15:35:22.506092+00:00
tiktok,"Buat semua pengundi di DUN Maharani, bila masuk ke bilik mengundi nanti, jangan lupa…

✅Pangkah Calon Nombor 1
✅Pilih Ustaz Anuar Hayan

Insya-Allah, setiap undi dan sokongan daripada anda amat bermak",929,694.0,25.0,94.0,positive,https://www.tiktok.com/@anuarhayan/video/7658903381993360648,2026-07-08 15:35:20.583545+00:00
tiktok,Tolong sat. Bagi diam sikit. Pelik-pelik je cadangan dia,684,550.0,27.0,16.0,positive,https://www.tiktok.com/@hakimyhussien/video/7653366611222498580,2026-07-08 15:35:06.982906+00:00
tiktok,Jalan terus. Istiqamah bersama PAS.,656,534.0,61.0,26.0,neutral,https://www.tiktok.com/@hakimyhussien/video/7653271717367926037,2026-07-08 15:35:07.291654+00:00
tiktok,"Lagu Mersing Sejahtera - Music Video Lyric by Abi Khaulah

#BerkatPrihatinSejahtera #pasmersing #mersingsejahtera",638,523.0,38.0,43.0,neutral,https://www.tiktok.com/@hakimyhussien/video/7654504645343104277,2026-07-08 15:35:06.036353+00:00
tiktok,"Sorotan video ketika saya menyantuni masyarakat di Pasar malam Parit Amat.

Alhamdulillah, penerimaan daripada masyarakat cukup baik. Terima kasih kepada semua yang sudi bertegur sapa, bersalaman, ber",612,477.0,18.0,79.0,positive,https://www.tiktok.com/@anuarhayan/video/7658967101000011016,2026-07-08 15:35:19.508884+00:00
tiktok,"Pagi yok kita sarap..warong jagung Parit Amat

#anuarhayan #perikatannasional #maharanisejahtera #terusberbakti #calonno1",565,467.0,41.0,16.0,neutral,https://www.tiktok.com/@anuarhayan/video/7657409303162162439,2026-07-08 15:35:14.300563+00:00
tiktok,"Kenyataan Media PN mengenai maklum balas daripada Jabatan Pendaftaran Pertubuhan Malaysia (ROS)

#mersingsejahtera #pasmersing #BerkatPrihatinSejahtera",467,254.0,11.0,28.0,neutral,https://www.tiktok.com/@hakimyhussien/video/7653077594132221204,2026-07-08 15:35:07.973825+00:00
tiktok,"Esok, 7 Julai 2026, proses pengundian awal akan berlangsung melibatkan anggota Polis Diraja Malaysia (PDRM) dan petugas pilihan raya di DUN Maharani. 

Proses pengundian akan diadakan di Dewan Taman P",431,372.0,16.0,19.0,positive,https://www.tiktok.com/@anuarhayan/video/7659394868476710152,2026-07-08 15:35:17.261398+00:00
tiktok,"Kukuhkan PN dengan kemasukan 2 parti lagi

#mersingsejahtera #pasmersing #BerkatPrihatinSejahtera",389,328.0,11.0,9.0,negative,https://www.tiktok.com/@hakimyhussien/video/7654529084344503572,2026-07-08 15:35:05.718331+00:00
