platform,content,engagement,likes,comments,shares,sentiment,url,date
facebook,"Kejayaan = beri manfaat pada orang lain, bantu org lain",190,188.0,1.0,0,neutral,nan,2025-12-18 04:50:47+00:00
facebook,"Itu la kenapa dalam agama .manusia pling tinggi nilainya ialah manusia yg memberi manfaat kepada manusia lain...

Anak2 skrg sgt2 perlu diubah perspektif kejayaan  dipandang dari sudut yg lebih meluas",80,76.0,2.0,0,negative,nan,2025-12-18 07:40:20+00:00
facebook,Saya suka content begini,63,47.0,8.0,0,positive,nan,2025-12-18 09:54:29+00:00
facebook,"Duduk berkampung di hospital nampak tukang cuci lap lantai, technician betulkan lampu, abang kakak catering hantar dan kutip makanan, abang kakak sekuriti jenguk tengok keselamatan, semuanya saya harg",47,43.0,2.0,0,positive,nan,2025-12-18 11:19:03+00:00
facebook,"Kalau dia mula lukis orang lidi dan pecah kepada 2, 2 kepada 4, 4 ke 8, maka cepat² la pura² bini call panggil balik.",35,23.0,6.0,0,negative,nan,2026-02-17 04:17:02+00:00
facebook,"ni baru betul, ciduk kes semasa tp tukar sebagai nasihat dan peringatan pada umum. bukan jdikan isu semasa utk jatuhkan seseorang. kdg stu isu tu kna tilik lebih lama dan bukan ikut turut kondem.",31,31.0,0,0,negative,nan,2025-12-18 05:04:01+00:00
facebook,"okaylah dia nak share peluang. Jika tak berminat tolak secara baik. Jika minat mana tau itu sebagai titik permulaan untuk kalian dapat belajar sesuatu dr situ.

Sebab saya pun berfikiran macamni dahul",28,24.0,2.0,0,positive,nan,2026-02-17 02:15:57+00:00
facebook,Hormat dengan penulisan Admin PHM. Rasanya SU PM pun tak boleh nak olah penceritaan dan syarahan seperti ini.Penuh nasihat dengan gaya lenggok bersahaja. Unsur Kecindan disemai dengan wadah nasihat.Te,25,25.0,0,0,positive,nan,2025-12-18 06:44:20+00:00
facebook,Banyak pembeli pembeli gaharu yg berhenti membeli teras hutan di sebap kan susah lepas di pintu2 keluar masuk negara dan persempedanan nagara juga.. ini di sebapkan kerajaan memperketatkan undang unda,24,8.0,8.0,0,negative,nan,2023-06-28 07:10:50+00:00
facebook,Tak teringin nk hantar mak ayah pergi haji ka tuan2..,21,17.0,2.0,0,neutral,nan,2026-02-17 01:16:10+00:00
facebook,Cari toke kilang proses minyak gaharu dia tembang semua tak payah cuci,21,1.0,10.0,0,negative,nan,2024-06-28 12:27:12+00:00
facebook,MLM - member lama muncul 🤣,20,20.0,0,0,negative,nan,2026-02-16 17:10:38+00:00
facebook,"Bukan harga teras xde harga... Yang membeli tu pijak harga, beli harga yahudi nasroni... Barang itam, dia da tau da ke mana dia nak jual.. dia kata la ni kayu injek la, sekarang da xde kayu utan la...",20,14.0,3.0,0,negative,nan,2023-06-28 05:22:48+00:00
facebook,"Cara mereka DAP luas kan pengaruh melalui NGO termakan budi habislah undi sokong mereka..utk tawan kawasan MP parlimen.. ADA makna tuu !
Susu halal ka tidak, mana pihak bertanggungjawab halal TIADA am",20,0,10.0,0,negative,nan,2024-10-29 14:52:19+00:00
facebook,"Saya agent unit trust. 98% client saya adalah strangers. Alhamdulillah... Dibina atas kepercayaan. Dibina atas niat membantu. 

Kawan2 tak pernah saya paksa. Dia tak tanya saya tak cakap. Lagi pun tak",19,17.0,1.0,0,negative,nan,2026-02-17 09:49:39+00:00
facebook,Tak semua orang suka kaya. Kadang2 suka peanut atau sambal bilis.,18,14.0,2.0,0,positive,nan,2026-02-17 00:57:42+00:00
facebook,"BANK-BANK pun sama.. telefon  dengan ayat MENGHARGAI...

lepas tu TIADA soalan encik berminat atau tak?? 

Tapi ayat perangkap.. ""saya teruskan ye"" bermakna da setuju..

Terkadang hilang jugak adab sa",18,10.0,4.0,0,negative,nan,2026-02-17 00:18:40+00:00
facebook,terbaikkk lahhh min PHM ni…semua tulisan besttt dibaca!🥰🥰,15,15.0,0,0,negative,nan,2025-12-18 14:37:30+00:00
facebook,"bnda ni dh jd kt sy 20 thn dulu. kwn call konon nk ajak catch-up pdhal masa study dulu sy lgsg xde dlm circle dia. xpe, sy layankan. jupe, belanja mkn-minum & lepas kuar script cari downline dia. pjg ",14,10.0,2.0,0,neutral,nan,2026-02-16 14:02:03+00:00
facebook,Nk bt kayu api ke boss?,11,1.0,5.0,0,neutral,nan,2024-06-28 08:10:30+00:00
facebook,Iskandar Omar org yg buat minyak,9,1.0,4.0,0,neutral,nan,2024-07-02 11:38:04+00:00
facebook,"Aku buat dri kikir chainsaw ketuk dn gosok longkang
Boleh pkai dri yg bli kt kedai
Pandai gosok MMG tajam",9,1.0,4.0,0,neutral,nan,2023-11-22 05:31:34+00:00
facebook,Kau sptut nya minta deposit ba itu bru tda rugi amai,8,6.0,1.0,0,neutral,nan,2025-03-15 04:13:23+00:00
facebook,"Bagus min up pasal ni, sesiapa yg bekerja dlm bidang kesihatan sgt dipandang rendah walaupun dr, bila makan ubat tak baik terus ckp dr b***h sedangkan proses diagnosis penyakit ni byk step2 yg perlu d",8,8.0,0,0,negative,nan,2025-12-19 01:14:36+00:00
facebook,"Kalau kawan tanya tengah buat kerja sampingan apa, jawab ja sepatah ""Public Gold"" - contohnya -. 

Kalau dia tanya detail baru syarah produk apa, sebab tu tanda dia berminat.

Kalau dia tak tanya deta",8,8.0,0,0,negative,nan,2026-02-17 04:03:38+00:00
facebook,"Di kalangan taik taik MLM ni mereka ada networking. Kalau dia dah mark kita memang anti taik MLM, memang mereka tak berani masuk dekat. Kita kena ada reputasi itu. 

Tips dia simple saja. 
Bila dioran",8,8.0,0,0,negative,nan,2026-02-16 12:43:24+00:00
facebook,mohon tuan share sikit gambar kayu2 tuan. sbb kalau semata claim hutan. tidak memadai. Mesti ada kriteria kualiti dan kuantiti sesuai.  juga kita perlu ingat. byk yg keluar dari hutan jugak adalah kay,6,4.0,1.0,0,negative,nan,2023-06-28 07:43:42+00:00
facebook,Betul sangat,5,1.0,2.0,0,negative,nan,2025-01-03 03:12:12+00:00
