platform,post_content,comment_content,engagement,sentiment,date
instagram,,#hannahyeohkoyakdma,17,neutral,2025-06-15T11:30:27.000Z
instagram,,"Elehhh klo dah ada handphone boleh teleport tu, buat apa nak sewa tempat tinggal. 😂",14,neutral,2026-05-30T05:24:50.000Z
instagram,,"Thank you saudara Rafizi & team for bringing hope to us. This courages movement will certainly provide a sustainable future for our children 🌿 As I was teaching the 4yo BM today, I realised that Parti",12,neutral,2026-06-04T10:39:32.000Z
instagram,,ada ceplos kata kemenangan berbayar..saya pun tanya dia tepek sini resit bayaran tu..terus hilang smpi skrg..tak tahu lah mungkin dh kena petir.,12,neutral,2026-06-03T00:39:39.000Z
instagram,,Ok kalau chief ganti saya izinkan 😂,11,neutral,2026-06-05T08:49:59.000Z
instagram,,"penaklukan Melaka adalah sumpah buat Portugis. sepanjang 130 tahun itu Melaka tidak pernah aman. mereka hadapi beratus serangan termasuk 14 serangan besar dari Bintan, Acheh, Pahang dan Johor, Demak d",11,neutral,2026-05-28T09:00:58.000Z
instagram,,Dr Sam adalah contoh Teknokrat yang berilmu... beliau tetap relevan sepanjang zaman... proud of you... our only MB,11,neutral,2025-06-18T11:05:30.000Z
instagram,,I love how YB spoke .,9,neutral,2026-06-09T11:45:34.000Z
instagram,,"maaf dato seri..mohon untuk dato seri ambil sedikit perhatian berkaitan pemakaian baju wanita pekerja2 wisma darul iman yg kelihatan akhir2 ini semakin ketat dan kelihatan menjolokkan mata.
Perkara in",8,neutral,2025-01-01T00:31:35.000Z
instagram,,"Titah Tuanku ""Enggan ikut rukun negara, tak layak digelar warganegara"". Dah paham ?",7,neutral,2026-06-01T06:51:25.000Z
instagram,,"She is Beautiful, Smart & Humble👏👏👏🔥❤️🫱🏼‍🫲🏽🇲🇾",6,neutral,2026-06-10T01:22:08.000Z
instagram,,Majulah Terengganu untuk Malaysia. Our future PM of Malaysia inshaAllah 😍😍,6,neutral,2026-06-11T04:35:18.000Z
instagram,,Tahniah MB. Semoga next PM akan jadi kenyataan,6,neutral,2026-02-23T09:35:31.000Z
instagram,,You dont look like you have aged at all ❤️,5,neutral,2026-06-08T02:05:17.000Z
instagram,,Malaysian aman tanpa dap,5,neutral,2026-06-01T05:45:07.000Z
instagram,,Rakyat nk tau setakat ari ni dh berapa bahagian dn cawangan kancil di tubuhkan😂😂😂,5,neutral,2026-06-02T13:43:13.000Z
instagram,,MashAllah. TabarakAllah. May Allah grant ease safety good health success and barakoh to DS Rafizi Ramli and team ❤️,5,neutral,2026-06-04T11:03:30.000Z
instagram,,"Larut, move on n resign from chief of opposition post u does not have any local standing anymore. Shame on u !",5,neutral,2026-03-19T05:04:50.000Z
instagram,,Slmt pgi YB2 yg menjlnkan bertugas dgn baik,4,neutral,2026-06-05T00:52:41.000Z
instagram,,"I’m so proud of you, Hannah Yeoh. I truly admire the way you support and stand by your people. Your dedication and sincerity are truly inspiring.",4,neutral,2026-05-29T22:36:41.000Z
instagram,,2 minggu lepas saya jumpa Tyt Ajay.. dia tanya saya macam mana nk buat untuk mempopularkan UK di kalangan rakyat terengganu. Saya xde jawapan tepat.. saya mintak dia tanya Dr Sam.. harap dia dah dapat,4,neutral,2026-06-09T05:55:45.000Z
instagram,,Jgn hilang deposit udahlah sama nasib PEJUANG,4,neutral,2026-06-02T14:00:18.000Z
instagram,,Jgn hilang deposit udahlah sama nasib PEJUANG,4,neutral,2026-06-02T13:41:00.000Z
instagram,,"worst menteri ever, resign already",4,neutral,2025-10-08T17:39:33.000Z
instagram,,lu sape nak arah pm,3,neutral,2026-03-27T20:50:10.000Z
instagram,,"Alahai yg blkg tu nk tjk muka siap berdiri.Kl btol nk ambk gmba bukn dr blkg Jarrrrgon , dari dpn baru nmpk muka 😂😂",3,neutral,2026-04-13T08:38:22.000Z
instagram,,Muhyidin dan pimpinan bersatu x dijemput ke,3,neutral,2026-04-06T09:55:45.000Z
instagram,,"Hello, a/s/l?",3,neutral,2026-06-08T04:05:24.000Z
instagram,,And do you think you are any better?,3,neutral,2026-06-08T11:59:35.000Z
instagram,,"Kekal kj dalam lakonan industri ,jgn bagi dia jadi yb",3,neutral,2026-06-09T23:25:36.000Z
instagram,,The whiz of our finance and ex-CEO of KWSP. Big boss know how to pick team right @anwaribrahim_my,3,neutral,2026-05-30T12:00:15.000Z
instagram,,PM 🇲🇾 yg ke 11,3,neutral,2025-06-30T06:46:39.000Z
instagram,,Mengapa asyik gambar 2 kancil nie hmmm 🤔,3,neutral,2026-06-02T22:43:09.000Z
instagram,,Moving forward..BN 💪..Semoga dipermudahkan segala urusan.. Aamiin 🤲,3,neutral,2026-06-08T13:44:49.000Z
instagram,,😂😂😂ingatkan cerdik PN.. rupanya kayuuu,3,neutral,2026-03-26T02:41:27.000Z
instagram,,FIFA’s release of original documents for seven naturalized players has left the Football Association of Malaysia (FAM) with no room to deny wrongdoing. Once dismissing allegations as mere “data errors,3,neutral,2025-10-07T05:33:55.000Z
instagram,,malaysia pon kene berjaga2 dgn filipina.,3,neutral,2026-05-28T10:38:54.000Z
instagram,,I sincerely hope BERSAMA will take the agama & bangsa a notch down 🙏🏼,2,neutral,2026-06-11T06:30:41.000Z
instagram,,Love the transparency BERSAMA started off good 👏,2,neutral,2026-06-11T05:23:45.000Z
instagram,,Pemimpin yg kita mahukan 👏,2,neutral,2026-04-06T09:19:34.000Z
instagram,,"Tenang & tegas ✅️
Bahasa mudah ✅️
Gagap ❎️
MemBebalkan rakyat ❎️",2,neutral,2026-04-06T09:16:29.000Z
instagram,,Kan betul aku kata kan rakyat mesti naik angin punya Soo sendiri mau ingat lah yerr,2,neutral,2026-04-12T14:32:01.000Z
instagram,,Hi YB yang comel. 🙏🏽,2,neutral,2026-06-05T01:01:36.000Z
instagram,,🙌,2,neutral,2026-06-05T00:08:18.000Z
instagram,,Orang melayu sibuk politik. Cina sibuk cari duit. Harga barang naik. Melayu bising. Cina rilak.,2,neutral,2026-04-06T20:12:14.000Z
instagram,,jual masa depan dan harapan. sng sikit org kg percaya sbb masa depan kan sng ditelan dgn angan2.,2,neutral,2026-06-11T04:03:24.000Z
instagram,,"Ooohh misi berjalan ke sekarang ni, semoga dipermudahkan 🤩 btw, ada tak Working Adult yang berminat belajar mandarin secara online. Jadual fleksible, paling best.. bayar sekali sahaja dan nikmati long",2,neutral,2026-06-05T07:51:13.000Z
instagram,,Terbaik YB Hanna,2,neutral,2026-05-30T23:10:31.000Z
instagram,,Hidup DAP🔥,2,neutral,2026-06-10T12:23:56.000Z
instagram,,🔥PEROSAK BANGSA MELAYU.. PENYAMUN .. MINYAK MASAK RAKYAT PON SAKAW ANK BERANAK.. MENNTERI DLM NEGERI .. KONON..,2,neutral,2026-03-17T14:24:35.000Z
instagram,,"dato kembalilah bersatu,teguhkan pn",2,neutral,2026-03-17T09:36:30.000Z
instagram,,Hmmm @syazwan_idris x pernah pun offer kat kita kan @hasreezanhassan @biskuttambun @t06eks 😜,2,neutral,2026-05-30T10:40:08.000Z
instagram,,Tahniah Dato Seri,2,neutral,2026-02-22T09:05:42.000Z
instagram,,Moga datuk Menteri besar bangun kan pembuatan kapal Melayu lebih hebat lg..bukti sejarah bangsa yg kadang orng pertikai yg bangsa kita pembuat kapal..bukti,2,neutral,2025-09-03T08:41:06.000Z
instagram,,Next PM,2,neutral,2025-08-23T11:11:53.000Z
instagram,,Ada ciri2 dan kredibiliti seorg PM ..amij,2,neutral,2025-07-01T08:08:39.000Z
instagram,,Bukan nak kata apa.. tp saya benci lihat muka² tu.. muka munafiq. Depan senyum belakang pulak pengkhianat,2,neutral,2025-07-01T06:20:54.000Z
instagram,,Jom kita. Inshallah let's go BERSAMA 💛🤲,2,neutral,2026-06-03T18:07:42.000Z
instagram,,🙏 Moga dipermudahkan segala urusan BERSAMA,2,neutral,2026-06-02T13:14:03.000Z
instagram,,Hidup DAP,2,neutral,2026-06-08T04:27:04.000Z
instagram,,In Shaa Allah akan hadir YB. Terbaik..moga dimudahkan.,2,neutral,2026-06-05T06:58:08.000Z
instagram,,Terbaik DSRR..👍👍👍,2,neutral,2026-06-05T00:35:02.000Z
instagram,,ey aunty you balik mainland la kalau mau semua non malay suka ii hati you igt ni negara you punya ka,2,neutral,2025-10-29T04:05:19.000Z
instagram,,Didikkan Anu war menjadi 🖕🏻🤣,2,neutral,2025-06-17T04:48:39.000Z
instagram,,Relate.,2,neutral,2026-05-28T11:25:30.000Z
instagram,,HOT FM Tukar logo BERATU WE CHAMN HOT FM 🥶👻📥,2,neutral,2026-06-04T03:12:18.000Z
instagram,,HIDUP UMNO ❤️ HIDUP BN 💙 HIDUP BANGSA JOHOR 💙,2,neutral,2026-06-08T08:37:05.000Z
instagram,,respect,2,neutral,2026-06-03T18:24:22.000Z
instagram,,"Selain BERSAMA masuk PRN JOHOR dan N9,Melaka,Sarawak juga menyusul di belakang rafiziramli,niknazmi.GPS dah cakap kurang 100 hari dari sekarang mereka bubar DUN Sarawak.Jadi hubungi ISWARDY dan DANIEL",1,neutral,2026-06-05T08:58:22.000Z
instagram,,Bersama utk puas kan hati piji yg koyak kalah pemilihan 😂,1,neutral,2026-06-10T05:19:39.000Z
instagram,,"Inshallah. May Allah grant ease safety, good health, success and barakoh to DS Rafizi Ramli, Nik Nazmi and BERSAMA TEAM 🤲💛. Ameen Ya Rabbal Alamin",1,neutral,2026-06-11T07:49:48.000Z
instagram,,#Bersama Parti Kamikaze semoga berjaya🔥🔥🔥,1,neutral,2026-06-11T05:49:31.000Z
instagram,,insyaAllah jalan terus 🫡,1,neutral,2026-06-11T05:47:44.000Z
instagram,,TERBAIK RR👍🤲💪👏,1,neutral,2026-06-10T17:36:35.000Z
instagram,,😂😂😂 pmx dh buat 3 mingu lepas lg.. lambat la yb PN ni 😂😂,1,neutral,2026-03-30T04:21:18.000Z
instagram,,"Tgk muka ni, tiba2 KES LAMA teringat kembali.Org mcmni tk layak jd PEMIMPIN.Dulu pnh ddk sekapal mn blh dipisahkn.",1,neutral,2026-04-13T08:36:56.000Z
instagram,,Nk claim jugak🤣🤣🤣,1,neutral,2026-04-08T03:42:50.000Z
instagram,,ORG TERBUANG,1,neutral,2026-04-06T00:01:19.000Z
instagram,,@faizmaskuri97 sy pun mengamuk masa tu.minyak paket boleh hilang,1,neutral,2026-04-18T14:56:07.000Z
instagram,,@husnofazrol93  sy bukan nak cakap apa bang ekonomi keluarga masing masing ada naik dan turun komitmen tak sama sy pon sama bang,1,neutral,2026-04-20T05:25:46.000Z
instagram,,Jumpa di johor,1,neutral,2026-06-06T09:53:01.000Z
instagram,,🥱🥱🥱,1,neutral,2026-04-09T07:53:57.000Z
instagram,,Klu pembangkang nak ambil alih kerajaan persekutuan perlu tunaikan MA 63 kerana isu ini hangat pada PRU akan datang,1,neutral,2026-04-09T06:06:04.000Z
instagram,,@tembikaimelawan anak dia seludup tgkp la.. xkn nk bekap.. wak dh bersih semua 47 kes rasuah tu acaner plk? pnye la papa melalak dlu..,1,neutral,2026-04-13T14:19:38.000Z
instagram,,"Timing event same dengan voltra run. Tapi voltra run hm dapat sliper hijo, malaysia marathon atleast dapat baju x untk hm? 😅",1,neutral,2026-06-08T12:33:41.000Z
instagram,,What better can you do???,1,neutral,2026-04-12T06:15:48.000Z
instagram,,"They share the same DEMON inside Mahathir Mohd, always blame others & find faults, a nefarious narcissistic schadenfreude. Mahathir has lots of deep rooted unforgiveness & hatreds inside his entire li",1,neutral,2026-06-10T11:28:51.000Z
instagram,,"kita kalau asyik bergaduh dengan negara2 kecil, lepastu mengagungkan negara2 besar, itu yang menyenangkan kolonisme dulu… malaysia and asean should be obssessed with win-win deals between each other..",1,neutral,2026-06-10T10:00:17.000Z
instagram,,🔥🔥🔥,1,neutral,2026-06-09T10:52:14.000Z
instagram,,🔥😍😍😍,1,neutral,2026-06-07T09:22:56.000Z
instagram,,"Go back and see my Twitter tweet about voting in elections to be made mandatory and for whoever doesn't vote, hefty fines is to be received. Voting isn't just a right. It is mandatory. So much can cha",1,neutral,2026-06-06T11:54:44.000Z
instagram,,😍😍😍,1,neutral,2026-06-05T11:14:04.000Z
instagram,,Yesssd,1,neutral,2026-06-05T03:33:07.000Z
instagram,,You never fail to amaze me YB,1,neutral,2026-06-08T12:46:01.000Z
instagram,,Beautiful as always,1,neutral,2026-06-09T02:04:54.000Z
instagram,,Wah wah waaaaaahhhh🔥,1,neutral,2026-06-08T04:21:10.000Z
instagram,,Beautiful ❤️,1,neutral,2026-06-08T03:33:07.000Z
instagram,,YB Hannah seperti selebriti,1,neutral,2026-06-08T03:03:58.000Z
instagram,,Wonderful Memories .. YB Hannah Yeoh 😍❤️🙌🌹 and Friends 🥰,1,neutral,2026-06-08T01:08:09.000Z
instagram,,Dgn video ni je pon dh boleh buat walanon tk keruan hahahah betul2 ada masalah hati 🤭,1,neutral,2026-04-06T04:20:31.000Z
