Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
threads,post,3827417118920478664,,https://www.threads.com/@kuettt/post/DUdt5dUgQ_I,neutral,2026-05-28 18:31:34.724205,5688,0,0,0,0.5,5688,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3891919456969520737,,https://www.threads.com/@umieyzyne/post/DYC4CA3GXZh,neutral,2026-05-28 18:31:34.724139,1581,0,0,0,0.5,1581,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3901302003540837726,,https://www.threads.com/@matcha.lavte_/post/DYkNYCSkkVe,neutral,2026-05-28 18:31:34.724073,4666,0,0,0,0.5,4666,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3894347236910245205,,https://www.threads.com/@mister.lau/post/DYLgC3IDyVV,neutral,2026-05-28 18:31:34.723923,6387,0,0,0,0.5,6387,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3814715798388299360,,https://www.threads.com/@mohamadbinzakaria/post/DTwl86yAVZg,neutral,2026-05-28 18:31:34.723770,79,0,0,0,0.5,79,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3896411236125069891,,https://www.threads.com/@nedynsr/post/DYS1WAME1JD,neutral,2026-05-28 18:31:34.723623,1840,0,0,0,0.5,1840,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3784424145158333401,,https://www.threads.com/@assrafmaidnkoty/post/DSE-bWTkuPZ,neutral,2026-05-28 18:31:34.723477,2420,0,0,0,0.5,2420,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3783063422855237886,,https://www.threads.com/@zairyabdullah24/post/DSAJCO6D1D-,neutral,2026-05-28 18:31:34.723329,46,0,0,0,0.5,46,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3768190958363098936,,https://www.threads.com/@pusyed_official/post/DRLTbY_Ej84,neutral,2026-05-28 18:31:34.723183,3254,0,0,0,0.5,3254,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3788474431464215143,,https://www.threads.com/@rasyid.property74/post/DSTXWxYExJn,neutral,2026-05-28 18:31:34.723036,42,0,0,0,0.5,42,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3770585298410501852,,https://www.threads.com/@fosuy_imlihluz/post/DRTz1n7EXbc,neutral,2026-05-28 18:31:34.722886,828,0,0,0,0.5,828,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3839619933990878939,,https://www.threads.com/@fraglant/post/DVJEfyeCP7b,neutral,2026-05-28 18:31:34.722732,186,0,0,0,0.5,186,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3862099910788216037,,https://www.threads.com/@haziqzolkiflee/post/DWY72gVmXTl,neutral,2026-05-28 18:31:34.722574,1988,0,0,0,0.5,1988,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3807307360126283982,,https://www.threads.com/@mohamadbinzakaria/post/DTWRd8_DrDO,neutral,2026-05-28 18:31:34.722415,219,0,0,0,0.5,219,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3650087748096631753,,https://www.threads.com/@del_la_rocha/post/DKnt3fITiPJ,neutral,2026-05-28 18:31:34.722240,841,0,0,0,0.5,841,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3813882781629525216,,https://www.threads.com/@nazzz_a93/post/DTtoi7eAazg,neutral,2026-05-28 18:31:34.722021,838,0,0,0,0.5,838,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3671501128298048018,,https://www.threads.com/@mdjamalsuboh/post/DLzytLgpqoS,neutral,2026-05-28 18:31:34.721461,161,0,0,0,0.5,161,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3894574740481580862,,https://www.threads.com/@thebriefsignalofficial/post/DYMTxeVnR8-,neutral,2026-05-28 18:10:47.525915,13688,0,0,0,0.5,13688,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3900414780065872293,,https://www.threads.com/@haroqs/post/DYhDpPCgnml,neutral,2026-05-28 18:10:47.525858,40907,0,0,0,0.5,40907,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3897544681820046077,,https://www.threads.com/@cintasalammalaysia/post/DYW3DzwGML9,neutral,2026-05-28 18:10:47.525801,2958,0,0,0,0.5,2958,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3906114205426763136,,https://www.threads.com/@malaysiabertauhidofficial/post/DY1TiyikcWA,neutral,2026-05-28 18:10:47.525743,8097,0,0,0,0.5,8097,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3906333381308233894,,https://www.threads.com/@malaysiamadanike/post/DY2FYN_ILim,neutral,2026-05-28 18:10:47.525685,1654,0,0,0,0.5,1654,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3748779718511413248,,https://www.threads.com/@zairyabdullah24/post/DQGV0rHD8gA,neutral,2026-05-28 18:10:47.525626,1476,0,0,0,0.5,1476,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3906728205410757468,,https://www.threads.com/@poklan5858/post/DY3fJqlgetc,neutral,2026-05-28 18:10:47.525567,8,0,0,0,0.5,8,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3891621853308143334,,https://www.threads.com/@muslimzsamsudin/post/DYB0XT2lEbm,neutral,2026-05-28 18:10:47.525497,65,0,0,0,0.5,65,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3901759603650672523,,https://www.threads.com/@ustazwadiannuar/post/DYl1a_mkTeL,neutral,2026-05-28 18:10:47.525413,4428,0,0,0,0.5,4428,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3861555867439761672,,https://www.threads.com/@tumnaspersib/post/DWXAJofEokI,neutral,2026-05-28 18:10:47.525354,3864,0,0,0,0.5,3864,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3906255584249557407,,https://www.threads.com/@umnocd/post/DY1zsH1FLGf,neutral,2026-05-28 18:10:47.525295,752,0,0,0,0.5,752,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3906700799376926522,,https://www.threads.com/@xzsolnoor/post/DY3Y62umKc6,neutral,2026-05-28 18:10:47.525233,21,0,0,0,0.5,21,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3898934747984889541,,https://www.threads.com/@afiqlines/post/DYbzH7wEQbF,neutral,2026-05-28 18:10:47.525169,2113,0,0,0,0.5,2113,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3886498872856705556,,https://www.threads.com/@beritaalhijrah/post/DXvniIglHoU,neutral,2026-05-28 18:10:47.525101,2061,0,0,0,0.5,2061,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3906698157753553820,,https://www.threads.com/@hkc7201/post/DY3YUahktOc,neutral,2026-05-28 18:10:47.525029,8,0,0,0,0.5,8,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3897900697002436874,,https://www.threads.com/@msrzqh/post/DYYIAguk-kK,neutral,2026-05-28 18:10:47.524922,7399,0,0,0,0.5,7399,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3906718723927419096,,https://www.threads.com/@relalop99/post/DY3c_sRD6jY,neutral,2026-05-28 18:10:47.524706,279,0,0,0,0.5,279,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3906801362671940918,,https://www.threads.com/@fauzidragon/post/DY3vyPmErU2,neutral,2026-05-28 18:10:47.524368,124,0,0,0,0.5,124,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3906816372240161029,,https://www.threads.com/@mbiondo3/post/DY3zMqWDhkF,neutral,2026-05-28 18:10:47.524111,37,0,0,0,0.5,37,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3906586813049664740,,https://www.threads.com/@teamforgex/post/DY2_AIsDPTk,neutral,2026-05-28 18:10:47.523914,605,0,0,0,0.5,605,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3906811426023809377,,https://www.threads.com/@owlcchits_/post/DY3yEr0liFh,neutral,2026-05-28 18:06:36.926277,5,0,0,0,0.5,5,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3900429825253093683,,https://www.threads.com/@aanaya_sharma_021/post/DYhHEK9jLEz,neutral,2026-05-28 18:06:36.926200,270,0,0,0,0.5,270,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
