Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
x,post,2059853024646795296,"The authorities are looking into the matter.

🖊️ Adeline
⬆️ Jessica

https://t.co/1BmJwEVKE8",https://x.com/therakyatpost/status/2059853024646795296,,,neutral,2026-05-28 04:23:25+00:00,0,0,0,90,0.5,0,0.09,,,neutral,0.9198693633079529,english,Mixed/Urban,no_clear_emotion,0.038924187421798706,0.060212090611457825,0.10614798963069916,0.03749716654419899,0.245762899518013,0.12209063768386841
x,post,2060128267924058370,"Reduce petrol subsidies ---&gt; kalah PRU16
The fear factor is strong.

Better to let everyone continue to live as if there is no Hormuz crisis.

A lower income person on a motor bike gets a RM100 subsidy.
A high income person in a fancy car gets a RM400 subsidy.

That is Budi95 https://t.co/0xlHMKffjI",https://x.com/khalidkarim/status/2060128267924058370,,,negative,2026-05-28 22:37:09+00:00,0,0,0,121,0.07804028391838072,1,0.121,,,negative,0.7398657202720642,english,Mixed/Urban,happy,0.0469849519431591,0.051360148936510086,0.5737889409065247,0.027793163433670998,0.15852166712284088,0.028902577236294746
x,post,2060187772812677352,"@fmtoday Dick Head could not even explained about his fuck ups on Convid equipment, and now bitching about BUDI95 !!",https://x.com/CrimsRallOver/status/2060187772812677352,,,negative,2026-05-29 02:33:36+00:00,0,0,0,5,0.015084868669509865,0,0.005,,,negative,0.949717104434967,english,Mixed/Urban,surprise,0.01748884655535221,0.3314725160598755,0.02889295294880867,0.029587849974632263,0.019713666290044785,0.5206278562545776
x,post,2049752717309157438,RM4 billion setiap bulan subsidi untuk Budi95 👍🏻👏✨💥,https://x.com/vonlibertad/status/2049752717309157438,,,positive,2026-04-30 07:28:25+00:00,30,14,0,1713,0.9966608643531798,61,59.713,,,positive,0.9888695478439331,malay,Malay/Bumiputera,love,0.06604649871587753,0.024813827127218246,0.14330783486366272,0.032497406005859375,0.5064908266067505,0.022824212908744812
x,post,1971017743341342909,"Semak kelayakan BUDI95 bagi pembelian petrol RON95

Klik: https://t.co/m6r90x24me https://t.co/8L5PO91cxj",https://x.com/XavierNaxa/status/1971017743341342909,,,neutral,2025-09-25 01:03:44+00:00,948,360,11,117752,0.5,2496,1818.752,,,neutral,0.7620705962181091,malay,Malay/Bumiputera,no_clear_emotion,0.06945902109146118,0.0661071389913559,0.06328877806663513,0.04948661848902702,0.17696858942508698,0.0688142329454422
x,comment,1971023569527460340,"@XavierNaxa but honestly why tho? dah announce semua rakyat malaysia layak, so why? ke dia nak create the divide of t20 later on?",,https://x.com/XavierNaxa/status/1971017743341342909,1.971017743341343e+18,neutral,,0,1,2,0,0.5,8,,Papua New Guinea Betel Nut Co. & Investments 📊,0.0,neutral,0.5614030957221985,english,Mixed/Urban,love,0.04010801389813423,0.03817085921764374,0.03163319453597069,0.03904673457145691,0.6729183197021484,0.05468923598527908
x,comment,1971027299219968121,"@XavierNaxa check guna setel boleh juga,

https://t.co/QAlXrzsalT https://t.co/eQl5nCHJPA",,https://x.com/XavierNaxa/status/1971017743341342909,1.971017743341343e+18,neutral,,29,6,1,0,0.5,44,,I love you 3001,0.0,neutral,0.8622502088546753,english,Mixed/Urban,no_clear_emotion,0.05746757984161377,0.04115700721740723,0.04545098915696144,0.055465687066316605,0.18601171672344208,0.18185830116271973
x,comment,1971024522087419954,"@XavierNaxa Yang takda lesen, yang lesen mati lebih 3 tahun tak layak 😂",,https://x.com/XavierNaxa/status/1971017743341342909,1.971017743341343e+18,negative,,10,0,0,0,0.0004931509494781605,10,,JauhiNarkoba,0.0,negative,0.9983561635017395,malay,Malay/Bumiputera,surprise,0.04126745089888573,0.32128646969795227,0.01929735206067562,0.04382835328578949,0.05158098042011261,0.4708091914653778
x,comment,1971019957984165919,@XavierNaxa Yg xlayak tlg share ss 😜,,https://x.com/XavierNaxa/status/1971017743341342909,1.971017743341343e+18,neutral,,4,2,1,0,0.5,11,,Nass.G Tituenty,0.0,neutral,0.8736729025840759,english,Mixed/Urban,love,0.08619551360607147,0.04062267765402794,0.029597584158182144,0.03150099515914917,0.485386461019516,0.051225777715444565
x,comment,1971069988112109650,"@XavierNaxa 1 lg. Yg tk thu lesen mati bila apa semua tu, tk thu ke yg lesen mati time trikh befday...?",,https://x.com/XavierNaxa/status/1971017743341342909,1.971017743341343e+18,negative,,5,0,0,0,0.0004928290843963512,5,,Ƒì Ɱօ²,0.0,negative,0.9983572363853455,malay,Malay/Bumiputera,surprise,0.019737258553504944,0.061666104942560196,0.014521677047014236,0.03995388001203537,0.03368506580591202,0.7621574997901917
x,comment,1971031535425028270,@XavierNaxa Alhamdulillah layak jugak ✅,,https://x.com/XavierNaxa/status/1971017743341342909,1.971017743341343e+18,positive,,1,0,0,0,0.8737131953239441,1,,Isyraf Zulkifli 𝕏,0.0,positive,0.579043984413147,english,Mixed/Urban,happy,0.04141009971499443,0.060531821101903915,0.2960078716278076,0.02594270184636116,0.2814115881919861,0.06483214348554611
