Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,author_demographic,author_demo_confidence,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
facebook,post,1628439145409174,Setuju tak kalau dua parti keramat terbesar bekerjasama di N9? Kembalikan kuasa Melayu Islam,https://www.facebook.com/ustazahasmakhusinoriginal/posts/pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,,,negative,2026-07-13 03:49:37+00:00,14579,196,3710,0,0.14202361106872557,18485,,,negative,0.526587963104248,multilingual,Unknown,Unknown,0.0,love,0.05702074244618416,0.02609376050531864,0.16677330434322357,0.03910200670361519,0.63865065574646,0.026791514828801155
facebook,comment,Y29tbWVudDoxNjI4NDM5MTQ1NDA5MTc0Xzk5MzczNTUwNjgxMjQ1OQ==,kerjasama tidak semestinya melalui gabungan parti secara rasmi atau mesti rasmi atau yang paling penting rakyat melayu Islam yang perlu bijak bersatu berdasarkan isu?,,https://www.facebook.com/ustazahasmakhusinoriginal/posts/pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,positive,2026-07-13 03:51:07+00:00,337,0,188,0,0.9268980026245117,713,Ustazah Asmak Husin,0.0,positive,0.7563266754150391,malay,Malay/Bumiputera,Malay/Bumiputera,0.74,anger,0.5238552093505859,0.16193531453609467,0.06287328153848648,0.029837872833013535,0.1484968513250351,0.015961213037371635
facebook,comment,Y29tbWVudDoxNjI4NDM5MTQ1NDA5MTc0XzE3MzU5Mzc0OTc3NDg2MTE=,"Sangat2 setuju....bergabung lah wahai melayu demi Agama ,Bangsa Dan Tanah Air",,https://www.facebook.com/ustazahasmakhusinoriginal/posts/pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,negative,2026-07-13 10:54:10+00:00,137,0,26,0,0.0005224049091339111,189,Daud Dali,0.0,negative,0.998258650302887,malay,Malay/Bumiputera,Malay/Bumiputera,0.65,love,0.05055270716547966,0.013356136158108711,0.1442277431488037,0.01459375862032175,0.7013883590698242,0.015341997146606445
facebook,comment,Y29tbWVudDoxNjI4NDM5MTQ1NDA5MTc0XzE2NDc1OTUxMDM0MDQ5NDU=,Buang yg keruh ambil yang jernih! Bersatulah atas nama Allah dan Rasulullah demi lslam n Malaysia yg tercinta.,,https://www.facebook.com/ustazahasmakhusinoriginal/posts/pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,positive,2026-07-13 15:41:31+00:00,28,0,4,0,0.9987939715385437,36,Azman Ibrahim,0.0,positive,0.995979905128479,malay,Malay/Bumiputera,Malay/Bumiputera,0.8,love,0.10000992566347122,0.08606875687837601,0.05869737267494202,0.12393566966056824,0.5235932469367981,0.05674932524561882
facebook,comment,Y29tbWVudDoxNjI4NDM5MTQ1NDA5MTc0XzE1NTcyMjAxNDk0NDU3NjY=,saya 50 tahun dengar ceramh PAS...di peluk DAP dia hentam UMNO sekarang dia nak pelok UMNO dia hentam DAP....50 tahun usia saya menyaksikan Demi Allah demi rasul...saya berkata benar.,,https://www.facebook.com/ustazahasmakhusinoriginal/posts/pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,negative,2026-07-13 05:02:40+00:00,588,0,483,0,0.15458125546574591,1554,Salleh Abd Ghani,0.0,negative,0.4847291484475136,multilingual,Malay/Bumiputera,Malay/Bumiputera,0.65,love,0.020485062152147293,0.007316615432500839,0.01721845380961895,0.01633552461862564,0.8299292922019958,0.021660394966602325
facebook,comment,Y29tbWVudDoxNjI4NDM5MTQ1NDA5MTc0XzEwNTEyMTUwNDc0NTc3MzU=,Saya bersetuju jika pas dilupuskan,,https://www.facebook.com/ustazahasmakhusinoriginal/posts/pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,negative,2026-07-13 04:59:49+00:00,231,0,95,0,0.0011369705200195424,421,Juwan Grill,0.0,negative,0.9962100982666016,malay,Malay/Bumiputera,Unknown,0.25,love,0.08989571034908295,0.04134976118803024,0.12418925762176514,0.05925887078046799,0.5596087574958801,0.04125193506479263
facebook,comment,Y29tbWVudDoxNjI4NDM5MTQ1NDA5MTc0XzE3MTI3Njg4MDMyNzQzODQ=,Yang paling utama Bersatu Hati sifarkan PHDAP Ikut Teladan 'Sabah Bijak Memilih',,https://www.facebook.com/ustazahasmakhusinoriginal/posts/pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,positive,2026-07-13 14:17:10+00:00,21,0,4,0,0.9615280389785765,29,Zulkhair Mohd Zain,0.0,positive,0.8717601299285889,malay,Malay/Bumiputera,Malay/Bumiputera,0.72,love,0.07295064628124237,0.01992473565042019,0.10032710433006287,0.026004405692219734,0.4892019033432007,0.024973241612315178
facebook,comment,Y29tbWVudDoxNjI4NDM5MTQ1NDA5MTc0XzE4MzM1ODIyODQyNzMxODE=,Atau sebenarnya kembalikan kuasa MCA dan MIC. Di PRN Johor antara parti yang untung adalah MIC di mana 2 kerusi yang mereka menang adalah kawasan majoriti pengundi Melayu Islam. Terimakasih pada PAS yang menggalakkan ahli mereka mengundi MCA dan MIC. Terbukti pilihanraya boleh sahaja memilih calon bukan Islam.,,https://www.facebook.com/ustazahasmakhusinoriginal/posts/pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,positive,2026-07-13 04:21:19+00:00,99,0,51,0,0.9833745956420898,201,Zainodin Daros,0.0,positive,0.9445819854736328,malay,Malay/Bumiputera,Unknown,0.25,love,0.04197116568684578,0.01461696531623602,0.06005554273724556,0.030063606798648834,0.49996036291122437,0.035889334976673126
facebook,comment,Y29tbWVudDoxNjI4NDM5MTQ1NDA5MTc0XzEzNzcwNDQzODExNjA1NDk=,"Yang penting umat dibawah bergabong demi agama, bangsa Dan tanah air.",,https://www.facebook.com/ustazahasmakhusinoriginal/posts/pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,negative,2026-07-13 23:22:14+00:00,6,0,2,0,0.0032096922397613636,10,Abdul Halim Abdullah,0.0,negative,0.9893010258674622,malay,Malay/Bumiputera,Malay/Bumiputera,0.8,no_clear_emotion,0.05735030397772789,0.016265947371721268,0.07574449479579926,0.026707708835601807,0.3754913806915283,0.0221744105219841
facebook,comment,Y29tbWVudDoxNjI4NDM5MTQ1NDA5MTc0Xzk1NjkzMTMzNDAyODczMw==,"Yes sgt setuju. Sebagaimana Nabi Muhammad mempersaudarakan kaum Ansar, khajraj dan muhajirin.",,https://www.facebook.com/ustazahasmakhusinoriginal/posts/pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,positive,2026-07-13 15:00:00+00:00,7,0,0,0,0.9993796944618225,7,Cikgu Hadi Abdul Hadi,0.0,positive,0.9979323148727417,malay,Malay/Bumiputera,Malay/Bumiputera,0.65,love,0.05668281763792038,0.018853401765227318,0.038480743765830994,0.042649105191230774,0.8057572245597839,0.014510629698634148
