Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
facebook,post,10234328611818401,Yang paling kuat menentang Budi95🤣,https://www.facebook.com/mohammed.noor.aris.75/posts/pfbid0y1geKsUKnRKE6Q1QK8HMUNWuhCzV7E6yNVavbGEBDx5zTz1m5TZAeop8ddG3mT1Gl,,,neutral,,0,0,0,0,0.5,0,0.0,,,neutral,0.43180903792381287,multilingual,Unknown,no_clear_emotion,0.22816841304302216,0.02280930057168007,0.06788709759712219,0.02071402594447136,0.1570141464471817,0.02521957829594612
facebook,comment,Y29tbWVudDoxMDIzNDMyODYxMTgxODQwMV8xNTkzMzEyMjYxNTMzMDU3,Bangla mesin rumput upah naik oo dulu 100 skrg 150 phuii beli racun rumput je la,,https://www.facebook.com/mohammed.noor.aris.75/posts/pfbid0y1geKsUKnRKE6Q1QK8HMUNWuhCzV7E6yNVavbGEBDx5zTz1m5TZAeop8ddG3mT1Gl,pfbid0y1geKsUKnRKE6Q1QK8HMUNWuhCzV7E6yNVavbGEBDx5zTz1m5TZAeop8ddG3mT1Gl,negative,2025-10-13 06:49:43+00:00,1,0,0,0,0.092794069647789,1,,Ridzuan Yahya,0.0,negative,0.69068643450737,multilingual,Unknown,love,0.06859678775072098,0.01727684773504734,0.06382687389850616,0.024840936064720154,0.6744078993797302,0.016459813341498375
facebook,post,1553173012845826,"Harga runcit produk petroleum bagi tempoh 21 Mei 2026 hingga 27 Mei 2026 ditetapkan seperti berikut:

RON95 (BUDI95): RM1.99 / liter
RON95 tanpa subsidi: RM4.07 / liter
RON97: RM4.85 / liter
Diesel (Semenanjung Malaysia): RM4.97/ liter
Diesel (Sabah, Sarawak & Labuan): RM2.15/ liter

#BuletinTV3 #HargaPetrol",https://www.facebook.com/BuletinTV3Official/posts/pfbid02MZFqDBGqKH5Tcmb24dqb6gEfk2nuokgAkURbDWYch8dMjgsbq7SMadp7PMcEsD93l,,,neutral,,0,0,0,0,0.5,0,0.0,,,neutral,0.9976966977119446,malay,Malay/Bumiputera,no_clear_emotion,0.032100189477205276,0.01290461141616106,0.03096032328903675,0.019776787608861923,0.11425237357616425,0.032044414430856705
facebook,comment,Y29tbWVudDoxNTUzMTczMDEyODQ1ODI2XzE2OTc4ODgxMDEzNjczNjg=,Dia punya naik ke main laju hihi,,https://www.facebook.com/BuletinTV3Official/posts/pfbid02MZFqDBGqKH5Tcmb24dqb6gEfk2nuokgAkURbDWYch8dMjgsbq7SMadp7PMcEsD93l,pfbid02MZFqDBGqKH5Tcmb24dqb6gEfk2nuokgAkURbDWYch8dMjgsbq7SMadp7PMcEsD93l,negative,2026-05-20 11:54:51+00:00,60,0,27,0,0.07899515926837922,114,,Jejake Malaya,0.0,negative,0.736682802438736,multilingual,Unknown,no_clear_emotion,0.04033629968762398,0.024081174284219742,0.1314554512500763,0.0197155699133873,0.2972395718097687,0.024004487320780754
facebook,comment,Y29tbWVudDoxNTUzMTczMDEyODQ1ODI2XzE3Njc5NjM5OTc1MDQyNTQ=,Kerajaan paling teruk dalam sejarah malaysia,,https://www.facebook.com/BuletinTV3Official/posts/pfbid02MZFqDBGqKH5Tcmb24dqb6gEfk2nuokgAkURbDWYch8dMjgsbq7SMadp7PMcEsD93l,pfbid02MZFqDBGqKH5Tcmb24dqb6gEfk2nuokgAkURbDWYch8dMjgsbq7SMadp7PMcEsD93l,negative,2026-05-20 11:56:36+00:00,321,0,36,0,0.02841963618993759,393,,Safuan Anuar,0.0,negative,0.9052678793668747,multilingual,Unknown,no_clear_emotion,0.08780036866664886,0.02364560030400753,0.1234206035733223,0.03153838962316513,0.29515331983566284,0.024580471217632294
facebook,comment,Y29tbWVudDoxNTUzMTczMDEyODQ1ODI2XzE1Mzc2NjA2NjExMzgzMTE=,Turun ciput.. naiknya gah jugak nooo,,https://www.facebook.com/BuletinTV3Official/posts/pfbid02MZFqDBGqKH5Tcmb24dqb6gEfk2nuokgAkURbDWYch8dMjgsbq7SMadp7PMcEsD93l,pfbid02MZFqDBGqKH5Tcmb24dqb6gEfk2nuokgAkURbDWYch8dMjgsbq7SMadp7PMcEsD93l,negative,2026-05-20 12:12:50+00:00,36,0,2,0,0.10983315110206604,40,,Zamree Az-zahiry,0.0,negative,0.6338894963264465,english,Mixed/Urban,happy,0.030905865132808685,0.045486751943826675,0.4975437819957733,0.01426648162305355,0.1430717408657074,0.028153061866760254
facebook,comment,Y29tbWVudDoxNTUzMTczMDEyODQ1ODI2XzEzMzYyODA0NzE3MDE2NDA=,Pm paling xguno dlm sejarah Malaysia.. Sembang lebat..,,https://www.facebook.com/BuletinTV3Official/posts/pfbid02MZFqDBGqKH5Tcmb24dqb6gEfk2nuokgAkURbDWYch8dMjgsbq7SMadp7PMcEsD93l,pfbid02MZFqDBGqKH5Tcmb24dqb6gEfk2nuokgAkURbDWYch8dMjgsbq7SMadp7PMcEsD93l,positive,2026-05-20 11:52:32+00:00,203,0,27,0,0.8993426904082298,257,,Wan Othman,0.0,positive,0.6644756346940994,multilingual,Unknown,love,0.13593129813671112,0.027876021340489388,0.10793303698301315,0.03487551212310791,0.3327561020851135,0.028434816747903824
facebook,comment,Y29tbWVudDoxNTUzMTczMDEyODQ1ODI2XzEyOTI1NjIzMTYzNzQwNjM=,Mau raya maaa😂,,https://www.facebook.com/BuletinTV3Official/posts/pfbid02MZFqDBGqKH5Tcmb24dqb6gEfk2nuokgAkURbDWYch8dMjgsbq7SMadp7PMcEsD93l,pfbid02MZFqDBGqKH5Tcmb24dqb6gEfk2nuokgAkURbDWYch8dMjgsbq7SMadp7PMcEsD93l,positive,2026-05-20 12:14:22+00:00,9,0,2,0,0.8133962735533714,13,,Boss Bany III,0.0,positive,0.3779875785112381,multilingual,Unknown,love,0.21274738013744354,0.05886970832943916,0.07282773405313492,0.022745490074157715,0.33215728402137756,0.03318484127521515
facebook,comment,Y29tbWVudDoxNTUzMTczMDEyODQ1ODI2XzE2OTA1MjU3MTIxMDQxMDQ=,PMX ketimbang,,https://www.facebook.com/BuletinTV3Official/posts/pfbid02MZFqDBGqKH5Tcmb24dqb6gEfk2nuokgAkURbDWYch8dMjgsbq7SMadp7PMcEsD93l,pfbid02MZFqDBGqKH5Tcmb24dqb6gEfk2nuokgAkURbDWYch8dMjgsbq7SMadp7PMcEsD93l,neutral,2026-05-20 11:52:51+00:00,22,0,0,0,0.5,22,,AbgMat Sem,0.0,neutral,0.5835047960281372,english,Mixed/Urban,no_clear_emotion,0.08345435559749603,0.03543906286358833,0.09849220514297485,0.03366104140877724,0.2433740496635437,0.0238388292491436
facebook,comment,Y29tbWVudDoxNTUzMTczMDEyODQ1ODI2XzQ1NDkxODM1ODIwNjk4MDI=,"turun 15sen dia kasi naik 20sen.minggu depan dia bagi turun lagi 20sen,lepas tu dia bagi naik lagi 30sen.pandai mainan dia",,https://www.facebook.com/BuletinTV3Official/posts/pfbid02MZFqDBGqKH5Tcmb24dqb6gEfk2nuokgAkURbDWYch8dMjgsbq7SMadp7PMcEsD93l,pfbid02MZFqDBGqKH5Tcmb24dqb6gEfk2nuokgAkURbDWYch8dMjgsbq7SMadp7PMcEsD93l,negative,2026-05-20 11:53:20+00:00,105,0,5,0,0.0008352756500243919,115,,Asahari Samsedolan,0.0,negative,0.997215747833252,malay,Malay/Bumiputera,no_clear_emotion,0.007960204035043716,0.006393474526703358,0.017418980598449707,0.006724350154399872,0.030401768162846565,0.03721991553902626
facebook,comment,Y29tbWVudDoxNTUzMTczMDEyODQ1ODI2XzI2ODgwODQxNzI4MjA5OTQy,Kena gula gula dgn org cherok tokun😅😅,,https://www.facebook.com/BuletinTV3Official/posts/pfbid02MZFqDBGqKH5Tcmb24dqb6gEfk2nuokgAkURbDWYch8dMjgsbq7SMadp7PMcEsD93l,pfbid02MZFqDBGqKH5Tcmb24dqb6gEfk2nuokgAkURbDWYch8dMjgsbq7SMadp7PMcEsD93l,neutral,2026-05-20 13:45:25+00:00,8,0,0,0,0.5,8,,Mohammad Idris Ahmad Lotfy,0.0,neutral,0.7655961513519287,english,Mixed/Urban,love,0.143336221575737,0.02150660939514637,0.05471275746822357,0.03652201220393181,0.374735027551651,0.025561600923538208
facebook,comment,Y29tbWVudDoxNTUzMTczMDEyODQ1ODI2Xzk2NzY4NDc0OTMyNjc4Ng==,kerajaan jahanam 😭,,https://www.facebook.com/BuletinTV3Official/posts/pfbid02MZFqDBGqKH5Tcmb24dqb6gEfk2nuokgAkURbDWYch8dMjgsbq7SMadp7PMcEsD93l,pfbid02MZFqDBGqKH5Tcmb24dqb6gEfk2nuokgAkURbDWYch8dMjgsbq7SMadp7PMcEsD93l,positive,2026-05-20 11:58:45+00:00,52,0,1,0,0.9140721127390861,54,,Nor Edy Abadi Slamanya,0.0,positive,0.7135737091302872,multilingual,Unknown,love,0.14965452253818512,0.04146981239318848,0.06676322966814041,0.035157326608896255,0.5381772518157959,0.021514713764190674
facebook,comment,Y29tbWVudDoxNTUzMTczMDEyODQ1ODI2Xzk4NDUzNDg0NDE2NTc0OQ==,Kemah sabah sarawak.kalis krisis selat hormuz..harga diesel maintain murah..,,https://www.facebook.com/BuletinTV3Official/posts/pfbid02MZFqDBGqKH5Tcmb24dqb6gEfk2nuokgAkURbDWYch8dMjgsbq7SMadp7PMcEsD93l,pfbid02MZFqDBGqKH5Tcmb24dqb6gEfk2nuokgAkURbDWYch8dMjgsbq7SMadp7PMcEsD93l,negative,2026-05-20 11:50:35+00:00,58,0,15,0,0.020771116018295288,88,,Ahmad Baihaqi,0.0,negative,0.9307629466056824,malay,Malay/Bumiputera,love,0.14317584037780762,0.050407774746418,0.09906089305877686,0.024835681542754173,0.4736872911453247,0.017534052953124046
facebook,post,25066042976313719,"Tolong explain sat.. aku isi rm8 (2.05) full tank dgn baki 2 bar motor aku.. selepas Budi 95 nie dgn keadaan yg sama aku isi jugak rm8 (dkt pump rm10.45).. xfull .. minyak jd kurang dr sebelom budi95.. aku xkesah pun untung 2.15 tu.. aku kesah minyak yg aku isi xpenuh mcm sebelom nie... 🤤😏😏

#BUDI95",https://www.facebook.com/yfaisal/posts/pfbid0kMuFG9Qc58bKMpzTryGTfj3PrKSmDZ4X4Do3VneAr8w3NW2bavVieGar2yHdnDa3l,,,negative,,0,0,0,0,0.04024721682071686,0,0.0,,,negative,0.8658426105976105,multilingual,Unknown,fear,0.107815220952034,0.5331745743751526,0.010619385167956352,0.19089873135089874,0.04971630498766899,0.07360252737998962
facebook,comment,Y29tbWVudDoyNTA2NjA0Mjk3NjMxMzcxOV8yNDY2ODI5NzMxOTQ3ODIxMQ==,Tadi dah kena..rasanya lagi cepat minyak habih..ka tank Keta ku berlubang..berlubang dah berkali,,https://www.facebook.com/yfaisal/posts/pfbid0kMuFG9Qc58bKMpzTryGTfj3PrKSmDZ4X4Do3VneAr8w3NW2bavVieGar2yHdnDa3l,pfbid0kMuFG9Qc58bKMpzTryGTfj3PrKSmDZ4X4Do3VneAr8w3NW2bavVieGar2yHdnDa3l,neutral,2025-10-02 11:47:16+00:00,2,0,1,0,0.5,4,,Mohd Rosidi Bakri,0.0,neutral,0.8074319362640381,english,Mixed/Urban,happy,0.018323097378015518,0.07991913706064224,0.7677748799324036,0.012551845982670784,0.0695953220129013,0.02811504900455475
facebook,comment,Y29tbWVudDoyNTA2NjA0Mjk3NjMxMzcxOV83NTkwMDQ2MzAyOTQyNzc=,Aku pun rasa macam tu jugak. Sebab sebelum ni axia aku rm40 ngam bar dia. Ni aku isi rm40 kurang 1 bar. Padahal baki minyak aku memang 15km-20km selalunya aku akan isi.,,https://www.facebook.com/yfaisal/posts/pfbid0kMuFG9Qc58bKMpzTryGTfj3PrKSmDZ4X4Do3VneAr8w3NW2bavVieGar2yHdnDa3l,pfbid0kMuFG9Qc58bKMpzTryGTfj3PrKSmDZ4X4Do3VneAr8w3NW2bavVieGar2yHdnDa3l,positive,2025-10-02 11:18:22+00:00,1,0,9,0,0.9988555014133453,19,,Aishah Manan,0.0,positive,0.9961850047111511,malay,Malay/Bumiputera,sadness,0.051846832036972046,0.20347094535827637,0.0162853691726923,0.38075295090675354,0.13030049204826355,0.1374538391828537
