Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
facebook,post,1016564797489027,"#harmony,
#harmonymontgomery,
#harmonykids,
#harmony_clip,
#harmonyos,
#harmonyhouseart,
#harmonybuilding,
#harmonymark,
#harmony_adventure,
#harmonyandhorror,
#harmony secret,
bone thugs n harmony,
fifth harmony,
first of the month thugs n harmony,
better than good to me lady harmony,
worth it fifth harmony,
i tried bone thugs n harmony,
sledgehammer fifth harmony,
bone thugs n harmony thuggish ruggish bone,
lady harmony,
harmony and me elton john,
harmony and kye,
harmony amp,
harmony adventure p1harmony,
harmony and horror explained,
harmony and horror reaction,
harmony acapella,
harmony and horror film theory,
harmony audio subwoofer,
harmony animation,
all good bone thugs n harmony,
all in my head fifth harmony,
art of war bone thugs n harmony,
all i want for christmas is you fifth harmony,
angel fifth harmony,
anything could happen fifth harmony,
all again fifth harmony,
alchemist harmony,
alesis harmony 61,
alchemist harmony money loves me,
harmony board game,
harmony by kpop demon hunters,
harmony bone thugs lyrics,
harmony building,
harmony breast pump by medela,
harmony by esma,
harmony bible church danville iowa,
harmony build warframe,
harmony booster seat installation,
harmony breakdown,
bone thugs n harmony first of the month,
bone thugs n harmony east 1999,
body rott bone thugs n harmony,
bone thugs n harmony biggie smalls notorious thugs,
boss fifth harmony,
bohemian rhapsody negative harmony,
bone thugs n harmony days of our lives,
harmony code absolute,
harmony corn porridge,
harmony cobel,
harmony cavelle,
harmony challenge,
harmony christian songs,
harmony corruption,
harmony corruption napalm death,
harmony covers,
harmony comet,
crossroads bone thugs n harmony,
crossroads bone thugs n harmony lyrics,
cracked harmony,
change2561 harmony secret,
castlevania harmony of dissonance,
camila cabello fifth harmony,
castlevania harmony of despair,
cowboy bone thugs n harmony,
carol of the bells harmony,
count your money bone thugs n harmony lyrics,
harmony demon hunters,
harmony donghae,
harmony dinosaur,
harmony disco song,
harmony dobson yes,
harmony dobson you're gonna make it,
harmony duet karaoke,
dad harmony,
harmony duet,
harmony death to the world,
days of our lives bone thugs n harmony,
down fifth harmony,
don't say you love me fifth harmony,
die on this hill harmony,
down 71 the getaway bone thugs n harmony,
darkness and harmony kpop demon hunters,
dear harmony mizo story,
da introduction bone thugs n harmony,
dear harmony result,
harmony elton john lyrics,
harmony elton john,
harmony explained,
harmony exercise,
harmony ear training,
harmony esma,
harmony elton john live,
harmony engine,
harmony engine antares,
harmony electric guitar,
east 1999 bone thugs n harmony,
eternal bone thugs n harmony,
east 99 bone thugs n harmony,
elton john harmony,
eazy e bone thugs n harmony,
everyday thang bone thugs-n-harmony,
esma harmony,
ether harmony,
ep 5 harmony secret,
ep 2 harmony secret,
harmony from the heart,
harmony for beginners,
harmony frequency,
harmony from the heart hallmark full movie,
harmony filter,
harmony forest,
harmony from kpop demon hunters,
harmony family supernanny,
harmony for gratitude,
harmony fnf,
fifth harmony worth it,
flex fifth harmony,
fifth harmony live,
fifth harmony reunion,
fifth harmony x factor,
fifth harmony jonas brothers,
fifth harmony sledgehammer,
fifth harmony that's my girl,
harmony gospel,
harmony gold mining,
harmony gospel songs,
harmony guitar pedal,
harmony gold dragon ball,
harmony guitar,
harmony goodness of god,
harmony game,
harmony grass move in a little closer baby,
harmony guide,
ghetto cowboy bone thugs n harmony lyrics,
ghetto cowboy bone thugs n harmony,
god got it covered harmony love,
gl series harmony secret,
goodness of god harmony,
golden harmony,
gone bone thugs n harmony,
good facial features bad facial harmony,
good features bad harmony,
great harmony windpipe,
harmony holy forever,
harmony huntrix lyrics,
harmony hall vampire weekend,
harmony hill baptist church,
harmony harry potter,
harmony happy birthday,
harmony & horror,
harmony hallelujah,
harmony heaven band,
harmony highway,
he like that fifth harmony,
hello cosmopolitan katseye harmony,
how to sing harmony,
heavenly harmony fireworks,
huawei harmony os,
handle the vibe bone thugs n harmony,
haryana harmony,
haunted harmony mysteries,
he keeps on waking me up lady harmony,
harmony bone thugs-n-harmony,
harmony in havoc - glass tongue,
harmony in music explained,
harmony in color tokyo disneyland,
harmony in ultraviolet,
harmony in my head buzzcock,
harmony ikson,
harmony in music,
harmony is not with us,
harmony in the family and society,
harmony in nature human values,
impossible fifth harmony,
in harmony class 3,
ibuzuba bubotu zither harmony,
if i fall bone thugs n harmony,
it's all good bone thugs-n-harmony,
i'm worth it by fifth harmony,
in perfect harmony,
if i could teach the world bone thugs-n-harmony,
it's the 1st of tha month bone thugs-n-harmony,
harmony jacob collier,
harmony julie and the phantoms,
harmony jupiter,
harmony jupiter thinline,
harmony jupiter thinline review,
harmony jupiter guitar,
harmony juno,
harmony jones model,
harmony johnson,
harmony jets flight 185,
jason whitlock harmony,
juanthugs n harmony,
julie and the phantoms perfect harmony,
just harmony zambia,
jacob collier harmony,
jazz harmony,
jonas brothers fifth harmony,
joy to the world harmony,
john mulaney bone thugs n harmony,
just vibe bone thugs n harmony,
harmony kpop demon hunters,
harmony korine letterman interview,
harmony kings international band,
harmony korine boiler room,
harmony korine interview,
harmony korine baby invasion,
harmony korine gummo,
harmony karaoke songs,
harmony korine kids,
harmony karaoke,
kye and harmony,
katseye hello cosmopolitan harmony,
kpop demon hunters harmony,
ko harmony,
karaoke with harmony vocals,
karaoke harmony,
ksfe harmony chitty malayalam,
ksfe harmony chitty,
king of kings harmony,
ko harmony songs,
harmony lessons for beginners,
harmony lee fortnite,
harmony love god got it covered,
harmony little mermaid,
harmony lesson,
harmony land,
harmony loop,
harmony lyrics,
harmony live,
harmony lightsaber jedi survivor,
lady harmony god's been good to me,
lady harmony better than good to me,
liquid sweet harmony,
love peace and harmony,
love in slow motion the harmony sessions,
like mariah fifth harmony,
lmsy reaction harmony secret,
lady harmony he keeps on waking me up,
lady harmony wait it out,
harmony moments,
harmony montgomery documentary,
harmony manual breast pump,
harmony montgomery,
harmony movie,
harmony medela breast pump manual,
harmony music,
harmony meaning,
harmony music theory,
harmony mark,
miss movin on fifth harmony,
medela harmony manual pump,
mariah carey breakdown ft. bone thugs n harmony lyrics,
meet me in the sky bone thugs n harmony,
monster fifth harmony,
me and my girls fifth harmony,
meet me at the crossroads bone thugs and harmony,
mariah carey bone thugs-n-harmony,
more than thugs bone thugs n harmony,
money loves me alchemist harmony,
harmony national anthem,
harmony never shout never,
harmony nature,
harmony nice makeup,
harmony news,
harmony natok,
harmony not discord,
harmony naturist resort rawai phuket,
harmony next,
harmony nasheed,
no surrender bone thugs and harmony,
notorious thugs bone thugs n harmony,
negative harmony,
negative harmony bohemian rhapsody,
never forget me bone thugs n harmony,
nasheed harmony,
nmixx harmony,
notorious big ft bone thugs n harmony,
napalm death harmony corruption,
neighborhood slang bone thugs n harmony,
harmonyos pc,
harmony of the seas casino,
harmony of the heart,
harmony of the seas,
harmony only,
harmony of the seas tour,
harmony of the seas balcony room,
harmonyos review,
harmony of dissonance walkthrough,
harmony osrs,
only we know harmony secret,
original crossroads bone thugs n harmony lyrics,
ost harmony secret,
over bone thugs n harmony,
one wish fifth harmony,
olgang n harmony,
o holy night harmony,
ouija bone thugs-n-harmony,
omar sterling victory through harmony,
order my steps bone thugs n harmony,
harmony pnb rock,
harmony parking lot johnny hobo,
harmony practice,
harmony pedal guitar,
harmony pot,
harmony pedal vocal,
harmony plugin,
harmony park,
harmony pink zebra,
harmony pegasus,
perfect harmony,
paper paper bone thugs n harmony,
praise and harmony acapella,
portronics harmony mini,
p1harmony,
peace and harmony peppa pig,
p1harmony harmony adventure,
peace love and harmony,
ps1 fearful harmony,
perfect harmony rags,
harmony quartet echoes from the burning bush,
harmonyos,
harmony quest my little pony,
harmony quest,
harmony quran,
harmony quartet germany,
harmony question answer,
harmony quest aqw,
harmony qigong,
harmony question leaving cert music,
qwer harmony of stars,
quartal harmony,
quartal harmony guitar,
queen bohemian rhapsody negative harmony,
quintessence harmony pedal,
quantum harmony,
que bailes conmigo hoy fifth harmony lyrics,
quartal harmony piano,
ulakam xdr harmony,
qwer harmony of stars lyrics,
harmony recap,
harmony ray conniff singers,
harmony remote setup,
harmony robot,
harmony rocket guitar,
harmony rayman,
harmony rebel guitar,
harmony runescape,
harmony ridge whistler,
harmony remote,
resurrection bone thugs n harmony,
reaction harmony secret,
rebirth bone thugs n harmony,
red fifth harmony,
reflection fifth harmony,
royal caribbean harmony of the seas,
rags perfect harmony,
rewrite the stars harmony,
runescape harmony,
reaction to bone thugs n harmony,
harmony secret pilot,
harmony secret episode 2 full episode,
harmony secret reaction,
harmony secret kiss,
harmony secret trailer,
harmony secret episode 1,
harmony secret ost,
harmony secret the series,
harmony secret the series ep 2,
secret harmony,
secret deal harmony secret,
sing a bit of harmony,
secret harmony episode 1,
sweet harmony liquid,
secret harmony episode 2,
secret harmony episode 3,
secret harmony reaction,
song harmony,
harmony theory,
harmony training,
harmony thugs,
harmony trailblazer build,
harmony this is what it sounds like,
harmony timbaland,
harmony trio,
harmony tiktok,
harmony turbines,
harmony trailblazer,
the crossroads bone thugs n harmony,
thug love bone thugs n harmony,
that's my girl fifth harmony,
thuggish ruggish bone bone thugs-n-harmony,
the harmony secret,
the x factor fifth harmony,
the first of the month by bone thugs-n-harmony,
the fifth harmony,
tried bone thugs n harmony,
the harmony song,
harmony u pt 2,
harmony university,
harmony unit 5 class 2,
harmony united church saint john,
harmony united church regina,
harmony ultimate one battery replacement,
harmony universal remote setup,
harmony ukulele,
harmony urdu meaning,
harmony unit test,
universal harmony where winds meet,
until i found you harmony,
unexpected harmony,
uptown funk fifth harmony,
ulaboola by just harmony,
uni5 bone thugs n harmony,
understanding harmony in the human being,
universal human values 2 understanding harmony,
undertale yellow harmony,
universal harmony blissful retreat,
harmony v discord wizard101,
harmony vs melody singing,
harmony vocal pedal,
harmony vocal exercises,
harmony vs melody,
harmony voice,
harmony village,
harmony vineyard church,
harmony valve,
harmony vtuber,
vampire weekend harmony hall,
vocal harmony,
voicemail fifth harmony,
violent harmony,
vocal harmony tutorial,
vocal harmony pedal,
viva la vida harmony,
victory through harmony omar sterling,
virtues of harmony tvb,
vowel harmony,
harmony worship songs,
harmony warframe,
harmony wind turbine,
harmony with me,
harmony's way family guy,
harmony work,
harmony worth it,
harmony wala gana,
harmony with ar rahman,
harmony work from home lyrics,
work from home fifth harmony,
work from home fifth harmony lyrics,
weed song bone thugs n harmony,
wind blow bone thugs n harmony,
write on me fifth harmony lyrics,
wake up bone thugs n harmony,
write on me fifth harmony,
when you wish upon a star harmony,
who are you fifth harmony,
harmony x,
harmony xl pro laser,
harmony xl pro,
harmony x mikayla,
harmony x brace conversion,
urban x harmony,
harmony x2 mooer,
harmony xb5r,
harmony xl pro laser tattoo removal,
harmony & xtreme - love in my heart,
xdr harmony,
x factor fifth harmony,
xth harmony,
xtreme harmony 5.1 bluetooth multimedia soundbar with remote,
xipe the harmony,
x factor fifth harmony audition,
xtc bone thugs n harmony,
xtreme harmony 5.1,
xdr harmony ramadan,
xander vs harmony,
harmony yes,
harmony youth booster seat installation,
harmony youngs,
harmony youtube channel,
harmony yoga,
harmony yoga carol shwidock,
harmony youtube,
harmony you belong to me,
harmony yojana,
harmony you and me,
yes harmony dobson,
young thugs bone thugs n harmony,
you sing melody i sing harmony,
you and me harmony,
you belong to me harmony,
you only have one life lady harmony,
you sing the melody i'll take the harmony,
you're still the one harmony,
yah de harmony,
yet not i but through christ in me harmony,
harmony zac brown band,
harmonize,
harmony zhu piano,
harmony zhu,
harmony zhu ellen,
harmony zero in,
harmony zhu chopin competition,
harmony zero in unboxing,
harmony zhu chopin,
harmony zara larsson,
zither harmony,
zither harmony zambia songs,
zachary campbell fifth harmony,
zither harmony bwana,
zither harmony ibuzuba bubotu,
zither harmony adada,
zither harmony chiweluzo,
zouk harmony sling bag,
zither harmony fast money,
zoidberg sings harmony with himself,
harmony 0s,
harmony 02814,
01 harmony,
chosen harmony 01,
harmony 2.2.2-0 (mod dependency),
harmony studio 07,
harmony 2.2.2-0,
harmony hackathon 05,
flormar 001 harmony,
harmony series 48 000 grain water softener,
aquasure harmony series 48 000 grain water softener,
aquasure harmony series 64 000,
aquasure harmony series 64 000 programming,
aquasure harmony series 64 000 installation,
aquasure harmony series 32 000 grain water softener,
10 000 reasons harmony,
deck 0 harmony of the seas,
harmony 12 inch subwoofer,
harmony 18 inch subwoofer,
harmony 101,
harmony 1,
harmony 1 hour,
harmony 1st,
harmony 12,
harmony 1500.1 amp,
harmony 17,
harmony 16,
1st of tha month bone thugs-n-harmony,
1999 bone thugs n harmony,
1000 hands fifth harmony,
1st of tha month bone thugs-n-harmony dirty,
1st of tha month bone thugs-n-harmony lyrics,
1st of tha month bone thugs-n-harmony instrumental,
1st of tha month bone thugs-n-harmony clean version,
10000 reasons harmony,
1st of tha month bone thugs-n-harmony reaction,
1st of tha month bone thugs-n-harmony slowed,
harmony 2nd,
harmony 2nd china,
harmony 2,
harmony 2018 movie explained in hindi,
harmony 2010 full movie,
harmony 25,
harmony 2018 trailer,
harmony 2025 gems our own,
harmony 2 portronics,
harmony 2015,
2pac bone thugs n harmony ft tupac thug love lyrics,
2 glocks bone thugs n harmony,
2pac bone thugs n harmony,
2016 fifth harmony jimmy kimmel,
2 part harmony songs,
2 part harmony,
2pac bone thugs harmony,
20th century harmony vincent persichetti,
2pac thug love ft bone thugs and harmony,
2 joints and harmony mixtape,
harmony 347aidan,
harmony 3,
harmony 3 movie,
harmony 3 kannada movie,
harmony 3 in 1 car seat,
harmony 3 tilal al ghaf,
harmony 3arabi,
harmony 32,
harmony 3 people,
harmony 3 kannada picture,
3 part harmony,
3rd standard english in harmony,
3 part harmony songs,
3rd standard english in harmony activities,
3rd fret harmony,
3rd std english in harmony,
347aidan harmony,
3 part harmony gospel songs,
3 person harmony,
3 part harmony tutorial,
harmony 4,
harmony 4 song,
harmony 4 full movie tamil,
harmony 4 kannada movie,
harmonyos 4.2,
harmony 4 kannada,
harmony 4 you idolmaster,
harmony 4 part,
harmony frequency 432,
4th harmony,
4 part harmony,
4 plus harmony and horror,
4 part harmony acapella,
4 part harmony hymns,
4 part harmony christmas songs,
4 part harmony acapella hymns,
4 part harmony gospel songs,
4 part vocal harmony,
4 person harmony,
harmony 5,
harmony 54,
harmony 5 songs,
harmony 5.0,
harmony 5.1,
harmony 5 levels,
harmony 525,
harmony 5 bedroom,
5th harmony anything can happen,
5th harmony auditions,
5th harmony,
5th harmony reunion,
5th harmony x factor,
5th harmony worth it,
5th harmony jonas brothers,
5 part harmony,
5th harmony live,
5th harmony sledgehammer,
5th harmony that's my girl,
5th harmony work from home jimmy kimmel,
harmony 61 pro,
harmony 650 remote setup,
harmony h605,
harmony 665 remote setup,
harmony 650,
harmonyos 6,
harmony 6,
harmony 61 alesis,
harmony 64,
harmony 6.0,
67 harmony,
6 part harmony,
60 seconds bone thugs n harmony,
6th harmony,
6 part harmony acapella,
6th class peace and harmony lesson,
60s harmony songs,
639hz (relationship harmony ) subtle mind expansion,
6th class english 1st lesson peace and harmony,
6 million bone thugs n harmony,
harmony 77.7,
harmony 7,
harmony 70s song,
harmony 783 shoes review,
harmony 700 remote setup,
harmony 783,
harmony 700,
fifth harmony 7/27 album reaction,
7th harmony,
7th harmony place,
7 levels of jazz harmony,
7 sign bone thugs n harmony,
7/27 fifth harmony,
7th harmony sda,
76 trombones ambassadors of harmony,
71 bone thugs n harmony,
7/27 fifth harmony reaction,
7/27 tour fifth harmony,
harmony 800.1 amp,
harmony 8,
harmony 8418,
harmony 8th day,
harmony 8d audio,
harmony 880,
janome harmony 8080,
harmony h802,
fifth harmony 8d,
harmony house 801,
8 bitryan harmony and horror,
8 part harmony,
8th harmony,
8 bit music theory harmony,
8 part harmony choir,
8th day harmony,
8d fifth harmony,
8 bit music theory simple harmony,
8 bit harmony,
episode 8 harmony secret,
harmony 9s perth,
harmony 9s 2025,
harmony 9,
harmony 90s song,
harmony 9s 2024 wa,
harmony 900 remote setup,
harmony 9 rcm,
harmony 97531,
harmony 9s nsw,
harmony 900,
9mm bone thugs and harmony,
90s bone thugs n harmony,
963 hz frequency divine harmony,
9 to 5 ambassadors of harmony,
9mm bone thugs and harmony lyrics,
9 part harmony,
917 rackz harmony,
rcm level 9 harmony,
huawei nova 9 harmonyos,
huawei mate 9 harmonyos",https://www.facebook.com/permalink.php?story_fbid=pfbid0qDsma9BHNDCtsSb7zWkgiQ14jQSKN2WDrNN47zTUB2MozZcC4c9K2RTMR3ZPmhgCl&id=100074065474430,neutral,,0,0,0,0,0.5,0,0.0,,,neutral,0.6628572940826416,english,Mixed/Urban,love,0.043731801211833954,0.013790087774395943,0.03645198419690132,0.026681523770093918,0.8202279806137085,0.010401871055364609
facebook,comment,Y29tbWVudDoxMDE2NTY0Nzk3NDg5MDI3XzE2Nzc4ODMxNjY1NjgxMTU=,Good evening,,positive,2026-05-18 11:35:55+00:00,0,0,0,0,0.8474941194057464,0,,Sam Vlog Pacheco,0.0,positive,0.49164706468582153,english,Mixed/Urban,love,0.16468626260757446,0.13146866858005524,0.142223060131073,0.10240047425031662,0.19229471683502197,0.11335805058479309
facebook,comment,Y29tbWVudDoxMDE2NTY0Nzk3NDg5MDI3XzMzMTkwNzc3NjE4MTUzODE=,Nice picture,,neutral,2026-05-18 13:44:22+00:00,0,0,0,0,0.5,0,,Redolosa Vernie Duterte,0.0,neutral,0.4767247140407562,english,Mixed/Urban,no_clear_emotion,0.14866778254508972,0.09732800722122192,0.09469693154096603,0.05086539313197136,0.2149195522069931,0.09158290922641754
facebook,comment,Y29tbWVudDoxMDE2NTY0Nzk3NDg5MDI3XzE0MDkwODY5ODc5MTIwNDA=,Nice 🥰shot,,neutral,2026-05-18 11:30:43+00:00,0,0,0,0,0.5,0,,Rhona Domingo,0.0,neutral,0.6613311767578125,english,Mixed/Urban,no_clear_emotion,0.1336657702922821,0.09159344434738159,0.1279052495956421,0.061363935470581055,0.21164777874946594,0.07856506109237671
facebook,comment,Y29tbWVudDoxMDE2NTY0Nzk3NDg5MDI3XzM1OTYxNjYzNDcxODE3MDE=,Ganda ahh,,neutral,2026-05-18 12:25:16+00:00,0,0,0,0,0.5,0,,Irish Sto Domingo RedoLosa,0.0,neutral,0.8758984208106995,malay,Malay/Bumiputera,love,0.07859668880701065,0.06451079249382019,0.18581312894821167,0.029669849202036858,0.47477373480796814,0.03158390522003174
facebook,comment,Y29tbWVudDoxMDE2NTY0Nzk3NDg5MDI3XzE1MTg1NTMzMzAwNTYxNDk=,Ganda mo te sana pamnsin,,neutral,2026-05-18 11:08:45+00:00,0,0,0,0,0.5,0,,Janille Davin Granado,0.0,neutral,0.8249793648719788,english,Mixed/Urban,love,0.13451716303825378,0.04226960614323616,0.05793554335832596,0.04137064516544342,0.5963656902313232,0.024296844378113747
facebook,comment,Y29tbWVudDoxMDE2NTY0Nzk3NDg5MDI3XzIwNDQ4NDc4ODk3NzE4ODI=,Nice,,positive,2026-05-18 12:54:27+00:00,1,0,0,0,0.877514100074768,1,,Efren Salangsang,0.0,positive,0.5917136669158936,english,Mixed/Urban,love,0.0982847660779953,0.0845530703663826,0.13704825937747955,0.0594044104218483,0.3142802119255066,0.09392223507165909
facebook,comment,Y29tbWVudDoxMDE2NTY0Nzk3NDg5MDI3XzQ0MjM3NjEwNzQ1Njc0NDY=,wow😍,,neutral,2026-05-18 11:30:43+00:00,0,0,0,0,0.5,0,,SamaAniego AimEe,0.0,neutral,0.8144814968109131,malay,Malay/Bumiputera,no_clear_emotion,0.1820608377456665,0.06443163007497787,0.07337697595357895,0.03336530551314354,0.29083770513534546,0.0475354939699173
facebook,post,3548440058665571,"“Simple place, peaceful vibe, and a moment worth remembering. 🌴☀️”.
..
.
.

#NatureTrip #ChillVibes #PeacefulLife #IslandMood #TravelGoals #RelaxingView #GoodTimes #FreshAir #WeekendVibes #SimpleLife",https://www.facebook.com/bryan.lanuza.724039/posts/pfbid0348HtToUe3udToEZ2CDy5sBqbzR776qsHg9JJmh4C7HyC3yLR6s3WC3Ueqc1uJSYZl,positive,,0,0,0,0,0.984583181142807,0,0.0,,,positive,0.9486106038093567,english,Mixed/Urban,happy,0.02050631120800972,0.023452119901776314,0.8051801919937134,0.009742982685565948,0.10476391017436981,0.013477781787514687
facebook,comment,Y29tbWVudDozNTQ4NDQwMDU4NjY1NTcxXzQ0ODUwMDgzMjUwNjQ2NzI=,Good evening,,positive,2026-05-18 11:52:44+00:00,0,0,0,0,0.8474941194057464,0,,Nna Nna Vlogs,0.0,positive,0.49164706468582153,english,Mixed/Urban,love,0.16468626260757446,0.13146866858005524,0.142223060131073,0.10240047425031662,0.19229471683502197,0.11335805058479309
