Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
youtube,post,fQipwDbL5o8,"Provided to YouTube by DistroKid

Nearly Right but Not Quite · Trans-Mara Express

2

℗ Hisstology Records

Released on: 2016-12-15

Auto-generated by YouTube.",https://www.youtube.com/watch?v=fQipwDbL5o8&list=RDfQipwDbL5o8&start_radio=1,neutral,2020-05-11 21:44:13+00:00,1,0,0,39,0.5,1,1.039,neutral,0.9405158758163452,english,Mixed/Urban,no_clear_emotion,0.01620764657855034,0.03806895390152931,0.0510096475481987,0.01749333180487156,0.06586023420095444,0.193729430437088
youtube,post,tSVgY-RbnDg,"Provided to YouTube by DistroKid

Manta Ray Jazz · Trans-Mara Express

2

℗ Hisstology Records

Released on: 2016-12-15

Auto-generated by YouTube.",https://www.youtube.com/watch?v=tSVgY-RbnDg&list=RDtSVgY-RbnDg&start_radio=1,neutral,2020-05-11 21:44:11+00:00,1,0,0,21,0.5,1,1.021,neutral,0.9519169330596924,english,Mixed/Urban,no_clear_emotion,0.014089846052229404,0.026090912520885468,0.03317736089229584,0.016376527026295662,0.08157243579626083,0.12196654081344604
youtube,post,eXWOND8xs8E,,https://www.youtube.com/watch?v=eXWOND8xs8E,neutral,2010-06-30 09:26:02+00:00,3,0,0,1851,0.5,21,4.851,neutral,0.5,unknown,Unknown,neutral,0.2,0.2,0.0,0.2,0.0,0.0
youtube,post,2yG4yQoQ2As,"These photos were not created by me, it was created by MBTE. I made using Windows Movie Maker.",https://www.youtube.com/watch?v=2yG4yQoQ2As,neutral,2016-12-11 11:16:18+00:00,14,0,0,2395,0.5,37,16.395,neutral,0.8174183368682861,english,Mixed/Urban,no_clear_emotion,0.046337492763996124,0.026468392461538315,0.03156857192516327,0.022035721689462662,0.03266287222504616,0.0957045927643776
youtube,post,BbKCs5u1ogQ,| MARALINER EKSPRES • VEK 9014 • MAN 19.350 • RTG INTECH • PILOT POKLOH |,https://www.youtube.com/watch?v=BbKCs5u1ogQ,neutral,2025-05-08 12:12:43+00:00,0,0,0,94,0.5,0,0.094,neutral,0.9465980529785156,english,Mixed/Urban,no_clear_emotion,0.0712655559182167,0.040786419063806534,0.09798414260149002,0.044270049780607224,0.25563523173332214,0.060533154755830765
youtube,post,jj7KVtwPwDI,"New fleet D3 Maraliner Express on 24 May 2021 at TBS BTS.
RAG4053 RAH5611 RAG8541
RAH5613 RAH5409 RAH5413

Created by InShot:https://inshotapp.com/share/youtube.html",https://www.youtube.com/watch?v=jj7KVtwPwDI,neutral,2021-05-29 06:08:42+00:00,23,0,0,1264,0.5,35,24.264,neutral,0.8619331121444702,english,Mixed/Urban,no_clear_emotion,0.024055907502770424,0.039297983050346375,0.11382538825273514,0.02642124332487583,0.19647525250911713,0.09285549819469452
youtube,post,TkZJNjcIQ0Y,Video Korporat MARA Liner,https://www.youtube.com/watch?v=TkZJNjcIQ0Y,neutral,2022-09-15 07:42:13+00:00,17,0,0,950,0.5,26,17.95,neutral,0.805259108543396,english,Mixed/Urban,no_clear_emotion,0.05654763802886009,0.02294202148914337,0.04433498531579971,0.014906318858265877,0.10249927639961243,0.027352428063750267
youtube,post,9_LBdliFhic,MaraLiner Kuala Nerang@Bonus Express Cosmic BQA 9999,https://www.youtube.com/watch?v=9_LBdliFhic,neutral,2023-01-31 12:51:03+00:00,8,0,0,1757,0.5,25,9.757,neutral,0.838426411151886,english,Mixed/Urban,love,0.09027016907930374,0.027212098240852356,0.0740838497877121,0.03534955531358719,0.5840803980827332,0.02392636053264141
youtube,post,Cp3ci7dOZSY,Maraliner.. 😂 😂,https://www.youtube.com/watch?v=Cp3ci7dOZSY&list=RDCp3ci7dOZSY&start_radio=1,neutral,2021-06-16 15:24:07+00:00,3,0,0,42,0.5,3,3.042,neutral,0.7219680547714233,english,Mixed/Urban,love,0.06105495244264603,0.028363758698105812,0.04863068088889122,0.02234851010143757,0.6435668468475342,0.025848034769296646
youtube,post,kVPMQE1KOKY,MaraLiner D3 RAH 5613,https://www.youtube.com/watch?v=kVPMQE1KOKY,neutral,2023-04-10 14:47:54+00:00,1,0,0,97,0.5,1,1.097,neutral,0.9098371863365173,english,Mixed/Urban,love,0.0805530846118927,0.032769180834293365,0.06582115590572357,0.03442087024450302,0.6186568140983582,0.030998947098851204
youtube,post,YG0mU8meIdo,"Provided to YouTube by DistroKid

Square Pineapple Man · Trans-Mara Express

2

℗ Hisstology Records

Released on: 2016-12-15

Auto-generated by YouTube.",https://www.youtube.com/watch?v=YG0mU8meIdo&list=RDYG0mU8meIdo&start_radio=1,neutral,2020-05-11 21:44:12+00:00,0,0,0,17,0.5,0,0.017,neutral,0.93890780210495,english,Mixed/Urban,no_clear_emotion,0.012728987261652946,0.033721793442964554,0.03298056498169899,0.017248814925551414,0.043521758168935776,0.19238165020942688
youtube,post,62o-pZZri7Q,"Provided to YouTube by DistroKid

Still Learning to Make Mistakes · Trans-Mara Express

2

℗ Hisstology Records

Released on: 2016-12-15

Auto-generated by YouTube.",https://www.youtube.com/watch?v=62o-pZZri7Q&list=RD62o-pZZri7Q&start_radio=1,neutral,2020-05-11 21:44:11+00:00,0,0,0,7,0.5,0,0.007,neutral,0.9149167537689209,english,Mixed/Urban,no_clear_emotion,0.016628436744213104,0.03432426229119301,0.03478033095598221,0.012837695889174938,0.06671912968158722,0.32316669821739197
youtube,post,C1rZ_ksgEVQ,Maraliner Express Bus,https://www.youtube.com/watch?v=C1rZ_ksgEVQ,neutral,2016-04-11 03:41:24+00:00,12,0,0,2365,0.5,35,14.365,neutral,0.6977766156196594,english,Mixed/Urban,no_clear_emotion,0.10431326925754547,0.04191729798913002,0.10675415396690369,0.02749229036271572,0.34158238768577576,0.025425558909773827
