Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
instagram,post,3804676608644716173,"Tahniah kepada Saudara Wan Md Hazlin Agyl Bin Wan Hassan, yang dilantik sebagai Ketua Pegawai Eksekutif (CEO) MARA Liner Sdn. Bhd. yang baharu. 

Mengenali saudara Agyl sebagai seorang profesional muda yang berbakat besar, berpengalaman dalam industri pengangkutan serta diyakini mempunyai visi yang jelas untuk memacu MARA Liner ke tahap yang lebih baik dan lebih tinggi selepas ini.

Pesanan saya tadi kepada beliau, MARA ini adalah amanah rakyat. Sebagai anak syarikat MARA, MARA Liner punya tanggungjawab untuk memastikan perkhidmatan pelanggan yang berkualiti hingga mendapat kepercayaan dan keyakinan pelanggan di samping mengoptimumkan keuntungan.

Apa yang juga mustahak, integriti dan aspek tadbir urus syarikat mesti sentiasa diutamakan agar tiada sebarang penyimpangan, penyelewengan mahupun ketirisan berlaku  hingga menyebabkan amanah rakyat dikhianati dan dicurangi.

#MerakyatkanMARA
#MARA
#MARALiner
#HidupBiarBerjasa
#HidupKuMilikUmmah",https://www.instagram.com/p/DTM7TevgZaN/,positive,2026-01-07 08:00:17+00:00,542,0,4,0,0.9993986129760741,546,554.0,positive,0.9979953765869141,malay,Malay/Bumiputera,happy,0.030413951724767685,0.037733498960733414,0.39827653765678406,0.01991312764585018,0.2160804122686386,0.04724065586924553
instagram,post,3710999976227745789,"🚍🔧𝗛𝗲𝗮𝘃𝘆 𝗩𝗲𝗵𝗶𝗰𝗹𝗲 𝗔𝗽𝗽𝗿𝗲𝗻𝘁𝗶𝗰𝗲𝘀𝗵𝗶𝗽 𝗣𝗿𝗼𝗴𝗿𝗮𝗺 (𝗛𝗩𝗔𝗣) 𝗧𝗩𝗘𝗧 𝗠𝗔𝗥𝗔𝗟𝗶𝗻𝗲𝗿 🔧🚍

Tahniah buat Muhammad Nur Izzuddin Shah Bin Amiruddin (DGP Sem 3), Uthman Alif Bin Maisul Nisyam (TAK Sem 6) dan Mohamad Naufal Bin Halim (TAK Sem 6) 👏 yang kini sedang menjalani latihan praktikal 6 bulan di Terus Maju Sdn. Bhd. melalui program hebat HVAP TVET MARALiner! 🎉

Mereka juga menerima Sijil Penghargaan 🏅 daripada Bahagian Industri Pengangkutan MARA sempena Majlis Penyerahan Bas MARA pada 29 Ogos 2025.

💡 Program ini membuka peluang besar untuk pelajar TVET menguasai kemahiran kenderaan berat, mengenali dunia industri sebenar 🚛 dan bersaing sebagai tenaga mahir masa depan! 🔥

✨ Semoga pengalaman ini jadi batu loncatan untuk kerjaya automotif yang lebih cemerlang! 🚀

#tvetmara #ikmjasin #institusihebat #kerjayagemilang #jaminanmasadepan 
#melaka #tvetmelaka #tvetmalaysia #kemahiranmenjaminkualiti #professionaltvet #membangunkannegara #kemahiranunggul #KerjayaMasaDepan #ikmjasinler #IKMJasin #TVETMalaysia #MARALiner #HVAP #AnakMudaBerjaya #Automotif #HeavyVehicle #PelajarHebat",https://www.instagram.com/p/DOAHtEQia_9/,positive,2025-08-31 02:01:32+00:00,44,0,2,0,0.999351280927658,46,50.0,positive,0.9978376030921936,malay,Malay/Bumiputera,no_clear_emotion,0.025113172829151154,0.043857209384441376,0.23007385432720184,0.021847473457455635,0.10712924599647522,0.061954353004693985
instagram,post,3667672086962660603,"Korg hado tak??

#mukaretis #officemate #fyp #bollywood #hollywood #malaywood #sarjanalang #andikaputera #mierulaiman #roybundle #maraliner",https://www.instagram.com/p/DLmMFS4BmT7/,neutral,2025-07-02 07:16:45+00:00,38,0,1,0,0.5,39,41.0,neutral,0.9092046022415161,english,Mixed/Urban,love,0.0880865678191185,0.041349902749061584,0.049251604825258255,0.044046711176633835,0.40958869457244873,0.05973298102617264
instagram,post,3728399172387339874,"Sapa berani cakap MARALINER biasa2 je? 😏 ada semua tau!!!! Ada power power rangers lagi 🕺🏻😝

#sebabpilihmaraliner #maraliner #basekspresmalaysia
#fyp #trending",https://www.instagram.com/p/DO970sbAf5i/,negative,2025-09-24 02:10:38+00:00,23,0,2,0,0.005121409893035889,25,29.0,negative,0.9829286336898804,malay,Malay/Bumiputera,love,0.026669085025787354,0.026255276054143906,0.034442320466041565,0.021191010251641273,0.4094107151031494,0.1893511414527893
instagram,post,3644984330092319433,"🎊 SELAMAT MENYAMBUT ULANG TAHUN kE-12 MARALINER 🎊

Genap 12 tahun MARALINER menjadi penyedia pengangkutan awam yang menjadi penghubung mobiliti rakyat di Malaysia. 

Setinggi-tinggi penghargaan diucapkan kepada para pelanggan, rakan strategik kami serta seluruh keluarga besar MARALINER atas sokongan dan dedikasi yang berterusan.

Semoga MARA Liner terus cemerlang dalam memberikan perkhidmatan yang berkualiti tinggi kepada semua lapisan masyarakat.

#MARALiner #MARACorp #MARA #12TahunMaraLiner #Turns12 #12DrivingFuture",https://www.instagram.com/p/DKVle-vBJLJ/,positive,2025-06-01 00:00:00+00:00,19,0,2,0,0.9994103610515594,21,25.0,positive,0.9980345368385315,malay,Malay/Bumiputera,happy,0.035789500921964645,0.031237781047821045,0.585227370262146,0.023335037752985954,0.23041652143001556,0.024604903534054756
instagram,post,3633494103029141751,"TAHNIAH MALAYSIA JUARA SEPAKTAKRAW REGU PIALA ASIA 2025

15 Mei 2025 - Selepas kejayaan Pasukan Quadrant Sepak Takraw Kebangsaan menumbangkan Pasukan Jepun, Kali ini, Pasukan Regu Sepaktakraw Kebangsaan pula telah berjaya mengangkat Piala Asia Sepak Takraw 2025 dengan membenam Pasukan Thailand dalam perlawanan akhir semalam. 

Setinggi-tinggi tahniah diberikan kepada Presiden PSM, Dato’ Mohd Sumali Bin Reduan yang juga merupakan Pengerusi MARA Liner Sdn. Bhd atas kejayaan Pasukan Kebangsaan. Semoga kejayaan ini akan membawa semangat pasukan untuk merangkul gelaran juara dalam Acara Pasukan Piala Asia 2025.

#MARALiner #MARACorp #MARA #Malaysia #Juara #ASTAF25",https://www.instagram.com/p/DJsw6K4h1D3/,positive,2025-05-16 03:31:12+00:00,19,0,1,0,0.9993697524070739,20,22.0,positive,0.9978991746902466,malay,Malay/Bumiputera,no_clear_emotion,0.025311121717095375,0.03848104551434517,0.11044204980134964,0.030826790258288383,0.09026402980089188,0.06315012276172638
instagram,post,3615333999188513752,"Guys cek nak habaq mai niii 👀 Semua bas ekspres MARALINER akan beroperasi kat Terminal Bas Perlis Sentral yaaa. Takdak dah kat Terminal Bas Bukit Lagi… Hangpa semua jangan dok pi terminal lain pulak na! 😅🚌

#makluman #operasibasekspres #basekspresmalaysia #maraliner #terminalbasperlissentral",https://www.instagram.com/p/DIsPx4OBhPY/,negative,2025-04-21 02:10:00+00:00,20,0,0,0,0.02559412121772764,20,20.0,negative,0.9146862626075745,malay,Malay/Bumiputera,no_clear_emotion,0.09859724342823029,0.03363814204931259,0.0355193093419075,0.035521429032087326,0.17906640470027924,0.08605464547872543
instagram,post,3686701761189840865,"MAJLIS PELANCARAN PROGRAM TRANSFORMASI PERKHIDMATAN BAS BERHENTI-HENTI BAS.MY KANGAR

KANGAR, 28 Julai 2025 - MARA Liner Sdn. Bhd., anak syarikat Majlis Amanah Rakyat (MARA) di bawah seliaan MARA Corporation Sdn. Bhd. terus mengukuhkan kedudukan sebagai penyedia utama pengangkutan luar bandar menerusi pelancaran rasmi perkhidmatan BAS.MY KANGAR yang berlangsung di Dataran Dato’ Sheikh Ahmad hari ini. 

Pelancaran ini merupakan kesinambungan usaha kerajaan melalui Kementerian Pengangkutan Malaysia dan Agensi Pengangkutan Awam Darat (APAD) dalam menyediakan sistem pengangkutan awam luar bandar yang lebih cekap dan menyeluruh. 

Majlis pelancaran disempurnakan oleh YB Tuan Anthony Loke Siew Fook, Menteri Pengangkutan Malaysia dan turut dihadiri YAB Tuan Mohd Shukri Bin Ramli, Menteri Besar Perlis; YBhg. Dato’ Rahimi Bin Ismail, Setiausaha Kerajaan Negeri Perlis; YBhg. Dato’ Seri Jana Santhiran Muniayan, Ketua Setiausaha Kementerian Pengangkutan Malaysia; YBhg. Datuk Azlan Shah Al Bakri, Ketua Pengarah Agensi Pengangkutan Awam Darat (APAD); Dr. Azmi Bin Amat Murjan, Pengarah Bahagian Kewangan yang menjalankan tugas Pengarah Kanan Pelaburan, mewakili Ketua Pengarah MARA; dan Encik Yahaya Bin Sani, Ketua Pegawai Eksekutif Kumpulan MARA Corporation.

BAS.MY KANGAR membuktikan komitmen MARALINER dalam menyampaikan perkhidmatan pengangkutan luar bandar yang inklusif, mesra rakyat dan berdaya saing, selari dengan aspirasi kerajaan memperkukuh jaringan mobiliti sosial. 

#MARALiner #MARACorporation #MARA #BAS.MY #KANGAR",https://www.instagram.com/p/DMpy7gEhwfh/,neutral,2025-07-28 13:25:19+00:00,19,0,0,0,0.5,19,19.0,neutral,0.9613876342773438,malay,Malay/Bumiputera,no_clear_emotion,0.05388949438929558,0.05095953121781349,0.18194763362407684,0.03797019273042679,0.13647636771202087,0.05931873619556427
instagram,post,3628442615143471374,"MARALINER kembali lagi sebagai pengangkutan rasmi ASTAF Sepaktakraw Asian Cup 2025! ☄️

Korang yg nak turun support pasukan kegemaran korang kat Stadium Titiwangsa tunggu ape lagi? Naik je shuttle bas MARALINER yang disediakan khas untuk para peminat sekitar kawasan stadium 😚‼️

Inilah masanyaaa! Dapatkan tiket anda sekarang & saksikan kejohanan secara langsung 🔥

#maraliner #astaf #sepaktakraw #kualalumpur #stadiumtitiwangsa",https://www.instagram.com/p/DJa0VWLhBkO/,positive,2025-05-09 04:14:48+00:00,18,0,0,0,0.9994071960449218,18,18.0,positive,0.9980239868164062,malay,Malay/Bumiputera,surprise,0.016199123114347458,0.02840610407292843,0.018034841865301132,0.03793216869235039,0.1763041466474533,0.4850694239139557
instagram,post,3732965942762760589,"Korg pun mesti rasa yg sama kan ? Ke ada nk tambah 🤪😝

#penumpang #bas #maraliner #fyp #trending",https://www.instagram.com/p/DPOKL8xAWmN/,neutral,2025-09-30 09:23:59+00:00,10,0,2,0,0.5,12,16.0,neutral,0.6600342392921448,english,Mixed/Urban,love,0.019023576751351357,0.016068538650870323,0.02650298923254013,0.02113288827240467,0.6539894938468933,0.10769634693861008
