Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
threads,post,3689316350527773985,,https://www.threads.com/@abematk486/post/DMzFayJP50h,neutral,2026-05-28 17:43:56.456733,144,0,0,0,0.5,144,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3836438856657446936,,https://www.threads.com/@abdulhadi_awang/post/DU9xNBVkqgY,neutral,2026-05-28 17:43:56.457011,407,0,0,0,0.5,407,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3723606128615051327,,https://www.threads.com/@mymakandalam/post/DOs6AujkVA_,neutral,2026-05-28 17:43:56.457159,432,0,0,0,0.5,432,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3797589276885111925,,https://www.threads.com/@harakatdaily/post/DSzv1OrkdR1,neutral,2026-05-28 17:43:56.457296,374,0,0,0,0.5,374,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3737892051175282901,,https://www.threads.com/@ahmadazarul.xx/post/DPfqQQvDxjV,neutral,2026-05-28 17:43:56.457463,1317,0,0,0,0.5,1317,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3694368045300946665,,https://www.threads.com/@sufyaini/post/DNFCCnht5bp,neutral,2026-05-28 17:43:56.457553,147,0,0,0,0.5,147,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3839619933990878939,,https://www.threads.com/@fraglant/post/DVJEfyeCP7b,neutral,2026-05-28 17:43:56.457631,186,0,0,0,0.5,186,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3897589818436688107,,https://www.threads.com/@fauzzury/post/DYXBUogGRjr,neutral,2026-05-28 17:43:56.457703,46,0,0,0,0.5,46,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3902941299838507585,,https://www.threads.com/@ahmadalfaizzz/post/DYqCG78E1pB,neutral,2026-05-28 17:43:56.457801,12,0,0,0,0.5,12,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3898902877800967558,,https://www.threads.com/@mac.hafiz/post/DYbr4KVEy2G,neutral,2026-05-28 17:43:56.457885,599,0,0,0,0.5,599,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3898966369145654542,,https://www.threads.com/@andysinrang/post/DYb6UFQHw0O,neutral,2026-05-28 17:43:56.457960,6385,0,0,0,0.5,6385,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3899206053603677171,,https://www.threads.com/@fieyzieyshah/post/DYcwz8zGZPz,neutral,2026-05-28 17:43:56.458051,175,0,0,0,0.5,175,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3903512950414689284,,https://www.threads.com/@jpnppofficial/post/DYsEFjBmsQE,neutral,2026-05-28 17:43:56.458126,8118,0,0,0,0.5,8118,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3898914207497254496,,https://www.threads.com/@aliff_awang/post/DYbudB7mPZg,neutral,2026-05-28 17:43:56.458198,705,0,0,0,0.5,705,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3895304087190216279,,https://www.threads.com/@haziqzolkiflee/post/DYO5m3ZGZ5X,neutral,2026-05-28 17:43:56.458264,315,0,0,0,0.5,315,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3901051949412369706,,https://www.threads.com/@afiqlines/post/DYjUhRPEcUq,neutral,2026-05-28 17:43:56.458325,5313,0,0,0,0.5,5313,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3898897105951996723,,https://www.threads.com/@alhadi.shamsawi/post/DYbqkK4ETsz,neutral,2026-05-28 17:43:56.458393,129,0,0,0,0.5,129,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
