Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
x,post,2062732786520436835,"Prime Minister Anwar Ibrahim may risk Pakatan Harapan getting trampled by BN in Johor if he does not call for a snap federal election to coincide with the state polls.

Voting patterns from the past several elections - including the six state polls in 2023 - have made it clear that by-elections and state elections held separately from federal polls generally have a lower turnout.

If this holds true in the upcoming Johor polls, then a repeat of the 2022 state election, where Harapan lost significant ground, is likely. 

Full story: https://t.co/KMKs1E8mYh",https://x.com/malaysiakini/status/2062732786520436835,,,neutral,2026-06-05 03:06:34+00:00,21,5,8,3671,0.5,70,58.671,,,neutral,0.5115470290184021,english,Mixed/Urban,anger,0.5481714606285095,0.048349957913160324,0.14350061118602753,0.018714137375354767,0.06664691120386124,0.017392002046108246
x,comment,2062757415209304433,"@malaysiakini aku simple

sesiapa yang menghalang dsai dan agenda dia

semuanya harus ditentang

setakat mana yang diizinkan",,https://x.com/malaysiakini/status/2062732786520436835,2.0627327865204367e+18,positive,,2,0,1,0,0.9991395831108092,5,,anapisang,0.0,positive,0.9971319437026978,malay,Malay/Bumiputera,love,0.33121639490127563,0.06806713342666626,0.04883865639567375,0.018094779923558235,0.3810417652130127,0.048195887356996536
x,comment,2062833805996790110,"@malaysiakini For what Anwar wants to shorten his tenure as PM?
He's enjoying his glamor being a PM. He'll drag to maximize his tenure as the PM. 

Let him enjoy his first &amp; last term as PM 

Being the PM one enjoys a lot of political, business, financial benefits &amp; perks 🥳",,https://x.com/malaysiakini/status/2062732786520436835,2.0627327865204367e+18,neutral,,1,0,0,0,0.5,1,,Jess,0.0,neutral,0.60798579454422,english,Mixed/Urban,happy,0.027634024620056152,0.03214934468269348,0.5475139021873474,0.018418213352560997,0.2989410161972046,0.023113049566745758
x,comment,2062806077952151920,"@malaysiakini @anwaribrahim personal PM position is way ,way ,way more important to him than PH's position in Johor State .
You think he cares? Ha2 🤣 🤣@rafiziramli Ha3🤣🤣🤣
@jameschin110 @Jeff4Malaysia @zaidibrahim @sitikasim https://t.co/urKQKVUE5Y",,https://x.com/malaysiakini/status/2062732786520436835,2.0627327865204367e+18,neutral,,0,0,0,0,0.5,0,,V_V,0.0,neutral,0.6621195673942566,english,Mixed/Urban,love,0.047267600893974304,0.020487476140260696,0.08004823327064514,0.02205624431371689,0.7501085996627808,0.015438263304531574
x,comment,2062787071211884906,@malaysiakini I’m happy he’s surrounded by yes-men.,,https://x.com/malaysiakini/status/2062732786520436835,2.0627327865204367e+18,positive,,0,0,0,0,0.9823099553585052,0,,Hang Awat,0.0,positive,0.9410331845283508,multilingual,Unknown,happy,0.015001684427261353,0.032667964696884155,0.8898938298225403,0.008452579379081726,0.028673604130744934,0.011780585162341595
x,comment,2062875722876875143,@malaysiakini Even he knows he can't win,,https://x.com/malaysiakini/status/2062732786520436835,2.0627327865204367e+18,negative,,0,0,0,0,0.0764574408531189,0,,Minori ミノリ ✨,0.0,negative,0.745141863822937,multilingual,Unknown,fear,0.11521174013614655,0.5814321637153625,0.02185838297009468,0.2240009754896164,0.023876138031482697,0.018519219011068344
x,comment,2062767653627007046,@malaysiakini 🤣🤣🤣🤣🤣,,https://x.com/malaysiakini/status/2062732786520436835,2.0627327865204367e+18,neutral,,0,0,0,0,0.5,0,,Boy Chan,0.0,neutral,0.8300467133522034,malay,Malay/Bumiputera,love,0.07875655591487885,0.03343139588832855,0.03795033320784569,0.031207852065563202,0.6583722829818726,0.03031761199235916
x,comment,2062733448817815997,@malaysiakini https://t.co/11kTDDPPAc,,https://x.com/malaysiakini/status/2062732786520436835,2.0627327865204367e+18,neutral,,0,0,0,0,0.5,0,,Helen Ang,0.0,neutral,0.9970756769180298,malay,Malay/Bumiputera,love,0.1075611263513565,0.04873184487223625,0.04402033984661102,0.048424556851387024,0.5775517225265503,0.04585670679807663
x,post,2062819417113931777,"𝗣𝗢𝗗𝗖𝗔𝗦𝗧 𝗬𝗕𝗠 𝗘𝗣𝗜𝗦𝗢𝗗 𝟱𝟭:
𝗦𝗼 𝗜𝘁 𝗕𝗲𝗴𝗶𝗻𝘀: 𝗣𝗥𝗡 𝗝𝗼𝗵𝗼𝗿 𝗱𝗮𝗻 𝗡𝗲𝗴𝗲𝗿𝗶 𝗦𝗲𝗺𝗯𝗶𝗹𝗮𝗻

Jangan lupa sertai saya malam ini di Podcast YBM Episod 51, Jumaat, 5 Jun 2026, jam 9 malam di saluran YouTube saya.

Antara dua perkara utama yang akan kita kupas malam ini:

• Memahami negeri Johor dan Negeri Sembilan dan pengundi-pengundinya untuk kita teliti apakah isu dan faktor yang akan mempengaruhi undi mereka di PRN kali ini;

• Keadaan terkini parti-parti yang akan bertanding termasuk persoalan penting tentang bagaimana BERSAMA, yang tak sampai sebulan dilancarkan, akan menyertai PRN.

Tonton Podcast YBM Episod 51, malam ini jam 9 malam di saluran YouTube saya",https://x.com/rafiziramli/status/2062819417113931777,,,negative,2026-06-05 08:50:49+00:00,152,53,8,4106,0.0005545198917388805,254,286.106,,,negative,0.9981516003608704,malay,Malay/Bumiputera,no_clear_emotion,0.012589402496814728,0.022103948518633842,0.02092917449772358,0.021739140152931213,0.05487746745347977,0.27054843306541443
x,comment,2062839731415892073,@rafiziramli Alamak tadi tertayang secara yak sengaja ya yb?,,https://x.com/rafiziramli/status/2062819417113931777,2.0628194171139318e+18,negative,,3,0,1,0,0.0015138208866119496,6,,Captain Doge,0.0,negative,0.9949539303779602,malay,Malay/Bumiputera,happy,0.0497349314391613,0.2977694272994995,0.4787013828754425,0.02469400130212307,0.08568046241998672,0.03216041252017021
