Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
x,post,1814615032808022270,"#luvkatraia ne sahi bola.....aaj tak #SaiKetanRao ne kabhi samne se point of view nai rakha....
Bas Armaan Deepak Ranvir ka care taker hai sai aur bas Mara piti karta hai yes!!
 #SanaMakbul looking bomb 💃

#BiggBossOTT3 #sanakesitare 

https://t.co/o1BYIclfCk",https://x.com/SatyavadiLadki/status/1814615032808022270,neutral,2024-07-20 10:55:12+00:00,1064,104,14,47025,0.5,1652,1361.025,,,neutral,0.6089590191841125,english,Mixed/Urban,love,0.04989074915647507,0.03001444600522518,0.025349583476781845,0.05487990379333496,0.6207168698310852,0.0813489481806755
x,comment,1814650320586265088,"@SatyavadiLadki Bhen konsa bigg boss dekh rhi ho tm #SaiKetanRao ek hi inshaan h jo bigg boss ke andar pov bta rha h jo galat h ushko galat bol rha h aut tm toh kch aur hi kehri sana makbul se paisa li ho kya yeh sab bakwas krne ke liye tab toh tumhare upar case hona chahiye. 
#BiggbossOTT3",,neutral,,4,3,0,0,0.5,10,,_phonic.zoey,0.0,neutral,0.8285165429115295,english,Mixed/Urban,love,0.022617477923631668,0.024248765781521797,0.014663763344287872,0.0367269441485405,0.377113401889801,0.22555646300315857
x,comment,1814622211854024878,@SatyavadiLadki Sabse jyada Sai hi hai jo kisi ko uske muh pe bolne ki himmat rakhta hai or dusro ne kab apna point of view rakha hai sab ke samne useless reason,,neutral,,3,0,0,0,0.5,3,,ketan_raghav_admirer,0.0,neutral,0.5224395990371704,english,Mixed/Urban,sadness,0.07852935045957565,0.19451531767845154,0.015365405939519405,0.6535784602165222,0.022759998217225075,0.020002933219075203
x,comment,1814661413316497807,@SatyavadiLadki Bhai mujhe ye bata aagar point of view nahi hota na to luvkesh ko iss taraha nahi fodne ki bat karta,,neutral,,1,0,0,0,0.5,1,,KRISHNA SINGH JASAWAT,0.0,neutral,0.8304401636123657,english,Mixed/Urban,anger,0.38018372654914856,0.24729938805103302,0.01933891512453556,0.06931982189416885,0.19614581763744354,0.04142334684729576
x,comment,1814664583900246526,@SatyavadiLadki Hey 4 badtameez ke samne kaun bolene ko iccha padta hai....saiis best,,neutral,,1,0,0,0,0.5,1,,Umaraju,0.0,neutral,0.6637772917747498,english,Mixed/Urban,love,0.026235263794660568,0.06301382929086685,0.04108069837093353,0.023327652364969254,0.4708231985569,0.15573537349700928
x,comment,1814667982401855621,@SatyavadiLadki He only knows  how to show physical strength on others .verbal strength hai nai uske pass. Well said #LuvKataria,,positive,,1,0,0,0,0.9422730147838592,1,,shikha kakkat,0.0,positive,0.8075767159461975,english,Mixed/Urban,love,0.04339517280459404,0.06190726161003113,0.2481851428747177,0.031818684190511703,0.5291393995285034,0.025197573006153107
x,comment,1814621293511110995,@SatyavadiLadki To katariya ne kab rakha hai pov pahele katariya ko bolo hindi bole thik se,,neutral,,1,0,2,0,0.5,7,,cricketvibes with HS,0.0,neutral,0.7835202813148499,english,Mixed/Urban,no_clear_emotion,0.03546309098601341,0.19990818202495575,0.029347728937864304,0.05839158222079277,0.23128704726696014,0.20896150171756744
x,comment,1814617575973920941,@SatyavadiLadki #sanamakbul look 👌🏻🤍,,positive,,0,0,0,0,0.9691884100437164,0,,𝕊𝖊𝖈𝖗𝖊𝖙 𝖋𝖆𝖎𝖗𝔂 ♡,0.0,positive,0.8972947001457214,english,Mixed/Urban,love,0.06298232078552246,0.027525687590241432,0.09343095123767853,0.029096566140651703,0.5468152165412903,0.03277634084224701
x,comment,1814625454382305562,@SatyavadiLadki Vese ranveer bhai ne bhi shi kha,,neutral,,0,0,0,0,0.5,0,,polo,0.0,neutral,0.833754301071167,english,Mixed/Urban,love,0.05329021438956261,0.018336594104766846,0.030123721808195114,0.021149178966879845,0.7273657917976379,0.01708195172250271
x,comment,1814782395381653812,@SatyavadiLadki Looser to ketan hi hai 😂😂,,negative,,0,0,0,0,0.14374473094940185,0,,Rachna kumari,0.0,negative,0.5208508968353271,english,Mixed/Urban,love,0.07161486148834229,0.03352358192205429,0.05480599403381348,0.028988221660256386,0.5317052602767944,0.04273063316941261
x,comment,1814690748903649732,@SatyavadiLadki ye arman hmesha shit toilet ye sb baatein kiu bolta hai😂,,negative,,0,0,0,0,0.1205246865749359,0,,bassi_kamal30,0.0,negative,0.5982510447502136,english,Mixed/Urban,love,0.06063111871480942,0.0192024577409029,0.032086700201034546,0.02096836268901825,0.7393449544906616,0.015880942344665527
x,comment,1814679629996724478,@SatyavadiLadki Sai agar samne se khelta tu ek strong hota usne apna game ranivr ki batte sunne Arman ki batte sunne mi laga diya starting mi dumm tha agar aesa raha tu he can't be in race of finalist,,neutral,,0,0,0,0,0.5,0,,Pranshul Yadav,0.0,neutral,0.6421027779579163,english,Mixed/Urban,fear,0.09243457764387131,0.6991790533065796,0.0970892682671547,0.02128095179796219,0.033281754702329636,0.02233758196234703
x,comment,1814670102610018804,@SatyavadiLadki Evil Queen 🤣,,negative,,0,0,0,0,0.04672461748123169,0,,laksh,0.0,negative,0.844251275062561,english,Mixed/Urban,no_clear_emotion,0.05326971784234047,0.0128641277551651,0.0621352344751358,0.014771876856684685,0.34749481081962585,0.016434555873274803
x,post,1791766079586583034,"@MAS  lepas tu nak kena tambah RM150 untuk tukar nama ayah. Padahal dekat dalam web mention macam tu.

Boleh explain tak @MAS ? Mas kot bukan bas mara liner.",https://x.com/nuriyliamalek/status/1791766079586583034,negative,2024-05-18 09:41:37+00:00,245,29,5,107643,0.0004968523979186901,1355,425.643,,,negative,0.998343825340271,malay,Malay/Bumiputera,surprise,0.04118940979242325,0.051837075501680374,0.012838093563914299,0.07932620495557785,0.1557963788509369,0.434557169675827
x,comment,1792368772390822144,"@MAS UPDATE : MAS SURUH REFER WEB untuk isi details nama.

DAN SAYA REFER WEB TAPI DEKAT KAUNTER STILL KENA REJECT? APA NI @MAS ? https://t.co/UioddLCg7t",,neutral,,13,1,1,0,0.5,18,,Nuriyliamalek 🇲🇾,0.0,neutral,0.9972227811813354,malay,Malay/Bumiputera,no_clear_emotion,0.035307254642248154,0.06573101878166199,0.02591838873922825,0.026083340868353844,0.06115707755088806,0.3152356743812561
x,comment,1791772806180471141,"@nuriyliamalek Hai, @nuriyliamalek. Terima kasih kerana menghubungi kami. Kami kesal mendengar ini. Sila maklum bahawa nama pada tempahan mesti sepadan dengan nama pada Kad Pengenalan (IC) atau pasport (termasuk Bin/Binti). 

&gt;&gt;",,positive,,10,0,1,0,0.9993333995342254,13,,Malaysia Airlines,0.0,positive,0.9977779984474182,malay,Malay/Bumiputera,love,0.05341454595327377,0.03267066553235054,0.028928477317094803,0.046448010951280594,0.5402206778526306,0.09601014107465744
x,comment,1791772980072022188,"@nuriyliamalek &lt;&lt;

Pembetulan nama hanya dibenarkan atas dasar bersyarat di mana ia memerlukan pengubahan nama dan menambah ejaan yang betul seperti yang terdapat dalam dokumen perjalanan penumpang. Tambahan pula, pembetulan nama mungkin dikenakan bayaran.

&gt;&gt;",,neutral,,3,1,2,0,0.5,11,,Malaysia Airlines,0.0,neutral,0.9518371224403381,malay,Malay/Bumiputera,surprise,0.016179602593183517,0.04900907725095749,0.022983135655522346,0.031562112271785736,0.028790181502699852,0.5119919180870056
x,comment,1791773104152145979,"@nuriyliamalek &lt;&lt;

Anda boleh merujuk pautan ini untuk maklumat lanjut: [https://t.co/Kvwok8Hh5s]. -YC",,neutral,,0,0,0,0,0.5,0,,Malaysia Airlines,0.0,neutral,0.997718334197998,malay,Malay/Bumiputera,love,0.07214852422475815,0.053261686116456985,0.046900004148483276,0.05617087334394455,0.34937724471092224,0.17203573882579803
x,comment,1791838860986724567,"@nuriyliamalek @MAS Iylia, i had the same issue before tapi mine is takletak nama ayah. i called and called and it took long hours nak dptkan diorg ubah nama. So i go to a ticketing officer dkt airport terus and tanya dia. dia sendiri kata “eh takpa ni kalau nak tukaq kena cas. ckp ja sy kata ok”",,negative,,11,0,1,0,0.1023053526878357,14,,Roy ✨🇵🇸,0.0,negative,0.6589821577072144,english,Mixed/Urban,surprise,0.01624365523457527,0.05844207853078842,0.01633433811366558,0.027942052111029625,0.03584609925746918,0.7496123909950256
x,post,2008836806301909079,"Tahniah diucapkan kepada YBrs. Encik Wan Md Hazlin Agyl Bin Wan Hassan atas pelantikan sebagai Ketua Pegawai Eksekutif MARA Liner Sdn. Bhd. yang baharu berkuat kuasa 5 Januari 2026. 

Ikhlas daripada Lembaga Pengarah, Pengurusan dan dan seluruh Warga Kerja MARALINER https://t.co/3rL9VfAzR8",https://x.com/mohd_escobar/status/2008836806301909079,positive,2026-01-07 09:43:11+00:00,0,0,0,60,0.99933962225914,0,0.06,,,positive,0.9977987408638,malay,Malay/Bumiputera,no_clear_emotion,0.02413650043308735,0.02364232763648033,0.0891457051038742,0.0173955038189888,0.09158343076705933,0.03992154821753502
