Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
tiktok,post,7552817183844355336,"Hanya warganegara Malaysia berusia 16 tahun ke atas dan memiliki lesen memandu sah layak menyertai Program Budi Madani RON95 (BUDI95).

Kementerian Kewangan (MOF) menegaskan individu tempatan tanpa lesen memandu tidak boleh menikmati subsidi petrol berkenaan yang ditetapkan pada kadar RM1.99 seliter.

“Mesti ada lesen memandu yang sah dan aktif,” kata kementerian itu seperti dipetik Sinar Harian.

Perdana Menteri Datuk Seri @Anwar Ibrahim  hari ini mengumumkan harga petrol RON95 akan diturunkan daripada RM2.05 kepada RM1.99 seliter bermula Selasa depan.

#MediaSelangor #Budi95",https://www.tiktok.com/@mediaselangor/video/7552817183844355336,,,neutral,2026-05-29 10:46:43.938234,119400,31800,10700,3300000,0.5,194900,218400.0,neutral,0.9942440390586853,malay,Malay/Bumiputera,no_clear_emotion,0.22200801968574524,0.06427311897277832,0.06222347170114517,0.06472745537757874,0.12263655662536621,0.05717486888170242
tiktok,post,7579222447199685895,"Here’s how to claim BUDI95 without IC ⛽️
Download QTime & follow ‘Wait What’ for more hacks like this!
#budi95 #lifehacks",https://www.tiktok.com/@qtimeweb/video/7579222447199685895,,,neutral,2026-05-29 10:46:43.606217,205,29,2,8458,0.5,320,277.458,neutral,0.6476183533668518,english,Mixed/Urban,no_clear_emotion,0.012606036849319935,0.03662366420030594,0.07918357104063034,0.02369549125432968,0.16686050593852997,0.10921690613031387
tiktok,post,7580222308032253204,"✨ BUDI95: APA YANG ANDA PERLU TAHU!

⛽️ RON95 kekal RM1.99/liter untuk penerima layak.
👨‍👩‍👧‍👦 Ringankan beban rakyat Malaysia.
👉 Semak kelayakan anda hari ini!

#RancakkanMADANI
#MADANIBekerja
#TaatSetia
#JabatanPenerangan",https://www.tiktok.com/@japentv/video/7580222308032253204,,,positive,2026-05-29 10:46:41.315385,150,3,1,825,0.9985812723636627,162,159.825,positive,0.9952709078788757,malay,Malay/Bumiputera,no_clear_emotion,0.06642252206802368,0.06762021034955978,0.11109164357185364,0.049557965248823166,0.31659239530563354,0.06947391480207443
tiktok,post,7555723384382967058,"Alhamdulillah pengisian pertama Budi95 melalui app TnG lancar.
#budi95",https://www.tiktok.com/@ahmadfauziazali/video/7555723384382967058,,,positive,2026-05-29 10:46:42.653587,49,18,17,22900,0.8747737407684326,313,158.9,positive,0.5825791358947754,english,Mixed/Urban,happy,0.027114680036902428,0.15770472586154938,0.5052019357681274,0.022928643971681595,0.07127745449542999,0.07479488104581833
tiktok,post,7576500125204335890,"✨ BUDI95: APA YANG ANDA PERLU TAHU!

⛽️ RON95 kekal RM1.99/liter untuk penerima layak.
👨‍👩‍👧‍👦 Ringankan beban rakyat Malaysia.
👉 Semak kelayakan anda hari ini!

#RancakkanMADANI
#MADANIBekerja
#TaatSetia
#JabatanPenerangan",https://www.tiktok.com/@japentv/video/7576500125204335890,,,positive,2026-05-29 10:46:43.246165,156,0,0,518,0.9985812723636627,161,156.518,positive,0.9952709078788757,malay,Malay/Bumiputera,no_clear_emotion,0.06642252206802368,0.06762021034955978,0.11109164357185364,0.049557965248823166,0.31659239530563354,0.06947391480207443
tiktok,post,7565730264077454610,"✨ BUDI95: APA YANG ANDA PERLU TAHU!

⛽️ RON95 kekal RM1.99/liter untuk penerima layak.
👨‍👩‍👧‍👦 Ringankan beban rakyat Malaysia.
👉 Semak kelayakan anda hari ini!

#RancakkanMADANI
#MADANIBekerja
#TaatSetia
#JabatanPenerangan",https://www.tiktok.com/@japentv/video/7565730264077454610,,,positive,2026-05-29 10:46:42.230894,139,3,1,952,0.9985812723636627,152,148.952,positive,0.9952709078788757,malay,Malay/Bumiputera,no_clear_emotion,0.06642252206802368,0.06762021034955978,0.11109164357185364,0.049557965248823166,0.31659239530563354,0.06947391480207443
tiktok,post,7582441547505880340,"✨ BUDI95: APA YANG ANDA PERLU TAHU!

⛽️ RON95 kekal RM1.99/liter untuk penerima layak.
👨‍👩‍👧‍👦 Ringankan beban rakyat Malaysia.
👉 Semak kelayakan anda hari ini!

#RancakkanMADANI
#MADANIBekerja
#TaatSetia
#JabatanPenerangan",https://www.tiktok.com/@japentv/video/7582441547505880340,,,positive,2026-05-29 10:46:41.937466,141,0,2,484,0.9985812723636627,147,147.484,positive,0.9952709078788757,malay,Malay/Bumiputera,no_clear_emotion,0.06642252206802368,0.06762021034955978,0.11109164357185364,0.049557965248823166,0.31659239530563354,0.06947391480207443
tiktok,post,7559059816929447186,"✨ BUDI95: APA YANG ANDA PERLU TAHU!

⛽️ RON95 kekal RM1.99/liter untuk penerima layak.
👨‍👩‍👧‍👦 Ringankan beban rakyat Malaysia.
👉 Semak kelayakan anda hari ini!

#RancakkanMADANI
#MADANIBekerja
#TaatSetia
#JabatanPenerangan",https://www.tiktok.com/@japentv/video/7559059816929447186,,,positive,2026-05-29 10:46:42.951554,129,2,2,628,0.9985812723636627,139,139.628,positive,0.9952709078788757,malay,Malay/Bumiputera,no_clear_emotion,0.06642252206802368,0.06762021034955978,0.11109164357185364,0.049557965248823166,0.31659239530563354,0.06947391480207443
tiktok,post,7569458201058462984,"✨ BUDI95: APA YANG ANDA PERLU TAHU!

⛽ RON95 kekal RM1.99/liter untuk penerima layak.
👨‍👩‍👧‍👦 Ringankan beban rakyat Malaysia.
👉 Semak kelayakan anda hari ini!

#RancakkanMADANI
#MADANIBekerja
#TaatSetia
#JabatanPenerangan",https://www.tiktok.com/@japentv/video/7569458201058462984,,,positive,2026-05-29 10:46:44.245681,121,0,0,358,0.9985812723636627,124,121.358,positive,0.9952709078788757,malay,Malay/Bumiputera,no_clear_emotion,0.058683671057224274,0.06271978467702866,0.11028897017240524,0.04781242832541466,0.3108236491680145,0.07420806586742401
tiktok,post,7587240564144344340,"✨ BUDI95: APA YANG ANDA PERLU TAHU!

⛽️ RON95 kekal RM1.99/liter untuk penerima layak.
👨‍👩‍👧‍👦 Ringankan beban rakyat Malaysia.
👉 Semak kelayakan anda hari ini!

#RancakkanMADANI
#MADANIBekerja
#TaatSetia
#JabatanPenerangan",https://www.tiktok.com/@japentv/video/7587240564144344340,,,positive,2026-05-29 10:46:41.607212,105,0,0,362,0.9985812723636627,108,105.362,positive,0.9952709078788757,malay,Malay/Bumiputera,no_clear_emotion,0.06642252206802368,0.06762021034955978,0.11109164357185364,0.049557965248823166,0.31659239530563354,0.06947391480207443
