Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
x,post,2062601723353653532,"Ini bukan komen pertama...mungkin dah beratus komen seumpama ini muncul....

Ini adalah cerminan betapa orang sayang dan hormat kepada MB muda Johor Ini sangat rajin orangnya....

Bangsa Johor nampak Onn Hafiz Ghazi jenis buat kerja dan bukan sembang kosong....

Pada PRN Johor kali ini....jangan fikir panjang

Berikan undi anda kepada BN untuk membantu mengekalkan Onn Hafiz sebagai MB....

Di samping mempersiapkan beliau sebagai pemimpin masa hadapan BN...

Sekali Zahid dapat ditendang keluar suatu hari nanti...maka pemimpin muda seperti ini akan menjadi penyelamat UMNO....

Untuk permulaan...undi BN/UMNO di PRN Johor....

Tidak ada kerjasama dengan PH di sana...so jangan risau..lepas BN menang...BN akan memerintah tanpa DAP....

Usaha menyelamatkan parti keramat Melayu...yakni UMNO...harus bermula di Johor.....",https://x.com/mynewshub/status/2062601723353653532,,,negative,2026-06-04 18:25:46+00:00,23,1,2,2409,0.00048049092292784534,50,33.409,,,negative,0.9983983635902405,malay,Malay/Bumiputera,love,0.09137186408042908,0.053225643932819366,0.032870322465896606,0.12658624351024628,0.6044901609420776,0.04122139513492584
x,comment,2062692878380634214,@mynewshub aku x minat politik tapi mahu lihat gerakkn bru parti bersama atleast ada wakil dun di johor,,https://x.com/mynewshub/status/2062601723353653532,2.0626017233536535e+18,neutral,,3,0,0,0,0.5,3,,Ⓜ️ PomenSkruLebih🛠️,0.0,neutral,0.7315265536308289,english,Mixed/Urban,love,0.09602689743041992,0.01714252680540085,0.038724832236766815,0.030004365369677544,0.5679159164428711,0.04032064601778984
x,post,2062414406625968451,"MCA mengesahkan surat berhubung senarai cadangan calon parti itu bagi Pilihan Raya Negeri (PRN) Johor Ke-16 yang tular di media sosial sejak pagi tadi adalah palsu.

Timbalan Pengerusi MCA Johor, Ling Tian Soon berkata, MCA tidak pernah mengeluarkan surat yang didakwa dihantar kepada Pengerusi Barisan Nasional (BN) Johor, Datuk Onn Hafiz Ghazi itu. https://t.co/WqArlhHGAF",https://x.com/BuletinTV3/status/2062414406625968451,,,negative,2026-06-04 06:01:27+00:00,1,0,1,319,0.03942684531211854,5,4.319,,,negative,0.8685771822929382,malay,Malay/Bumiputera,surprise,0.054936572909355164,0.10948672145605087,0.02744683064520359,0.046600084751844406,0.03217263147234917,0.37449559569358826
x,comment,2062498282736349409,@BuletinTV3 MCA - Misery Chaos Arrogant party !!! https://t.co/HReMmVIJy9,,https://x.com/BuletinTV3/status/2062414406625968451,2.0624144066259684e+18,negative,,0,0,0,0,0.04724836349487305,0,,jawariah2121,0.0,negative,0.8425054550170898,english,Mixed/Urban,love,0.07075976580381393,0.018234234303236008,0.06548317521810532,0.023972906172275543,0.6969305276870728,0.017655866220593452
x,post,2062380432742867366,"Pemuda BN Seru Bangsa Johor Terus Beri Mandat Kukuh Kepada BN

Oleh Mynewshub

JOHOR BAHRU – Pemuda Barisan Nasional (BN) Johor menyeru Bangsa Johor tanpa mengira kaum, agama dan latar belakang untuk terus memberikan kepercayaan serta mandat yang besar dan kukuh kepada BN pada Pilihan Raya Negeri (PRN) Johor ke-16.

Dalam satu kenyataan bersama, Pemuda BN Johor menegaskan bahawa mandat yang jelas amat penting bagi memastikan kestabilan politik, kesinambungan dasar pembangunan serta pelaksanaan agenda kemajuan yang sedang dan akan dilaksanakan demi masa depan negeri itu.

Menurut kenyataan berkenaan, Pemuda BN Johor kini berada dalam keadaan siap siaga dan sedang mempergiatkan pelbagai persiapan bagi memperkukuhkan jentera di semua peringkat menjelang PRN.

""Fokus utama ketika ini termasuk penyusunan portfolio gerak kerja pilihan raya, pengukuhan komunikasi strategik, usaha mendominasi media digital serta perancangan pelbagai program lapangan bagi memastikan jentera pemuda berada pada tahap kesiapsiagaan yang tinggi""

Kenyataan tersebut dikeluarkan secara bersama oleh Ketua Pemuda UMNO Johor, Noor Azleen Ambros; Ketua Pemuda MCA Johor, Heng Zhi Li; Ketua Pemuda MIC Johor, Mohan Arunachalam dan Ketua Pemuda PPP Johor, Dr. Vinesh.

Pada masa sama, Pemuda BN Johor turut menzahirkan keyakinan penuh serta sokongan tidak berbelah bahagi terhadap kepimpinan Datuk Onn Hafiz Ghazi untuk terus mengetuai BN Johor dalam menghadapi PRN-16 dan seterusnya menerajui Kerajaan Johor.

Menurut mereka, keyakinan tersebut berasaskan rekod pencapaian kerajaan negeri di bawah kepimpinan beliau yang menyaksikan Johor muncul sebagai antara negeri paling berdaya saing di Malaysia.

Mereka berkata, pelbagai kejayaan telah dicapai dalam aspek pelaburan, pembangunan ekonomi, penciptaan peluang pekerjaan berpendapatan premium, pembangunan perumahan rakyat, program pembasmian kemiskinan, pembangunan belia serta pelaksanaan pelbagai inisiatif kesejahteraan rakyat.

“Pencapaian-pencapaian ini membuktikan Johor berada di landasan yang tepat untuk mencapai status negeri maju menjelang tahun 2030,” menurut kenyataan itu.

Pemuda BN Johor turut menegaskan komitmen mereka untuk memastikan kemenangan BN pada PRN akan datang demi meneruskan agenda pembangunan dan kemakmuran negeri bagi manfaat seluruh rakyat Johor. –  MYNEWSHUB",https://x.com/mynewshub/status/2062380432742867366,,,positive,2026-06-04 03:46:26+00:00,10,0,8,999,0.98621426820755,27,34.999,,,positive,0.9540475606918335,malay,Malay/Bumiputera,happy,0.08614247292280197,0.06365413963794708,0.31963109970092773,0.03699207305908203,0.22056038677692413,0.03123026341199875
x,comment,2062483036172894274,@mynewshub Gelombang Biru! https://t.co/40PDUZt5g0,,https://x.com/mynewshub/status/2062380432742867366,2.0623804327428675e+18,neutral,,0,0,0,0,0.5,0,,ScalperMochi22,0.0,neutral,0.7283127903938293,english,Mixed/Urban,love,0.0391215905547142,0.028857458382844925,0.1396283507347107,0.036134615540504456,0.5692906975746155,0.03624396398663521
x,comment,2062711140610904319,"@mynewshub Baru 3 tahun hilang kuasa penuh, dah kemaruk kuasa ke BN hahahaha. Oh ye tak ye, H20 dah tiada kuasa dan telah hilang dlm radar patutlah di remote control anak buahnya utk bubar dun johor hahahaha",,https://x.com/mynewshub/status/2062380432742867366,2.0623804327428675e+18,negative,,0,0,0,0,0.015729403495788552,0,,Iskandar,0.0,negative,0.9475686550140381,multilingual,Unknown,sadness,0.018942587077617645,0.07651245594024658,0.006785435136407614,0.8248519897460938,0.016798904165625572,0.04481755569577217
x,comment,2062435020699312377,@mynewshub Huhu https://t.co/bn5ig21ClM,,https://x.com/mynewshub/status/2062380432742867366,2.0623804327428675e+18,neutral,,0,0,0,0,0.5,0,,K@mIkA2e PASPNBEST💪💪💪,0.0,neutral,0.560935914516449,english,Mixed/Urban,love,0.040009766817092896,0.045640729367733,0.036005690693855286,0.04832106828689575,0.3992435932159424,0.1309293806552887
x,comment,2062412279325577360,@mynewshub Bangsa JOHOR sila lingkupkan parti gila kuasa ini.,,https://x.com/mynewshub/status/2062380432742867366,2.0623804327428675e+18,neutral,,2,0,0,0,0.5,2,,Patrick Lee,0.0,neutral,0.7975287437438965,english,Mixed/Urban,love,0.06507428735494614,0.01944182626903057,0.04496936500072479,0.028579508885741234,0.7613013982772827,0.01932857558131218
x,comment,2062419493767528591,"@mynewshub Ingat umno, ingat penyamunnn https://t.co/SOzDTiDF21",,https://x.com/mynewshub/status/2062380432742867366,2.0623804327428675e+18,neutral,,2,0,0,0,0.5,2,,jawariah2121,0.0,neutral,0.7457082271575928,english,Mixed/Urban,love,0.04997823387384415,0.02410101145505905,0.01972358301281929,0.04501272737979889,0.7545979619026184,0.041109632700681686
