Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
facebook,post,122249099486082838,"Pengalaman Tuan Guru Hadi Awang bukan calang-calang. Beliau pernah memainkan peranan menyatukan Aceh dengan negara-negara Arab, satu pencapaian yang menuntut kebijaksanaan, kewibawaan dan ilmu yang tinggi. TGHH memiliki pengalaman luas serta kefahaman mendalam dalam politik dan kepimpinan.

Jika ada pihak yang mempersoalkan soal kesihatan Tuan Guru, ingatlah bahawa Sheikh Ahmed Ismail Hassan Yassin sendiri mampu memimpin dengan cemerlang walaupun berkerusi roda. Kesihatan fizikal tidak seharusnya dijadikan alasan untuk menafikan keupayaan kepimpinan seseorang yang berilmu, berprinsip dan dihormati.

Hakikatnya, TGHH juga merupakan figura yang mampu “mematangkan” pemikiran politik, selain Muhyiddin Yassin (TSMY). Jika di peringkat antarabangsa TGHH mampu menyatukan pelbagai pihak, apatah lagi untuk menyatukan parti-parti politik dalam Malaysia.

Malaysia mempunyai kira-kira 22 juta pengundi. Jika dicampur keseluruhan pengamal politik aktif dari semua parti, jumlahnya mungkin sekitar 2 juta sahaja. Persoalannya, adakah kita mahu menjaga kepentingan 20 juta rakyat, atau hanya melayani 2 juta yang masing-masing mempunyai “warlord” sendiri? Untuk menghadapi PRU, kita memerlukan figura yang disenangi dan diterima di seluruh negara, bukan terhad kepada satu kawasan sahaja.

Gabungan kepimpinan TGHH yang dibantu TSMY, memimpin Perikatan Nasional, adalah kombinasi paling seimbang dari segi ilmu, pengalaman, kebijaksanaan dan penerimaan rakyat.

TGHH dibantu TSMY adalah figura terbaik untuk memimpin dan menyatukan.",https://www.facebook.com/SyarulEmaRenaAbuSamah/posts/pfbid02Rm1jdXqoSCFsmYGqmpqEyCu81BYyCNsoMGqSRXZwPEerSKiJ1oj2iWA54BehTS31l,negative,,0,0,0,0,0.00048102736473082386,0,0.0,,,negative,0.9983965754508972,malay,Malay/Bumiputera,love,0.07219373434782028,0.07107871025800705,0.02810048870742321,0.12335943430662155,0.2965620756149292,0.1402067393064499
facebook,comment,Y29tbWVudDoxMjIyNDkwOTk0ODYwODI4MzhfMTQwODA0ODU4NzUxNzY1NA==,"Masih dalam ingatan, dulu ketika zaman Allahyarham Tok Guru Nik Aziz masih hidup, bermacam makian & fitnah dilemparkan atas TGNA oleh pihak musuh politik. Tetapi selepas kematian TGNA, baru rakyat sedar dan buka mata, baru mulai syg dan rindu akan arwah TGNA. Dan itulah yg berlaku kepada TGHH skrg, dihina dan difitnah. Berbaloikah kita yg jahil ini menghina seorang alim ulamak yg penuh ilmu di dada..??
Kalau nak tahu kita ni baik atau jahat, tengoklah pengakhiran kita nanti..
Semoga Allah tempatkan TGNa di Syurga & semoga Allah memberkati TGHH.",,negative,2026-01-01 09:57:08+00:00,20,0,1,0,0.0004975318908691517,22,,Abu Hurairah,0.0,negative,0.9983415603637695,malay,Malay/Bumiputera,love,0.0891214981675148,0.055619433522224426,0.025477852672338486,0.28570595383644104,0.44105786085128784,0.056653108447790146
facebook,comment,Y29tbWVudDoxMjIyNDkwOTk0ODYwODI4MzhfMTQ5MDI4MzExNTM4ODI3Nw==,"Subhanallah..detil RN.  Jesteru. NASIHAT UNTUK KITA JANGAN MENGHINA ORANG ALIM/ ULAMA..
Sejahat2 dia  dia orang alim.  Manakala kita sejahat2 kita. Kita  orang jahil.       Kalau dia jahat / buruk  samalah dengan kita pun jahat/ buruk.   Tapi dia masih mulia Kerana kealiman dia. Sedang kita tetap hina kerana kejahilan kita",,negative,2026-01-01 09:45:35+00:00,6,0,1,0,0.00048737525939940296,8,,Kita Kita,0.0,negative,0.998375415802002,malay,Malay/Bumiputera,sadness,0.06263721734285355,0.029412927106022835,0.016476580873131752,0.718934178352356,0.10975529253482819,0.02658175490796566
facebook,comment,Y29tbWVudDoxMjIyNDkwOTk0ODYwODI4MzhfMjQ2MzA4OTkwNDE0NTM5Mw==,"Anwar Dan Zahid langsung tak berkelibar untuk menjadi pemimpin Malaysia Dua ada kes Salah laku 
smpai bila Malaysia nak dipimpin oleh orang yang bermasalah intergriti..",,negative,2026-01-01 09:46:30+00:00,7,0,1,0,0.0005056142807006725,9,,Balmon Pusing Pusing,0.0,negative,0.998314619064331,malay,Malay/Bumiputera,anger,0.5772345662117004,0.11569944024085999,0.028474541381001472,0.16498513519763947,0.05606983229517937,0.016998937353491783
facebook,comment,Y29tbWVudDoxMjIyNDkwOTk0ODYwODI4MzhfNzEzMjY4MTA0OTI4MzY0,Setuju & fakta 🥰,,positive,2026-01-01 09:39:37+00:00,5,0,0,0,0.9213445156812667,5,,Ahmad Nasri,0.0,positive,0.7378150522708893,multilingual,Unknown,no_clear_emotion,0.06631579250097275,0.04002707451581955,0.08245521038770676,0.03259464353322983,0.27885282039642334,0.04276718571782112
facebook,comment,Y29tbWVudDoxMjIyNDkwOTk0ODYwODI4MzhfMTQwODM3ODg3Mzk3OTY2OA==,Tu beza org alim yg ada ijazah syariah politik islam n khatam ngajo tafsir quran 2x..bakal keluar tafsir quran attibyan..n org taw islam tp mnggunakn agama.. brsatu n kapir harbi n n yg jahil plk ikut tnpa ilmu..abes sesat lg myesatkn..,,neutral,2026-01-02 03:26:11+00:00,2,0,0,0,0.5,2,,Nor Aida,0.0,neutral,0.8149699568748474,english,Mixed/Urban,anger,0.5923187136650085,0.023933926597237587,0.0762697160243988,0.020531076937913895,0.08877649158239365,0.018947437405586243
facebook,comment,Y29tbWVudDoxMjIyNDkwOTk0ODYwODI4MzhfMTMwNDc0NzI3NTAxNDMxMg==,Sokong....👍👍👍,,negative,2026-01-01 09:40:52+00:00,2,0,0,0,0.16622606813907623,2,,Alfah Channel,0.0,negative,0.4459131062030792,multilingual,Unknown,love,0.048064667731523514,0.0137922503054142,0.11129730939865112,0.01634819060564041,0.6820237040519714,0.014723530039191246
facebook,comment,Y29tbWVudDoxMjIyNDkwOTk0ODYwODI4MzhfMjMyNzExNTMyMTA4NzY0OA==,Saya cadangkan artikel pengalaman dan perjuangan TGHH ini di bukukan dan di kajian Ilmuan dan Sejarah.,,positive,2026-01-01 16:09:16+00:00,1,0,0,0,0.9979659020900726,1,,Ismail Mohd Yusof,0.0,positive,0.9932196736335754,malay,Malay/Bumiputera,love,0.027445631101727486,0.014228243380784988,0.04496270418167114,0.015184995718300343,0.748671293258667,0.021622993052005768
facebook,comment,Y29tbWVudDoxMjIyNDkwOTk0ODYwODI4MzhfMTQ5NzgyNTE2NDYzNTA2Nw==,"ada usaha dari puak² awarinas.. amnorinas...
yg galak mahu turunkan TGHH..
tapi malangnya..
org² ini diambil segelintir org pas sendiri sebagai rujukan...
mereka dah berjaya buat desakan jatuhkan TSMY..
next target... TGHH.. dah start berbunyi dah tu..",,positive,2026-01-01 09:43:12+00:00,0,0,0,0,0.9990779101848601,0,,Jue Abdullah,0.0,positive,0.9969263672828674,malay,Malay/Bumiputera,anger,0.46577826142311096,0.20041142404079437,0.03593321144580841,0.0875830426812172,0.03375620022416115,0.040608566254377365
facebook,comment,Y29tbWVudDoxMjIyNDkwOTk0ODYwODI4MzhfMTU0MTQxMzc5MDQxNjk0Nw==,Hanya TGHH yg mampu menyatukan PAS & ahlinya dgn Tun M,,neutral,2026-01-01 11:56:34+00:00,1,0,0,0,0.5,1,,Pablo Carlos,0.0,neutral,0.8698174357414246,english,Mixed/Urban,love,0.046042513102293015,0.03587000072002411,0.07189293950796127,0.03769097477197647,0.45456570386886597,0.06675765663385391
