Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
threads,post,3855019744819349671,,https://www.threads.com/@azrin2121/post/DV_yAh8Ewin,neutral,2026-05-28 18:12:01.868338,412,0,0,0,0.5,412,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3693064745032052740,,https://www.threads.com/@harimaumalaya_media/post/DNAZtGkJ3AE,neutral,2026-05-28 18:12:01.868665,239,0,0,0,0.5,239,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3838249673665209170,,https://www.threads.com/@iqmaniberahim/post/DVEM74GEuNS,neutral,2026-05-28 18:12:01.868885,2874,0,0,0,0.5,2874,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3758076167288153127,,https://www.threads.com/@huzwhose/post/DQnXlzuEmQn,neutral,2026-05-28 18:12:01.869086,41,0,0,0,0.5,41,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3675527705698008128,,https://www.threads.com/@anuaraziz11/post/DMCGPl8PHxA,neutral,2026-05-28 18:12:01.869257,328,0,0,0,0.5,328,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3835632181427991829,,https://www.threads.com/@kopilattepekat/post/DU65yWfEnUV,neutral,2026-05-28 18:12:01.869425,426,0,0,0,0.5,426,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3843695507545899060,,https://www.threads.com/@awaludin_effendy/post/DVXjLMICcA0,neutral,2026-05-28 18:12:01.869586,926,0,0,0,0.5,926,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3835221271572038085,,https://www.threads.com/@rajaiemy/post/DU5cW03EsHF,neutral,2026-05-28 18:12:01.869700,424,0,0,0,0.5,424,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3686395860996089492,,https://www.threads.com/@razaira_rasid/post/DMotYEUJGaU,neutral,2026-05-28 18:12:01.869797,89,0,0,0,0.5,89,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3672619307927917954,,https://www.threads.com/@asyraffzack/post/DL3w81cSNWC,neutral,2026-05-28 18:12:01.869891,914,0,0,0,0.5,914,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3893152384842559642,,https://www.threads.com/@m_amirulamin/post/DYHQXebAXCa,neutral,2026-05-28 18:12:01.869986,976,0,0,0,0.5,976,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3901967456697031921,,https://www.threads.com/@nuralissa658/post/DYmkrp1j5zx,neutral,2026-05-28 18:12:01.870097,254,0,0,0,0.5,254,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3875080230171906439,,https://www.threads.com/@sir.adwa/post/DXHDPAziRGH,neutral,2026-05-28 18:12:01.870212,472,0,0,0,0.5,472,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3901258770970265162,,https://www.threads.com/@pemerhati_politik/post/DYkDi60j0ZK,neutral,2026-05-28 18:12:01.870311,239,0,0,0,0.5,239,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3876288861400462863,,https://www.threads.com/@ezmeerenggo/post/DXLWC6Wk_YP,neutral,2026-05-28 18:12:01.870412,392,0,0,0,0.5,392,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3890043879236957934,,https://www.threads.com/@farhanmokhali/post/DX8Nkw-mfbu,neutral,2026-05-28 18:12:01.870509,531,0,0,0,0.5,531,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3769928856799649146,,https://www.threads.com/@ahmadsyukorun/post/DRRelJCCZ16,neutral,2026-05-28 18:12:01.870606,211,0,0,0,0.5,211,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3841632584958821019,,https://www.threads.com/@ayieshimaofficial/post/DVQOHtwCUKb,neutral,2026-05-28 18:12:01.870699,171,0,0,0,0.5,171,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3711027902097197044,,https://www.threads.com/@harakatdaily/post/DOAODcQEQf0,neutral,2026-05-28 18:12:01.870794,3292,0,0,0,0.5,3292,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3879245153013189738,,https://www.threads.com/@nujaba87/post/DXV2OneAcxq,neutral,2026-05-28 18:12:01.870894,202,0,0,0,0.5,202,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
