Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
facebook,post,26141282025544973,"""Lost in nature’s embrace 🌿✨ Standing still where river meets serenity, finding peace in every ripple and ray of light… #NatureEscape #TropicalVibes""
.
.
#RiverJourney #TropicalParadise #NaturePhotography #TravelGoals #EcoAdventure #PeacefulEscape #WanderlustPhilippines #OutdoorLife #ScenicViews #ExploreNature",https://www.facebook.com/juratchie/posts/pfbid0UoPD7Exn7M6y3FqDtdfZbmuoeiD6jm7C157HSdE1kk7bfc1dgj8WwuFfFWHYPVVgl,positive,,0,0,0,0,0.9651722669601439,0,0.0,,,positive,0.8839075565338135,english,Mixed/Urban,happy,0.07021698355674744,0.1646251082420349,0.48737573623657227,0.07332836091518402,0.138596311211586,0.025529829785227776
facebook,comment,Y29tbWVudDoyNjE0MTI4MjAyNTU0NDk3M185NTA5MDQ1MDQ0MjUxODE=,"""Lost in nature’s embrace 🌿✨ Standing still where river meets serenity, finding peace in every ripple and ray of light… #NatureEscape #TropicalVibes""
.
.
#RiverJourney #TropicalParadise #NaturePhotography #TravelGoals #EcoAdventure #PeacefulEscape #WanderlustPhilippines #OutdoorLife #ScenicViews #ExploreNature",,positive,2026-05-18 22:53:06+00:00,0,0,0,0,0.9651722669601439,0,,Jhonel Lanuza,0.0,positive,0.8839075565338135,english,Mixed/Urban,happy,0.07021698355674744,0.1646251082420349,0.48737573623657227,0.07332836091518402,0.138596311211586,0.025529829785227776
facebook,comment,Y29tbWVudDoyNjE0MTI4MjAyNTU0NDk3M18xNjg2NzM1ODgyNjAxNDM5,#WanderlustPhilippines,,neutral,2026-05-18 22:53:08+00:00,0,0,0,0,0.5,0,,Jhonel Lanuza,0.0,neutral,0.7660700082778931,english,Mixed/Urban,love,0.060690321028232574,0.02055388316512108,0.06683710962533951,0.028318706899881363,0.7359575629234314,0.018515562638640404
facebook,comment,Y29tbWVudDoyNjE0MTI4MjAyNTU0NDk3M18yMTA3MjkzNTgzMTc1NzQ1,#EcoAdventure,,positive,2026-05-18 22:53:11+00:00,0,0,0,0,0.8350099831819534,0,,Jhonel Lanuza,0.0,positive,0.4500332772731781,multilingual,Unknown,love,0.10844883322715759,0.06794735789299011,0.13194222748279572,0.03866320475935936,0.39207491278648376,0.05401406064629555
facebook,comment,Y29tbWVudDoyNjE0MTI4MjAyNTU0NDk3M18yNzAxMTI2MTkwODU0MTEwNg==,#PeacefulEscape,,neutral,2026-05-18 22:53:18+00:00,0,0,0,0,0.5,0,,Jhonel Lanuza,0.0,neutral,0.37106314301490784,multilingual,Unknown,love,0.1872994601726532,0.09022993594408035,0.12723129987716675,0.04411916807293892,0.2737085521221161,0.05473818629980087
facebook,comment,Y29tbWVudDoyNjE0MTI4MjAyNTU0NDk3M18xNTcyOTIxMzk0MjU2NDcz,#ExploreNature,,neutral,2026-05-18 22:53:21+00:00,0,0,0,0,0.5,0,,Jhonel Lanuza,0.0,neutral,0.6898552179336548,english,Mixed/Urban,love,0.14234647154808044,0.11642991751432419,0.1528153419494629,0.07609385251998901,0.2618262469768524,0.088704414665699
facebook,comment,Y29tbWVudDoyNjE0MTI4MjAyNTU0NDk3M185NjI2OTgwNzMxNDAxNjA=,#TravelGoals,,positive,2026-05-18 22:53:24+00:00,0,0,0,0,0.9017897009849548,0,,Jhonel Lanuza,0.0,positive,0.6726323366165161,multilingual,Unknown,love,0.14872366189956665,0.10960892587900162,0.1382834017276764,0.07661735266447067,0.2562257647514343,0.08270802348852158
facebook,comment,Y29tbWVudDoyNjE0MTI4MjAyNTU0NDk3M18yODExNzU0NjI1ODI3MjY5,#ScenicViews,,neutral,2026-05-18 22:53:28+00:00,0,0,0,0,0.5,0,,Jhonel Lanuza,0.0,neutral,0.6865860819816589,english,Mixed/Urban,love,0.1441194862127304,0.10931336134672165,0.1433590203523636,0.088455431163311,0.24915078282356262,0.08694734424352646
facebook,comment,Y29tbWVudDoyNjE0MTI4MjAyNTU0NDk3M18xNDk4NzYyMjE1MzYyNjQw,#TropicalParadise,,neutral,2026-05-18 22:53:32+00:00,0,0,0,0,0.5,0,,Jhonel Lanuza,0.0,neutral,0.8260765075683594,english,Mixed/Urban,no_clear_emotion,0.08605262637138367,0.02565572038292885,0.09744634479284286,0.03504200279712677,0.29274722933769226,0.033359747380018234
facebook,comment,Y29tbWVudDoyNjE0MTI4MjAyNTU0NDk3M18xMjk4ODQ5MjA4NDIxNDI3,#NatureEscape,,positive,2026-05-18 22:53:35+00:00,0,0,0,0,0.8302421867847443,0,,Jhonel Lanuza,0.0,positive,0.4341406226158142,multilingual,Unknown,love,0.08533632755279541,0.04009322077035904,0.1584891676902771,0.02657800354063511,0.49292322993278503,0.02508266270160675
