Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
tiktok,post,7631259171932884257,"Eyeliner>>>
#fyp #eyeliner #emo #explore #edit",,neutral,2026-05-17 16:44:41.982919,204500,8138,743,1300000,0.5,226381,224305.0,neutral,0.9079741835594177,english,Mixed/Urban,no_clear_emotion,0.05977420508861542,0.03154468908905983,0.06913961470127106,0.031074905768036842,0.2118670642375946,0.06963620334863663
tiktok,post,7632463660144741654,Marlon and Marta streams were so Peak || Marlon x Marta Edit || #marlon #marta #twitchclips #buzzcut #marlonedit,,positive,2026-05-17 16:44:29.467324,183100,1672,163,1700000,0.9292954862117767,201935,188633.0,positive,0.7643182873725891,english,Mixed/Urban,love,0.05998622626066208,0.02679978869855404,0.04858735203742981,0.02841925248503685,0.5948288440704346,0.029994694516062737
tiktok,post,7545586990419299640,"it looks AMAZINGGG #kalogerassisters #fyp #foryoupage #viral #blowup - @sundaykalogeras 
@Eliana Kalogeras @demitrakalogeras",,positive,2026-05-17 16:44:31.111037,86300,1132,186,1500000,0.9935464620590209,102618,90622.0,positive,0.9784882068634033,english,Mixed/Urban,happy,0.01854199916124344,0.08338917791843414,0.5799038410186768,0.015443711541593075,0.051047489047050476,0.15923058986663818
tiktok,post,7612042273349438751,"i have eyeliner that looks identical to this 😭 
#guyliner #makeuptutorials #fail #fyp #gonewrong",,negative,2026-05-17 16:44:30.082872,67100,1870,380,1100000,0.022851830720901467,80350,73080.0,negative,0.9238272309303284,english,Mixed/Urban,surprise,0.048624128103256226,0.1758231371641159,0.0370919369161129,0.1973215937614441,0.0822201669216156,0.291496217250824
tiktok,post,7637652038951783701,#stariy_bog #malr1ne #dota #dota2 #twitch,,neutral,2026-05-17 16:44:28.834547,22100,3347,104,377800,0.5,29329,29483.8,neutral,0.827030599117279,english,Mixed/Urban,no_clear_emotion,0.11199565976858139,0.03336906060576439,0.08443392068147659,0.029553711414337158,0.2619200050830841,0.029030214995145798
tiktok,post,7549663699989040406,Je suis choquée et vous ⁉️ #isyscappuccino #storytelling #pourtoii #fyp #sorcellerie,,neutral,2026-05-17 16:44:40.393976,24200,1725,272,332200,0.5,29519,28798.2,neutral,0.8488038778305054,english,Mixed/Urban,anger,0.3191954493522644,0.022821662947535515,0.06855771690607071,0.04959520697593689,0.2144644856452942,0.0339496023952961
tiktok,post,7607377055289724181,"【衝撃の瞬間】映画『マーズ・エクスプレス』～絶体絶命～│MARS EXPRESS
ヒューマントラストシネマ有楽町、ヒューマントラストシネマ渋谷、新宿武蔵野館ほかにて全国順次公開中！

伝説のSFアニメの系譜に挑む意欲作、待望の日本公開‼
23世紀の火星で、ロボットが脱獄する――

＜STORY＞
ときは23世紀――西暦2200年。地球での仕事を終え、活動拠点である火星に戻ってきた私立探偵アリーヌ。「行方不明になっている大学生の娘を探してほしい」という男の依頼を受けて、アンドロイドの相棒カルロスと共に捜索を開始する。調査の過程で火星の首都ノクティスの暗部に足を踏み入れていく二人を待ち受けていたのは、腐敗した街の裏側、強大な権力を持つ企業の陰謀、そして人間とロボットが共存する社会の根幹を揺るがす事態だった。

＜CREDIT＞
監督：ジェレミー・ペラン
声の出演：
（吹替版）：佐古真弓、安元洋貴、内田夕夜、三瓶由布子
（字幕版）：レア・ドリュッケール、マチュー・アマルリック、ダニエル・ンジョ・ロベ、マリー・ブーヴェ

原題：MARS EXPRESS｜2023｜フランス｜89分｜カラー｜ユニビジウム｜5.1ch｜翻訳：横井和子
提供：トムス・エンタテインメント　配給：ハーク／トムス・エンタテインメント

© Everybody on Deck - Je Suis Bien Content - EV.L prod - Plume Finance - France 3 Cinéma - Shine Conseils - Gebeka Films – Amopix

#マーズエクスプレス #SF映画 #scifi #MARSEXPRESS",,neutral,2026-05-17 16:44:29.149709,21500,2312,191,435100,0.5,28354,27132.1,neutral,0.5,unknown,Unknown,anger,0.36487293243408203,0.18191178143024445,0.07675408571958542,0.10587073117494583,0.04285296052694321,0.06672101467847824
tiktok,post,7543757867623419141,Obriguei meu pai a revelar os segredos da maçonaria.. #maçonariabrasil #segredo,,neutral,2026-05-17 16:44:43.318833,20500,1378,184,475700,0.5,26819,24283.7,neutral,0.8575657606124878,english,Mixed/Urban,no_clear_emotion,0.04073546826839447,0.024777162820100784,0.10179614275693893,0.019191542640328407,0.1707027554512024,0.03953055664896965
tiktok,post,7618727566379175182,#englishteacher #learnenglish #vocabulary #englishtips #englishlesson,,neutral,2026-05-17 16:44:42.669337,11400,867,90,132400,0.5,13681,13536.4,neutral,0.7554501295089722,english,Mixed/Urban,love,0.0456138476729393,0.02871589921414852,0.07172266393899918,0.03027140162885189,0.44998520612716675,0.026245232671499252
tiktok,post,7195595515600440582,"Different ways to do your liner to change your eye shape using the @Flormar Ireland ultra thin eyeliner! Which shape do you like best?🖤

This liner is so easy to use & it’s available in penny’s & pharmacies nationwide 💗💗

#flormar #flormarmakeup #ad",,positive,2026-05-17 16:44:41.010712,12300,396,16,380400,0.9646554231643676,16516,13520.4,positive,0.8821847438812256,english,Mixed/Urban,love,0.04039031267166138,0.022336941212415695,0.09732823818922043,0.017286203801631927,0.7613076567649841,0.02376922406256199
