Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
instagram,post,3895868558434030525,"Ramai haritu mintak aku update bil letrik lepas sebulan pakai Proton e.MAS 7 PHEV. So ni actual calculation sepanjang sebulan aku guna kereta ni. 

Pengiraan yang aku share  sekadar pengiraan anggaran kasar berdasarkan penggunaan aku sendiri sepanjang sebulan yang lepas.

Untuk korang faham dulu, cycle bil letrik rumah aku adalah dari 12hb sampai 10hb setiap bulan.

Bil sebelum pakai PHEV:
⚡ 12 Mac - 10 April = RM268.45
(Ini memang range bil letrik rumah aku sebelum2 ni)

Aku dapat kereta ni pada 15 April. So memang ngam sangat untuk buat comparison.

Bil terbaru:
⚡ 11 April - 10 Mei = RM377.50

Maksudnya beza bil letrik selepas pakai e.MAS 7 PHEV:
👉 RM109.05 sahaja

Sepanjang bulan lepas, aku ada jugak try cas guna DC Charger luar sebab nak test experience fast charging.

⚡ DC Charger luar:
3 kali cas = RM70.16

Aku ada jugak isi minyak full sekali dekat Petronas sebab nak manfaatkan quota April haritu:
⛽ RM70.01

Jadi total keseluruhan kos penggunaan e.MAS 7 PHEV aku untuk sebulan adalah:

RM109.05 — cas rumah 
RM70.16 — DC Charger luar 
RM70.01 — isi minyak 

TOTAL = RM249.22

Sekarang compare dengan kereta lama aku pulak…

🚘 Nissan Serena C27 FL
Purata minyak sebulan:
RM85 x 5 kali isi = RM425

Maknanya lepas tukar ke e.MAS 7 PHEV:

✅ Dari RM425 turun ke RM249.22 
✅ Beza penjimatan = RM175.78 sebulan

Ini pun belum fully optimize lagi sebab bulan lepas aku masih try DC Charger luar.

Untuk bulan ni aku dah stop cas dekat luar sebab lagi prefer cas dekat rumah je. Jauh lebih murah.

So kemungkinan besar bulan ni lagi rendah daripada RM249. InsyAllah

Kesimpulan untuk penggunaan aku sendiri, memang nampak jimat. Tapi untuk orang lain aku tak boleh confirm sebab lain orang, lain penggunaan… lain corak perjalanan… dan lain cara spending masing-masing

#baihaqigetb #protonemas7phev #budi95 #PlugInHybrid #phev",https://www.instagram.com/p/DYQ59ANEtO9/,negative,2026-05-13 03:42:24+00:00,476,0,18,0,0.0004844784736633412,494,530.0,negative,0.9983850717544556,malay,Malay/Bumiputera,no_clear_emotion,0.03609221428632736,0.03643731400370598,0.053544268012046814,0.02694873698055744,0.1822631061077118,0.09118086099624634
instagram,post,3898837398779319601,"Here’s how you can claim RM10 worth of vouchers for BUDI95 petrol in a few simple ways. 

#ulagamarticle #budi95",https://www.instagram.com/p/DYbc_UPP9Ux/,neutral,2026-05-17 06:01:04+00:00,333,0,0,0,0.5,333,333.0,neutral,0.6371762752532959,english,Mixed/Urban,no_clear_emotion,0.0231710784137249,0.04244132712483406,0.2035345435142517,0.027523232623934746,0.29919642210006714,0.07158081978559494
instagram,post,3899485391757075641,"【简单来说，政府可依据车辆现值决定补贴等级，豪华车减少甚至取消补贴，普通国产车则继续享有较高补贴。#许文谦】
#南洋商报 #言论 #汽油补贴 #BUDI95 #RON95 #nanyangsiangpau

点击story（Swipe Up）看更多

Disclaimer: The caption may have been automatically translated by Instagram. In the event of any discrepancies, the original Chinese version shall prevail. We are not responsible for any inaccuracies resulting from the auto-translation.",https://www.instagram.com/p/DYdwU2ugWS5/,neutral,2026-05-18 03:28:25+00:00,259,0,24,0,0.5,283,331.0,neutral,0.8461241722106934,english,Mixed/Urban,no_clear_emotion,0.1363636702299118,0.053729381412267685,0.05332586169242859,0.05176385119557381,0.09404265135526657,0.06264987587928772
instagram,post,3895471504302055468,"到底这个政府现在是什么情况？

短短48小时内，RON95汽油补贴课题就出现多个版本。

先是首相拿督斯里安华说原则上同意取消富裕群体补贴，细节近期敲定；隔天，财政部副部长刘镇东又提到每月配额或可从200公升下调至150公升；结果引发民间和朝野炮轰后，又澄清说不是政策建议，只是在解释概念；再到交通部长陆兆福出来说明，内阁根本没有针对T20补贴作出任何决定，首相当时也不是政策宣布。

人民听到这里，肯定很想问：所以到底哪一个版本才是真的？

这样的国家治理，确实让人头疼。

政府不能一边说“还在研究”，一边又让不同部长、副部长不断把不同方向抛出来，让市场和人民自己去猜、去怕、去消化。

今天听到T20可能没补贴，月入1万多令吉的家庭开始焦虑；明天又听到配额可能砍到150公升，长距离通勤族又开始担心；后天部长再出来说，内阁还没有决定，政策没有改变。

请问，人民的情绪是开关吗？市场的信心是玩具吗？

政府必须明白，燃油补贴不是普通课题。RON95牵动的是日常交通、工作成本、物流价格、家庭预算，甚至商家的现金流。

任何一句话，只要从部长口中说出来，就不会只是“个人看法”或“概念说明”。

在人民眼中，那就是政策风向。

所以，官员说话不能随意，更不能今天放风，明天澄清，后天再修正。政策还没定，就不要急着讲；要讲，就必须有完整框架、执行时间。

否则，越讲越乱，越解释越像补洞。

补贴改革本来就不容易，政府需要建立人民信任，而不是制造更多疑虑。人民并没有完全反对改革，而是无法接受不透明、不清楚，以及那种“今天说一套、明天又一套”的治理方式。

一言既出，驷马难追。尤其是关系到民生的钱袋子，政府每一句话都必须有重量。

如果政策仍在研究，就请统一口径；如果尚未决定，就不要把半成品丢进市场；如果真的要改革，就一次过把逻辑讲清楚，把数据摊开，把影响评估说透。

政府治理不能像连续剧，每天等下一集才知道剧情反转。

点击story（Swipe Up）看更多

#燃油补贴 #汽油 #补贴 #RON95 #BUDI95 #T20 #subsidy #南洋商报 #nanyangsiangpau

免费下载App看更多：
https://onelink.to/tkfjhx

Disclaimer: The caption may have been automatically translated by Instagram. In the event of any discrepancies, the original Chinese version shall prevail. We are not responsible for any inaccuracies resulting from the auto-translation.",https://www.instagram.com/p/DYPfrGulKAs/,neutral,2026-05-12 14:33:32+00:00,203,0,25,0,0.5,228,278.0,neutral,0.8203682899475098,english,Mixed/Urban,anger,0.6574196815490723,0.11638978868722916,0.06375078111886978,0.026144878938794136,0.043934740126132965,0.017521880567073822
instagram,post,3901129910912921032,"【#百格快讯】私人司机和民防部队志愿者通过TikTok帐号散布关于BUDI95汽油补贴计划假消息，今日（5月20日）在地庭面控后俯首认罪，分别判罚4000令吉。

29岁私人司机莫哈末艾曼和46岁民防部队志愿者隆法兹里，被控在4月4日蓄意作出及发送虚假帖文，意图伤害他人感受，其帖文于4月5日早上，在赛城的通讯及多媒体委员会大厦8楼被读取。

两人分别因而抵触1998年通讯及多媒体法令第233（1）（a）条文（不当使用网络设备或网络服务），可在同一法令第233（2）条文下治罪。

#Pocketimes #百格 #BUDI95 #假消息",https://www.instagram.com/p/DYjmPwina3I/,neutral,2026-05-20 09:55:47+00:00,266,0,1,0,0.5,267,269.0,neutral,0.8568959832191467,english,Mixed/Urban,anger,0.6669847369194031,0.024775592610239983,0.042298514395952225,0.0656517893075943,0.06968311220407486,0.0167729239910841
instagram,post,3895619876220468669,"Chin Tong Says Remarks On BUDI95 Were Taken Out Of Context: PETALING JAYA: Deputy Finance Minister Liew Chin Tong has clarified that he never officially announced plans to reduce the fuel quota under the Budi Madani (BUDI95) programme to 150 litres as previously reported. He said his remarks regarding the matter had been taken out of context, resulting in public misunderstanding. According to Chin Tong, he … #ChinTong #BUDI95 #FuelQuota #MalaysiaPolitics #DeputyFinanceMinister",https://www.instagram.com/p/DYQBaM2En29/,neutral,2026-05-12 19:29:18+00:00,110,0,0,0,0.5,110,110.0,neutral,0.6729119420051575,english,Mixed/Urban,no_clear_emotion,0.22246067225933075,0.21074776351451874,0.10595061630010605,0.0807875469326973,0.09327533096075058,0.05898669734597206
instagram,post,3896780984808779880,"Sistem subsidi petrol BUDI95 kekal diteruskan dan tiada isu penarikan subsidi RON95 melibatkan golongan T20 buat masa ini, kata Menteri Pengangkutan, Anthony Loke.

Beliau berkata, perkara utama yang sedang diberi perhatian ketika ini ialah memastikan mekanisme subsidi dapat dilaksanakan secara mudah dan lebih tersusun.

#malaysiagazette
#BUDI95
#MOT

Berita lanjut layari www.malaysiagazette.com",https://www.instagram.com/p/DYUJajfBjBo/,positive,2026-05-14 09:55:20+00:00,86,0,5,0,0.9756663560867309,91,101.0,positive,0.9188878536224365,malay,Malay/Bumiputera,no_clear_emotion,0.12503662705421448,0.0803472027182579,0.16031287610530853,0.023900220170617104,0.10694637894630432,0.04346674680709839
instagram,post,3896813632030470054,"SUBSIDI | Tiada sebarang perbincangan dimuktamadkan setakat ini berhubung pengurangan kuota penggunaan di bawah program BUDI95, sebaliknya kerajaan ketika ini memberi tumpuan kepada pelaksanaan subsidi diesel menggunakan sistem sama seperti BUDI95.⠀
⠀
#BuletinTV3 #BeritaTerkini #Subsidi #BUDI95 #Kuota⠀",https://www.instagram.com/p/DYUQ1olE2-m/,positive,2026-05-14 11:00:16+00:00,71,0,8,0,0.9968292355537414,79,95.0,positive,0.9894307851791382,malay,Malay/Bumiputera,no_clear_emotion,0.044190555810928345,0.03200910612940788,0.08774887025356293,0.031480785459280014,0.1609117090702057,0.06377474218606949
instagram,post,3897343498346876833,"TIADA PENGURANGAN KUOTA RON95 SETAKAT INI

Kerajaan belum membincangkan sebarang cadangan untuk mengurangkan kuota subsidi petrol RON95 menerusi program Budi MADANI (BUDI95). Menteri Ekonomi, Akmal Nasrullah Mohd. Nasir berkata, fokus utama kerajaan ketika ini adalah memastikan subsidi sedia ada terus membantu rakyat menghadapi kos sara hidup dan ketidaktentuan harga global.

Menurut beliau, kerajaan sedang menambah baik sistem pengurusan subsidi supaya lebih bersasar serta dapat mengurangkan ketirisan, termasuk menerusi mekanisme subsidi diesel seperti BUDI. Setakat ini, tiada keputusan dibuat berkaitan pengurangan kuota subsidi RON95.

Beliau turut menegaskan bahawa sebarang perubahan dasar subsidi akan diumumkan secara rasmi selepas dimuktamadkan kerajaan. Dalam masa sama, keseimbangan antara kebajikan rakyat dan kedudukan kewangan negara terus menjadi keutamaan demi memastikan bantuan dapat dinikmati secara mampan.

#MyCommunityNews 
#MCN
#MalaysiaMADANI
#BUDI95
#KuotaSubsidi",https://www.instagram.com/p/DYWJUNCpM-h/,positive,2026-05-15 04:32:53+00:00,37,0,12,0,0.9887666225433349,49,73.0,positive,0.9625554084777832,malay,Malay/Bumiputera,no_clear_emotion,0.1600973904132843,0.16113720834255219,0.1988450586795807,0.04921834543347359,0.1709694117307663,0.04084112122654915
instagram,post,3895814529733617779,"政府要取消富人的燃油补贴，不是第一天讲了。

问题是，当首相拿督斯里安华宣布政府要这么做了，现在就只是在研究哪个收入群体受影响时，大家追问和质疑的还是老问题。就是，怎么界定富人？

这个答案，其实在拉菲兹还在担任经济部长，政府极力推动主要数据库系统PADU时，早就该有谱了。

2023年时政府开始建立PADU，当时目的就是要锁定真正符合燃油补贴资格的群体。

去年开始落实BUDI95政策时，是拥有有效驾照的国人，不论收入不论贫富都雨露均沾，同享燃油补贴。

当今天各方都在说，不应只凭收入来界定补贴门槛时，要综合各种因素和条件时，其实这些资料都在PADU系统里有的。

因为，这是一个耗资不菲，且是整合来自204个机构的数据，更新了3040万名公民及永久居民个人资料的庞大数据库。

只是3年了，拉菲兹不再是经济部长，而我们如今仍然不知道PADU是否为界定谁该享有燃油补贴，有无答案？

毕竟，不论是现有标准的T20（家庭月收入超过1万1820令吉）或者安华在2025年财案中提到的T15（家庭月收入超过1万3000令吉），都未必合符现在社会现实。因为，双薪家庭且正职与副职多种收入，是现在应付生活成本上涨的大趋势。

两个M40凑成假T20

在大城市地区，家庭月收入就算是1万3000令吉，扣除各种开销，也只是算中等生活。

这是两个M40凑合成的假T20，就算日子过得还体面，都不是安华每每挂在嘴里的MAHAKAYA超级富豪。

其实，相信政府心里也有数，当高官说就算砍了这群MAHAKAYA超级富豪的燃油补贴，对他们的影响也不大。

换成另一句话来说，政府能从MAHAKAYA这里省下的钱，其实也不会很多。但是，如果是一刀切，不论是T20或是T15，省下的钱就会多，只是冲击就很大了。

毕竟，砍了MAHAKAYA的燃油补贴，对他们来说是侮辱性极强，但伤害不大；但砍了一大票M40组成的“假T20”家庭燃油补贴，那是又侮辱又严重伤害。

说到底，问题关键都在，大家都知道旧标准不合时宜了，但新的划分标准呢，说了这么多年几时才出炉呢？

#燃油补贴 #富豪 #BUDI95 #南洋商报 #nanyangsiangpau

Disclaimer: The caption may have been automatically translated by Instagram. In the event of any discrepancies, the original Chinese version shall prevail. We are not responsible for any inaccuracies resulting from the auto-translation.",https://www.instagram.com/p/DYQtqyDk-hz/,neutral,2026-05-13 01:55:04+00:00,51,0,1,0,0.5,52,54.0,neutral,0.7743724584579468,english,Mixed/Urban,fear,0.08861250430345535,0.3188737630844116,0.059955257922410965,0.0632362961769104,0.10835778713226318,0.10570844262838364
