Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
facebook,post,381379907691208,Bathong Mara 😭😭😂😂😂😂😂,https://www.facebook.com/permalink.php?story_fbid=pfbid02N3D1gXtdPAUniYauL6EDBitLHgY5AuZnq4piAZ8MUdrQgJANCQNuQtwxMCwD5bWLl&id=100074576049984,neutral,,0,0,0,0,0.5,0,0.0,,,neutral,0.9970961809158325,malay,Malay/Bumiputera,love,0.08386808633804321,0.06504848599433899,0.038914505392313004,0.10331470519304276,0.6211507320404053,0.030168144032359123
facebook,comment,Y29tbWVudDozODEzNzk5MDc2OTEyMDhfOTE1NjUxMzM2NjEwNjgx,Mara nnete yona ya tlhaba. Waitse post e ge ka bala ke banna le tlo bona 😂😂😂,,neutral,2023-12-15 13:05:59+00:00,1,0,1,0,0.5,3,,Magdeline Mokwebo,0.0,neutral,0.7588042616844177,english,Mixed/Urban,love,0.06552580744028091,0.023622846230864525,0.10652394592761993,0.015579920262098312,0.6988288760185242,0.01238215807825327
facebook,comment,Y29tbWVudDozODEzNzk5MDc2OTEyMDhfMjQ2MzM0ODgxNjQyODkz,Bua chomi maybe if it's said by you batla e utlwa banyanis ba magatlapa.nna never shem nkampane go fele period.,,neutral,2023-12-16 06:57:56+00:00,1,0,1,0,0.5,3,,Mokhonwana Esther,0.0,neutral,0.5084310173988342,english,Mixed/Urban,love,0.08047023415565491,0.024734603241086006,0.028775179758667946,0.023905057460069656,0.7716034650802612,0.014974836260080338
facebook,comment,Y29tbWVudDozODEzNzk5MDc2OTEyMDhfMTY0MDU1ODg4NjQ3ODU2MA==,Nnete thwiii 🤦🏾‍♀️🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,,negative,2023-12-16 08:13:20+00:00,1,0,4,0,0.07394742965698242,9,,Sebueng Matome,0.0,negative,0.7535085678100586,english,Mixed/Urban,love,0.07333208620548248,0.02680313214659691,0.05956738814711571,0.023097658529877663,0.655899167060852,0.01754748262465
facebook,comment,Y29tbWVudDozODEzNzk5MDc2OTEyMDhfMzgwMzU0NzMxMjI3NDUz,Mara o bolela nnete xem😂😂😂😂😂,,neutral,2023-12-17 05:16:03+00:00,1,0,1,0,0.5,3,,Refilwe Wa Kwa Ratsoana,0.0,neutral,0.9930230379104614,malay,Malay/Bumiputera,love,0.06105457991361618,0.03666527196764946,0.03708499297499657,0.04585784301161766,0.6994320154190063,0.0364803709089756
facebook,comment,Y29tbWVudDozODEzNzk5MDc2OTEyMDhfNjc2NjU3MzExMjgxMzU5,Ke mo itsi a le yalo Genaro🤣😂,,neutral,2023-12-17 06:22:37+00:00,1,0,1,0,0.5,3,,Tebogo Tebza Marungwane,0.0,neutral,0.674538791179657,english,Mixed/Urban,love,0.06750939041376114,0.030496671795845032,0.0360945500433445,0.018193738535046577,0.7537363767623901,0.01828000321984291
facebook,post,122121393279242839,"The world feels softer when the sunset starts painting the sky. 🤎
It’s the kind of quiet moment that makes you pause, breathe deeply, and appreciate how beautiful life can still be despite everything. 🌅
. 
. 
. 
. 
#SunsetVibes #GoldenHour #PeacefulMoments #SkyLovers #EveningGlow #NatureTherapy",https://www.facebook.com/permalink.php?story_fbid=pfbid02f3GQTf2qUUg8HxaeYjCcJnR5iyFhCzJL4RuRYAmUpnb8TNkR8E5F4oDfaKtCL9fxl&id=61587285192349,positive,,0,0,0,0,0.9899046301841735,0,0.0,,,positive,0.9663487672805786,english,Mixed/Urban,happy,0.020196745172142982,0.0403481051325798,0.8234896063804626,0.012198268435895443,0.07339241355657578,0.017569884657859802
facebook,comment,Y29tbWVudDoxMjIxMjEzOTMyNzkyNDI4MzlfMTQ4NzcyMjkyMjgyOTIzMw==,"“Click subscribe and never miss a moment of positivity!”😍🙏
Thank you in advance♥️
.
.
. https://www.facebook.com/61587285192349/subscribenow?surface=pinned_comments",,positive,2026-05-16 10:09:27+00:00,2,0,0,0,0.9936152338981628,2,,Eireen Samson,0.0,positive,0.9787174463272095,english,Mixed/Urban,love,0.03600890189409256,0.04994978383183479,0.06759139895439148,0.06195716932415962,0.6846203207969666,0.05633074417710304
facebook,comment,Y29tbWVudDoxMjIxMjEzOTMyNzkyNDI4MzlfMTcxNTM2ODQ5MjkyOTc4Ng==,Gorgeous ♥️chak your inbox,,positive,2026-05-16 10:10:32+00:00,4,0,1,0,0.9915718019008636,6,,کاشف علی,0.0,positive,0.9719060063362122,english,Mixed/Urban,happy,0.024598022922873497,0.040683865547180176,0.7585814595222473,0.011590373702347279,0.11811471730470657,0.019882498309016228
facebook,comment,Y29tbWVudDoxMjIxMjEzOTMyNzkyNDI4MzlfOTU5OTA3NjQwMTIwMzg1,I like your fitness and beautiful,,neutral,2026-05-16 10:19:03+00:00,9,0,2,0,0.5,13,,Bhanwadas R Swami,0.0,neutral,0.606494128704071,english,Mixed/Urban,happy,0.03030717559158802,0.06277912855148315,0.568189263343811,0.01502096839249134,0.11065040528774261,0.035616375505924225
facebook,comment,Y29tbWVudDoxMjIxMjEzOTMyNzkyNDI4MzlfMTkzNDk3MDE2MDQ2Njk5Mg==,Nice,,positive,2026-05-16 11:01:16+00:00,6,0,3,0,0.877514100074768,12,,Irish Sto Domingo RedoLosa,0.0,positive,0.5917136669158936,english,Mixed/Urban,love,0.0982847660779953,0.0845530703663826,0.13704825937747955,0.0594044104218483,0.3142802119255066,0.09392223507165909
facebook,comment,Y29tbWVudDoxMjIxMjEzOTMyNzkyNDI4MzlfMjgyODg3NjE0NDExOTU4Ng==,Enjoy,,neutral,2026-05-16 10:46:21+00:00,4,0,1,0,0.5,6,,Jm Susa Layas,0.0,neutral,0.9135531783103943,malay,Malay/Bumiputera,love,0.14793789386749268,0.13970325887203217,0.13636234402656555,0.11881161481142044,0.1615251898765564,0.1354575902223587
facebook,comment,Y29tbWVudDoxMjIxMjEzOTMyNzkyNDI4MzlfMTk4NjE1Nzg1MjI3MDIxOA==,Beautiful 😍,,positive,2026-05-16 10:35:05+00:00,4,0,1,0,0.8540560543537139,6,,StephanyGwen Pacheco,0.0,positive,0.5135201811790466,english,Mixed/Urban,love,0.16110487282276154,0.10050791501998901,0.07474898546934128,0.0736318901181221,0.3667025864124298,0.06873248517513275
facebook,comment,Y29tbWVudDoxMjIxMjEzOTMyNzkyNDI4MzlfMTk1ODI5MTcxNDgxMzg4OA==,"Ganda naman, good afternoon sis 😊",,positive,2026-05-16 10:19:38+00:00,4,0,1,0,0.9907762229442596,6,,Ate Lai,0.0,positive,0.9692540764808655,english,Mixed/Urban,love,0.0515926256775856,0.023776588961482048,0.19545117020606995,0.01694985292851925,0.6087732911109924,0.017464790493249893
facebook,comment,Y29tbWVudDoxMjIxMjEzOTMyNzkyNDI4MzlfMTI5MDA0MDAyMzMzMTk4Nw==,Good afternoon ❤️,,neutral,2026-05-16 10:32:10+00:00,6,0,2,0,0.5,10,,Chandran Cheriyandy,0.0,neutral,0.6318432688713074,english,Mixed/Urban,happy,0.11812838166952133,0.10524620115756989,0.23209069669246674,0.06667424738407135,0.16901518404483795,0.08252590894699097
facebook,comment,Y29tbWVudDoxMjIxMjEzOTMyNzkyNDI4MzlfMTY3NTM5NzQ1NzExNTc4MQ==,beautiful,,positive,2026-05-16 10:51:36+00:00,4,0,1,0,0.8954486548900604,6,,SamaAniego AimEe,0.0,positive,0.6514955163002014,english,Mixed/Urban,no_clear_emotion,0.11930953711271286,0.1256142407655716,0.1372428983449936,0.07223710417747498,0.18720059096813202,0.1253267526626587
facebook,comment,Y29tbWVudDoxMjIxMjEzOTMyNzkyNDI4MzlfNDU0OTQ5OTIyNTI4MDAzMQ==,Very nice moments,,neutral,2026-05-16 16:49:42+00:00,1,0,0,0,0.5,1,,Badrul Hoque,0.0,neutral,0.5347558856010437,english,Mixed/Urban,no_clear_emotion,0.16539697349071503,0.1166093498468399,0.11702077835798264,0.07986264675855637,0.17087003588676453,0.11008914560079575
facebook,post,26111513465188496,"Grateful heart: “A grateful heart turns ordinary days into blessings, and simple moments into miracles.”  

#GratefulHeart #DailyBlessings #PositiveVibes #MiracleMindset",https://www.facebook.com/reel/1454284399353135/,positive,,0,0,0,0,0.9896077096462249,0,0.0,,,positive,0.9653590321540833,english,Mixed/Urban,happy,0.018442219123244286,0.027090460062026978,0.8075212836265564,0.011383520439267159,0.09077080339193344,0.01632339507341385
facebook,post,122121522363242839,"Not every delay is a denial; sometimes it’s protection. 🤎
Maybe what’s meant for you is simply being prepared at the right time, not the rushed one you expected. ✨

Good afternoon☺

#GoodAfternoon #DailyMotivation #PositiveVibes #TrustTheProcess #StayCalm #MindsetShift",https://www.facebook.com/permalink.php?story_fbid=pfbid04mKFJUrMxMACTwD6k5F7GMZd5DWcSa46b7cuUa44VJ8PxM5MdPP39U78UR8Cy5R2l&id=61587285192349,positive,,0,0,0,0,0.8809245467185973,0,0.0,,,positive,0.6030818223953247,english,Mixed/Urban,happy,0.02956486865878105,0.11476066708564758,0.7103304266929626,0.014471852220594883,0.07480549067258835,0.022022979333996773
facebook,comment,Y29tbWVudDoxMjIxMjE1MjIzNjMyNDI4MzlfMjE0MTQ4MDE3NjYzNTU1Mg==,"“Click subscribe and never miss a moment of positivity!”😍🙏
Thank you in advance♥️
.
.
. https://www.facebook.com/61587285192349/subscribenow?surface=pinned_comments",,positive,2026-05-17 05:51:36+00:00,0,0,0,0,0.9936152338981628,0,,Eireen Samson,0.0,positive,0.9787174463272095,english,Mixed/Urban,love,0.03600890189409256,0.04994978383183479,0.06759139895439148,0.06195716932415962,0.6846203207969666,0.05633074417710304
facebook,comment,Y29tbWVudDoxMjIxMjE1MjIzNjMyNDI4MzlfMTQ0MDg3MjM0Nzg0MjY5NQ==,Good afternoon po ma'am.,,positive,2026-05-17 06:07:49+00:00,1,0,2,0,0.9861531138420104,5,,Cesar Bernardez,0.0,positive,0.9538437128067017,english,Mixed/Urban,happy,0.028477061539888382,0.04327727481722832,0.608514666557312,0.019281765446066856,0.20687013864517212,0.032407909631729126
facebook,comment,Y29tbWVudDoxMjIxMjE1MjIzNjMyNDI4MzlfMTI1Nzk5NTYzNjQxNTc4NA==,Good afternoon,,positive,2026-05-17 07:22:43+00:00,0,0,0,0,0.8536482691764831,0,,Sam Vlog Pacheco,0.0,positive,0.5121608972549438,english,Mixed/Urban,love,0.16134421527385712,0.12551474571228027,0.13164302706718445,0.10008002072572708,0.18877284228801727,0.11909344792366028
facebook,comment,Y29tbWVudDoxMjIxMjE1MjIzNjMyNDI4MzlfMTk5ODkwNTc5NzM3ODkyNg==,"Hey, I'm Cynthia from South Africa. Can I be your friend? ❤️",,positive,2026-05-17 05:59:06+00:00,0,0,3,0,0.9301488041877746,6,,Khine Morgan's,0.0,positive,0.7671626806259155,english,Mixed/Urban,love,0.075844407081604,0.0759538784623146,0.05387074500322342,0.10522226244211197,0.5864862203598022,0.056045930832624435
facebook,comment,Y29tbWVudDoxMjIxMjE1MjIzNjMyNDI4MzlfOTY2MjM4NDEyODc2MzMz,idol,,neutral,2026-05-17 06:00:13+00:00,1,0,2,0,0.5,5,,Jeffrey D Abestros,0.0,neutral,0.4691920578479767,english,Mixed/Urban,no_clear_emotion,0.15297065675258636,0.11407388746738434,0.14406166970729828,0.09169179946184158,0.162203848361969,0.0947008952498436
facebook,comment,Y29tbWVudDoxMjIxMjE1MjIzNjMyNDI4MzlfMTQwNDU2NzU0NTA0NDY1NA==,Good afternoon madam,,neutral,2026-05-17 06:14:15+00:00,0,0,1,0,0.5,2,,Jomelyn Rebagay,0.0,neutral,0.9860827326774597,malay,Malay/Bumiputera,love,0.14528247714042664,0.12246518582105637,0.16342751681804657,0.0845133438706398,0.19796843826770782,0.09667971730232239
facebook,comment,Y29tbWVudDoxMjIxMjE1MjIzNjMyNDI4MzlfMTQ4OTcxNjcxNjEzODkzMA==,Amen,,neutral,2026-05-17 06:01:38+00:00,1,0,2,0,0.5,5,,Erick Waswa,0.0,neutral,0.9848037958145142,malay,Malay/Bumiputera,no_clear_emotion,0.16927501559257507,0.11944808810949326,0.1445518285036087,0.0747411847114563,0.18915461003780365,0.08639424294233322
facebook,comment,Y29tbWVudDoxMjIxMjE1MjIzNjMyNDI4MzlfMjQ1NzUzMjE3NDY5MTMxMQ==,Nice,,positive,2026-05-17 06:25:30+00:00,0,0,1,0,0.877514100074768,2,,Bryan Lanuza,0.0,positive,0.5917136669158936,english,Mixed/Urban,love,0.0982847660779953,0.0845530703663826,0.13704825937747955,0.0594044104218483,0.3142802119255066,0.09392223507165909
facebook,comment,Y29tbWVudDoxMjIxMjE1MjIzNjMyNDI4MzlfMTI4MDYwNTYzMDcyMDQyNQ==,Dang it so beautiful 🤩,,positive,2026-05-17 06:40:25+00:00,0,0,0,0,0.9957561373710632,0,,Daniella Trrs,0.0,positive,0.9858537912368774,english,Mixed/Urban,happy,0.017524583265185356,0.03639793395996094,0.8418514728546143,0.009552199393510818,0.05669614300131798,0.02292063646018505
facebook,comment,Y29tbWVudDoxMjIxMjE1MjIzNjMyNDI4MzlfMTQyNzAzNDcxOTE3OTAzMA==,Hello,,neutral,2026-05-17 07:38:09+00:00,0,0,0,0,0.5,0,,Elsa Rebagay Stodomingo,0.0,neutral,0.39640772342681885,english,Mixed/Urban,happy,0.10629899054765701,0.09093250334262848,0.22990109026432037,0.047862157225608826,0.22210675477981567,0.07959598302841187
facebook,post,2029011960987383,"Today is another chance to become the best version of yourself.

#SelfImprovement #MorningMotivation #NewDayNewGoals #BelieveInYourself #GrowthMindset",https://www.facebook.com/jan.barcebal/posts/pfbid02htq1Mfa53Ld5zsgT38pQKojZrM4qxKuvMcm8X6a4orZmsAKqnUkKGQP8jNNGumuel,positive,,0,0,0,0,0.9874631941318511,0,0.0,,,positive,0.9582106471061707,english,Mixed/Urban,happy,0.01585693098604679,0.04738900810480118,0.8497100472450256,0.010623953305184841,0.03806139901280403,0.018635250627994537
facebook,comment,Y29tbWVudDoyMDI5MDExOTYwOTg3MzgzXzIwODQ5NjUxOTkwOTE1MzI=,please subscribe my facebook account. thank you so much https://www.facebook.com/jan.barcebal/subscribenow?surface=pinned_comments,,positive,2026-05-15 21:39:06+00:00,1,0,0,0,0.9684205651283264,1,,Jannelle Valdez Barcebal,0.0,positive,0.8947352170944214,english,Mixed/Urban,love,0.03648438677191734,0.041147228330373764,0.029527731239795685,0.058207254856824875,0.6615628004074097,0.09440044313669205
facebook,comment,Y29tbWVudDoyMDI5MDExOTYwOTg3MzgzXzk1ODg1OTQyMzQxOTYxMw==,"Today is another chance to become the best version of yourself.

#SelfImprovement #MorningMotivation #NewDayNewGoals #BelieveInYourself #GrowthMindset",,positive,2026-05-16 10:25:01+00:00,0,0,0,0,0.9874631941318511,0,,Jannelle Valdez Barcebal,0.0,positive,0.9582106471061707,english,Mixed/Urban,happy,0.01585693098604679,0.04738900810480118,0.8497100472450256,0.010623953305184841,0.03806139901280403,0.018635250627994537
facebook,comment,Y29tbWVudDoyMDI5MDExOTYwOTg3MzgzXzE2OTY2NzIyNzEzNTkwNTM=,Merci,,neutral,2026-05-16 12:27:59+00:00,3,0,0,0,0.5,3,,Carine Loua,0.0,neutral,0.5055028796195984,english,Mixed/Urban,love,0.1525537371635437,0.08381417393684387,0.08894018083810806,0.0642036721110344,0.28783971071243286,0.05429982393980026
facebook,comment,Y29tbWVudDoyMDI5MDExOTYwOTg3MzgzXzk3NDcyMjczODY5NzI3MQ==,good morning,,positive,2026-05-16 01:37:59+00:00,5,0,0,0,0.8915664255619049,5,,Karlo Rafer,0.0,positive,0.6385547518730164,english,Mixed/Urban,happy,0.051326360553503036,0.05639054253697395,0.31493622064590454,0.027396604418754578,0.2553445100784302,0.03987332060933113
facebook,comment,Y29tbWVudDoyMDI5MDExOTYwOTg3MzgzXzEzMzczMTU2NDgyMTA5NDg=,Enjoy,,neutral,2026-05-15 22:29:48+00:00,3,0,0,0,0.5,3,,Sam Vlog Pacheco,0.0,neutral,0.9135531783103943,malay,Malay/Bumiputera,love,0.14793789386749268,0.13970325887203217,0.13636234402656555,0.11881161481142044,0.1615251898765564,0.1354575902223587
facebook,comment,Y29tbWVudDoyMDI5MDExOTYwOTg3MzgzXzE3MzYxMzYwNDQ0MjQ4Mjk=,Good Morning Neng,,neutral,2026-05-15 23:50:25+00:00,4,0,0,0,0.5,4,,Tess Agdon,0.0,neutral,0.5763370990753174,english,Mixed/Urban,no_clear_emotion,0.11435049027204514,0.10859213769435883,0.18887954950332642,0.0743907019495964,0.16866153478622437,0.09414210915565491
facebook,comment,Y29tbWVudDoyMDI5MDExOTYwOTg3MzgzXzkxNjAwMDExNDgwNzI0OA==,Nice picture,,neutral,2026-05-16 02:28:55+00:00,1,0,0,0,0.5,1,,Marites Aragdon Borbor,0.0,neutral,0.4767247140407562,english,Mixed/Urban,no_clear_emotion,0.14866778254508972,0.09732800722122192,0.09469693154096603,0.05086539313197136,0.2149195522069931,0.09158290922641754
facebook,comment,Y29tbWVudDoyMDI5MDExOTYwOTg3MzgzXzk5NjQ4ODE0Mjg5NDkyNA==,"Very beautiful, my darling ♥️",,positive,2026-05-17 07:14:28+00:00,0,0,0,0,0.9930353224277495,0,,Samara Gonsaler,0.0,positive,0.9767844080924988,english,Mixed/Urban,happy,0.04273420199751854,0.061157453805208206,0.4372839629650116,0.026064394041895866,0.37795490026474,0.033355411142110825
facebook,comment,Y29tbWVudDoyMDI5MDExOTYwOTg3MzgzXzE1MTIxNDE1MTQwMzgwMzU=,Ang Ganda namn,,neutral,2026-05-16 04:47:37+00:00,2,0,0,0,0.5,2,,Jhon Amber Jhen Valdez,0.0,neutral,0.9845591187477112,malay,Malay/Bumiputera,love,0.14709819853305817,0.126866415143013,0.1447882205247879,0.09109093993902206,0.1924327313899994,0.11194690316915512
facebook,comment,Y29tbWVudDoyMDI5MDExOTYwOTg3MzgzXzE1NDcxNDkyMzY5ODczODA=,Gud morning 😊🥰,,positive,2026-05-16 00:11:42+00:00,1,0,0,0,0.9936696469783782,1,,Krezel Joy Agraviador,0.0,positive,0.978898823261261,english,Mixed/Urban,love,0.12352733314037323,0.06653673946857452,0.07917825877666473,0.05209954082965851,0.5177406668663025,0.03275693580508232
facebook,post,381379907691208,Bathong Mara 😭😭😂😂😂😂😂,https://www.facebook.com/permalink.php?story_fbid=pfbid02N3D1gXtdPAUniYauL6EDBitLHgY5AuZnq4piAZ8MUdrQgJANCQNuQtwxMCwD5bWLl&id=100074576049984,neutral,,0,0,0,0,0.5,0,0.0,,,neutral,0.9970961809158325,malay,Malay/Bumiputera,love,0.08386808633804321,0.06504848599433899,0.038914505392313004,0.10331470519304276,0.6211507320404053,0.030168144032359123
facebook,comment,Y29tbWVudDozODEzNzk5MDc2OTEyMDhfOTE1NjUxMzM2NjEwNjgx,Mara nnete yona ya tlhaba. Waitse post e ge ka bala ke banna le tlo bona 😂😂😂,,neutral,2023-12-15 13:05:59+00:00,1,0,1,0,0.5,3,,Magdeline Mokwebo,0.0,neutral,0.7588042616844177,english,Mixed/Urban,love,0.06552580744028091,0.023622846230864525,0.10652394592761993,0.015579920262098312,0.6988288760185242,0.01238215807825327
facebook,comment,Y29tbWVudDozODEzNzk5MDc2OTEyMDhfMjQ2MzM0ODgxNjQyODkz,Bua chomi maybe if it's said by you batla e utlwa banyanis ba magatlapa.nna never shem nkampane go fele period.,,neutral,2023-12-16 06:57:56+00:00,1,0,1,0,0.5,3,,Mokhonwana Esther,0.0,neutral,0.5084310173988342,english,Mixed/Urban,love,0.08047023415565491,0.024734603241086006,0.028775179758667946,0.023905057460069656,0.7716034650802612,0.014974836260080338
facebook,comment,Y29tbWVudDozODEzNzk5MDc2OTEyMDhfMTY0MDU1ODg4NjQ3ODU2MA==,Nnete thwiii 🤦🏾‍♀️🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,,negative,2023-12-16 08:13:20+00:00,1,0,4,0,0.07394742965698242,9,,Sebueng Matome,0.0,negative,0.7535085678100586,english,Mixed/Urban,love,0.07333208620548248,0.02680313214659691,0.05956738814711571,0.023097658529877663,0.655899167060852,0.01754748262465
facebook,comment,Y29tbWVudDozODEzNzk5MDc2OTEyMDhfMzgwMzU0NzMxMjI3NDUz,Mara o bolela nnete xem😂😂😂😂😂,,neutral,2023-12-17 05:16:03+00:00,1,0,1,0,0.5,3,,Refilwe Wa Kwa Ratsoana,0.0,neutral,0.9930230379104614,malay,Malay/Bumiputera,love,0.06105457991361618,0.03666527196764946,0.03708499297499657,0.04585784301161766,0.6994320154190063,0.0364803709089756
facebook,comment,Y29tbWVudDozODEzNzk5MDc2OTEyMDhfNjc2NjU3MzExMjgxMzU5,Ke mo itsi a le yalo Genaro🤣😂,,neutral,2023-12-17 06:22:37+00:00,1,0,1,0,0.5,3,,Tebogo Tebza Marungwane,0.0,neutral,0.674538791179657,english,Mixed/Urban,love,0.06750939041376114,0.030496671795845032,0.0360945500433445,0.018193738535046577,0.7537363767623901,0.01828000321984291
