platform,content,engagement,likes,comments,shares,sentiment,url,date
tiktok,"Memang aku triggered psl abang panda jalan kaki lpas moto kena sita.Mana budi bicara dan tolak ansur?kawan naik moto cari rezeki.Paling teruk bagilah saman dan sekadar nasihat.Ingatlah,kalau kita perm",157718,119300.0,4618.0,12800.0,neutral,https://www.tiktok.com/@akhi.kaizen.2/video/7278135208929447170,2026-06-11T01:13:43.107071
tiktok,PC pagi tadi selepas Majlis Perhimpunan Sempena Sambutan Maal Hijrah Peringkat Negeri Kedah bagi tahun 1445h,145108,110300.0,6008.0,16800.0,neutral,https://www.tiktok.com/@sanusimdnor/video/7257399666373856514,2026-06-11T01:13:46.843746
tiktok,"Heboh sekarang negara bincang sosok bernama @Muhammad Sanusi Md Nor! Apa kata hangpa?

#keluarsekejap 
#sanusimdnor 
#sanusi
#greaterkedah 
#khairyjamaluddin 
#wanfayhsal
#perikatannasional
#PNTetapBE",112627,92000.0,1638.0,2989.0,neutral,https://www.tiktok.com/@wan.fayhsal/video/7257451404929813761,2026-06-11T01:13:39.063355
tiktok,"Mahkamah Tinggi Alor Setar semalam memutuskan Menteri Dalam Negeri, Saifuddin Nasution Ismail telah memfitnah Menteri Besar Kedah, Muhammad Sanusi Md Nor.  

Tuduhan itu berkait dakwaan bahawa Sanusi ",79429,56800.0,5002.0,2627.0,neutral,https://www.tiktok.com/@malaysia_kini/video/7542485815205694738,2026-06-11T01:14:09.185645
tiktok,"Kebebasan serta keharmonian agama dan budaya di negara ini telah dipelihara sekian lama dengan batas dan adab yang menjadi tunjang kestabilan masyarakat.

Jangan sesekali dipolitikkan demi menghalalka",52071,43900.0,1337.0,2694.0,neutral,https://www.tiktok.com/@sanusimdnor/video/7637062884098346247,2026-06-11T01:13:36.195195
tiktok,"Dadah ni isu besar negara, usaha membanteras sendiket dadah ni telah dijalankan oleh pihak berkuasa.

Bila saya kata 'tembak' bermaksud kita kena ambil tindakan yang paling tegas berlandaskan peratura",31052,26800.0,384.0,866.0,neutral,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,2026-06-11T01:13:29.631780
tiktok,"Apa yang tidak ada pada orang lain, ahli PAS sentiasa bersedia berjuang, bukan sahaja ketika senang, bahkan waktu susah, bukan sahaja ketika rajin, bahkan saat letih, bukan sahaja ketika ada, bahkan k",30561,25700.0,939.0,1705.0,neutral,https://www.tiktok.com/@sanusimdnor/video/7632929919625874696,2026-06-11T01:13:34.945737
tiktok,"Hayatilah bait-bait lagu ni yang mengajar kita seni menyiapkan bekal, bukan sahaja untuk kehidupan di dunia, tetapi juga untuk perjalanan menuju akhirat.

Kerana hidup ini bukan sekadar persinggahan s",28332,23800.0,652.0,1564.0,neutral,https://www.tiktok.com/@sanusimdnor/video/7637378799021182216,2026-06-11T01:13:37.598413
tiktok,"Betapa melimpah ruahnya rezeki yang Allah SWT kurniakan, dengan seekor lembu ramai yang boleh tumpang pahala, ramai juga yang dapat merasa rezeki.

Bila semangat bantu-membantu dan kebersamaan ini hid",26976,23500.0,511.0,540.0,neutral,https://www.tiktok.com/@sanusimdnor/video/7644919158706162951,2026-06-11T01:13:36.905303
tiktok,"Sejak awal saya diberi tanggungjawab dah banyak kali saya pesan ""buat gheja bagi betoi, jangan langgaq petak oghang"",
dan ini jugak yang saya buat selama ini.

Inilah azimat yang perlu kita genggam se",24008,19600.0,590.0,1337.0,neutral,https://www.tiktok.com/@sanusimdnor/video/7627393995739614482,2026-06-11T01:13:39.725587
tiktok,PM10 kata sila saman saya kalau berani #anwaribrahim #dsai #pm10 #pmx #kedah #mbkedah #pas #madani #kerajaanperpaduan #pakatanharapan #umno #perikatannasional #pnbest #malaysia #sanusi #sanusimdnor,14735,8621.0,2140.0,1159.0,neutral,https://www.tiktok.com/@bengkelminda84/video/7256069684389301505,2026-06-11T01:13:58.770462
