Platform,Type,ID,Text,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,URL,engagement_score,author,author_followers
tiktok,comment,7649036316637695239_comment_0,lain mcm back up .. kesayangan ekk dap..,https://www.tiktok.com/@yt.currentspheremy/video/7649036316637695239,7649036316637695239,neutral,2026-06-21T18:35:25.100582+00:00,194,0,0,0,0.0,194,,,,
tiktok,comment,7649036316637695239_comment_1,PAS for all,https://www.tiktok.com/@yt.currentspheremy/video/7649036316637695239,7649036316637695239,neutral,2026-06-21T18:35:25.100620+00:00,175,0,0,0,0.0,175,,,,
tiktok,comment,7653121811227364628_comment_0,lain mcm back up .. kesayangan ekk dap..,https://www.tiktok.com/@dapur_bajet88/video/7653121811227364628,7653121811227364628,neutral,2026-06-21T18:35:25.420427+00:00,194,0,0,0,0.0,194,,,,
tiktok,comment,7653121811227364628_comment_1,PAS for all,https://www.tiktok.com/@dapur_bajet88/video/7653121811227364628,7653121811227364628,neutral,2026-06-21T18:35:25.420457+00:00,175,0,0,0,0.0,175,,,,
tiktok,comment,7653755569076981000_comment_0,lain mcm back up .. kesayangan ekk dap..,https://www.tiktok.com/@radzaliyusof61/video/7653755569076981000,7653755569076981000,neutral,2026-06-21T18:35:25.749737+00:00,194,0,0,0,0.0,194,,,,
tiktok,comment,7653755569076981000_comment_1,PAS for all,https://www.tiktok.com/@radzaliyusof61/video/7653755569076981000,7653755569076981000,neutral,2026-06-21T18:35:25.749778+00:00,175,0,0,0,0.0,175,,,,
tiktok,comment,7653265678589283602_comment_0,lain mcm back up .. kesayangan ekk dap..,https://www.tiktok.com/@kubabalar5/video/7653265678589283602,7653265678589283602,neutral,2026-06-21T18:35:26.047615+00:00,194,0,0,0,0.0,194,,,,
tiktok,comment,7653265678589283602_comment_1,PAS for all,https://www.tiktok.com/@kubabalar5/video/7653265678589283602,7653265678589283602,neutral,2026-06-21T18:35:26.047650+00:00,175,0,0,0,0.0,175,,,,
tiktok,comment,7653418991817411858_comment_0,lain mcm back up .. kesayangan ekk dap..,https://www.tiktok.com/@radzaliyusof61/video/7653418991817411858,7653418991817411858,neutral,2026-06-21T18:35:26.355775+00:00,194,0,0,0,0.0,194,,,,
tiktok,comment,7653418991817411858_comment_1,PAS for all,https://www.tiktok.com/@radzaliyusof61/video/7653418991817411858,7653418991817411858,neutral,2026-06-21T18:35:26.355793+00:00,175,0,0,0,0.0,175,,,,
