Platform,Type,ID,Text,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,URL,engagement_score,author,author_followers
tiktok,comment,7631528804749479175_comment_0,sumpah tifa tifu,https://www.tiktok.com/@advokat_progresif/video/7631528804749479175,7631528804749479175,neutral,2026-06-20T19:14:20.458824,0,0,0,0,0.0,0,,,,
tiktok,comment,7631528804749479175_comment_1,Hayo jangan bohong.,https://www.tiktok.com/@advokat_progresif/video/7631528804749479175,7631528804749479175,neutral,2026-06-20T19:14:20.458859,4,0,0,0,0.0,4,,,,
tiktok,comment,7608072316450344212_comment_0,sumpah tifa tifu,https://www.tiktok.com/@omahrizal/video/7608072316450344212,7608072316450344212,neutral,2026-06-20T19:14:20.851834,0,0,0,0,0.0,0,,,,
tiktok,comment,7608072316450344212_comment_1,Hayo jangan bohong.,https://www.tiktok.com/@omahrizal/video/7608072316450344212,7608072316450344212,neutral,2026-06-20T19:14:20.851864,4,0,0,0,0.0,4,,,,
tiktok,comment,7589910691843214600_comment_0,sumpah tifa tifu,https://www.tiktok.com/@seputar_surakarta/video/7589910691843214600,7589910691843214600,neutral,2026-06-20T19:14:21.141094,0,0,0,0,0.0,0,,,,
tiktok,comment,7589910691843214600_comment_1,Hayo jangan bohong.,https://www.tiktok.com/@seputar_surakarta/video/7589910691843214600,7589910691843214600,neutral,2026-06-20T19:14:21.141105,4,0,0,0,0.0,4,,,,
tiktok,comment,7610304318608035080_comment_0,sumpah tifa tifu,https://www.tiktok.com/@pey230786/video/7610304318608035080,7610304318608035080,neutral,2026-06-20T19:14:21.466411,0,0,0,0,0.0,0,,,,
tiktok,comment,7610304318608035080_comment_1,Hayo jangan bohong.,https://www.tiktok.com/@pey230786/video/7610304318608035080,7610304318608035080,neutral,2026-06-20T19:14:21.466443,4,0,0,0,0.0,4,,,,
tiktok,comment,7600737191677021461_comment_0,sumpah tifa tifu,https://www.tiktok.com/@sibernas2025/video/7600737191677021461,7600737191677021461,neutral,2026-06-20T19:14:21.773445,0,0,0,0,0.0,0,,,,
tiktok,comment,7600737191677021461_comment_1,Hayo jangan bohong.,https://www.tiktok.com/@sibernas2025/video/7600737191677021461,7600737191677021461,neutral,2026-06-20T19:14:21.773474,4,0,0,0,0.0,4,,,,
tiktok,comment,7600802583338421512_comment_0,sumpah tifa tifu,https://www.tiktok.com/@kompascom/video/7600802583338421512,7600802583338421512,neutral,2026-06-20T19:14:22.080783,0,0,0,0,0.0,0,,,,
tiktok,comment,7600802583338421512_comment_1,Hayo jangan bohong.,https://www.tiktok.com/@kompascom/video/7600802583338421512,7600802583338421512,neutral,2026-06-20T19:14:22.080814,4,0,0,0,0.0,4,,,,
tiktok,post,7600737191677021461,"SOLO | Sibernas.co.id – Pengadilan Negeri (PN) Kota Solo secara resmi menetapkan Kanjeng Gusti Pangeran Haryo (KGPH) Purboyo bergelar Sri Susuhunan Pakubuwono XIV melalui penetapan pengadilan.
Berdasarkan Sistem Informasi Penelusuran Perkara (SIPP) PN Solo, perkara Nomor 178/Pdt.P/2025/PN Skt, majelis hakim mengabulkan sebagian permohonan pemohon terkait penggantian nama.

Humas PN Solo, Aris Gunawan, mengonfirmasi penetapan tersebut diputuskan pada 21 Januari 2026. Dalam putusan itu, pengadilan memberikan izin kepada pemohon untuk mengganti nama sebagaimana dimohonkan. ""Yang semula tercantum dalam KTP sebagai Kanjeng Gusti Pangeran Haryo Purboyo menjadi Sri Susuhunan Pakubuwono XIV,"" jelas Aris Gunawan saat dihubungi, Kamis (29/1/2026).

Selain itu, pengadilan juga memerintahkan Dinas Kependudukan dan Pencatatan Sipil (Dukcapil) Kota Solo untuk memproses perubahan data kependudukan pemohon sesuai dengan penetapan pengadilan.
""Serta menerbitkan KTP baru atas nama Sri Susuhunan Pakubuwono XIV,"" jelasnya.

Aris menambahkan, biaya permohonan penggantian nama tersebut dibebankan kepada pemohon sebesar Rp 184.000,00. Sementara itu, majelis hakim menyatakan permohonan pemohon selebihnya tidak dapat diterima.

Sebagai informasi, gelar SISKS Pakubuwono ini digunakan oleh raja yang bertahta di Keraton Kasunanan Surakarta.Pakubuwono sendiri artinya adalah ""pasak atau pusat alam semesta"" atau penopang bumi..(TIMSUS)
#Karatonsolo#karatonsurakarta#kabarsolo#soloterkini#fyp",,,neutral,2026-06-20T11:14:21.466711+00:00,3534,204,248,192800,0.0,5914,https://www.tiktok.com/@sibernas2025/video/7600737191677021461,4878.8,,
tiktok,comment,7601157268010566407,GUE PENGEN GANTI NAMA AH : raden ajeng cantik menyala artomoro dewi flaminggo IX (soalnya inzaghi nomer 9),https://www.tiktok.com/@sibernas2025/video/7600737191677021461,7600737191677021461,neutral,2026-01-30T14:12:28.000Z,54,0,5,0,0.0,64,https://www.tiktok.com/@sibernas2025/video/7600737191677021461,,lex1lit2222,0.0
tiktok,comment,7600821951183438599,Alhamdulillah Gusti purboyo resmi di akui jadi PB 14 oleh negara (bukti KTP nama jadi PB 14),https://www.tiktok.com/@sibernas2025/video/7600737191677021461,7600737191677021461,neutral,2026-01-29T16:31:15.000Z,106,0,20,0,0.0,146,https://www.tiktok.com/@sibernas2025/video/7600737191677021461,,anwar.rb7,0.0
tiktok,post,7631528804749479175,#ijazahjokowi #cls #jokowi #solo #pnsolo,,,neutral,2026-06-20T11:14:20.180344+00:00,399,7,42,11600,0.0,564,https://www.tiktok.com/@advokat_progresif/video/7631528804749479175,550.6,,
tiktok,comment,7631553357665256200,para pejuang kebenaran semoga dimudahkan dan dilancarkan,https://www.tiktok.com/@advokat_progresif/video/7631528804749479175,7631528804749479175,neutral,2026-04-22T12:04:54.000Z,15,0,2,0,0.0,19,https://www.tiktok.com/@advokat_progresif/video/7631528804749479175,,birgitta671,0.0
tiktok,comment,7631538556059009808,kok sepi yang komen??,https://www.tiktok.com/@advokat_progresif/video/7631528804749479175,7631528804749479175,neutral,2026-04-22T11:07:29.000Z,3,0,2,0,0.0,7,https://www.tiktok.com/@advokat_progresif/video/7631528804749479175,,muliadisamjess,0.0
tiktok,post,7600802583338421512,"Pengadilan Negeri (PN) Kota Solo, Jawa Tengah, mengabulkan permohonan penggantian nama Kanjeng Gusti Pangeran Haryo (KGPH) Purboyo menjadi SISKS Pakubuwono XIV. 

“Pada pokoknya, hakim menilai permohonan yang diajukan oleh pemohon Gusti Pangeran Haryo Purboyo telah memenuhi syarat, dan ketentuan sebagaimana diatur dalam peraturan perundang-undangan yang berlaku,” ujar Humas PN Solo Aris Gunawan, Kamis (29/1/2026). 

Aris menegaskan, putusan tersebut sesuai dengan amar penetapan dan tidak berkaitan dengan Keraton Kasunanan Surakarta. 

“Ini sesuai amar penetapan, yakni hanya memberikan izin kepada pemohon untuk mengganti nama yang semula tertulis dalam KTP sebagai Kanjeng Gusti Pangeran Haryo Purboyo, menjadi Sri Susuhunan Pakubuwono XIV,” ucapnya.

Sebagai informasi, gelar SISKS Pakubuwono ini digunakan oleh raja yang bertakhta di Keraton Kasunanan Surakarta. 

Penulis: Fristin Intan Sulistyowati
Editor: Ihsanuddin 

` #Keraton #Solo #Kebijakan",,,neutral,2026-06-20T11:14:21.773734+00:00,178,3,9,20600,0.0,396,https://www.tiktok.com/@kompascom/video/7600802583338421512,231.6,,
tiktok,comment,7600919061267530517,ngebet bangetttt ya,https://www.tiktok.com/@kompascom/video/7600802583338421512,7600802583338421512,neutral,2026-01-29T22:48:27.000Z,1,0,1,0,0.0,3,https://www.tiktok.com/@kompascom/video/7600802583338421512,,ngatemitomblok,0.0
tiktok,comment,7600971056380478226,IY MAKSA NI YEE.....,https://www.tiktok.com/@kompascom/video/7600802583338421512,7600802583338421512,neutral,2026-01-30T02:09:59.000Z,0,0,0,0,0.0,0,https://www.tiktok.com/@kompascom/video/7600802583338421512,,sondangwartono,0.0
tiktok,post,7610304318608035080,"pn solo sidang CLS #viral #fyp #pn #cls #jokowi 
sidang CLS di pn solo",,,neutral,2026-06-20T11:14:21.141211+00:00,141,16,14,11100,0.0,282,https://www.tiktok.com/@pey230786/video/7610304318608035080,226.1,,
tiktok,comment,7610372649802466068,"mau tanya..
nada lembut..
apa ada saksi,pecurian/penipuan..
tapi saksinya yg melakukanya???",https://www.tiktok.com/@pey230786/video/7610304318608035080,7610304318608035080,neutral,2026-02-24T10:12:59.000Z,1,0,1,0,0.0,3,https://www.tiktok.com/@pey230786/video/7610304318608035080,,wong_bandar_sribawono,0.0
