Platform,Type,ID,Text,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,URL,engagement_score,author,author_followers
tiktok,comment,7644141880870964510_comment_0,❣️❣️❣️,https://www.tiktok.com/@teamfruits4/video/7644141880870964510,7644141880870964510,neutral,2026-06-12T02:57:47.702731,0,0,0,0,0.0,0,,,,
tiktok,comment,7644141880870964510_comment_1,[Sticker] mashallah right bahi,https://www.tiktok.com/@teamfruits4/video/7644141880870964510,7644141880870964510,neutral,2026-06-12T02:57:47.702750,0,0,0,0,0.0,0,,,,
tiktok,comment,7612491451573865750_comment_0,❣️❣️❣️,https://www.tiktok.com/@ai.fun.offical/video/7612491451573865750,7612491451573865750,neutral,2026-06-12T02:57:47.986151,0,0,0,0,0.0,0,,,,
tiktok,comment,7612491451573865750_comment_1,[Sticker] mashallah right bahi,https://www.tiktok.com/@ai.fun.offical/video/7612491451573865750,7612491451573865750,neutral,2026-06-12T02:57:47.986165,0,0,0,0,0.0,0,,,,
tiktok,comment,7629053815840394518_comment_0,❣️❣️❣️,https://www.tiktok.com/@naeemkhan80001/video/7629053815840394518,7629053815840394518,neutral,2026-06-12T02:57:48.259392,0,0,0,0,0.0,0,,,,
tiktok,comment,7629053815840394518_comment_1,[Sticker] mashallah right bahi,https://www.tiktok.com/@naeemkhan80001/video/7629053815840394518,7629053815840394518,neutral,2026-06-12T02:57:48.259428,0,0,0,0,0.0,0,,,,
tiktok,comment,7284947034682035457_comment_0,❣️❣️❣️,https://www.tiktok.com/@hassanjaan9951/video/7284947034682035457,7284947034682035457,neutral,2026-06-12T02:57:48.532980,0,0,0,0,0.0,0,,,,
tiktok,comment,7284947034682035457_comment_1,[Sticker] mashallah right bahi,https://www.tiktok.com/@hassanjaan9951/video/7284947034682035457,7284947034682035457,neutral,2026-06-12T02:57:48.533003,0,0,0,0,0.0,0,,,,
tiktok,comment,7631459717524884756_comment_0,❣️❣️❣️,https://www.tiktok.com/@sindhvillagegoatfarm/video/7631459717524884756,7631459717524884756,neutral,2026-06-12T02:57:48.813636,0,0,0,0,0.0,0,,,,
tiktok,comment,7631459717524884756_comment_1,[Sticker] mashallah right bahi,https://www.tiktok.com/@sindhvillagegoatfarm/video/7631459717524884756,7631459717524884756,neutral,2026-06-12T02:57:48.813657,0,0,0,0,0.0,0,,,,
tiktok,comment,7640904408548560150_comment_0,❣️❣️❣️,https://www.tiktok.com/@funnystoriescorner/video/7640904408548560150,7640904408548560150,neutral,2026-06-12T02:57:49.090225,0,0,0,0,0.0,0,,,,
tiktok,comment,7640904408548560150_comment_1,[Sticker] mashallah right bahi,https://www.tiktok.com/@funnystoriescorner/video/7640904408548560150,7640904408548560150,neutral,2026-06-12T02:57:49.090246,0,0,0,0,0.0,0,,,,
tiktok,comment,7627906429080374550_comment_0,❣️❣️❣️,https://www.tiktok.com/@shoukmitranda/video/7627906429080374550,7627906429080374550,neutral,2026-06-12T02:57:49.363843,0,0,0,0,0.0,0,,,,
tiktok,comment,7627906429080374550_comment_1,[Sticker] mashallah right bahi,https://www.tiktok.com/@shoukmitranda/video/7627906429080374550,7627906429080374550,neutral,2026-06-12T02:57:49.363864,0,0,0,0,0.0,0,,,,
tiktok,comment,7644400582005935382_comment_0,❣️❣️❣️,https://www.tiktok.com/@topidrama05/video/7644400582005935382,7644400582005935382,neutral,2026-06-12T02:57:49.640466,0,0,0,0,0.0,0,,,,
tiktok,comment,7644400582005935382_comment_1,[Sticker] mashallah right bahi,https://www.tiktok.com/@topidrama05/video/7644400582005935382,7644400582005935382,neutral,2026-06-12T02:57:49.640488,0,0,0,0,0.0,0,,,,
tiktok,comment,7642272217597807894_comment_0,❣️❣️❣️,https://www.tiktok.com/@shoukmitranda/video/7642272217597807894,7642272217597807894,neutral,2026-06-12T02:57:49.922577,0,0,0,0,0.0,0,,,,
tiktok,comment,7642272217597807894_comment_1,[Sticker] mashallah right bahi,https://www.tiktok.com/@shoukmitranda/video/7642272217597807894,7642272217597807894,neutral,2026-06-12T02:57:49.922598,0,0,0,0,0.0,0,,,,
tiktok,comment,7645246751829429534_comment_0,❣️❣️❣️,https://www.tiktok.com/@teamamk346/video/7645246751829429534,7645246751829429534,neutral,2026-06-12T02:57:50.210313,0,0,0,0,0.0,0,,,,
tiktok,comment,7645246751829429534_comment_1,[Sticker] mashallah right bahi,https://www.tiktok.com/@teamamk346/video/7645246751829429534,7645246751829429534,neutral,2026-06-12T02:57:50.210335,0,0,0,0,0.0,0,,,,
tiktok,post,7284947034682035457,Cute goat funny video 😂😂#goat #shorts #youtube #cute #reels #funny #viral #baby #bakri #funnyvideo,,,neutral,2026-06-11T18:57:48.259755+00:00,148100,14600,20400,14900000,0.0,332100,https://www.tiktok.com/@hassanjaan9951/video/7284947034682035457,253400.0,,
tiktok,comment,7545903386853917461,ààààp,https://www.tiktok.com/@hassanjaan9951/video/7284947034682035457,7284947034682035457,neutral,2025-09-03T16:39:13.000Z,9,0,2,0,0.0,13,https://www.tiktok.com/@hassanjaan9951/video/7284947034682035457,,shoaibzubair211,0.0
tiktok,comment,7643875902358733585,pm,https://www.tiktok.com/@hassanjaan9951/video/7284947034682035457,7284947034682035457,neutral,2026-05-25T17:02:43.000Z,0,0,0,0,0.0,0,https://www.tiktok.com/@hassanjaan9951/video/7284947034682035457,,samikhan8601,0.0
tiktok,post,7644141880870964510,Kamzoor Bakri Me Hawa Q Bhari😱#viraltiktok #foryoupage,,,neutral,2026-06-11T18:57:47.430133+00:00,152600,1702,4013,6200000,0.0,220315,https://www.tiktok.com/@teamfruits4/video/7644141880870964510,174243.0,,
tiktok,comment,7650065071230911253,Alooo miyaaa aap se ye umeed ni tiii😄,https://www.tiktok.com/@teamfruits4/video/7644141880870964510,7644141880870964510,neutral,2026-06-11T09:25:47.000Z,1,0,0,0,0.0,1,https://www.tiktok.com/@teamfruits4/video/7644141880870964510,,user9722681160330,0.0
tiktok,comment,7647402997450097415,viewers age?,https://www.tiktok.com/@teamfruits4/video/7644141880870964510,7644141880870964510,neutral,2026-06-04T05:09:32.000Z,20,0,4,0,0.0,28,https://www.tiktok.com/@teamfruits4/video/7644141880870964510,,nirutakandel1,0.0
tiktok,post,7627906429080374550,"بکری پالنا سنت رسول ہے 🐐 
#viral #trending #animal #bakri 
#unfreezemyaccount",,,neutral,2026-06-11T18:57:49.090393+00:00,30900,961,421,251100,0.0,34793,https://www.tiktok.com/@shoukmitranda/video/7627906429080374550,34336.1,,
tiktok,comment,7640504553398158100,Ma Sha AllaH ❤️❤️,https://www.tiktok.com/@shoukmitranda/video/7627906429080374550,7627906429080374550,neutral,2026-05-16T15:00:08.000Z,1,0,1,0,0.0,3,https://www.tiktok.com/@shoukmitranda/video/7627906429080374550,,masat.lollipop,0.0
