Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score
tiktok,post,7333552303980481799,"Kita baru sahaja menyaksikan kalangan orang Islam yang berani membawa kes ke mahkamah untuk menghalang kuasa syariat Allah SWT.

Mereka sepatutnya sedar dan faham bahawa melawan syariat Allah bermakna melawan Allah Taala sendiri. Tak ada sesiapa yang boleh melawan Allah yang maha berkuasa. Saksikanlah bahawa mereka yang melawan syariat ini akn tersungkur.

Apa yang penting adalah orang Islam mesti berani mempertahankan syariat Allah.",https://www.tiktok.com/@abdulhadiawang/video/7333552303980481799,,,neutral,2026-06-10T20:21:14.342534,55000,6255,2485,535700,0.0,69097,75500.7
tiktok,post,7427097910849834248,"Kenyataan Media Presiden PAS

PAS MENGUTUK ISRAEL ATAS PEMBUNUHAN YAHYA SINWAR

Firman Allah:

‎﴿مِّنَ ٱلۡمُؤۡمِنِينَ رِجَالٞ صَدَقُواْ مَا عَٰهَدُواْ ٱللَّهَ عَلَيۡهِۖ فَمِنۡهُم مَّن قَضَىٰ نَحۡبَهُۥ وَمِنۡهُم مَّن يَنتَظِرُۖ وَمَا بَدَّلُواْ تَبۡدِيلٗا ٢٣﴾

“Antara orang-orang yang beriman itu, ada yang bersikap benar menunaikan apa-apa yang telah dijanjikan mereka kepada Allah (untuk berjuang membela Islam). Maka, antara mereka ada yang telah selesai menjalankan janjinya itu (lalu gugur syahid), dan antaranya ada yang menunggu giliran; dan mereka pula tidak mengubah (apa-apa yang mereka janjikan itu) sedikit pun.” [Surah al-Ahzab: 23]

Parti Islam Se-Malaysia (PAS) mengecam serangan Israel yang telah mengorbankan nyawa Ketua Politik Hamas Palestin, Yahya Sinwar.

PAS mengucapkan takziah kepada keluarga Yahya Sinwar atas tragedi ini. Semoga Allah mencucuri rahmat ke atas mereka dan dikurniakan ganjaran Syahid di sisi Allah. 

Seluruh dunia perlu mengutuk Israel yang pengecut dan bukan sahaja merupakan dalang di sebalik serangan ini, malah sedang melakukan jenayah perang di Gaza. 

“Palestin, perjuangan tidak bernoktah, sokongan tidak bermusim.”

ABDUL HADI AWANG
Presiden PAS 

Bertarikh: 15 Rabi’ al-Akhirah 1446 / 18 Oktober 2024

--------------------

PAS President’s Media Statement

PAS STRONGLY CONDEMNS ISRAEL ON THE ASSASINATION OF YAHYA SINWAR

Allah says:

﴿مِّنَ ٱلۡمُؤۡمِنِينَ رِجَالٞ صَدَقُواْ مَا عَٰهَدُواْ ٱللَّهَ عَلَيۡهِۖ فَمِنۡهُم مَّن قَضَىٰ نَحۡبَهُۥ وَمِنۡهُم مَّن يَنتَظِرُۖ وَمَا بَدَّلُواْ تَبۡدِيلٗا٢٣﴾

“Among the believers are men who have proven true to what they pledged to Allah. Some of them have fulfilled their pledge (with their lives), others are waiting (their turn). They have never changed (their commitment) in the least.” [Surah al-Ahzab: 23]

The Malaysian Islamic Party (PAS) strongly condemns the attacks initiated by Israel resulting in the martyrdom of Hamas’s political chief, Yahya Sinwar. 

PAS extends its deepest condolences to the family of Yahya Sinwar. May Allah shower those who departed with His blessings. 

The Muslim world, therefore, should unequivocally condemns Israel, not only for orchestrating this attack but also for its ongoing war crimes in Gaza.  

“From the river to the sea, Palestine will be free.”

ABDUL HADI AWANG
PAS President

Dated: 15 Rabi’ al-Akhirah 1446 / 18 October 2024",https://www.tiktok.com/@abdulhadiawang/video/7427097910849834248,,,neutral,2026-06-10T20:21:18.663160,39400,1375,770,197600,0.0,43521,44657.6
tiktok,post,7642561860880944392,"Sidang Media Presiden PAS

“PAS akan menilai semula kerjasama politik dengan Bersatu”",https://www.tiktok.com/@abdulhadiawang/video/7642561860880944392,,,neutral,2026-06-10T20:21:11.271472,28400,2492,1387,384000,0.0,36119,37929.0
tiktok,post,7591462837713767700,"Puluhan Tahun Sudah Tok Guru Mencurah Ilmu

Oleh : Dr Azman Ibrahim

Puluhan tahun sudah Tuan Guru Haji Abdul Hadi Awang menjadikan sebuah perkampungan nelayan di tepi Pantai Marang Terengganu sebagai medan ilmu yang meriah setiap pagi Jumaat. Malah tak keterlaluan untuk saya katakan bahawa Kuliah Pagi Jumaat di Masjid Rusila adalah Kuliah Pagi Jumaat yang paling berjaya dan paling lama bertahan secara istiqamah di Malaysia..

Perkarangan Masjid Rusila akan berubah menjadi seperti pekan sehari bersaiz besar setiap pagi Jumaat. Jam 9:00 pagi, Tok Guru akan setia menuruni tangga kayu rumahnya menuju ke Masjid Rusila demi menunaikan tanggungjawab sebagai seorang ulama pemimpin ummah. Rutin ini bermula dari pertengahan tahun 70 an lagi ketika sebahagian besar yang mencerca dan menghina Tok Guru sekarang belum lahir ke dunia. 

Saya mula berkesempatan menumpang khazanah ilmu Tok Guru di Masjid Rusila pada akhir 80 an dan 90 an. Sungguh saya rasa sangat bertuah. Pada tahun 1990, usai kuliah pagi Jumaat suatu hari, saya memberanikan diri memijak anak tangga rumah kayu Tok Guru untuk menziarahi seorang tokoh yang sangat saya kagumi ini. Ternyata Tok Guru yang tegas di pentas ceramah adalah seorang yang sangat pengasih dan lemah lembut tutur katanya. Tok Guru sendiri yang hidangkan air dan bawa buah rambutan kepada saya walau ketika itu saya hanyalah seorang pelajar tingkatan 5. 

Pelbagai kitab ilmu Tok Guru ajar. Dari kitab Mustika Hadis, Aqidah Muslimin, Sirah dan Tafsir. Tafsir al Quran dah 2 kali khatam Tok Guru mengajar kuliah setiap pagi Jumaat di Masjid Rusila. Dari zaman tali kaset sehingga zaman CD sampai terkini zaman siaran langsung guna fb. Betapa luasnya lautan ilmu yang telah Tok Guru curahkan kepada khalayak yang ingin mengambil manfaat. Tapi akhirnya dari sebegitu banyak ilmu dan hikmah yang Tok Guru lantunkan melalui corong pembesar suara Masjid Rusila, kalimah tahik juga yang kamu minat.

Benarlah kata pujangga, seekor lalat yang pergi ke sebuah taman bunga yang indah penuh dengan bunga-bungaan tetap akan mencari najis, sampah sarap atau bangkai untuk ia hinggap. Tetapi seekor lebah akan tetap mencari sekuntum bunga untuk disinggahi dan dihisap madunya walau persekitarannya bukan taman yang indah.",https://www.tiktok.com/@inderashafri/video/7591462837713767700,,,neutral,2026-06-10T20:21:20.415619,24900,1964,309,418300,0.0,31356,30173.3
tiktok,post,7418758521044389127,"Alhamdulillah selamat pulang ke tanah air setelah bermusafir ke Tehran dan Istanbul.

Di Istanbul, saya mengambil peluang untuk bertemu Temel Karamollaoğlu (Presiden Parti Saadat Turkiye) serta pimpinan gerakan Islam di Sudan, Libya, Lubnan, Iraq dan lain-lain.

Perbincangan tentang pengalaman politik PAS di Malaysia dan situasi terkini taufan al-Aqsa Palestin.

Selain itu, saya juga memenuhi undangan Syarahan Istanbul: ‘Taufan al-Aqsa dan Masa Depan Ummah’ yang dianjurkan oleh NGO International Youth Forum (IYF) dan temu ramah daripada media antarabangsa, antaranya TRT World dan Anadolu Agency Media.

Semoga musafir ini memberi makna yang besar ke arah penyatuan umat Islam agar cahaya Islam tersebar ke seluruh pelusuk dunia.

Abdul Hadi Awang
KLIA, 7 pagi.",https://www.tiktok.com/@abdulhadiawang/video/7418758521044389127,,,neutral,2026-06-10T20:21:20.990928,21300,775,2102,142300,0.0,25600,29298.3
tiktok,post,7649059458944879890,"Mesyuarat Khas Jawatankuasa Kerja PAS Pusat yang diadakan pada Isnin membuat keputusan menghentikan kerjasama politik dengan Bersatu.

Presiden Pas, Tan Sri Abdul Hadi Awang berkata, keputusan ini setelah meneliti kedudukan dan hala tuju kerjasama politik Pas dan Bersatu berdasarkan laporan, kajian dan penilaian semasa.

#AWANInews",https://www.tiktok.com/@501awani/video/7649059458944879890,,,neutral,2026-06-10T20:21:13.122822,17400,2177,1683,443600,0.0,25696,27246.6
tiktok,post,7575099285595753736,"Ilmu memuliakan manusia dan mengangkat darjat mereka yang bersedia memikul amanah sebagai khalifah di muka bumi. Setiap ilmu yang bermanfaat adalah ibadah yang mendekatkan kita kepada Allah.

Kepada para pelajar yang bakal menduduki peperiksaan SPM, jadikan saat ini sebagai usaha terbaik untuk memperoleh ilmu yang membawa berkat. Peperiksaan adalah sebahagian daripada perjalanan menuntut ilmu dan Allah sentiasa bersama hamba yang berusaha.

Semoga Allah memudahkan urusan kalian mengurniakan kefahaman yang jelas hati yang tenang dan kejayaan yang diberkati.",https://www.tiktok.com/@abdulhadiawang/video/7575099285595753736,,,neutral,2026-06-10T20:21:14.044489,19800,1681,1032,139500,0.0,23908,26397.5
tiktok,post,7417758604213685511,"KE ARAH PENYATUAN UMAT ISLAM SEDUNIA



Alhamdulillah, selesai Muktamar Tahunan PAS tempoh hari, saya berangkat ke Iran bagi menghadiri Muktamar Penyatuan Islam Sedunia Kali Ke-38 anjuran Majma’ Taqrib Mazahib yang berlangsung pada 19 - 21 September di Tehran.



Majlis perasmian Muktamar telah disempurnakan oleh Presiden Iran yang baharu, Masoud Pezeshkian yang menekankan perlunya umat Islam menghayati perjuangan Rasullullah yang membawa mesej perpaduan dan keamanan, khususnya dalam suasana umat Islam yang sangat mencabar hari ini. 

 

Saya dan beberapa tetamu diberikan kesempatan untuk menyampaikan ucaptama dalam persidangan yang bertemakan ‘Kerjasama Islam Ke Arah Mencapai Nilai Kebersamaan Bagi Mempertahankan Al-Aqsa’, dan memberikan pandangan terhadap ketegasan dunia Islam dalam mempertahankan Palestin melangkaui perbezaan mazhab dan asabiyah perkauman, seterusnya menggembeling kerjasama dalam kalangan ulama’ untuk membangkitkan kesedaran umat Islam.



Seterusnya saya dijemput menghadiri Mesyuarat Majlis Tertinggi Majma’ Taqrib Mazahib di bawah kepimpinan Syeikh Dr. Abdul Hamid al-Shahriari, serta diberikan penghormatan menghadiri majlis bersama Pemimpin Tertinggi Revolusi Islam Iran Ayatollah Imam Khamenei.



Dalam kesempatan sama, saya turut bertemu rakan-rakan pemimpin gerakan Islam dan ulama’ yang mewakili kelompok Sunni dan Syiah dari Palestin, Iran, Arab Saudi, Turkiye, Rusia, Lubnan, Pakistan, India dan Afghanistan, di samping memenuhi undangan temu ramah dengan beberapa agensi berita antarabangsa.



Semoga usaha penyatuan ini akan menatijahkan kejayaan yang lebih besar kepada dunia Islam dan perjuangan Palestin, berpaksikan kepada tonggak keadilan, keamanan dan perpaduan yang dibawa oleh Rasulullah S.A.W sebagai jalan penyelesaian.



Insya-Allah destinasi seterusnya, Istanbul. Semoga Allah mengurniakan kesihatan untuk saya menjalankan misi ummah ini. 



Abdul Hadi Awang, Tehran.",https://www.tiktok.com/@abdulhadiawang/video/7417758604213685511,,,neutral,2026-06-10T20:21:20.130774,18300,882,1660,136700,0.0,22209,25180.7
tiktok,post,7600763548150615314,"Saya berbesar hati menerima kunjungan hormat Syeikh Hameed Havali Shahriari, Setiausaha Agong Majma’ Taqrib Mazahib yang berpusat di Iran.

Kami berkongsi pandangan ke arah mengukuhkan perpaduan ummah yang merentasi perbezaan mazhab, demi menjaga kepentingan dunia Islam yang berdepan dengan pelbagai cabaran. 

Semoga usaha penyatuan ini akan menatijahkan kejayaan yang lebih besar kepada dunia Islam.",https://www.tiktok.com/@abdulhadiawang/video/7600763548150615314,,,neutral,2026-06-10T20:21:14.966917,19300,461,377,202100,0.0,22159,21555.1
tiktok,post,7520804972292754696,"Al Allamah Tuan Guru Haji Abdul Hadi Awang ( 1947 - Sekarang )

Nama Penuh Tokoh Ulamak Tersohor Tanah Air Ini Ialah Tuan Guru Haji Abdul Hadi Bin Haji Awang Bin Haji Muhammad Bin Abdul Rahman Dan Beliau Dilahirkan Di Kampung Rusila, Marang, Terengganu . 

Ibunya Bernama Hajjah Aminah Yusuf Anak Jati Kampung Rusila. Ayahnya Tuan Guru Haji Awang ( Murid Tuan Guru Haji Abdullah Tahir Bunut Payong ) Merupakan Ulamak Terengganu Yang Telah Menjadi Diantara Pengasas Awal PAS Terengganu.

Mendapat Pendidikan Awal Didalam Asas Ilmu Agama Dari Ayahnya Sendiri Sebelum Menyambung Pengajiannya Di Beberapa Buah Institusi Pendidikan Iaitu :

1. 1961 - Sekolah Rendah Rusila
2. 1965 - Sekolah Arab Marang
3. 1966 - Sekolah Menengah Ugama Sultan Zainal Abidin, Kuala Terengganu
4. 1969 - Univerisiti Islam Madinah
5. 1974 - Universiti Al Azhar Mesir

Diantara Gurunya Ialah :

1. Tuan Guru Haji Awang Bin Muhammad - Ayah
2. Syeikh Said Hawa
3. Syeikh Dr. Muhammad Al Wakeel
4. Syeikh Dr. Abdul Satar Al Khudsi

Tuan Guru Haji Hadi Pulang Ke Tanah Air Sekitar Tahun 1976. Selepas Ayahnya Meninggal Dunia, Beliau Mengambil Alih Tugas Sebagai Peneraju Maahad Darul Quran Rusila Yang Diasaskan Oleh Ayahnya Dahulu. Semenjak Beliau Pulang Hingga Ke Hari Ini, Sudah Lebih Dari 40 Tahun Tuan Guru Mengajar Di Masjid Rusila. Beliau Khatam Mengajar Tafsir Al Quran Sebanyak 2 Kali. 

Tuan Guru Mula Aktif Didalam PAS Semenjak Tahun 1964. Jawatan Yang Pertama Beliau Sandang Ialah Setiausaha Ranting PAS Kawasan Rusila, Marang.

Selepas Itu Bermulalah Perjalanannya Dalam Bidang Haraki Disamping Menjadi Tok Guru Pada Ummah. Disini Disertakan Beberapa Jawatan Tertinggi Yang Pernah Disandang Oleh Beliau.

1. Presiden PAS - Sejak 2003
2. Timbalan Ketua Kesatuan Ulamak Islam Sedunia - 2014 Hingga 2018
3. Menteri Besar Terengganu - 1999 Hingga 2004
4. Ketua Pelajar Islam Madinah - 1969
5. Ketua ABIM Terengganu - 1977 Hingga 1978

Tuan Guru Juga Aktif Didalam Bidang Penulisan. Beliau Telah Menulis Lebih Dari 60 Buah Buku. Disamping Itu, Hobi Tuan Guru Adalah Memancing. Baginya Memancing Itu Dapat Melatih Kita Menjadi Sabar Dan Syukur. 

Moga Allah Taala Mengurniakan Kesihatan Yang Baik Buat Tuan Guru. Aamiin 

#tokguruhajiabdulhadiawang",https://www.tiktok.com/@inderashafri/video/7520804972292754696,,,neutral,2026-06-10T20:21:19.549041,12100,2101,654,117200,0.0,16027,18381.2
