Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score
tiktok,post,7631259171932884257,"Eyeliner>>>
#fyp #eyeliner #emo #explore #edit",,neutral,2026-05-17T16:44:41.982919,204500,8138,743,1300000,0.0,226381,224305.0
tiktok,post,7632463660144741654,Marlon and Marta streams were so Peak || Marlon x Marta Edit || #marlon #marta #twitchclips #buzzcut #marlonedit,,neutral,2026-05-17T16:44:29.467324,183100,1672,163,1700000,0.0,201935,188633.0
tiktok,post,7545586990419299640,"it looks AMAZINGGG #kalogerassisters #fyp #foryoupage #viral #blowup - @sundaykalogeras 
@Eliana Kalogeras @demitrakalogeras",,neutral,2026-05-17T16:44:31.111037,86300,1132,186,1500000,0.0,102618,90622.0
tiktok,post,7612042273349438751,"i have eyeliner that looks identical to this 😭 
#guyliner #makeuptutorials #fail #fyp #gonewrong",,neutral,2026-05-17T16:44:30.082872,67100,1870,380,1100000,0.0,80350,73080.0
tiktok,post,7637652038951783701,#stariy_bog #malr1ne #dota #dota2 #twitch,,neutral,2026-05-17T16:44:28.834547,22100,3347,104,377800,0.0,29329,29483.8
tiktok,post,7549663699989040406,Je suis choquée et vous ⁉️ #isyscappuccino #storytelling #pourtoii #fyp #sorcellerie,,neutral,2026-05-17T16:44:40.393976,24200,1725,272,332200,0.0,29519,28798.2
tiktok,post,7607377055289724181,"【衝撃の瞬間】映画『マーズ・エクスプレス』～絶体絶命～│MARS EXPRESS
ヒューマントラストシネマ有楽町、ヒューマントラストシネマ渋谷、新宿武蔵野館ほかにて全国順次公開中！

伝説のSFアニメの系譜に挑む意欲作、待望の日本公開‼
23世紀の火星で、ロボットが脱獄する――

＜STORY＞
ときは23世紀――西暦2200年。地球での仕事を終え、活動拠点である火星に戻ってきた私立探偵アリーヌ。「行方不明になっている大学生の娘を探してほしい」という男の依頼を受けて、アンドロイドの相棒カルロスと共に捜索を開始する。調査の過程で火星の首都ノクティスの暗部に足を踏み入れていく二人を待ち受けていたのは、腐敗した街の裏側、強大な権力を持つ企業の陰謀、そして人間とロボットが共存する社会の根幹を揺るがす事態だった。

＜CREDIT＞
監督：ジェレミー・ペラン
声の出演：
（吹替版）：佐古真弓、安元洋貴、内田夕夜、三瓶由布子
（字幕版）：レア・ドリュッケール、マチュー・アマルリック、ダニエル・ンジョ・ロベ、マリー・ブーヴェ

原題：MARS EXPRESS｜2023｜フランス｜89分｜カラー｜ユニビジウム｜5.1ch｜翻訳：横井和子
提供：トムス・エンタテインメント　配給：ハーク／トムス・エンタテインメント

© Everybody on Deck - Je Suis Bien Content - EV.L prod - Plume Finance - France 3 Cinéma - Shine Conseils - Gebeka Films – Amopix

#マーズエクスプレス #SF映画 #scifi #MARSEXPRESS",,neutral,2026-05-17T16:44:29.149709,21500,2312,191,435100,0.0,28354,27132.1
tiktok,post,7543757867623419141,Obriguei meu pai a revelar os segredos da maçonaria.. #maçonariabrasil #segredo,,neutral,2026-05-17T16:44:43.318833,20500,1378,184,475700,0.0,26819,24283.7
tiktok,post,7618727566379175182,#englishteacher #learnenglish #vocabulary #englishtips #englishlesson,,neutral,2026-05-17T16:44:42.669337,11400,867,90,132400,0.0,13681,13536.4
tiktok,post,7195595515600440582,"Different ways to do your liner to change your eye shape using the @Flormar Ireland ultra thin eyeliner! Which shape do you like best?🖤

This liner is so easy to use & it’s available in penny’s & pharmacies nationwide 💗💗

#flormar #flormarmakeup #ad",,neutral,2026-05-17T16:44:41.010712,12300,396,16,380400,0.0,16516,13520.4
tiktok,post,7607492770453818637,"ha sister x billie eilish 🕶️🕷️
scp:@overbills 
some effects are my and overbills 
#billieeilish #hasisters #edits #fyp #viral",,neutral,2026-05-17T16:44:30.448506,10800,677,74,47800,0.0,12029,12423.8
tiktok,post,7623509841213951252,"how life sounds when the outfit fits perfectly @malimareabrand 

#maxidress #outfit #leopardprint #caitknight",,neutral,2026-05-17T16:44:43.008193,6534,161,26,97800,0.0,7699,7031.8
