Platform,Type,ID,Text,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,URL,engagement_score,author,author_followers
tiktok,comment,7471909703291817221_comment_0,AL Fatihah Aamiin 🤲🤲🤲,https://www.tiktok.com/@emiyaedits/video/7471909703291817221,7471909703291817221,neutral,2026-06-20T22:05:25.781665,0,0,0,0,0.0,0,,,,
tiktok,comment,7471909703291817221_comment_1,Al fatihah dibaca,https://www.tiktok.com/@emiyaedits/video/7471909703291817221,7471909703291817221,neutral,2026-06-20T22:05:25.781713,1,0,0,0,0.0,1,,,,
tiktok,comment,7623940353090915605_comment_0,AL Fatihah Aamiin 🤲🤲🤲,https://www.tiktok.com/@rounderedits/video/7623940353090915605,7623940353090915605,neutral,2026-06-20T22:05:26.075807,0,0,0,0,0.0,0,,,,
tiktok,comment,7623940353090915605_comment_1,Al fatihah dibaca,https://www.tiktok.com/@rounderedits/video/7623940353090915605,7623940353090915605,neutral,2026-06-20T22:05:26.075895,1,0,0,0,0.0,1,,,,
tiktok,comment,7590417790054550806_comment_0,AL Fatihah Aamiin 🤲🤲🤲,https://www.tiktok.com/@tjnl_/video/7590417790054550806,7590417790054550806,neutral,2026-06-20T22:05:26.382395,0,0,0,0,0.0,0,,,,
tiktok,comment,7590417790054550806_comment_1,Al fatihah dibaca,https://www.tiktok.com/@tjnl_/video/7590417790054550806,7590417790054550806,neutral,2026-06-20T22:05:26.382443,1,0,0,0,0.0,1,,,,
tiktok,comment,7597591455783210251_comment_0,AL Fatihah Aamiin 🤲🤲🤲,https://www.tiktok.com/@rounderedits/video/7597591455783210251,7597591455783210251,neutral,2026-06-20T22:05:26.676175,0,0,0,0,0.0,0,,,,
tiktok,comment,7597591455783210251_comment_1,Al fatihah dibaca,https://www.tiktok.com/@rounderedits/video/7597591455783210251,7597591455783210251,neutral,2026-06-20T22:05:26.676210,1,0,0,0,0.0,1,,,,
tiktok,comment,7629101167892499730_comment_0,AL Fatihah Aamiin 🤲🤲🤲,https://www.tiktok.com/@srmonoball_/video/7629101167892499730,7629101167892499730,neutral,2026-06-20T22:05:26.972319,0,0,0,0,0.0,0,,,,
tiktok,comment,7629101167892499730_comment_1,Al fatihah dibaca,https://www.tiktok.com/@srmonoball_/video/7629101167892499730,7629101167892499730,neutral,2026-06-20T22:05:26.972367,1,0,0,0,0.0,1,,,,
