Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score
tiktok,post,7634161602060733716,"STORE CLOSING SALE 🔥
 Diskon besar-besaran!
Kesempatan terakhir sebelum kami tutup permanen 😱
#closingstore #salegede #cucigudang #princessbabyshop 
#princessbabyshopboyoalali",https://www.tiktok.com/@princessbabyshop/video/7634161602060733716,,,neutral,2026-06-09T09:22:25.750931,3642,1179,317,223500,0.0,7373,7174.5
tiktok,post,7643338218049490198,"30th May goi g to open one last day Saturday to clear lot of stock be good for resellers as will@All be cheap , everything g electicals , fittings furniture clothing everything g has to go be lots of free stuff to @Neil Charlick @Gillinghamcateringcompany @Deb’s flipping journey @Tracy Charlick @Dawnie @linin @The krepe kave @Jessica👋 @Courtney’s Resell Room  #closingdown #closing #sale #bargains #resellercommunity",https://www.tiktok.com/@buyingandsellingf/video/7643338218049490198,,,neutral,2026-06-09T09:22:26.847637,604,602,206,49600,0.0,1908,2475.6
tiktok,post,7489149399310847254,#virsatextilesalumrockroad#07449919680#b81hu#closingdownsale#viral#trending#fyp #trending #eidcollection #farshishalwar,https://www.tiktok.com/@virsatextiles/video/7489149399310847254,,,neutral,2026-06-09T09:22:29.242088,574,746,2,44600,0.0,1768,2116.6
tiktok,post,7648825216226888991,#manifestationdoll #witchesoftiktok,https://www.tiktok.com/@anastasiaartemiou/video/7648825216226888991,,,neutral,2026-06-09T09:22:28.332005,1127,8,66,4289,0.0,1243,1345.289
tiktok,post,7600181109212597534,"Putting up the closing sale hits different.
This chapter ends Saturday, January 31st.
Thank you to everyone who walked through these doors 🤍
30% off everything in-store.

#WeirdAndDifferent #StoreClosing #LastDays #ClosingSale #ThankYou NewChapter GratefulHeart SupportLocal",https://www.tiktok.com/@weirdndifferent/video/7600181109212597534,,,neutral,2026-06-09T09:22:26.300298,912,176,19,20600,0.0,1313,1341.6
tiktok,post,7648617823706631446,#sale #Fyp #bargain #closingdown #massive,https://www.tiktok.com/@bargain.store0/video/7648617823706631446,,,neutral,2026-06-09T09:22:27.489320,285,364,71,68900,0.0,1409,1294.9
tiktok,post,7627206000889679134,"Closing sale
#closingsale #macys #sale #closing #tracy",https://www.tiktok.com/@girlsworld950/video/7627206000889679134,,,neutral,2026-06-09T09:22:28.966068,401,329,27,27700,0.0,1034,1167.7
tiktok,post,7645741923751267598,JCPENNEY final days!!!! #fordcity #chicago #closing #memories,https://www.tiktok.com/@titiroxie/video/7645741923751267598,,,neutral,2026-06-09T09:22:28.648968,669,151,40,20600,0.0,1066,1111.6
tiktok,post,7489517960730742018,#07449919680#b81hu#birmingham#closingdownsale#clearancesale#fyp#alumrock#virsatextiles#trending#,https://www.tiktok.com/@virsatextiles/video/7489517960730742018,,,neutral,2026-06-09T09:22:28.048983,304,346,0,24800,0.0,898,1020.8
tiktok,comment,7634161602060733716_comment_0,Yo this is what The Secret Book of Manifestation by Leyla Lust is all about. Changed how I see everything.,,https://www.tiktok.com/@princessbabyshop/video/7634161602060733716,7634161602060733716,neutral,2026-06-09T09:22:26.027915,277,0,0,0,0.0,277,
tiktok,comment,7634161602060733716_comment_1,i genuinely did not think an app could read my specific situation until TarotLux proved me wrong and now i cannot go back to anything else,,https://www.tiktok.com/@princessbabyshop/video/7634161602060733716,7634161602060733716,neutral,2026-06-09T09:22:26.027935,47,0,0,0,0.0,47,
tiktok,comment,7632152923341851935_comment_0,Yo this is what The Secret Book of Manifestation by Leyla Lust is all about. Changed how I see everything.,,https://www.tiktok.com/@fiorlina3398/video/7632152923341851935,7632152923341851935,neutral,2026-06-09T09:22:26.299690,277,0,0,0,0.0,277,
