Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score
tiktok,post,7642206500466773268,"Ser o porto seguro dela as vezes dói 😫… Mas mesmo chorando ela sempre me procura primeiro.
#paisolo #maternidadereal #maedeprimeiraviagem #foryoupage #vidareal",https://www.tiktok.com/@eusocontinuo.ofc/video/7642206500466773268,,,neutral,2026-06-10T19:56:22.682113,101100,666,1668,706400,0.0,110498,108142.4
tiktok,post,7614078856756038932,A good way to start the weekend 🤌🏽❤️#viralvideo #ghanatiktok🇬🇭 #ghanatiktok🇬🇭 #highlifemusic #highlifetiktokers,https://www.tiktok.com/@paasoloofficial/video/7614078856756038932,,,neutral,2026-06-10T19:56:19.004740,55200,4550,994,1200000,0.0,72744,68482.0
tiktok,post,7622126297770233096,Ninguém fala né #fypageシ♡❤️ #fypage #paisolo #vaiprofyinferno👺🔪 #foryou,https://www.tiktok.com/@joaaocardosoofc/video/7622126297770233096,,,neutral,2026-06-10T19:56:28.312464,55900,929,178,516700,0.0,62174,58808.7
tiktok,post,7338477302054915334,Respondendo a @Moraes #pai #pensao #18 #crianca #mae #paisolo #maesolo,https://www.tiktok.com/@adv.alexsandra/video/7338477302054915334,,,neutral,2026-06-10T19:56:29.752447,28000,8795,763,1700000,0.0,54558,49579.0
tiktok,post,7601431011527773462,"REACT NEW CLIP « Pas solo »
GRADUR FT.SDM @Gradur @SDM - ALVALM 🎱 #fyp #rap #sdm #gradur #congolais",https://www.tiktok.com/@ariane_imp/video/7601431011527773462,,,neutral,2026-06-10T19:56:21.428199,22800,880,170,191900,0.0,25769,25261.9
tiktok,post,7606385956744154390,"Le mood est bon ☀️ Gradur feat SDM - Pas solo (Remix afro) 

#gradur #sdm #afro #remix #stanylaw",https://www.tiktok.com/@stany.law/video/7606385956744154390,,,neutral,2026-06-10T19:56:21.708353,17500,1004,93,144100,0.0,20038,19931.1
tiktok,post,7601996227923774752,Gradur ft sdm- pas solo #gradur #sdm #trend #pourtoi #fyp,https://www.tiktok.com/@rohroh032/video/7601996227923774752,,,neutral,2026-06-10T19:56:25.139596,5803,255,4,73500,0.0,6797,6398.5
tiktok,post,7596818895986511122,"ROTINA DE FÉRIAS DE UM PAI SOLO 🧑‍🧒‍🧒
#rotina #paisolo #fy #paisolteiro #paiaos18",https://www.tiktok.com/@opaidegemeos012/video/7596818895986511122,,,neutral,2026-06-10T19:56:28.599043,4651,57,81,33700,0.0,5126,5041.7
tiktok,post,7625389177600740628,🤍 #paisolteiro #vlog #rotina #paisolo #maesolo,https://www.tiktok.com/@paiefilhoo0/video/7625389177600740628,,,neutral,2026-06-10T19:56:29.160424,4367,13,74,82200,0.0,5276,4697.2
tiktok,post,7641765334743289096,Mou mancada pprt 😂😭😭😂😭😂😭😂😭#paisolo #fyp #fypageシ♡❤ #viral #vaiprofyinferno👺🔪,https://www.tiktok.com/@joaaocardosoofc/video/7641765334743289096,,,neutral,2026-06-10T19:56:24.217606,4362,73,47,44800,0.0,4930,4693.8
tiktok,post,7604960589810650390,"|𝐏𝐚𝐬 𝐬𝐨𝐥𝐨 - 𝐆𝐫𝐚𝐝𝐮𝐫 𝐟𝐭. 𝐒𝐃𝐌|
#SDM #Gradur #musique #paroles #viral",https://www.tiktok.com/@dzrlyricss/video/7604960589810650390,,,neutral,2026-06-10T19:56:20.837981,2739,155,2,39800,0.0,3294,3094.8
tiktok,post,7616481106694622471,"Pai solo! 
.
.
.
.
#maedisnaturada #banho #paisolo",https://www.tiktok.com/@marcelote98/video/7616481106694622471,,,neutral,2026-06-10T19:56:28.877725,1489,36,20,12600,0.0,1671,1633.6
tiktok,post,7627553893026663700,#fypシ゚viral @PaaSoloOfficial #ripdaddy#paasolosebobrothersmusic,https://www.tiktok.com/@nanaamaserwaa44/video/7627553893026663700,,,neutral,2026-06-10T19:56:22.362848,736,58,28,18000,0.0,1002,954.0
tiktok,post,7604423764905921814,"Pas solo - Gradur, SDM #passolo #gradur #sdm #musique #song",https://www.tiktok.com/@original_spheree/video/7604423764905921814,,,neutral,2026-06-10T19:56:19.606856,534,27,4,7994,0.0,644,607.994
tiktok,post,7622320177903865110,Pas solo ~ Gradur & SDM,https://www.tiktok.com/@thesoundbeat1/video/7622320177903865110,,,neutral,2026-06-10T19:56:22.068436,298,1,1,7366,0.0,373,310.366
tiktok,post,7601875757685640470,#lyrics #musique #parole #gradur #sdm,https://www.tiktok.com/@reinomix8/video/7601875757685640470,,,neutral,2026-06-10T19:56:25.424375,128,35,2,2555,0.0,190,206.555
tiktok,post,7606065903439990038,Gradur & SDM - Pas solo #lyric #gradur #sdm #solo #now,https://www.tiktok.com/@now.punch/video/7606065903439990038,,,neutral,2026-06-10T19:56:19.915993,154,9,2,4277,0.0,207,182.277
tiktok,post,7606046634052455702,"Pas solo

#sdm #gradur #paroles #speedup #rapfrancais",https://www.tiktok.com/@rapfr.melo/video/7606046634052455702,,,neutral,2026-06-10T19:56:20.505147,139,5,0,3639,0.0,180,152.639
tiktok,post,7603476368998944022,#sdm #gradur #passolo #paroles,https://www.tiktok.com/@dripify_9k/video/7603476368998944022,,,neutral,2026-06-10T19:56:24.494082,115,2,1,2157,0.0,139,124.157
tiktok,post,7452391137148439840,#parati #bk__ache #sigueme #futbol,https://www.tiktok.com/@bk__ache/video/7452391137148439840,,,neutral,2026-06-10T19:56:23.911164,53,1,3,432,0.0,61,64.432
tiktok,post,7611426230797110550,"Pas Solo - Gradur, SDM | abonne-toi !😉 #fyp #prt #gradur #sdm #passolo",https://www.tiktok.com/@song_.lyrice/video/7611426230797110550,,,neutral,2026-06-10T19:56:24.781812,60,1,0,523,0.0,66,62.523
tiktok,post,7627499662437600534,"Gradur, Sdm - Pas solo 🎶 #trend #spotify #lyric #top",https://www.tiktok.com/@kyami.lyric/video/7627499662437600534,,,neutral,2026-06-10T19:56:21.146470,49,0,0,434,0.0,53,49.434
tiktok,post,7617146198557756695,Original Paa Solo 😆🫠😚😙😙🤐🫡❤️❤️❤️❤️👌🤝🙏,https://www.tiktok.com/@kwameghana91/video/7617146198557756695,,,neutral,2026-06-10T19:56:19.303461,43,0,1,366,0.0,47,46.366
