Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score
tiktok,post,7556827245076090130,Full Tank nak isi macam mana? Cara guna Budi95 isi full tank #budi95 #caragunabudi95 #minyakron95 #malaysiamadani #hargaminyak,https://www.tiktok.com/@bossericamb/video/7556827245076090130,neutral,2026-05-22T10:38:37.142045,31000,22100,1127,1500000,0.0,69227,80081.0
tiktok,post,7621522279289130248,"Kerajaan menyelaraskan kelayakan BUDI95 daripada 300 liter kepada 200 liter sebulan bermula 1 April 2026.

Langkah ini dibuat kerana majoriti rakyat menggunakan kurang daripada 200 liter sebulan, manakala harga kekal RM1.99 seliter bagi meringankan beban rakyat kata Perdana Menteri, Datuk Seri Anwar Ibrahim.

#AWANInews",https://www.tiktok.com/@501awani/video/7621522279289130248,neutral,2026-05-22T10:38:29.813286,32700,12000,4587,1400000,0.0,63287,71861.0
tiktok,post,7557724855836085512,"Rm 3.00 x rm 2.60 = 1.1538 Liter
Rm 3.00 x rm 1.99 = 1.5075 Liter
Rm 3.00 x rm 2.05 = 1.4634 Liter

#subsidiminyak #budi95 #petrol #subsidi",https://www.tiktok.com/@taju_remaung/video/7557724855836085512,neutral,2026-05-22T10:38:43.113360,16300,2773,1494,1000000,0.0,30567,27328.0
tiktok,post,7638913636559228180,"Kuota BUDI95 subsidy might be reduced to 150 per litre soon. ⛽

Prices are increasing day by day…
So what is your backup plan? 💭

✅ Extra income
✅ Side business
✅ Online opportunities
✅ Smart financial planning
✅ Multiple income streams

Depending on only one salary today is risky.

The question is not “Will prices increase?”
The real question is…
“Are you prepared when it happens?” ⚠️

Start building a backup plan today before life becomes more expensive tomorrow.

Small actions today can protect your family’s future. Small actions today can protect your family’s future

Need our Plan B, drop comment *Plan B* now

#cikgusam #business #extraincome #womenownedbusiness #workingparents",https://www.tiktok.com/@cikgusametuitioncombo/video/7638913636559228180,neutral,2026-05-22T10:38:25.285309,9066,5627,547,268900,0.0,17929,22229.9
tiktok,post,7361004898063879425,Habis la kalau minyak 95 jadi RM3 nanti 😰 #subsidi #minyak #petrol #b40 #tiktokmalaysia,https://www.tiktok.com/@rickyabdul/video/7361004898063879425,neutral,2026-05-22T10:38:46.887575,9664,499,2595,352300,0.0,16281,18799.3
tiktok,post,7555548391086837000,"POV nak jadi yang pertama isi minyak RM1.99 seliter Inisiatif Budi Madani RON95 (BUDI95).

Bermula 30 September, 16 juta rakyat Malaysia akan mula menikmati harga petron RON95 pada kadar RM1.99 seliter, menerusi pelaksanaan penuh Inisiatif Budi Madani RON95 (BUDI95).",https://www.tiktok.com/@beritaalhijrah114/video/7555548391086837000,neutral,2026-05-22T10:38:29.242446,15900,711,197,327800,0.0,20086,18240.8
tiktok,post,7623681487434517781,"MEMAHAMI FAKTA SEBENAR KENAPA HARGA MINYAK DI SABAH DAN SARAWAK LEBIH MURAH BERBANDING SEMENANJUNG.

#lokmanadam #anwaribrahim #budimadaniron95 #minyakmahal #fyp",https://www.tiktok.com/@r0jiesemail/video/7623681487434517781,neutral,2026-05-22T10:38:47.485816,11500,1212,837,326500,0.0,16814,16761.5
tiktok,post,7552736759667281170,"Semua rakyat Malaysia akan menerima siling kelayakan bulanan sebanyak 300 liter bagi subsidi petrol RON95 menerusi program Budi Madani RON95 (BUDI95) yang berkuat kuasa 30 September ini.

Perdana Menteri, Datuk Seri Anwar Ibrahim berkata, langkah itu bertujuan memastikan subsidi diagih secara adil kepada pengguna yang layak selain mengelakkan ketirisan.

#SinarHarian #SinarTerkini  #SubsidiPetrol #AnwarIbrahim #BUDI95 #BudiMadani #RON95",https://www.tiktok.com/@sinarharianonline/video/7552736759667281170,neutral,2026-05-22T10:38:36.570832,8216,1880,1260,403300,0.0,15389,16159.3
tiktok,post,7633302478838107412,#budi95 #ic #malaysia #indonesia #bbm,https://www.tiktok.com/@bang....sam/video/7633302478838107412,neutral,2026-05-22T10:38:32.554681,8361,339,655,323500,0.0,12590,11327.5
tiktok,post,7638906900469320980,"Kerajaan sedang mempertimbangkan untuk mengurangkan lagi kuota bulanan petrol RON95 bersubsidi di bawah program BUDI95 kepada 150 liter sebulan.

#AWANInews",https://www.tiktok.com/@501awani/video/7638906900469320980,neutral,2026-05-22T10:38:28.369671,2046,2411,665,88300,0.0,6005,8951.3
