Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score
tiktok,post,7636961926018370823,#pyfツ #storywa iya lah seroyal royalnya laki² dia tetap butuh wanita yg bisa ngontrol keuangan nya bukan malah lebih boros darinya 🙇,https://www.tiktok.com/@oseawelkodanatu007/video/7636961926018370823,,,neutral,2026-06-08T21:14:45.649878,348400,23000,8332,12900000,0.0,508732,432296.0
tiktok,post,7605921500566195477,"Tidak perlu iri dengan hidup orang lain.Allah menulis cerita kita dengan cara yang berbeda. Fokus bertumbuh, bukan membandingkan.

#iri #selfreminder #taubat #belajarbaik #fokusbertumbuh",https://www.tiktok.com/@salim_aljufri_official/video/7605921500566195477,,,neutral,2026-06-08T21:14:50.302587,269900,26800,957,3600000,0.0,333657,329971.0
tiktok,post,7641049396435569941,"Rupiah continues to weaken, remembering how previous President Habibie tackled this issue…

Wishing we could do the same again 🫠
•
•
#investing #investasi #finance #rupiah #IHSG",https://www.tiktok.com/@ashley.habits/video/7641049396435569941,,,neutral,2026-06-08T21:14:51.177390,241100,18700,2430,1800000,0.0,280230,287590.0
tiktok,post,7601740753898867976,#fypシ゚ perbedaanpunyasaudarakayadengansaudarmiskin,https://www.tiktok.com/@idaase/video/7601740753898867976,,,neutral,2026-06-08T21:14:52.327774,93300,20700,18900,5200000,0.0,184900,196600.0
tiktok,post,7630747017807088916,Komen GIFs 🫱🏼‍🫲🏽 #bmf #kedairuncitbangimurah #supportlocalbusiness #homestayostia #buymuslimfirst,https://www.tiktok.com/@murni.mart.ostia/video/7630747017807088916,,,neutral,2026-06-08T21:14:48.521725,48800,6895,21400,1200000,0.0,89095,127990.0
tiktok,post,7325703045466115333,"Paham‼️

#sindiranhalus #fypシ #fyp #motivasi #sindiran #katakata",https://www.tiktok.com/@widyaastutik88/video/7325703045466115333,,,neutral,2026-06-08T21:14:40.964302,23300,21000,264,2400000,0.0,68564,68492.0
tiktok,post,7647907153004547349,"BGN membatasi dapur MBG maksimal enam unit per kecamatan untuk menata lebih dari 27.000 SPPG yang beroperasi.

Karena sebarannya menumpuk di aglomerasi, pendaftaran SPPG dihentikan sementara sambil dievaluasi lagi.

~RK #BGN #MBG",https://www.tiktok.com/@kompascom/video/7647907153004547349,,,neutral,2026-06-08T21:14:50.592890,28400,4368,3831,1300000,0.0,49599,49929.0
tiktok,post,7345302176383716614,"Terkesan pahit, tapi ini NYATA adanya😢 
Pernah ngalamin?😢 dibeda bedain begini?😢 
Tidak semua orang begitu, tp yg begitu banyak 😔 
Follow dulu bund, biar gak ketinggalan🥺 
.
.
.
.
.
#fyp #fypage #real #relatable #relationships #sketsa",https://www.tiktok.com/@ifham_kholi/video/7345302176383716614,,,neutral,2026-06-08T21:14:49.097191,18600,5252,1962,1700000,0.0,42814,36690.0
tiktok,post,7433376966960483592,"Toko Anda Sepi Karena Diguna Guna Orang?? Coba Lakukan Ini!!

#tips #hutang #infotemen #warung #toko",https://www.tiktok.com/@mix_magz/video/7433376966960483592,,,neutral,2026-06-08T21:14:49.380780,14000,8677,317,1700000,0.0,39994,34005.0
tiktok,post,7492466146315095302,"🚫💵 Uang Rp 75.000 Ditolak Restoran, Bank Indonesia Bicara! – Jakarta
Baru-baru ini, masyarakat dihebohkan oleh video viral yang menunjukkan sebuah restoran menolak pembayaran menggunakan uang pecahan Rp 75.000 edisi peringatan HUT ke-75 RI 🎥💸. Hal ini menimbulkan pertanyaan, apakah uang tersebut sudah tidak berlaku?

💡 Bank Indonesia Klarifikasi
Menanggapi insiden itu, Bank Indonesia (BI) menegaskan bahwa uang pecahan Rp 75.000 masih sah digunakan di seluruh Indonesia. Kepala Departemen Pengelolaan Uang BI, M. Anwar Bashori, menyebut uang tersebut merupakan Uang Peringatan Kemerdekaan 75 Tahun dan belum dicabut dari peredaran 💬.

📅 Sejak 2020 Sah Dipakai
Berdasarkan Peraturan Bank Indonesia Nomor 22/11/PBI/2020 Pasal 12, uang tersebut mulai berlaku sebagai alat pembayaran sah sejak 17 Agustus 2020 🗓️.

⚖️ Sanksi untuk Penolakan
BI mengingatkan bahwa menolak Rp 75.000 melanggar Undang-Undang Mata Uang (UU No. 7/2011). Pelaku usaha yang menolak bisa dikenakan hukuman pidana hingga 1 tahun dan denda maksimal Rp 200 juta 💰.

🛑 Larangan Menolak Rupiah
Penolakan uang rupiah dalam transaksi bisa dikenakan sanksi pidana sesuai UU No. 4/2023 yang mengatur penguatan sektor keuangan 🏛️.

Sebagai penutup, BI mengimbau pelaku usaha untuk menerima uang tersebut dalam transaksi sehari-hari, demi mendukung kestabilan ekonomi 🇮🇩.

#Uang75Ribu #BankIndonesia #UangPeringatan75 #MataUang #RestoranMenolak #HukumRupiah #Keuangan #Indonesia #RupiahTetapSah 💵⚖️

#YunbiMediaNusantara",https://www.tiktok.com/@yunbimedianusantara/video/7492466146315095302,,,neutral,2026-06-08T21:14:49.669578,17900,706,1432,1900000,0.0,39038,25508.0
tiktok,post,7645959828233260308,"Jagat maya dihebohkan oleh aksi seorang warga negara asing (WNA) yang nekat pergi dari sebuah tempat makan tanpa membayar pesanannya. Dalam video yang beredar, bule tersebut sempat terlibat adu mulut saat ditagih oleh pihak warung.

Bukannya membayar, pria asing itu justru mengeluarkan pembelaan yang bikin geleng-geleng kepala. Ia dengan percaya diri berdalih, ""Because I’m building your country"" (Karena saya sedang membangun negara kalian).

Meski sempat didebat oleh pihak tempat makan, WNA tersebut tetap bersikeras pergi begitu saja. Hingga saat ini, belum diketahui pasti kapan, di mana lokasi kejadian, maupun identitas dari bule arogan tersebut.

-

Selengkapnya kunjungi website dengan klik link di bio atau download aplikasi di AppStore dan Google Play Store.

#inilahNews #WargaNegaraAsing #Inilahcom #TitikTengah #titikcerah",https://www.tiktok.com/@inilahcom/video/7645959828233260308,,,neutral,2026-06-08T21:14:49.969261,15900,931,274,520600,0.0,22311,19104.6
tiktok,post,7472214577204251959,"@edisueni 

TUKANG BEDENG AMATIR TAPI HASILNYA KOK BEGINI? Cara Bikin Bedengan Rapi Pakai Quick Cakar Baja

Pak Edi dari Desa Modangan Kecamatan Nglegok Kabupaten Blitar, Jawa Timur adalah pelaku usaha jasa olah lahan, khususnya pembuatan parit sekaligus bedengan. 

Ia memiliki 3 unit Quick Cakar Baja yang sudah dimodifikasi untuk memudahkan pekerjaan. Harga mesin itu yang baru saat ini, Februari 2025, kisaran Rp 22 juta - Rp 23 juta. 

Selain itu, ia juga punya Quick Zena yang harga barunya lebih dari Rp 50 juta tapi jarang dipakai untuk bekerja. 

Untuk mengangkut 3 unit Quick Cakar Baja yang lengkap dengan RTH atau rotary transmission housing, Pak Edi punya mobil Granmax pick up. 

Bersama 2 koleganya, Pak Edi biasa melayani jasa di wilayah Kota maupun Kabupaten Blitar.

Ongkosnya Rp 450 ribu per 100 RU atau 1.400 M² jika lahan sudah dibajak singkal. Jika lahan belum dibajak, tarifnya Rp 550 ribu per 1.400 M². 

LIHAT JUGA: 

MESIN PEMBUAT PARIT DAN BEDENGAN, KENZA 660A MESIN BENSIN 9 PK 

MESIN PEMBUAT PARIT DAN BEDENGAN, KENZA 1350 RTH, MESIN DIESEL 10 PK

UJI COBA CULTIVATOR TIGA RODA, PERTAMA DI INDONESIA

#quickcakarbaja #olahlahan #mesinpertanianmodern 
#cultivatorRTH #cultivatormurah #mesinbajaksawah #kenza1350rth #kenza660a #ventom #ronin #mikiyama  #mesinbajak  #mesintraktor #traktorquick #cangkulmodern #traktorpertanian #traktorviral #mesindiesel #cultivatordiesel #petanimodern #alatpertanian #bedengan #guludan #alatpertanianmodern #petanimuda #petanimudamilenial #petanihortikultura #petanihappy #modernfarmer #smartfarmer 

Harga mesin bajak sawah termurah, jual mesin traktor rotari, review mesin pertanian, jual traktor tangan, toko mesin pertanian blitar, uji coba Firman, FTL900HD, FTL900H, Bajak Mini Diesel, Traktor Mini Diesel, Bajak Mini Diesel, Jual Mesin Bajak Mini, jual bajak mini murah, jual bajak mini firman, jual bajak mini quick, jual bajak mini yanmar, jual bajak mini kubota, jual bajak mini hummax, jual bajak mini diesel, harga traktor mini murah, harga traktor mini firman, harga traktor mini quick, harga traktor mini diesel, harga mesin bajak murah, harga mesin quick cakar baja

YouTube Tiara Java #35715",https://www.tiktok.com/@tiarajava/video/7472214577204251959,,,neutral,2026-06-08T21:14:48.803381,9812,945,322,849900,0.0,19578,13517.9
tiktok,post,7613593257033043221,"Bolehkah berzakat kepada saudara yang miskin? 
#syiarislam #tiktokislami #zakat #miskin #ilmubermanfaat",https://www.tiktok.com/@muadz.shopping/video/7613593257033043221,,,neutral,2026-06-08T21:14:41.269023,3493,2545,126,461000,0.0,10774,9422.0
