Platform,Type,ID,Text,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,URL,engagement_score,author,author_followers
tiktok,comment,7463155969648758018_comment_0,arrone Pierre that's Mustapha,https://www.tiktok.com/@brentinymen/video/7463155969648758018,7463155969648758018,neutral,2026-06-12T02:37:38.373466,10,0,0,0,0.0,10,,,,
tiktok,comment,7463155969648758018_comment_1,Mustapha est de retour 😂😂,https://www.tiktok.com/@brentinymen/video/7463155969648758018,7463155969648758018,neutral,2026-06-12T02:37:38.373518,185,0,0,0,0.0,185,,,,
tiktok,comment,7513033415579421974_comment_0,arrone Pierre that's Mustapha,https://www.tiktok.com/@realkhaqan786/video/7513033415579421974,7513033415579421974,neutral,2026-06-12T02:37:38.657877,10,0,0,0,0.0,10,,,,
tiktok,comment,7513033415579421974_comment_1,Mustapha est de retour 😂😂,https://www.tiktok.com/@realkhaqan786/video/7513033415579421974,7513033415579421974,neutral,2026-06-12T02:37:38.657913,185,0,0,0,0.0,185,,,,
tiktok,comment,7617956834804124950_comment_0,arrone Pierre that's Mustapha,https://www.tiktok.com/@rise.with.purpose7/video/7617956834804124950,7617956834804124950,neutral,2026-06-12T02:37:38.952365,10,0,0,0,0.0,10,,,,
tiktok,comment,7617956834804124950_comment_1,Mustapha est de retour 😂😂,https://www.tiktok.com/@rise.with.purpose7/video/7617956834804124950,7617956834804124950,neutral,2026-06-12T02:37:38.952385,185,0,0,0,0.0,185,,,,
tiktok,comment,7594345178010225976_comment_0,arrone Pierre that's Mustapha,https://www.tiktok.com/@ponbbb4/video/7594345178010225976,7594345178010225976,neutral,2026-06-12T02:37:39.240806,10,0,0,0,0.0,10,,,,
tiktok,comment,7594345178010225976_comment_1,Mustapha est de retour 😂😂,https://www.tiktok.com/@ponbbb4/video/7594345178010225976,7594345178010225976,neutral,2026-06-12T02:37:39.240826,185,0,0,0,0.0,185,,,,
tiktok,comment,7644776587266723094_comment_0,arrone Pierre that's Mustapha,https://www.tiktok.com/@almas.vfx7/video/7644776587266723094,7644776587266723094,neutral,2026-06-12T02:37:39.522487,10,0,0,0,0.0,10,,,,
tiktok,comment,7644776587266723094_comment_1,Mustapha est de retour 😂😂,https://www.tiktok.com/@almas.vfx7/video/7644776587266723094,7644776587266723094,neutral,2026-06-12T02:37:39.522526,185,0,0,0,0.0,185,,,,
