Platform	Type	ID	Text	Sentiment	Date	likes	shares	comments_count	views	sentiment_score	total_engagement
TikTok	TikTok Post	7419454901316504840	Liberalisme. Barah dalam masyarakat yang merosak pemikiran. #pemikiran #fypシ゚ #fypp #akidah #tauhid #malaysia #ummah #fy #islamic #dakwahislam #dakwah_islam #dakwah #fikrah #sekular #sekularisme #liberal #liberalisme #ajaransesat  #kebebasan #kebebasanberpendapat #kebebasanberagama #kebebasanbersuara 	Positive	Sep 27 at 10:34 PM	4745	1571	489	58800	0.9278	65605
TikTok	TikTok Comment	7419454901316504840_2000001	sad but true😞	Neutral	Sep 28 at 04:45 PM	4	0	0	0	0.9882	4
TikTok	TikTok Comment	7419454901316504840_2000002	ok...	Neutral	Oct 10 at 08:13 PM	0	0	0	0	0.9848	0
TikTok	TikTok Post	7249349362994793730	Melayu adalah Bangsa Yang Paling Liberal.  Tak Percaya?  Tengok video ni sampai habis! #korangtahutak #viral #fyp #melayu #islam #foryou 	Negative	Jun 27 at 12:58 PM	2789	262	344	104600	0.9958	107995
TikTok	TikTok Comment	7249349362994793730_2000001	Dapat Pulak PEMIMPIN Yg Mentafsir LIBERAL Itu Dgn SALAH & TERPESONG, Maka! Rakyat Terus Jadi SESAT	Positive	Sep 28 at 01:35 AM	205	0	0	0	0.9813	205
TikTok	TikTok Comment	7249349362994793730_2000002	betul.. madanon sekarang semuanya liberalism... bahaya kalau dibiarkan barah2 ni kalau terus berleluasa..	Negative	Sep 28 at 01:00 PM	170	0	0	0	0.9957	170
TikTok	TikTok Post	7513164218326060296	Replying to @md_hafisacapVIRALKAN SEGERA TQ  #fyp #artis #ceoheelmie #malaysia 	Neutral	Jun 07 at 11:14 AM	31	2	7	11200	0.9663	11240
TikTok	TikTok Comment	7513164218326060296_2000001	Pemimpin yg dah mengaku dia liberal skrang dok printah Malaysia..	Negative	Sep 28 at 05:59 AM	70	0	0	0	0.9961	70
TikTok	TikTok Comment	7513164218326060296_2000002	"pegang kuat
Al Quran dan Hadis Nabil Muhammad saw"	Neutral	Sep 30 at 11:04 AM	36	0	0	0	0.9149	36
TikTok	TikTok Post	7316390021429300482	#melayuliberal #islamliberal #masukberanda #fypmalaysia🇲🇾 #fypmalaysia🇲🇾tiktok #trending #viralvideos #fypmalaysia #fyppppppppppppppppppppppp 	Neutral	Dec 25 at 04:50 AM	2586	1082	1253	185700	0.9257	190621
