Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score
tiktok,post,7640344194531200277,"Nice to meet you @Hira Faisal 

#usmanellahi00 #allstarinfluencersaward2026 #asia2026bestculturecurator #VisitMalaysia2026 #lembagamuziumnegerisembilan @All Star Influencers @Tourism Malaysia @n9tourism @abdrahmansoltan @lyndarafikah",https://www.tiktok.com/@usmanellahi00/video/7640344194531200277,,,neutral,2026-06-10T21:36:37.695830,150400,1580,867,6700000,0.0,219847,162861.0
tiktok,post,7587736613904583956,WET WORLD PEDAS NEGERI SEMBILAN #pedas #rembau #negerisembilan #wetworldpedas,https://www.tiktok.com/@fuadmarsum/video/7587736613904583956,,,neutral,2026-06-10T21:36:34.944283,33700,40600,799,1600000,0.0,91099,118897.0
tiktok,post,7635214907092241684,"BAYANGKAN NEGERI TANPA ARAH, ITULAH SAAT PENDIDIKAN DITINGGALKAN! 
Hari yang seharusnya jadi momen kebanggaan, justru berlalu tanpa makna. 
Hari Pendidikan Nasional bukan sekadar seremoni, tapi simbol masa depan. 
Namun ketika pemimpin tidak merayakannya, pesan yang sampai ke rakyat jelas: pendidikan bukan prioritas. 
Prabowo Subianto seharusnya berdiri bersama guru dan siswa, bukan diam seolah ini hal sepele. Karena saat pendidikan diabaikan, bangsa ini sedang berjalan menuju kegelapan.",https://www.tiktok.com/@mixilminamunir/video/7635214907092241684,,,neutral,2026-06-10T21:36:38.309044,53800,5165,4758,1300000,0.0,76723,79704.0
tiktok,post,7634029366648835346,ini bukan masaalah rakyat Selangor.. ini masaalah rakyat Malaysia..,https://www.tiktok.com/@murugananthan52/video/7634029366648835346,,,neutral,2026-06-10T21:36:33.797005,34000,7665,654,374800,0.0,46067,51666.8
tiktok,post,7643843191946448135,"Sisa mabuk semalam 
#dayakcantikofficial #dayakcityofficial #gawaidayak #pontianak",https://www.tiktok.com/@dayakcantik_official/video/7643843191946448135,,,neutral,2026-06-10T21:36:38.001090,30000,4292,314,514400,0.0,39750,40040.4
tiktok,post,7631155584456264978,Cerita dari Brickfields. Krisis Negeri Sembilan,https://www.tiktok.com/@hishamuddinrais/video/7631155584456264978,,,neutral,2026-06-10T21:36:33.146008,8621,2383,349,416600,0.0,15519,14850.6
tiktok,post,7649317534843325716,"Azad jumpa flat 4 tingkat di hulu langat, dipercayai milik etnik Rohingya.
#fypシ゚viral #BeritaDiTiktok #BeritaSemasa #fyppppppppppppppppppppppp #f",https://www.tiktok.com/@mediabhsmofficial/video/7649317534843325716,,,neutral,2026-06-10T21:36:31.140440,5058,1195,291,123900,0.0,7783,8444.9
tiktok,post,7594878145208110343,"Menjunjung kasih DYMM Yang di-Pertuan Besar Negeri Sembilan Darul Khusus Tuanku Muhriz ibni Almarhum Tuanku Munawir, DYMM Tunku Ampuan Besar Negeri Sembilan Tuanku Aishah Rohani binti Almarhum Tengku Besar Mahmud, YAM Tunku Besar Seri Menanti Tunku Ali Redhauddin dan YAM Tunku Zain Al-Abidin sudi perkenan Konsert Xpresi Dirgahayu 3.0.

#negerifm
#ingatsampaibilabila",https://www.tiktok.com/@negerifmofficial/video/7594878145208110343,,,neutral,2026-06-10T21:36:39.827881,6825,434,123,260000,0.0,9982,8322.0
tiktok,post,7633422654455713044,"Pergolakan di Negeri Sembilan.

Kenyataan Media Undang yang Empat 

Mengikut Kenyataan, menyatakan yang Dato Mubarak masih Undang yang sah dan Menteri Besar tidak layak menerajui Pentadbiran Kerajaan Negeri Sembilan, dan selayaknya diturunkan

#adatpepatih #institusidiraja  #nogori9 #negerisembilan",https://www.tiktok.com/@mizialhafiz/video/7633422654455713044,,,neutral,2026-06-10T21:36:31.426798,6136,467,184,149700,0.0,8284,7771.7
tiktok,post,7641820937536539924,"Suruhanjaya Pilihan Raya (SPR) memperkukuh kesiapsiagaan bagi menghadapi kemungkinan pembubaran DUN di Melaka, Johor dan Negeri Sembilan dengan melaksanakan pelbagai langkah proaktif termasuk penyelarasan operasi, latihan petugas serta kemas kini logistik. Pada masa sama, persediaan bagi PRU16 turut dipergiat susulan bayangan pilihan raya lebih awal. #AWANInews",https://www.tiktok.com/@501awani/video/7641820937536539924,,,neutral,2026-06-10T21:36:39.213411,4105,832,213,178400,0.0,6934,6586.4
