Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score
tiktok,post,7620475314719755540,"Kementerian Kewangan akan menyekat kad pengenalan yang digunakan seorang rakyat Malaysia yang tular menyalahgunakan subsidi petrol di bawah Program BUDI95. 

Tindakan juga diambil terhadap pemilik kenderaan terbabit daripada terus menikmati subsidi BUDI95.

”Kementerian Kewangan memandang serius satu video tular di media sosial yang memaparkan individu mengisi petrol RON95 ke dalam tong/bekas kosong di salah sebuah stesen minyak.

”Siasatan mendapati individu terbabit merupakan warga Malaysia dan pemegang MyKad. - MOF

#malaysiagazette #BUDI95",https://www.tiktok.com/@malaysiagazette/video/7620475314719755540,,,neutral,2026-05-29T10:46:37.483940,183100,25100,4955,6400000,0.0,277155,254565.0
tiktok,post,7552817183844355336,"Hanya warganegara Malaysia berusia 16 tahun ke atas dan memiliki lesen memandu sah layak menyertai Program Budi Madani RON95 (BUDI95).

Kementerian Kewangan (MOF) menegaskan individu tempatan tanpa lesen memandu tidak boleh menikmati subsidi petrol berkenaan yang ditetapkan pada kadar RM1.99 seliter.

“Mesti ada lesen memandu yang sah dan aktif,” kata kementerian itu seperti dipetik Sinar Harian.

Perdana Menteri Datuk Seri @Anwar Ibrahim  hari ini mengumumkan harga petrol RON95 akan diturunkan daripada RM2.05 kepada RM1.99 seliter bermula Selasa depan.

#MediaSelangor #Budi95",https://www.tiktok.com/@mediaselangor/video/7552817183844355336,,,neutral,2026-05-29T10:46:43.938234,119400,31800,10700,3300000,0.0,194900,218400.0
tiktok,post,7638929858470563092,"12 MEI 26: KUOTA 200 liter RON95 di bawah Program Budi Madani 95 (BUDI95) yang dinikmati rakyat ketika ini mungkin akan dikurangkan 50 liter lagi menjadi 150 liter sebulan.

Sebelum ini BUDI95 memperuntukkan kuota 300 liter sebelum ia diselaraskan kepada 200 liter bermula April lalu pada paras RM1.99 seliter.

Klik kotak hijau untuk berita lanjut 📰 

#trendingnewsmalaysia #beritaditiktok #fyp #BUDI95 #kuota",https://www.tiktok.com/@utusantvofficial/video/7638929858470563092,,,neutral,2026-05-29T10:46:37.183136,59200,25800,8744,2000000,0.0,113744,139032.0
tiktok,post,7626308632216358160,"Haa baik-baik dia dari Klang tau, just give him that BUDI bruh.. 😂

Sumber: TikTok @abdullahakrani4

P/s: Video di atas bukan hak milik Lobak Merah dan kami telah meletakkan kredit kepada pemilik video. Sekiranya anda ingin menurunkan sebarang video, Sila DM kami dalam kadar segera. Terima Kasih!

Jangan lupa untuk Like, Comment. Share dan Follow Lobak Merah! 🧡 Terima Kasih!

#fyp #news #trends #berita",https://www.tiktok.com/@lobakmerahmy/video/7626308632216358160,,,neutral,2026-05-29T10:46:35.129741,48400,20700,370,745500,0.0,76925,91655.5
tiktok,post,7552770325931429127,"Budi95 is here! From September 30, Malaysians can enjoy RON95 at RM1.99/litre. Here’s who qualifies, how it works, and what you need to know. 👉 Swipe through to get the full guide.",https://www.tiktok.com/@themalaymail/video/7552770325931429127,,,neutral,2026-05-29T10:46:31.342247,32200,17100,1236,696600,0.0,57502,70804.6
tiktok,post,7556207004725824776,"Ramai orang tanya saya ini:
Mereka nak isi RM50 guna Budi95. Lepas check IC, mereka pun isi minyak. Tapi bila mula isi, meter minyak di pam laju pergi sampai RM65. Macamana ini? Dia isi RM65 atau RM50?

Jawapannya:
Ini satu lagi mekanisme kerajaan yang menyusahkan dan memeningkan rakyat, tapi jangan suruh walanon explain sebab mereka tak paham dan kebanyakan mereka tak habis sekolah.

Jika anda ingin isi RM50 dengan Budi95, keluarkan calculator dan buat kira-kira pakai formula macam ini:

Harga dibeli di Meter Pam = 
(Harga pasaran RON95 sekarang / Harga Budi95) x (Harga minyak yang ingin dibeli)

Contohnya, kalau kita nak beli minyak RM50: 
(RM2.60/RM1.99) x RM50 = RM65.

Maka untuk isi minyak RM50, tekan pam minyak sampai meter tunjuk RM65. So dekat meter nampak kau isi macam banyak, tapi sebenarnya yang masuk tangki macam sikit. Bila habis, kau isi RM50, tapi meter kata kau isi RM65, bijak. Takda dalam dunia pam minyak macam ini. Tapi jangan tanya dia kenapa, nanti dia suruh kau tanya husband kau.

Oleh itu, kalau nak pergi beli minyak Budi95 sekarang, jangan lupa:
1. Bawa IC
2. Bawa phone yang ada app kalkulator
3. Buat kira-kira ilmu hisab dulu sebelum isi.
4. Pergi sahkan IC di pam atau di kaunter
5. Isi minyak
6. Kalau sistem down, isi sahajalah RM2.60 seperti kata walanon.
7. Kalau tak puas hati lagi, pergi isi di Singapura seperti kata bos mereka Non6sen.
8. Semua ini geng Non cakap kononnya 2 minit siap (yang kau beratur panjang tu semua dia tak kira).

Cerdik ka bodoh sistem ni? Walanon cakap ini sistem terpaling baik dan terpaling cerdik. Berapa kamu bayar buat sistem ini?

p/s: Warga asing dan penyeludup minyak senyum.

#Buduh95",https://www.tiktok.com/@ishamjalilofficial/video/7556207004725824776,,,neutral,2026-05-29T10:46:38.781181,31800,9296,5676,1600000,0.0,62772,69020.0
tiktok,post,7553901770108374280,"PUTRAJAYA, 25 Sept – Persoalan mula timbul dalam kalangan rakyat, “Mengapa mereka yang tidak layak di bawah program BUDI95 perlu membayar RM2.60 seliter, sedangkan harga asal sebelum ini ialah RM2.05?”

Kerajaan menjelaskan, harga RM2.05 hanyalah harga subsidi bersasar, bukan harga sebenar pasaran. Subsidi itu kini hanya diberikan kepada golongan yang layak di bawah kategori ditentukan kerajaan.

Bagi kumpulan tidak layak, termasuk isi rumah berpendapatan tinggi (T20) serta bukan warganegara, harga yang perlu dibayar ialah RM2.60 seliter, iaitu kadar tanpa subsidi.

Langkah itu, menurut Kementerian Kewangan, bertujuan memastikan bantuan kerajaan lebih adil dan tertumpu kepada mereka yang benar-benar memerlukan, selain mengurangkan ketirisan subsidi.

Namun, persoalan kekal bermain di fikiran rakyat: “Apakah wajar harga subsidi ditarik, sehingga segelintir perlu menanggung RM2.60 seliter, tatkala kos sara hidup terus menekan?”",https://www.tiktok.com/@whatsupmalaysia118/video/7553901770108374280,,,neutral,2026-05-29T10:46:40.355745,23000,3909,7398,1500000,0.0,49307,54512.0
tiktok,post,7628954407069158663,"Jangan bagi pinjam MyKad korang dekat isteri/suami/family isi minyak BUDI95!

Boleh kena denda hingga RM20k dan penjara 3 tahun, atau kedua-duanya sekali tau.

Tapi, still boleh guna kalau KITA SENDIRI yang pergi beli minyak dan naik kenderaan sama. Sebab kuota BUDI95 berdasarkan pada individu, bukan kenderaan. Share info ni supaya orang ramai tak keliru dah.

#budi95 #mykad #subsidipetrol #budi95malaysia #gunamykad",https://www.tiktok.com/@ecentral.my/video/7628954407069158663,,,neutral,2026-05-29T10:46:34.500792,22700,12600,261,814300,0.0,43704,49497.3
tiktok,post,7613647914736291093,"Mesti korang pun pernah macam ni kan? Tak perlu stres dah kalau tertinggal IC, scan je guna @Touch 'n Go eWallet untuk BUDI95!

#TNGeWallet #BUDI95 #BayarScanGO",https://www.tiktok.com/@omary_nik/video/7613647914736291093,,,neutral,2026-05-29T10:46:36.589216,17100,7715,150,651400,0.0,31479,33631.4
tiktok,post,7620792496372682004,"Betul ke tak boleh langsung isi minyak petrol dalam tong? Berapa sebenarnya limit yang boleh? Kalau untuk nelayan, atau orang yang guna petrol dalam kuantiti banyak hari-hari macam mana?

#budi95 #petrol #krisisminyak #permit #kerajaanmadani",https://www.tiktok.com/@nani.grey/video/7620792496372682004,,,neutral,2026-05-29T10:46:33.188428,9898,812,660,169800,0.0,13068,13671.8
