Platform	Type	ID	Text	Sentiment	Date	likes	shares	comments_count	views	sentiment_score	total_engagement
TikTok	TikTok Post	7445957032361872648	They celebrate everything and i love it 😍	Positive	Dec 08 at 08:36 AM	3787	101	307	97200	0.9968	101395
TikTok	TikTok Comment	7445957032361872648_2000001	We also have deco for Halloween.. We don't even celebrate it😭	Positive	Dec 08 at 09:06 PM	290	0	0	0	0.9321	290
TikTok	TikTok Comment	7445957032361872648_2000002	who cares about deco. we got our public holidayyy haha	Neutral	Dec 09 at 01:54 AM	18	0	0	0	0.9915	18
TikTok	TikTok Comment	7445957032361872648_2000003	We Malaysian, do respect all religions races and cultures as we are multiracial country	Positive	Dec 08 at 05:43 PM	47	0	0	0	0.9679	47
TikTok	TikTok Comment	7445957032361872648_2000004	we dont celebrate other religious celebration and they also dont celebrate ours, but we DO TAKE ADVANTAGE of it which is, HOLIDAY, we all love HOLIDAY	Positive	Dec 12 at 02:30 AM	4	0	0	0	0.9963	4
TikTok	TikTok Comment	7445957032361872648_2000005	we respect every celebration.... wht make us more excited is holiday from work& school... eventho we have so many official holiday 😂	Positive	Dec 08 at 11:50 PM	50	0	0	0	0.9953	50
TikTok	TikTok Comment	7445957032361872648_2000006	We don't celebrate Christmas but we do celebrate Christmas's discounts	Positive	Dec 09 at 11:45 AM	10	0	0	0	0.9960	10
TikTok	TikTok Comment	7445957032361872648_2000007	everything that gives us holiday we celebrate 😌	Positive	Dec 09 at 02:49 AM	42	0	0	0	0.9829	42
TikTok	TikTok Comment	7445957032361872648_2000008	because we have multiple races, religions ♥️♥️♥️	Neutral	Dec 09 at 08:06 AM	8	0	0	0	0.8877	8
TikTok	TikTok Comment	7445957032361872648_2000009	we just love free holidays , free food during the festival..and spending our time with family and friends..🥰	Positive	Dec 11 at 01:59 AM	15	0	0	0	0.9900	15
TikTok	TikTok Comment	7445957032361872648_2000010	we celebrate a lot of festive holiday here because we're a multicultural country 😊 we muslim don't celebrate it but it is a holiday in our country	Positive	Dec 09 at 04:02 PM	6	0	0	0	0.9959	6
TikTok	TikTok Comment	7445957032361872648_2000011	Weird! How come some people just view any differenced from their own perspective only?	Positive	Dec 09 at 07:39 AM	3	0	0	0	0.9907	3
TikTok	TikTok Comment	7445957032361872648_2000012	we only celebrate holidays 😳	Neutral	Dec 09 at 06:38 AM	5	0	0	0	0.9077	5
TikTok	TikTok Comment	7445957032361872648_2000013	we just enjoy the holiday👍	Positive	Dec 20 at 08:38 AM	1	0	0	0	0.5836	1
TikTok	TikTok Comment	7445957032361872648_2000014	We hv Xmas tree also in Indonesia ☪️	Neutral	Dec 08 at 10:44 AM	7	0	0	0	0.9936	7
TikTok	TikTok Comment	7445957032361872648_2000015	We love to join in all the festivities 😄	Positive	Dec 08 at 02:16 PM	8	0	0	0	0.9965	8
TikTok	TikTok Comment	7445957032361872648_2000016	pavilion celebrate christmas more than other malaysians festivals	Positive	Dec 09 at 06:29 AM	3	0	0	0	0.9713	3
TikTok	TikTok Comment	7445957032361872648_2000017	not in the constitution	Neutral	Dec 10 at 06:57 AM	4	0	0	0	0.9706	4
TikTok	TikTok Comment	7445957032361872648_2000018	I love to see decorations in the mall...every celebration.....	Positive	Dec 09 at 01:42 AM	3	0	0	0	0.9948	3
TikTok	TikTok Comment	7445957032361872648_2000019	I love Christmas time it's beautiful 😍	Positive	Dec 08 at 04:44 PM	3	0	0	0	0.9878	3
TikTok	TikTok Comment	7445957032361872648_2000020	It is because the mall got a sponsor from another tenant, that why you can see the christmas decor extra compared to other holidays because the mall has branded store	Neutral	Dec 08 at 05:22 PM	3	0	0	0	0.8130	3
TikTok	TikTok Comment	7445957032361872648_2000021	As muslim we don't celebrate or wish. But we respect our non muslim friends.	Positive	Dec 10 at 04:45 AM	1	0	0	0	0.9963	1
TikTok	TikTok Comment	7445957032361872648_2000022	i love christmas vibe🤣🤣🤣🤣	Neutral	Dec 09 at 06:34 AM	1	0	0	0	0.9576	1
TikTok	TikTok Comment	7445957032361872648_2000023	best time of the year...cuti, bonus, shopping sale, xmas deco.	Positive	Dec 10 at 02:05 AM	1	0	0	0	0.9943	1
TikTok	TikTok Comment	7445957032361872648_2000024	Holiday !!!!!!	Positive	Dec 09 at 03:22 AM	1	0	0	0	0.9022	1
TikTok	TikTok Comment	7445957032361872648_2000025	we are a very diverse country	Positive	Dec 09 at 08:09 AM	0	0	0	0	0.7955	0
TikTok	TikTok Comment	7445957032361872648_2000026	you should go to the Portuguese settlement in Malacca	Neutral	Dec 12 at 12:29 PM	0	0	0	0	0.9513	0
TikTok	TikTok Comment	7445957032361872648_2000027	every year I waited for Christmas, Chinese new year and Deepavali just to get a shopping promotion	Positive	Dec 12 at 12:20 AM	0	0	0	0	0.9936	0
TikTok	TikTok Post	7387722746035293447	Replying to @mohd.fathil.moham MUSLIM MALAYSIA 🇲🇾	Neutral	Jul 04 at 10:17 AM	1293	4	84	12100	0.9890	13481
TikTok	TikTok Comment	7387722746035293447_2000001	because we like HOLIDAY😂😂😂	Neutral	Dec 10 at 07:15 AM	0	0	0	0	0.9761	0
TikTok	TikTok Comment	7387722746035293447_2000002	The most holidays	Neutral	Dec 09 at 02:47 AM	0	0	0	0	0.9402	0
TikTok	TikTok Comment	7387722746035293447_2000003	Dont care about Christmas, but i do care about the price promo discount, and Public Holiday. 2 most important things during any festival season	Positive	Dec 11 at 11:12 AM	0	0	0	0	0.9951	0
TikTok	TikTok Comment	7387722746035293447_2000004	only 60% malaysian are muslim, there are christian malaysian too	Negative	May 19 at 02:37 PM	0	0	0	0	0.9876	0
TikTok	TikTok Comment	7387722746035293447_2000005	yang penting kita dapat cuti nyahhh...hahahhaha	Positive	Dec 08 at 11:17 AM	913	0	0	0	0.9846	913
TikTok	TikTok Comment	7387722746035293447_2000006	we don't wish..we are just happy with the holiday and discount	Positive	Dec 09 at 11:54 AM	642	0	0	0	0.9957	642
TikTok	TikTok Comment	7387722746035293447_2000007	Since when is Malaysia considered an Islamic country 😔🙏🏻 @ع @소페아 @أوني @── 𝖎𝖗𝖆 .✦ (nagi's ver)	Neutral	Dec 15 at 12:04 PM	1	0	0	0	0.9541	1
TikTok	TikTok Comment	7387722746035293447_2000008	Malaysia is not islamic country bcs we dont practise sharia law here. we're just dominated by muslim and you'll always be free to practise any religion.	Negative	Dec 09 at 02:07 PM	1	0	0	0	0.9126	1
TikTok	TikTok Comment	7387722746035293447_2000009	Lol, dear. Malaysia not muslim country FYI 😄	Negative	Dec 09 at 05:54 AM	2	0	0	0	0.6444	2
TikTok	TikTok Comment	7387722746035293447_2000010	yes malaysia is an islamic country but other religions are free to practise their religion eg important celebration as long not to interfere with islamic practises.	Positive	Dec 09 at 07:27 AM	0	0	0	0	0.9679	0
TikTok	TikTok Comment	7387722746035293447_2000011	we have christian Malaysian here🥰love christmas deco, Halloween is a no no tho	Neutral	Dec 09 at 02:35 AM	0	0	0	0	0.8858	0
TikTok	TikTok Comment	7387722746035293447_2000012	Malaysia was never a Muslim country since 1957. Its written in the constitution. We have civil laws.	Negative	Dec 09 at 09:15 AM	0	0	0	0	0.9313	0
