Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score
tiktok,post,7282568589213715717,"Kunci Kebaikan, YT Metro TV. #dakwah #dasadlatif #ustadzdasadlatif #sujiwotedjo #sujiwotejo #ulama #tokoh #islam #belajaragama #shalat",https://www.tiktok.com/@new_username_sra/video/7282568589213715717,,,neutral,2026-06-06T01:52:21.161405,1500000,114000,14100,21800000,0.0,1846100,1792100.0
tiktok,post,7621934716400307486,"As the US is dragged into another foreign war, it's worth knowing about the man who forced us into it. Watch the film so revealing that it's banned in Israel. The Bibi Files streaming now on TCN.",https://www.tiktok.com/@tuckercarlson/video/7621934716400307486,,,neutral,2026-06-06T01:52:06.080363,369700,38100,2340,3000000,0.0,440140,455920.0
tiktok,post,7646799973618683156,"৪৮০ হাত দীর্ঘ ব্রাজিলের পতাকা রাখা হয় লোহার সিন্দুকে! | DBC News Special

#DBCNews #DBCNewsBD #MaguraFootballFever #BrazilFlagMagura #WorldCupMania #FootballFansBD #MaguraNews #BanglaNews #DBCNewsUpdate #DBCSpecial",https://www.tiktok.com/@dbcnews.tv/video/7646799973618683156,,,neutral,2026-06-06T01:52:04.417356,297400,20100,8372,8100000,0.0,406872,370816.0
tiktok,post,7582793242421366023,"Erra Fazira, 51, selamat diijabkabulkan bersama pasangannya, Ezwan Zain, 44, dengan sekali lafaz.

Erra sah menjadi isteri Ezwan atau dikenali sebagai Mr. E dinikahkan oleh Penolong Pendaftar Perkahwinan, Majlis Agama Islam Selangor, Mohd Sabirin Bin Noordin sekitar pukul 9.19 pagi pada tarikh istimewa pilihan mereka 12 Disember 2025.

Erra menerima sepokok bunga emas seberat 102 gram sebagai mas kahwin, sebentuk cincin jenama Cartier pada sesi pembatalan air sembahyang dengan hantaran termasuk sepersalinan emas yang disatukan dalam satu talam yang ditandu.

Wanita yang sudah 11 tahun memikul tanggungjawab sebagai ibu tunggal itu dlihat menitiskan air mata sebaik sah bergelar isteri Ezwan.

“Alhamdulillah, semuanya berjalan lancar seperti dirancang. Syukur, doakan rumah tangga kami,” ujar Erra.

Majlis pernikahan berlangsung dalam suasana sayu ditemani keluarga dan teman terdekat pasangan tersebut di Rinjani Majestic, Kampung Melayu Subang.

Turut kelihatan adalah anak Erra hasil pernikahan bersama suami keduanya, Engku Emran, Engku Aleesya. Anak gadis Ezwan, Sofia turut hadir merestui rumah tangga baharu bapanya.

Memilih tema putih, majlis persandingan yang berlangsung dengan tema garden kontemporari diliputi bebunga putih.

#perkiraan #falaqjodoh #rumahtangga #suami #isteri #laki #bini #tunang #kekasih #bf #nikah #cerai #rujuk #tipsrumahtangga #kesedaran #keluargabahagia #romantis #oldcouple #nasihat #errafazira #foryoupage",https://www.tiktok.com/@falaqjodoh/video/7582793242421366023,,,neutral,2026-06-06T01:52:13.866842,126300,11400,3542,2500000,0.0,166242,162226.0
tiktok,post,7624832272381840661,"CARA UJI SENDIRI 
APAKAH COIN MU PERAK???

#investasiemas #emas #logammulia #perak #viral",https://www.tiktok.com/@tokomassriwijaya/video/7624832272381840661,,,neutral,2026-06-06T01:52:33.142309,48600,12000,3454,3300000,0.0,97054,86262.0
tiktok,post,7647444252980514068,Jom join sain ramai ramai !!,https://www.tiktok.com/@alifffroslan/video/7647444252980514068,,,neutral,2026-06-06T01:52:19.756034,59600,5569,2019,549400,0.0,72682,77344.4
tiktok,post,7646363781806689556,"1 JUN 26: DEWAN Undangan Negeri (DUN) Negeri Johor yang mempunyai 56 kerusi secara rasmi dibubarkan hari ini, bagi memberi laluan kepada Pilihan Raya Negeri (PRN) ke-16.

Pembubaran itu diumumkan Menteri Besar, Datuk Onn Hafiz Ghazi dalam satu sidang media khas di kediaman rasminya di Saujana, petang ini.

Klik kotak hijau untuk berita lanjut 📰 

#trendingnewsmalaysia #dunjohor #bubar #prnjohor",https://www.tiktok.com/@utusantvofficial/video/7646363781806689556,,,neutral,2026-06-06T01:51:27.510460,42400,4839,1151,779500,0.0,56185,56310.5
tiktok,post,7647826897623321877,"TURKISH VS CHIMA MAKIN PANAS🥶🔥

KALIAN ALL IN SIAPA??

BYON MADNESS 4
6 JUNI 2026
SPIKE AIR DOME PIK 2, INDONESIA
LIVE PAY-PER-VIEW DI VIDIO

#byoncombat #byonsports #byonmadness",https://www.tiktok.com/@byoncombat/video/7647826897623321877,,,neutral,2026-06-06T01:52:28.894396,42600,1729,312,750000,0.0,52141,47744.0
tiktok,post,7646358687199612167,"Dewan Undangan Negeri (DUN) Johor yang mempunyai 56 kerusi rasmi dibubarkan hari ini bagi membuka laluan kepada Pilihan Raya Negeri (PRN) ke-16.

Pengumuman itu dibuat oleh Menteri Besar Johor, Datuk Onn Hafiz Ghazi dalam sidang media khas di kediaman rasminya di Saujana, petang tadi.

Menurut beliau, pembubaran DUN berkenaan dibuat selepas mendapat perkenan Pemangku Sultan Johor, Tunku Mahkota Johor, dalam sesi menghadap yang berlangsung pagi ini.

Sumber: Buletin TV3
Sumber Video: Berita Harian #ohbulan #DUN #Johor #bubar",https://www.tiktok.com/@ohbulanofficial/video/7646358687199612167,,,neutral,2026-06-06T01:51:32.628058,27000,3589,1063,939000,0.0,41042,38306.0
tiktok,post,7630401553228156181,#muhyiddinyassin #bersatu #perikatannasional #prnjohor #prnmelaka,https://www.tiktok.com/@abahkitemuhyiddin/video/7630401553228156181,,,neutral,2026-06-06T01:51:52.898334,28500,2073,1551,822400,0.0,40348,38121.4
