Platform,Type,ID,Text,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,URL,engagement_score,author,author_followers
tiktok,comment,7649368964715400455_comment_0,woeyy😭😭,https://www.tiktok.com/@501awani/video/7649368964715400455,7649368964715400455,neutral,2026-06-20T23:06:04.482680,0,0,0,0,0.0,0,,,,
tiktok,comment,7649368964715400455_comment_1,dengerin tuh Kevin!!🤬🤬,https://www.tiktok.com/@501awani/video/7649368964715400455,7649368964715400455,neutral,2026-06-20T23:06:04.482722,1,0,0,0,0.0,1,,,,
tiktok,comment,7570913780519931144_comment_0,woeyy😭😭,https://www.tiktok.com/@andini.putri257/video/7570913780519931144,7570913780519931144,neutral,2026-06-20T23:06:04.761626,0,0,0,0,0.0,0,,,,
tiktok,comment,7570913780519931144_comment_1,dengerin tuh Kevin!!🤬🤬,https://www.tiktok.com/@andini.putri257/video/7570913780519931144,7570913780519931144,neutral,2026-06-20T23:06:04.761676,1,0,0,0,0.0,1,,,,
tiktok,comment,7652341335239806215_comment_0,woeyy😭😭,https://www.tiktok.com/@budakumnonogori/video/7652341335239806215,7652341335239806215,neutral,2026-06-20T23:06:05.032139,0,0,0,0,0.0,0,,,,
tiktok,comment,7652341335239806215_comment_1,dengerin tuh Kevin!!🤬🤬,https://www.tiktok.com/@budakumnonogori/video/7652341335239806215,7652341335239806215,neutral,2026-06-20T23:06:05.032182,1,0,0,0,0.0,1,,,,
tiktok,comment,7465932086344568070_comment_0,woeyy😭😭,https://www.tiktok.com/@rafkaaffandi1912/video/7465932086344568070,7465932086344568070,neutral,2026-06-20T23:06:05.311476,0,0,0,0,0.0,0,,,,
tiktok,comment,7465932086344568070_comment_1,dengerin tuh Kevin!!🤬🤬,https://www.tiktok.com/@rafkaaffandi1912/video/7465932086344568070,7465932086344568070,neutral,2026-06-20T23:06:05.311514,1,0,0,0,0.0,1,,,,
tiktok,comment,7636979674517605652_comment_0,woeyy😭😭,https://www.tiktok.com/@berita.ks/video/7636979674517605652,7636979674517605652,neutral,2026-06-20T23:06:05.583290,0,0,0,0,0.0,0,,,,
tiktok,comment,7636979674517605652_comment_1,dengerin tuh Kevin!!🤬🤬,https://www.tiktok.com/@berita.ks/video/7636979674517605652,7636979674517605652,neutral,2026-06-20T23:06:05.583331,1,0,0,0,0.0,1,,,,
tiktok,comment,7651087599230012689_comment_0,woeyy😭😭,https://www.tiktok.com/@buletintv3/video/7651087599230012689,7651087599230012689,neutral,2026-06-20T23:06:05.891213,0,0,0,0,0.0,0,,,,
tiktok,comment,7651087599230012689_comment_1,dengerin tuh Kevin!!🤬🤬,https://www.tiktok.com/@buletintv3/video/7651087599230012689,7651087599230012689,neutral,2026-06-20T23:06:05.891855,1,0,0,0,0.0,1,,,,
tiktok,post,7652341335239806215,"Di Negeri Sembilan anak muda akan memilih BARISAN NASIONAL untuk memimpin Negeri Sembilan. Ayuh Anak Muda!!!
#umnon9 #PRNN9 #gerakbersama #Fyp",,,neutral,2026-06-20T15:06:04.761973+00:00,3230,655,601,31000,0.0,4796,https://www.tiktok.com/@budakumnonogori/video/7652341335239806215,6374.0,,
tiktok,comment,7652567199753077511,"Saya Ahli UMNO,Selagi Ada Presiden..Saya Undi PN 💯💯 PAS Terbaik..",https://www.tiktok.com/@budakumnonogori/video/7652341335239806215,7652341335239806215,neutral,2026-06-18T03:09:29.000Z,130,0,31,0,0.0,192,https://www.tiktok.com/@budakumnonogori/video/7652341335239806215,,abdul.malek513,0.0
tiktok,comment,7652478684083127058,Pastikan Johor N9 & Melaka BN menang besar !,https://www.tiktok.com/@budakumnonogori/video/7652341335239806215,7652341335239806215,neutral,2026-06-17T21:25:50.000Z,91,0,20,0,0.0,131,https://www.tiktok.com/@budakumnonogori/video/7652341335239806215,,ilayusof64,0.0
tiktok,post,7649368964715400455,Ahmad Zahid mengesahkan parti itu akan bertanding secara solo dalam Pilihan Raya Negeri (PRN) Negeri Sembilan akan datang. #AWANInews #PRNJohor #JohorMemilih,,,neutral,2026-06-20T15:06:04.219229+00:00,857,60,162,33000,0.0,1409,https://www.tiktok.com/@501awani/video/7649368964715400455,1496.0,,
