Platform,Type,ID,Text,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,URL,engagement_score,author,author_followers
tiktok,comment,7647434584656792850_comment_0,z🌹🌹🌹🌹👍,https://www.tiktok.com/@lufirays_ab92/video/7647434584656792850,7647434584656792850,neutral,2026-06-20T18:35:48.298311,1,0,0,0,0.0,1,,,,
tiktok,comment,7647434584656792850_comment_1,👍👍👍,https://www.tiktok.com/@lufirays_ab92/video/7647434584656792850,7647434584656792850,neutral,2026-06-20T18:35:48.298352,1,0,0,0,0.0,1,,,,
tiktok,comment,7650539292053245202_comment_0,z🌹🌹🌹🌹👍,https://www.tiktok.com/@lufirays_ab92/video/7650539292053245202,7650539292053245202,neutral,2026-06-20T18:35:48.582045,1,0,0,0,0.0,1,,,,
tiktok,comment,7650539292053245202_comment_1,👍👍👍,https://www.tiktok.com/@lufirays_ab92/video/7650539292053245202,7650539292053245202,neutral,2026-06-20T18:35:48.582057,1,0,0,0,0.0,1,,,,
tiktok,comment,7634461615047413010_comment_0,z🌹🌹🌹🌹👍,https://www.tiktok.com/@bernamaofficial/video/7634461615047413010,7634461615047413010,neutral,2026-06-20T18:35:48.861236,1,0,0,0,0.0,1,,,,
tiktok,comment,7634461615047413010_comment_1,👍👍👍,https://www.tiktok.com/@bernamaofficial/video/7634461615047413010,7634461615047413010,neutral,2026-06-20T18:35:48.861269,1,0,0,0,0.0,1,,,,
tiktok,comment,7645342705618406677_comment_0,z🌹🌹🌹🌹👍,https://www.tiktok.com/@buletintv3/video/7645342705618406677,7645342705618406677,neutral,2026-06-20T18:35:49.145539,1,0,0,0,0.0,1,,,,
tiktok,comment,7645342705618406677_comment_1,👍👍👍,https://www.tiktok.com/@buletintv3/video/7645342705618406677,7645342705618406677,neutral,2026-06-20T18:35:49.145575,1,0,0,0,0.0,1,,,,
tiktok,comment,7637864645629463815_comment_0,z🌹🌹🌹🌹👍,https://www.tiktok.com/@el.wears/video/7637864645629463815,7637864645629463815,neutral,2026-06-20T18:35:49.435436,1,0,0,0,0.0,1,,,,
tiktok,comment,7637864645629463815_comment_1,👍👍👍,https://www.tiktok.com/@el.wears/video/7637864645629463815,7637864645629463815,neutral,2026-06-20T18:35:49.435508,1,0,0,0,0.0,1,,,,
tiktok,comment,7444578890120449288_comment_0,z🌹🌹🌹🌹👍,https://www.tiktok.com/@liowcaitung/video/7444578890120449288,7444578890120449288,neutral,2026-06-20T18:35:49.724175,1,0,0,0,0.0,1,,,,
tiktok,comment,7444578890120449288_comment_1,👍👍👍,https://www.tiktok.com/@liowcaitung/video/7444578890120449288,7444578890120449288,neutral,2026-06-20T18:35:49.724194,1,0,0,0,0.0,1,,,,
tiktok,post,7647434584656792850,"Replying to @mamatfairuz79Senarai Ahli Dewan Undangan Negeri (ADUN) Pulai Sebatang dari 1986 hingga 2026.
#prnjohor #dunjohor #dunpulaisebatang #n54 #barisannasional",,,neutral,2026-06-20T10:35:48.009307+00:00,493,72,59,37100,0.0,995,https://www.tiktok.com/@lufirays_ab92/video/7647434584656792850,851.1,,
tiktok,comment,7651283433780642578,mcm ada silap.arwah YB Salehun xde,https://www.tiktok.com/@lufirays_ab92/video/7647434584656792850,7647434584656792850,neutral,2026-06-14T16:07:38.000Z,0,0,2,0,0.0,4,https://www.tiktok.com/@lufirays_ab92/video/7647434584656792850,,sarbinisyazali,0.0
tiktok,comment,7651284611218146055,YB Salehun tu pernah jadi ADUN Pulai Sebatang ke? Tahun bila?,https://www.tiktok.com/@lufirays_ab92/video/7647434584656792850,7647434584656792850,neutral,2026-06-14T16:12:12.000Z,0,0,0,0,0.0,0,https://www.tiktok.com/@lufirays_ab92/video/7647434584656792850,,lufirays_ab92,0.0
tiktok,post,7650539292053245202,"Replying to @bungachentahatiSenarai Ahli Dewan Undangan Negeri (ADUN) Benut dari 1959 hingga 2026.
#politikmalaysia #prnjohor #dunjohor #dunbenut #umno",,,neutral,2026-06-20T10:35:48.298625+00:00,376,82,38,17700,0.0,673,https://www.tiktok.com/@lufirays_ab92/video/7650539292053245202,671.7,,
tiktok,comment,7651125879142105863,tksh dato Ahmad mazlan Benut dh byk kemajuan dan menjana economy.,https://www.tiktok.com/@lufirays_ab92/video/7650539292053245202,7650539292053245202,neutral,2026-06-14T05:56:17.000Z,3,0,1,0,0.0,5,https://www.tiktok.com/@lufirays_ab92/video/7650539292053245202,,bungachentahati,0.0
tiktok,comment,7650686149753275157,senarai adun puteri wangsa pulak please,https://www.tiktok.com/@lufirays_ab92/video/7650539292053245202,7650539292053245202,neutral,2026-06-13T01:30:05.000Z,1,0,2,0,0.0,5,https://www.tiktok.com/@lufirays_ab92/video/7650539292053245202,,_nazriismail,0.0
tiktok,post,7637864645629463815,"ADUN lantikan Johor: kepakaran untuk negeri atau mandat pengundi mula jadi nombor dua? 40 sokong, 16 bantah, dan maksimum lima kerusi lantikan boleh dibuka. #PolitikMalaysia #IsuSemasaMalaysia #Johor #ADUNLantikan #DUNJohor",,,neutral,2026-06-20T10:35:49.145883+00:00,164,58,43,7885,0.0,343,https://www.tiktok.com/@el.wears/video/7637864645629463815,416.885,,
tiktok,comment,7638151307207262997,Ni mcm senator kt dewan Rakyat kan,https://www.tiktok.com/@el.wears/video/7637864645629463815,7637864645629463815,neutral,2026-05-10T06:48:18.000Z,4,0,1,0,0.0,6,https://www.tiktok.com/@el.wears/video/7637864645629463815,,has57337,0.0
tiktok,comment,7638099404389532434,Sultan sendiri yg lantik atas nasihat Menteri Besar,https://www.tiktok.com/@el.wears/video/7637864645629463815,7637864645629463815,neutral,2026-05-10T03:26:52.000Z,5,0,0,0,0.0,5,https://www.tiktok.com/@el.wears/video/7637864645629463815,,pangeran9201,0.0
tiktok,post,7645342705618406677,Beberapa ADUN Barisan Nasional Johor mengesahkan menerima notis bagi menghadiri Sidang Dewan Undangan Negeri 22 Jun depan. #PRNJohor #SidangDUN #BarisanNasional #Johor #BuletinTV3,,,neutral,2026-06-20T10:35:48.861451+00:00,236,13,8,16800,0.0,425,https://www.tiktok.com/@buletintv3/video/7645342705618406677,302.8,,
tiktok,comment,7645343301662704405,Third,https://www.tiktok.com/@buletintv3/video/7645342705618406677,7645342705618406677,neutral,2026-05-29T15:56:51.000Z,0,0,1,0,0.0,2,https://www.tiktok.com/@buletintv3/video/7645342705618406677,,adm_hriz3,0.0
tiktok,comment,7647367757633667861,[Sticker] ,https://www.tiktok.com/@buletintv3/video/7645342705618406677,7645342705618406677,neutral,2026-06-04T02:52:59.000Z,0,0,0,0,0.0,0,https://www.tiktok.com/@buletintv3/video/7645342705618406677,,azxam6,0.0
