Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score
tiktok,post,7546053223317048632,Neymar solo 😮‍💨 #neymar #neymarjr #skills #futebolbrasileiro #dribles,https://www.tiktok.com/@_brabodabola..br1/video/7546053223317048632,,,neutral,2026-05-29T15:27:15.766270,691400,35700,5348,6800000,0.0,800448,785644.0
tiktok,post,7592649106804362517,Gol solo☠️#futsal #futebolderua #footballedit #goviral #futsalskills,https://www.tiktok.com/@futsalskills10z/video/7592649106804362517,,,neutral,2026-05-29T15:27:08.021309,666100,18600,1242,11500000,0.0,800942,718526.0
tiktok,post,7476866567536528662,"Arise!!☠️

#sololeveling #sololevelingedit #sunjinwoo #igris #beru #animelivewallpaper #livewallpaper #4kwallpaper #fypanime",https://www.tiktok.com/@ai_inkdreams/video/7476866567536528662,,,neutral,2026-05-29T15:27:05.764161,241700,45200,3179,5300000,0.0,343079,346937.0
tiktok,post,7601199578225970453,Manise pas diawal tok fren #fyp #slfr #sololastfridayride #solo24jam #placetogosolo,https://www.tiktok.com/@don_knowwww/video/7601199578225970453,,,neutral,2026-05-29T15:27:04.512996,247700,28700,3184,3000000,0.0,309584,317652.0
tiktok,post,7633997651905744136,izi #lapaz_bolivia🇧🇴 #parati,https://www.tiktok.com/@ly_yerko1424/video/7633997651905744136,,,neutral,2026-05-29T15:27:00.613106,215600,40200,572,2400000,0.0,280372,300116.0
tiktok,post,7471204503837052182,Bro Got Moves 🤨🔥 #fyp #sungjinwoo #sololeveling #jinwoo #viral #newepisode #kargalgan #tusksololeveling #fortnite #fortnitedances #animeedit #sololevelingedit #foryourepage,https://www.tiktok.com/@blakku_edits/video/7471204503837052182,,,neutral,2026-05-29T15:27:31.772107,183000,53000,2102,1100000,0.0,249102,296406.0
tiktok,post,7419401267128257798,Bergerak solo ternyata lebih menantang daripada bawa pasukan😏#fyp#toxic#lewatberanda#viral_video#trendingvideo,https://www.tiktok.com/@aquariuswater2024/video/7419401267128257798,,,neutral,2026-05-29T15:26:46.554399,218700,34400,1664,3700000,0.0,291764,296192.0
tiktok,post,7559619951988985110,Practicing tabla solo a little more everyday! Practice makes perfect 🌹 #bellydance #bellydancer #egyptiandance #fyp,https://www.tiktok.com/@tarynbellydancer/video/7559619951988985110,,,neutral,2026-05-29T15:26:58.289730,228500,21100,3022,2500000,0.0,277622,282266.0
tiktok,post,7540307526101781767,Solo By @Marco 💅🏻 #dance,https://www.tiktok.com/@cooheartt/video/7540307526101781767,,,neutral,2026-05-29T15:27:05.139596,246300,2858,1149,1300000,0.0,263307,256763.0
tiktok,post,7488420310530952453,SOLO LEVELING VOLTA AINDA EM 2025🤩🤩🤩 #animes #sololeveling #solo,https://www.tiktok.com/@ygornerd/video/7488420310530952453,,,neutral,2026-05-29T15:27:28.588193,168800,24700,3437,1400000,0.0,210937,229911.0
tiktok,post,7486891408360590647,messi solo goals 💀 #messi #dribble  #football #soccer #edit,https://www.tiktok.com/@opfootbal/video/7486891408360590647,,,neutral,2026-05-29T15:27:15.411890,164400,10100,1316,2100000,0.0,196816,190648.0
tiktok,post,7254134808509566213,Sakit gk sih harus berpisah dengan orang yg kita sayang?,https://www.tiktok.com/@jalaninsekarangdeh/video/7254134808509566213,,,neutral,2026-05-29T15:27:21.680258,143900,17100,727,2000000,0.0,181727,182281.0
tiktok,post,7622370289669672214,Solo x Solo #spotify #mix #transition #fyp #2016,https://www.tiktok.com/@xyle.wav/video/7622370289669672214,,,neutral,2026-05-29T15:26:46.873713,156200,7408,553,1200000,0.0,176161,173875.0
tiktok,post,7481698816832392470,"Statue Of God (solo leveling)

#sololeveling #sololevelingedit #statueofgod #animelivewallpaper #animewallpaper #4kwallpaper #fypanime",https://www.tiktok.com/@ai_inkdreams/video/7481698816832392470,,,neutral,2026-05-29T15:27:17.152780,102200,29500,1159,5600000,0.0,188859,170277.0
tiktok,post,7196205225743486235,ada yg bisa gerak wayang Lur? #pencaksilat #serunyabelajar,https://www.tiktok.com/@denny_wewey/video/7196205225743486235,,,neutral,2026-05-29T15:26:52.850066,110800,437,279,2200000,0.0,133516,114711.0
tiktok,post,7641764410586828053,"Lutei batalha em silêncio, que só Deus acompanhou 🙏🏽

 

 

 
 

  
#CapCut #musica #tipografia #capcutpioneer #pioneertemplate",https://www.tiktok.com/@louvoradoracao_/video/7641764410586828053,,,neutral,2026-05-29T15:27:14.329393,68600,17200,831,1100000,0.0,97631,106593.0
tiktok,post,7623693512608943378,"Jatuh cinta sama Solo

#placetogosolo
#solo24jam 
#exploresolo 
#solo",https://www.tiktok.com/@nisolasido0/video/7623693512608943378,,,neutral,2026-05-29T15:27:20.302737,78600,12800,480,599800,0.0,97878,106239.8
